# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1257
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-censored-x-combined_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Ymi_y.1,Ymi_y.2,Ymi_y.3,Ymi_y.4,Ymi_y.5,Ymi_y.6,Intercept_y,bsp_y.1,sigma_y,Ymi_xstar.1,Intercept_xstar,sigma_xstar,Ycens_xstar.1,Ycens_xstar.2,Ycens_xstar.3,Ycens_xstar.4,Ycens_xstar.5,Ycens_xstar.6,Ycens_xstar.7,Ycens_xstar.8,Ycens_xstar.9,Ycens_xstar.10,Ycens_xstar.11,Ycens_xstar.12,Ycens_xstar.13,lprior,b_y_Intercept,b_xstar_Intercept
-112.649,0.993993,0.0437097,7,127,0,116.825,-5.76404,-4.08644,-3.24912,-4.23496,-7.35611,-1.34041,0.016957,2.16753,0.778594,1.20176,-0.242874,2.03041,-1.37153,-2.81814,-1.4755,-1.32549,-1.51504,-1.2239,-3.12496,-2.60025,-2.22003,-1.81121,-1.50623,-3.26028,-1.14243,-7.90383,0.016957,-0.242874
-114.605,0.999598,0.0437097,6,63,0,122.057,-5.6806,-3.50402,-4.87881,-4.20777,-7.85757,-4.41327,-0.400218,2.22504,0.767975,1.75884,-0.855479,1.84195,-1.16641,-3.1296,-1.64953,-1.32003,-1.21142,-1.16836,-3.10672,-2.31535,-1.31093,-1.55107,-1.90226,-3.48308,-1.35417,-7.95189,-0.400218,-0.855479
-122.905,0.992476,0.0437097,7,127,0,132.864,-0.0223591,-11.0601,-6.32647,-7.47902,-6.63918,-6.03952,0.385688,1.98952,1.14578,1.93647,0.0863573,2.31105,-2.15231,-3.12964,-1.35106,-1.77765,-2.0667,-1.59059,-3.61409,-1.00168,-5.60576,-4.28158,-3.47945,-3.22026,-4.09615,-8.00385,0.385688,0.0863573
-125.854,0.994813,0.0437097,6,63,0,135.644,0.415805,-10.7347,-6.62273,-6.20477,-5.43843,-8.23592,0.421271,1.87664,1.08932,1.6726,0.249475,2.48386,-1.96498,-3.04345,-1.26355,-2.00133,-1.41762,-2.03084,-3.68528,-1.00171,-5.41934,-2.91169,-3.45542,-3.53226,-3.19244,-8.06607,0.421271,0.249475
-122.77,0.996206,0.0437097,7,127,0,138.212,-0.0200826,-12.9482,-1.95155,-3.08433,-3.24046,-2.71464,0.360113,2.00752,1.02971,1.62969,-0.815567,2.41866,-1.1326,-4.28284,-1.75452,-1.84239,-2.21903,-1.72173,-3.98114,-2.10997,-6.70636,-1.74657,-1.97229,-1.44096,-1.2257,-8.14344,0.360113,-0.815567
-121.829,0.996916,0.0437097,7,191,0,134.36,-6.15864,-3.25973,-5.12913,-3.7494,-2.14322,-4.54738,-0.156913,2.17114,0.93744,1.86889,-0.0622896,1.5942,-1.03905,-3.0018,-1.32526,-1.35186,-1.92844,-1.3147,-3.4812,-1.70031,-1.0595,-1.82947,-2.07761,-1.47328,-3.13318,-7.76243,-0.156913,-0.0622896
-123.045,0.99991,0.0437097,6,127,0,135.283,-3.73623,-1.83824,-1.60252,-4.02324,-4.70212,-4.7317,0.150466,2.01296,1.19574,1.82207,-0.417651,1.34483,-1.15704,-3.28624,-1.15868,-1.08819,-1.17662,-2.47023,-3.40457,-1.94439,-1.41965,-1.60719,-1.40342,-1.87426,-1.51912,-7.73299,0.150466,-0.417651
-122.292,0.999147,0.0437097,6,63,0,139.279,-8.69527,-5.00492,-2.62902,-4.38819,-6.21457,-3.09486,0.0661088,1.89995,1.34023,1.06314,-0.254436,1.91313,-1.01312,-3.90797,-1.6651,-1.60051,-2.77939,-1.4696,-2.82201,-3.95591,-2.71678,-1.14676,-2.02822,-2.49948,-2.62876,-7.901,0.0661088,-0.254436
-125.755,0.98718,0.0437097,6,63,0,141.924,-7.12243,-5.37506,-2.09688,-4.61035,-4.83322,-1.98638,0.330443,1.7062,1.26001,0.579922,-0.805388,2.64505,-1.09616,-3.21406,-2.84256,-2.21596,-1.18303,-2.76049,-2.39407,-3.45952,-3.65124,-2.35976,-2.67127,-3.01701,-1.52372,-8.24975,0.330443,-0.805388
-121.168,0.997807,0.0437097,7,191,0,137.814,-9.75265,-3.20662,-6.15086,-8.48072,-5.20691,-5.64939,0.293449,2.39821,1.25166,1.70274,-0.107539,1.73846,-1.50708,-3.63136,-1.40259,-1.46873,-1.67196,-1.46232,-2.7802,-3.39328,-1.04559,-2.19221,-3.05764,-2.34957,-1.63327,-7.81927,0.293449,-0.107539
-125.242,0.992457,0.0437097,6,63,0,135.721,-10.8837,-1.03641,-3.68543,-8.1779,-4.72267,-7.21315,0.393467,2.38976,1.04593,1.76407,-0.209065,2.01708,-1.76308,-4.01782,-1.57399,-2.1568,-1.29672,-1.8095,-2.85213,-3.95563,-1.03097,-2.04842,-3.28444,-1.94479,-4.25344,-7.9046,0.393467,-0.209065
-127.313,1,0.0437097,7,127,0,139.37,-6.88008,-3.57839,-6.46227,-7.79158,-10.1602,-2.74235,-0.606847,2.01345,1.13273,1.38372,-1.05524,2.1345,-1.23226,-1.87514,-1.20951,-1.136,-1.69998,-1.32684,-3.64652,-3.85324,-2.61441,-2.16534,-3.17094,-5.27659,-1.51568,-8.13615,-0.606847,-1.05524
-124.254,0.996341,0.0437097,7,127,0,140.808,-11.2431,-5.28192,-10.0853,-12.2135,-10.5613,-4.90984,-0.302552,2.29438,1.30338,1.43817,-0.123658,2.05112,-1.23755,-1.85433,-1.43411,-1.23762,-1.65465,-1.86951,-3.38668,-3.87608,-1.437,-3.15342,-4.30353,-3.7404,-1.87988,-7.95026,-0.302552,-0.123658
-121.311,0.998834,0.0437097,7,127,0,135.695,-7.01592,-2.9575,-2.0302,-2.93565,-3.33978,-8.15522,-0.330696,2.14997,1.00901,1.49122,-0.365339,2.19004,-1.48905,-3.69707,-1.08213,-1.71385,-1.50573,-1.40247,-2.05244,-3.49655,-1.24435,-1.13587,-1.61557,-1.2875,-3.38435,-8.00318,-0.330696,-0.365339
-122.874,0.98394,0.0437097,7,127,0,140.502,-2.7173,-8.55571,-3.35928,-5.64071,-7.89916,-2.70128,-0.016405,2.15837,1.14412,2.228,-1.06087,1.93946,-1.25689,-1.778,-1.81652,-1.18729,-1.47788,-1.08988,-3.5552,-1.33204,-3.13651,-1.45358,-2.27853,-3.27588,-1.67561,-8.03783,-0.016405,-1.06087
-126.578,0.997601,0.0437097,6,127,0,139.018,-4.42801,-4.07796,-5.12031,-5.19937,-7.84638,-5.3039,-0.531949,1.69543,1.59514,3.21063,-0.1744,2.54114,-1.68193,-1.9014,-2.16596,-1.09709,-2.66534,-1.42079,-3.47873,-2.88174,-1.90199,-2.56039,-2.191,-4.05658,-2.71859,-8.1816,-0.531949,-0.1744
-126.874,0.99552,0.0437097,7,127,0,140.849,-6.09345,-4.18937,-6.73141,-4.89439,-5.78631,-7.07769,-0.594301,1.71609,1.67072,3.67758,-0.159907,2.32823,-1.88743,-2.02915,-2.15764,-1.12552,-2.20261,-1.28028,-3.78412,-2.58437,-3.13612,-3.90693,-2.52828,-3.85641,-3.51676,-8.10854,-0.594301,-0.159907
-124.043,0.991526,0.0437097,6,127,0,141.846,-5.62311,-0.5457,-8.2147,-7.64957,-9.27448,-5.14452,0.423996,1.98323,1.02482,2.4795,-0.288062,2.35902,-1.70852,-2.24104,-1.4435,-1.04223,-1.38877,-2.70548,-3.72386,-3.60629,-1.03202,-4.40243,-4.21113,-5.21326,-2.76393,-8.03751,0.423996,-0.288062
-121.523,0.922093,0.0437097,6,63,0,131.55,-3.03187,-7.8615,-4.91517,-3.7266,-3.78753,-4.38739,-0.334927,2.03499,0.873672,1.6721,-0.483542,1.65451,-1.38712,-4.35793,-1.83953,-1.17778,-1.31957,-1.13023,-3.4298,-1.98011,-2.52734,-2.21368,-1.14374,-1.46203,-2.03732,-7.82756,-0.334927,-0.483542
-119.011,0.999351,0.0437097,7,127,0,128.809,-1.78037,-2.1618,-4.00826,-6.33623,-7.16786,-5.15129,0.295474,2.14241,0.89908,2.11065,-0.475748,2.06519,-1.27905,-2.11645,-1.36694,-2.22784,-1.88294,-2.32549,-3.46664,-1.42504,-1.90802,-1.70406,-2.55631,-3.91322,-2.45654,-7.94384,0.295474,-0.475748
-118.776,0.997525,0.0437097,6,63,0,129.869,-1.64339,-3.01785,-5.58505,-5.61338,-7.58851,-5.47702,0.257741,2.04687,0.962826,2.14022,-0.398197,1.99127,-1.3638,-2.12007,-1.27065,-2.21374,-1.92761,-2.26536,-3.4549,-1.61799,-2.40841,-1.89881,-2.9223,-3.23423,-2.36537,-7.9117,0.257741,-0.398197
-121.53,0.998927,0.0437097,6,63,0,128.186,-0.567443,-4.41484,-4.67506,-6.71483,-8.36843,-5.42228,0.399715,2.07772,1.07558,2.49319,-0.268287,1.86341,-1.49009,-2.04454,-1.29809,-2.0025,-1.88976,-1.71853,-3.40228,-1.38446,-1.75249,-3.6099,-3.28384,-3.46268,-3.07102,-7.85912,0.399715,-0.268287
-124.245,0.999948,0.0437097,7,127,0,132.871,-3.29378,-4.57264,-3.16796,-3.61952,-6.16172,-8.14033,0.310246,2.29493,1.44725,1.95304,-0.262401,1.6379,-1.65911,-2.29249,-1.09299,-1.47221,-1.72869,-1.25199,-3.56118,-1.04055,-2.82938,-1.29634,-1.88726,-2.06931,-3.56181,-7.8171,0.310246,-0.262401
-119.694,0.995578,0.0437097,6,127,0,137.383,-0.733271,-1.63821,-2.94003,-8.19939,-3.03229,-1.12806,0.187479,1.91822,0.969318,1.61582,-0.286002,2.28972,-1.27516,-2.65197,-2.33945,-1.31336,-1.62345,-2.37691,-3.59696,-1.49223,-1.19164,-1.29113,-4.21493,-1.51122,-1.37092,-8.01007,0.187479,-0.286002
-121.459,0.995844,0.0437097,6,63,0,137.288,-2.54676,-2.78044,-6.14368,-13.9775,-6.93641,-1.90323,0.292402,2.26344,0.927256,1.65033,-0.552641,1.78678,-1.55231,-3.6596,-1.1694,-1.75175,-1.74778,-1.34988,-3.39538,-1.65494,-1.50866,-1.88136,-5.94551,-2.44202,-1.02956,-7.86152,0.292402,-0.552641
-115.072,0.998803,0.0437097,6,127,0,130.056,-5.73482,-9.5579,-0.876653,-8.70433,-4.26569,-2.3942,-0.0929619,2.02309,0.819937,2.04677,-0.651745,2.47333,-1.30596,-3.05769,-1.771,-1.24702,-1.36742,-1.71214,-3.74292,-2.30824,-4.45786,-1.06027,-4.11357,-1.56635,-1.41012,-8.1322,-0.0929619,-0.651745
-110.449,0.999371,0.0437097,6,127,0,121.048,-4.21874,-3.91252,-5.64121,-6.09243,-4.9658,-8.78897,0.47419,1.76895,0.855782,2.09792,-0.641094,1.83096,-2.18295,-4.32839,-1.6143,-1.99499,-1.99571,-1.7396,-3.97427,-2.22896,-2.61841,-2.45544,-3.57343,-3.53752,-5.04957,-7.88504,0.47419,-0.641094
-108.595,0.994522,0.0437097,6,127,0,122.236,-3.47029,-3.18915,-3.06205,-3.29684,-9.03113,-2.54699,0.302668,1.94714,0.748008,1.79976,-0.73858,2.46124,-1.44854,-3.74776,-2.20894,-1.67458,-1.47106,-1.99203,-4.23719,-1.77186,-1.7953,-2.01495,-1.84915,-5.25661,-1.75714,-8.12936,0.302668,-0.73858
-121.265,0.998277,0.0437097,6,63,0,131.594,-6.55288,-1.52946,-1.12237,-7.21089,-1.05461,-4.84916,0.262059,1.88946,1.12602,1.98981,-0.322186,1.69133,-2.15858,-4.5949,-1.25155,-1.65927,-1.548,-1.06866,-4.25985,-3.75539,-1.26899,-1.08264,-3.88327,-1.25999,-3.31406,-7.81403,0.262059,-0.322186
-123.845,0.999541,0.0437097,6,63,0,132.631,-5.74581,-1.47188,-1.94709,-9.6857,-2.08192,-5.6546,0.283118,1.88782,1.42067,1.8046,-0.866143,1.66842,-1.41331,-4.44933,-2.11434,-1.95903,-1.81566,-1.15874,-4.21368,-2.84228,-1.63847,-1.08443,-4.39512,-1.13267,-2.25892,-7.91947,0.283118,-0.866143
-121.833,0.994947,0.0437097,6,63,0,133.925,-3.21091,-6.98955,-3.53418,-2.07018,-6.6359,-5.87062,-0.0469877,1.85518,0.701395,2.38699,0.411729,2.69688,-1.57542,-3.0422,-1.60732,-1.65208,-1.63039,-2.44211,-3.49073,-1.91167,-3.01471,-1.20098,-1.68174,-2.82826,-2.82497,-8.14432,-0.0469877,0.411729
-116.462,0.999911,0.0437097,6,63,0,131.048,-3.10684,-6.45518,-3.44017,-1.81631,-6.15691,-6.20981,-0.0804891,1.89154,0.727415,2.4015,0.361992,2.66297,-1.77955,-3.19648,-1.55142,-1.73862,-1.71944,-2.29289,-3.31046,-1.93693,-3.23616,-1.26241,-1.57611,-3.27236,-2.87319,-8.13077,-0.0804891,0.361992
-112.169,0.998536,0.0437097,6,127,0,125.64,-2.5633,-7.43928,-1.5735,-3.17619,-5.18212,-5.37288,-0.160427,1.96635,0.760062,2.28667,-0.0745105,2.5804,-1.56262,-3.32595,-1.43569,-1.51197,-1.45049,-1.6037,-3.46882,-1.46062,-3.88097,-1.50383,-1.46338,-2.50739,-3.01139,-8.10703,-0.160427,-0.0745105
-116.556,0.996545,0.0437097,6,63,0,122.426,-4.08213,-5.43506,-4.13591,-2.78895,-6.87665,-3.52862,-0.0605329,2.0892,0.633161,2.45108,0.0239464,2.74453,-1.26098,-3.29286,-1.76474,-1.37915,-1.31422,-1.19785,-3.91556,-1.97338,-2.6837,-1.31019,-1.29148,-2.94799,-1.94712,-8.16019,-0.0605329,0.0239464
-118.827,0.995542,0.0437097,6,127,0,130.558,-3.01336,-4.87121,-4.00051,-2.48683,-7.25436,-3.03189,-0.144311,1.94701,0.805441,2.4277,0.0141527,2.6557,-1.13754,-3.28808,-1.46617,-1.29142,-1.49559,-1.35166,-3.56398,-1.47775,-2.41358,-3.33385,-1.6566,-3.1225,-1.42242,-8.13512,-0.144311,0.0141527
-119.414,1,0.0437097,6,63,0,128.061,-1.95453,-4.75079,-5.38182,-4.17485,-7.43931,-3.54406,-0.0877981,1.85246,0.750359,2.36611,-0.0389967,2.8254,-1.19089,-3.3063,-1.85968,-1.56865,-1.64374,-1.47408,-3.8464,-1.6583,-2.746,-1.7526,-1.48046,-4.22037,-1.67253,-8.20327,-0.0877981,-0.0389967
-114.506,0.998734,0.0437097,6,63,0,126.971,-6.30204,-5.79808,-4.02338,-4.19701,-5.86942,-5.61875,0.247685,2.0846,1.1133,2.05699,0.112555,1.71127,-1.76594,-2.71352,-1.35662,-1.78698,-1.64478,-1.63079,-3.65032,-2.60154,-2.64862,-1.25701,-1.54116,-3.24563,-2.72519,-7.79155,0.247685,0.112555
-126.192,0.981876,0.0437097,6,63,0,134.531,-5.24433,-3.49829,-5.86864,-5.61707,-5.03604,-5.59167,-0.590172,2.07668,0.946958,2.46701,-0.983354,2.21754,-1.28098,-3.30182,-1.2972,-1.1704,-1.46119,-1.42907,-2.93227,-2.55672,-1.01293,-1.18973,-2.10918,-1.80874,-2.48807,-8.13592,-0.590172,-0.983354
-127.094,0.99704,0.0437097,7,127,0,137.188,-4.30109,-2.00257,0.0704685,-6.36032,-2.40837,-7.81322,-0.321041,2.16202,0.960435,2.32092,-0.370595,1.82898,-1.22214,-2.83722,-1.44596,-1.10935,-1.04345,-1.30288,-3.99267,-1.60894,-1.01814,-1.10963,-2.36607,-1.99719,-3.18906,-7.87297,-0.321041,-0.370595
-121.598,0.996369,0.0437097,6,63,0,133.955,-3.57393,-2.34186,-4.59424,-5.59891,-5.39204,-7.53474,-0.142711,2.2171,0.915299,1.46804,-0.0749672,1.8608,-1.66838,-3.40096,-1.55718,-1.08911,-1.04884,-1.24923,-2.73522,-1.93444,-1.01814,-1.08521,-2.40161,-2.90396,-3.03547,-7.84592,-0.142711,-0.0749672
-115.545,0.995927,0.0437097,7,127,0,132.279,-9.73473,-1.15501,-3.252,-6.7542,-5.09955,-4.08458,0.245581,2.10395,1.00062,1.93763,-0.283354,1.83956,-1.33927,-3.15755,-1.34695,-2.06288,-1.36022,-2.16891,-3.6891,-4.41349,-1.00635,-1.59718,-3.32631,-1.94692,-1.89422,-7.84943,0.245581,-0.283354
-117.522,0.941312,0.0437097,6,63,0,132.199,-10.6531,-0.620277,-4.77396,-7.61919,-3.00135,-2.99478,-0.034452,2.00813,0.907695,1.90921,-0.402531,1.78125,-1.87018,-2.97388,-1.57496,-1.32376,-1.23082,-1.2102,-3.61225,-4.41969,-1.01991,-2.27261,-3.9284,-2.12469,-1.72795,-7.84535,-0.034452,-0.402531
-115.034,0.970802,0.0437097,6,63,0,132.773,-8.71179,-1.61533,-6.73576,-3.88079,-6.06519,-2.38587,0.286314,2.21727,0.742697,2.10122,0.180973,1.86498,-1.21345,-3.59217,-1.63391,-1.28944,-1.06904,-1.96491,-3.42642,-3.82675,-1.2482,-3.16812,-1.80775,-2.8851,-1.27169,-7.81795,0.286314,0.180973
-112.023,0.99297,0.0437097,7,127,0,122.215,-4.83783,-5.01126,-2.88073,-4.24867,-4.53962,-7.74528,-0.121383,2.12765,0.883449,1.87835,-0.866366,1.90669,-1.6532,-3.55261,-1.58683,-1.36431,-1.01454,-1.37806,-3.6518,-2.16982,-2.22678,-1.30799,-2.12788,-2.44029,-3.74246,-7.96839,-0.121383,-0.866366
-116.549,0.999169,0.0437097,6,63,0,122.411,-9.29893,-4.08745,-6.2868,-4.82507,-4.8932,-8.61222,-0.333611,2.26826,0.760511,2.10732,-0.0156583,2.03437,-1.16783,-2.55548,-1.20265,-1.1115,-2.23588,-1.16902,-2.77309,-3.86245,-1.67353,-2.85309,-1.96965,-1.9509,-3.3785,-7.90355,-0.333611,-0.0156583
-122.342,0.954815,0.0437097,6,63,0,135.322,-6.66287,-4.02703,-4.82615,-5.26875,-2.48019,-8.93714,0.105891,2.2693,0.912762,2.50789,0.214913,1.67953,-1.35062,-2.02013,-1.45173,-1.12899,-1.07492,-1.10144,-3.50099,-3.07054,-1.65176,-2.28609,-2.20968,-1.44831,-3.17656,-7.77066,0.105891,0.214913
-113.867,0.999093,0.0437097,6,63,0,129.73,-3.58286,-3.53047,-3.98464,-5.95093,-4.5608,-4.38496,-0.313198,2.07922,0.871725,1.86297,-0.501601,1.65212,-1.24586,-3.10779,-1.11617,-1.27733,-1.06657,-1.06487,-3.48815,-1.81979,-1.46161,-2.2808,-2.61514,-2.03314,-2.08629,-7.82815,-0.313198,-0.501601
-121.179,0.992212,0.0437097,6,127,0,129.023,-2.59835,-3.89746,-2.84307,-4.52242,-4.16772,-6.99914,-0.120899,2.13099,0.781039,2.55311,0.185782,1.56509,-1.03384,-3.43949,-1.31726,-1.08864,-1.33633,-1.01304,-3.22745,-1.02649,-1.3988,-1.42784,-1.80095,-2.17778,-2.93207,-7.73622,-0.120899,0.185782
-113.697,0.974427,0.0437097,7,127,0,130.962,-9.85653,-5.74961,-10.6252,-4.0602,-2.92766,-2.27733,0.141756,2.15339,0.922716,1.29017,-0.832674,2.19439,-1.48604,-3.18401,-1.74492,-1.60031,-1.89747,-1.05607,-3.77877,-4.35561,-2.42215,-4.8163,-2.33621,-1.36333,-1.74646,-8.05786,0.141756,-0.832674
-115.729,0.966862,0.0437097,6,127,0,123.951,-7.98674,-4.76105,-8.80074,-5.13768,-1.83372,-2.89461,0.13225,2.17946,0.948436,1.37383,-0.924175,2.22035,-1.27979,-3.2512,-1.68153,-1.46745,-1.67094,-1.06299,-3.73345,-4.30124,-2.2708,-3.83344,-2.36331,-1.88334,-2.12281,-8.08917,0.13225,-0.924175
-117.656,0.995375,0.0437097,7,127,0,124.685,-5.40063,-5.33599,-11.3986,-6.59724,-5.01877,-9.49759,-0.0870036,2.11452,0.780194,2.53976,0.268479,2.23892,-1.07259,-3.68207,-1.68,-1.66779,-1.519,-2.27658,-3.53894,-2.055,-2.5217,-4.88141,-3.15296,-1.43435,-4.13259,-7.9636,-0.0870036,0.268479
-114.701,0.966969,0.0437097,6,63,0,126.937,-3.02894,-8.21667,-6.69498,-6.82047,-3.8128,-3.51267,0.168662,2.02297,0.930117,1.20341,-0.560265,1.90699,-2.14166,-3.09825,-1.24123,-1.32626,-1.68632,-1.10939,-3.46277,-1.25887,-4.0447,-3.48423,-3.4878,-1.35321,-1.88094,-7.90515,0.168662,-0.560265
-116.965,0.975563,0.0437097,6,63,0,128.682,-2.5503,-4.25712,-4.68448,-6.01402,-2.64904,-3.65706,0.0795844,2.27347,1.04749,2.32568,-0.184825,1.48088,-1.18952,-3.20956,-1.18675,-2.04872,-1.70465,-2.37359,-3.65303,-1.57478,-2.12564,-2.19797,-2.33163,-1.56584,-1.53456,-7.73656,0.0795844,-0.184825
-113.483,0.998429,0.0437097,6,127,0,126.465,-4.79094,-3.36072,-4.71319,-4.17928,-3.6963,-2.29252,0.140466,2.09045,1.0338,1.96159,-0.243204,1.51781,-1.08324,-3.16839,-1.71127,-1.39711,-1.39797,-1.70709,-3.67773,-1.43425,-1.58441,-1.95181,-2.31084,-2.13475,-1.81932,-7.74974,0.140466,-0.243204
-113.124,0.994155,0.0437097,6,63,0,125.395,-2.91706,-4.64343,-2.38811,-3.27052,-9.98543,-7.77941,-0.0854123,2.09221,0.695161,1.95694,-0.324238,1.78592,-1.85129,-3.25338,-1.50638,-1.4266,-1.27822,-1.37729,-3.15343,-1.45074,-2.20559,-1.26675,-1.34376,-4.88667,-2.80245,-7.82839,-0.0854123,-0.324238
-114.126,0.996908,0.0437097,7,127,0,125.145,-5.41655,-6.51785,-7.20766,-3.20894,-2.68408,-6.62418,-0.109265,2.1723,0.899892,1.69298,0.0393933,1.98175,-1.04609,-2.96277,-1.06165,-1.14483,-1.17929,-1.55619,-3.27456,-2.42144,-3.18554,-2.98187,-1.36739,-1.37194,-2.56466,-7.87976,-0.109265,0.0393933
-120.918,0.994674,0.0437097,7,127,0,128.888,-4.8909,-3.43519,-5.12754,-8.5099,-2.94508,-2.93749,-0.151354,2.27894,0.904308,1.89235,-0.520153,1.48569,-1.96974,-2.61633,-1.0126,-1.20774,-1.91153,-1.58223,-2.82666,-1.75858,-1.06635,-2.18836,-3.09907,-1.31952,-1.46719,-7.77581,-0.151354,-0.520153
-124.653,0.998758,0.0437097,6,63,0,131.066,-3.85316,-3.43627,-4.50267,-2.43085,-2.41626,-5.64548,-0.123666,2.21787,0.776771,1.60996,0.171303,1.61757,-1.02841,-2.86695,-1.00569,-1.77775,-1.05947,-1.36818,-3.11412,-1.45192,-1.02151,-1.88817,-1.40208,-1.12548,-1.75945,-7.75188,-0.123666,0.171303
-122.902,0.997115,0.0437097,7,127,0,136.46,-3.61345,-1.46739,-4.4096,-6.57731,-3.49949,-5.63189,-0.247059,2.12479,0.71719,1.52245,-0.141803,1.6398,-1.07187,-3.70997,-1.01511,-1.33011,-1.17066,-1.88482,-3.32441,-1.41916,-1.04785,-1.91011,-3.22236,-1.21094,-1.70282,-7.7736,-0.247059,-0.141803
-121.878,0.997685,0.0437097,6,63,0,132.344,-5.2218,-0.639648,-6.98397,-4.53528,-2.85388,-1.44704,0.146518,2.11498,0.931244,2.1625,-0.436377,1.74648,-1.08137,-2.83084,-1.06526,-1.13969,-1.60387,-1.14903,-3.54596,-3.29154,-1.19281,-3.0272,-2.23186,-1.40856,-1.83787,-7.83464,0.146518,-0.436377
-118.874,1,0.0437097,6,63,0,131.427,-2.11314,-3.69032,-3.36205,-3.30026,-6.21225,-3.21349,-0.0885809,2.08291,1.10902,1.06061,-0.316967,1.77087,-1.18302,-3.43104,-2.63537,-2.24826,-1.5801,-1.14704,-3.27299,-1.56823,-1.47301,-1.46078,-1.49891,-2.42747,-2.51814,-7.84707,-0.0885809,-0.316967
-120.586,0.997351,0.0437097,6,63,0,128.247,-3.21866,-6.70954,-2.38756,-3.97718,-2.90854,-8.9192,0.266004,2.09428,0.893709,1.54618,-0.631641,1.94318,-1.98425,-3.42391,-1.12981,-1.27184,-1.71813,-2.47241,-2.8048,-1.21111,-2.64686,-1.56321,-2.24064,-1.31964,-3.17124,-7.92532,0.266004,-0.631641
-119.464,0.998714,0.0437097,7,127,0,132.685,-0.276005,-0.773206,-8.8081,-3.88128,-6.79597,-0.989329,0.34424,1.67106,0.99152,2.21852,-0.157922,2.22298,-2.01781,-4.05548,-1.48156,-1.40445,-2.09316,-1.46374,-5.09355,-1.38489,-1.21356,-5.12116,-2.36661,-4.47916,-1.04834,-7.97238,0.34424,-0.157922
-113.719,0.997039,0.0437097,7,127,0,127.973,-3.50302,-2.05496,-7.40748,-2.21499,-5.34962,-0.969813,0.612247,1.77086,0.978851,1.52131,-0.14712,2.12173,-1.71866,-3.63738,-1.35133,-1.83217,-2.22098,-1.94021,-4.52668,-2.01228,-1.38389,-4.47628,-1.83173,-3.39439,-1.06516,-7.9329,0.612247,-0.14712
-115.489,0.968996,0.0437097,7,127,0,130.268,-3.38201,-5.59311,-2.7779,-1.18388,-8.92478,-12.8962,0.0491024,2.01245,0.804644,2.19605,-0.552173,2.17598,-1.51987,-3.60159,-2.15716,-1.22506,-1.49477,-1.84667,-3.35954,-1.91569,-2.3773,-1.66361,-1.07992,-4.5719,-5.32256,-7.99566,0.0491024,-0.552173
-121.461,0.995937,0.0437097,7,127,0,132.966,-2.4681,-2.03439,-10.4261,-7.43855,-1.57621,-7.22431,0.316729,1.93778,1.15426,1.50336,-0.349275,2.39894,-1.81249,-4.02253,-1.77187,-2.90976,-1.17441,-1.20634,-4.26804,-2.29956,-1.69778,-6.24822,-2.63341,-1.3746,-3.81588,-8.06977,0.316729,-0.349275
-125.466,0.990813,0.0437097,6,127,0,139.922,-2.05855,-6.28078,-8.41398,-0.906432,-4.49237,-6.413,0.206915,1.75995,1.39405,1.92172,-0.629486,1.65881,-1.69844,-2.73115,-2.6211,-1.51606,-1.1043,-1.11642,-4.33388,-1.20988,-3.6065,-3.56757,-1.26658,-1.76916,-3.77273,-7.86975,0.206915,-0.629486
-121.304,0.994738,0.0437097,6,127,0,137.36,-1.27016,-5.66303,-6.0279,-2.81577,-5.18902,-2.24708,0.306927,1.64862,1.03179,2.06405,-0.134545,2.21785,-2.14017,-2.72743,-1.87582,-3.15337,-1.21302,-1.53764,-4.0484,-1.05225,-2.77057,-3.19506,-1.79033,-2.70977,-1.92634,-7.97181,0.306927,-0.134545
-119.179,0.999497,0.0437097,6,63,0,131.303,-1.89059,-4.97694,-2.23344,-5.17133,-4.17331,-4.24106,0.307609,2.08024,0.921132,1.50603,-0.868697,1.81782,-1.25409,-4.4184,-1.58841,-1.16254,-1.31082,-1.30354,-3.83321,-1.01331,-3.05165,-1.18515,-2.95143,-2.12195,-1.83717,-7.92986,0.307609,-0.868697
-118.668,0.997821,0.0437097,6,127,0,129.695,-1.17525,-5.18069,-0.723242,-5.4464,-3.29485,-4.1139,0.149001,1.99826,0.937969,1.57374,-0.851553,1.67728,-1.26191,-3.47937,-1.29149,-1.29265,-1.7982,-1.13295,-3.48476,-1.02137,-2.18852,-1.11066,-2.36838,-1.74005,-1.89537,-7.885,0.149001,-0.851553
-123.076,0.996718,0.0437097,6,63,0,130.537,-1.80038,-3.78368,-5.95655,-4.07652,-0.773525,-5.98214,-0.0611111,1.95914,0.796003,2.1121,0.503806,2.05899,-1.67414,-3.09958,-1.28642,-1.52503,-1.08641,-2.24123,-3.4095,-1.00989,-1.59423,-2.06632,-1.91007,-1.07412,-2.67911,-7.90659,-0.0611111,0.503806
