# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1257
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-censored-x-combined_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Ymi_y.1,Ymi_y.2,Ymi_y.3,Ymi_y.4,Ymi_y.5,Ymi_y.6,Intercept_y,bsp_y.1,sigma_y,Ymi_xstar.1,Intercept_xstar,sigma_xstar,Ycens_xstar.1,Ycens_xstar.2,Ycens_xstar.3,Ycens_xstar.4,Ycens_xstar.5,Ycens_xstar.6,Ycens_xstar.7,Ycens_xstar.8,Ycens_xstar.9,Ycens_xstar.10,Ycens_xstar.11,Ycens_xstar.12,Ycens_xstar.13,lprior,b_y_Intercept,b_xstar_Intercept
-119.69,0.998905,0.025082,7,127,0,131.04,-4.11532,-4.9792,-2.35547,-11.0638,-4.44105,-4.82606,0.152931,2.09639,0.720238,1.77913,-0.622946,2.04887,-1.07466,-2.53494,-1.46064,-1.08964,-1.54675,-1.45546,-3.35226,-1.57091,-1.89418,-1.1424,-4.54419,-2.06362,-2.12085,-7.95399,0.152931,-0.622946
-118.596,0.999721,0.0219616,8,255,0,137.272,-3.37223,-7.45442,-8.7831,-7.15685,-5.81232,-6.40389,-0.0979464,2.20798,1.30226,2.44479,-0.82286,1.78942,-1.79265,-2.82324,-1.71828,-2.01173,-1.45802,-1.70385,-2.71941,-1.35116,-2.55554,-3.35201,-2.85762,-1.64414,-2.12535,-7.94873,-0.0979464,-0.82286
-114.799,0.998688,0.0204689,7,127,0,128.561,-4.14552,-0.549427,-4.53552,-6.87835,-3.65386,-4.14287,0.223461,1.76184,0.853072,1.25271,0.0748476,2.17211,-1.3781,-3.171,-1.51007,-1.44618,-1.68715,-1.81117,-4.01141,-2.72006,-1.18475,-2.17495,-3.81931,-1.94701,-2.32322,-7.93489,0.223461,0.0748476
-119.124,0.999418,0.0198252,8,255,0,129.808,-9.01978,-2.26607,-5.23678,-13.5428,-6.60007,-4.47487,-0.188184,2.38751,1.09491,2.48447,-0.748701,1.98872,-1.56354,-3.45237,-1.71075,-1.15081,-1.16057,-1.33982,-3.12949,-3.65925,-1.37997,-1.69932,-5.50587,-2.59363,-2.33746,-7.98917,-0.188184,-0.748701
-116.127,0.999607,0.0198233,7,127,0,131.445,-6.27661,-6.28995,-3.28619,-8.59363,-5.40994,-4.74551,0.0689048,1.95828,0.748187,1.32182,0.224759,2.61958,-1.16234,-3.38478,-1.51537,-1.22807,-1.95466,-1.99126,-4.19655,-3.27294,-2.63872,-1.10205,-4.31241,-2.89095,-2.09954,-8.10627,0.0689048,0.224759
-114.689,0.997867,0.0202605,7,127,0,126.764,-5.58284,-5.45576,-0.820442,-8.85692,-3.37181,-1.92526,0.161962,2.04189,0.833288,1.59784,-0.159507,2.32477,-2.31385,-3.70898,-1.57999,-1.22799,-1.53741,-1.36608,-3.69836,-2.47359,-2.65633,-1.10233,-4.15892,-1.48059,-1.43543,-8.00478,0.161962,-0.159507
-117.072,0.999104,0.0209157,8,255,0,126.083,-4.51013,-6.05313,-4.55534,-3.75841,-7.6204,-11.6199,-0.101743,2.16304,1.0412,1.12211,-0.74973,2.31772,-1.0157,-2.86365,-1.32077,-1.23849,-1.38622,-1.78667,-2.96276,-1.8135,-3.14029,-2.61375,-1.70041,-3.53482,-5.62128,-8.10307,-0.101743,-0.74973
-116.829,0.999462,0.0219239,7,255,0,126.752,-4.84238,-3.06635,-4.99204,-5.56742,-9.81743,-11.3063,-0.127753,2.28896,0.691698,2.19479,-0.50029,1.89192,-1.05532,-3.25761,-1.02917,-1.39969,-1.07502,-1.19249,-3.35796,-1.76123,-1.60723,-2.33383,-2.15236,-4.2781,-4.49126,-7.88767,-0.127753,-0.50029
-114.683,0.972332,0.0231982,7,255,0,128.258,-4.14468,-4.31057,-6.86899,-5.12834,-8.17734,-10.1027,-0.160842,2.13455,0.809945,1.69973,-0.579816,1.64107,-1.10119,-3.27473,-1.03004,-1.62615,-1.07165,-1.37734,-3.715,-2.17642,-1.79877,-3.11889,-2.66424,-3.38482,-4.81541,-7.82606,-0.160842,-0.579816
-113.891,0.997058,0.0226917,8,255,0,122.929,-5.69227,-5.17398,-5.83443,-6.07776,-3.68447,-1.38575,0.474078,1.84428,0.884501,1.88014,-0.642087,1.97475,-1.13346,-3.55547,-1.38823,-1.81464,-1.49211,-2.19793,-5.04202,-3.58749,-3.56735,-3.30875,-4.01158,-2.54847,-1.11422,-7.93576,0.474078,-0.642087
-113.661,0.997193,0.024093,7,127,0,125.828,-8.25448,-3.90274,-8.49407,-6.05292,-3.09528,-2.83278,-0.0183481,1.88751,1.0525,2.31433,-0.751772,2.49333,-2.11489,-3.4917,-1.88217,-1.40654,-2.27613,-1.85979,-3.11952,-4.76079,-1.62097,-4.96285,-3.58475,-1.80612,-1.87056,-8.17003,-0.0183481,-0.751772
-120.906,0.992306,0.0256732,7,255,0,131.957,-6.82241,-2.99516,-2.63123,-5.5259,-1.4913,-1.74832,0.652814,1.91497,0.97833,1.82471,-1.01672,2.04736,-1.50892,-3.76449,-1.54045,-1.07181,-1.6708,-2.03727,-4.96938,-3.19956,-2.63711,-2.14778,-4.25972,-1.30786,-1.21412,-8.04554,0.652814,-1.01672
-123.202,0.999238,0.0270109,7,127,0,139,-2.58141,-2.92876,-7.22481,-4.05269,-3.57407,-2.59258,0.0858659,2.09398,1.2469,2.18046,0.296727,1.90979,-2.1515,-3.97356,-2.39775,-1.0642,-1.75027,-1.07661,-3.53674,-1.12579,-1.41517,-3.03357,-1.26949,-1.86998,-1.42221,-7.87067,0.0858659,0.296727
-123.29,0.999219,0.0290699,7,191,0,135.464,-1.28537,-2.44197,-6.49874,-4.21759,-3.45752,-4.70779,-0.297538,2.08838,1.15101,2.43068,0.128471,1.79594,-1.51094,-3.70073,-1.4141,-1.11899,-1.44766,-1.02141,-3.49228,-1.0977,-1.09591,-2.70001,-1.41503,-1.35164,-1.49576,-7.83998,-0.297538,0.128471
-126.742,0.997913,0.0313077,7,255,0,136.579,-2.13033,-6.08688,-13.2615,-5.62352,-4.57866,-4.11413,-0.183108,2.24016,0.771432,1.24714,-0.671757,1.8104,-1.17642,-2.62931,-1.56167,-1.1516,-1.16627,-1.06222,-2.92264,-1.28902,-1.77086,-5.24763,-1.50009,-2.50291,-1.42221,-7.89446,-0.183108,-0.671757
-125.607,0.951582,0.0335965,7,127,0,142.48,0.27252,-1.66094,-5.80482,-2.36158,-6.6742,-7.56118,0.133882,1.9358,1.49826,2.74902,-0.347618,2.09823,-1.97079,-4.0701,-1.18345,-1.32952,-2.45236,-1.03243,-4.11289,-1.26002,-1.42029,-2.95675,-1.40308,-2.82703,-4.36868,-7.98853,0.133882,-0.347618
-122.405,0.997784,0.0314378,7,127,0,137.854,-4.72781,-3.21285,-8.29007,-3.29042,-0.577071,-6.21825,-0.0365604,1.94466,0.90786,1.71313,-0.100478,1.52477,-1.69334,-3.67411,-1.07471,-1.16898,-1.62688,-1.03072,-3.60104,-1.41892,-1.60269,-3.46219,-1.71428,-1.33977,-2.95535,-7.73779,-0.0365604,-0.100478
-113.138,0.999534,0.0337536,7,127,0,130.665,-2.10375,-2.623,-5.51542,-4.42713,-2.92012,-2.16008,-0.00669802,2.00865,0.901278,2.0152,-0.560837,1.97701,-1.48459,-3.48933,-2.09405,-2.456,-1.92766,-1.48819,-3.20141,-1.59189,-1.28758,-2.31331,-2.25862,-2.20583,-1.202,-7.9325,-0.00669802,-0.560837
-119.01,0.996002,0.0364074,6,63,0,131.732,-1.61644,-2.92512,-3.50018,-1.8152,-6.21602,-4.76306,0.589652,1.7081,1.06057,2.19995,0.306697,2.08016,-2.26121,-4.23133,-1.80996,-1.54315,-1.54307,-1.21746,-5.21197,-1.34071,-2.9097,-2.54031,-1.65979,-2.70725,-3.07781,-7.91146,0.589652,0.306697
-115.084,0.994856,0.038844,6,63,0,127.854,-1.96408,-5.39711,-4.39136,-2.79628,-0.714796,-5.5455,0.450333,1.8888,1.03173,2.20302,-0.0944606,2.09954,-1.99258,-4.27199,-1.97365,-1.60143,-1.84856,-1.15552,-3.37672,-1.39469,-2.35822,-2.55539,-1.84245,-1.8858,-2.85087,-7.92435,0.450333,-0.0944606
-112.934,0.997821,0.0412799,7,127,0,121.899,-2.50689,-4.17466,-1.63665,-3.80818,-2.48146,-4.8385,0.0661491,1.94409,0.982558,1.40035,-0.274661,1.70077,-1.49988,-3.20334,-1.84079,-1.49934,-1.90754,-1.48162,-4.25968,-1.20054,-1.76565,-1.39033,-1.62156,-1.19305,-2.02657,-7.80655,0.0661491,-0.274661
-114.949,0.997361,0.0442066,6,63,0,122.009,-1.91266,-4.22522,-3.79724,-1.0287,-1.43123,-6.1821,0.327477,1.91016,1.01362,1.80937,-0.107166,1.93426,-1.71274,-2.79061,-1.93743,-1.70738,-1.47672,-2.14558,-3.53338,-1.19816,-2.21828,-1.69302,-1.14115,-1.77223,-2.56273,-7.86643,0.327477,-0.107166
-118.249,0.997164,0.0472352,6,127,0,133.107,-9.08366,-6.22723,-4.35783,-2.1345,-4.00917,-4.43067,0.00464489,1.98362,1.2172,2.12616,-0.898862,1.87795,-2.14369,-4.17586,-2.16648,-1.06911,-1.0897,-1.54303,-3.60095,-4.28784,-2.50613,-2.0531,-1.42948,-2.53734,-2.10459,-7.98377,0.00464489,-0.898862
-124.046,0.991456,0.0503947,7,127,0,130.663,-2.64521,-4.26609,-4.90206,-8.90269,-4.02926,-4.36801,-0.0426186,2.05942,1.18242,1.91998,-0.425401,1.69088,-1.01014,-3.6326,-1.53613,-2.60761,-1.02466,-1.40334,-2.31389,-1.08752,-1.80566,-2.27448,-4.60078,-2.3219,-2.26701,-7.8383,-0.0426186,-0.425401
-125.464,0.984574,0.0528718,7,127,0,139.703,-1.84497,-4.35499,-1.44396,-1.71687,-4.35648,-6.35885,-0.040473,1.86542,1.0059,2.20699,-0.313709,1.81209,-1.01006,-4.04681,-1.46056,-1.05553,-1.15351,-1.04059,-3.55371,-1.17508,-2.33834,-1.2015,-1.03016,-2.75286,-3.46891,-7.85134,-0.040473,-0.313709
-125.252,0.997114,0.0543935,6,127,0,132.38,-1.97209,-4.5009,-2.79354,-2.86137,-6.89181,-5.68163,-0.199293,1.90528,0.861616,2.29673,-0.145289,1.92686,-1.00561,-3.90705,-1.29993,-1.04446,-1.08584,-1.03825,-3.66179,-1.35028,-2.32091,-1.277,-1.02459,-3.18892,-2.773,-7.87234,-0.199293,-0.145289
-121.993,0.965532,0.0578709,6,63,0,138.511,-1.86373,-3.66065,-7.22838,-3.0019,-4.15688,-2.0104,0.0268676,2.22408,0.803496,1.35601,-0.243086,1.63549,-1.85419,-2.48052,-1.28626,-1.09585,-1.87445,-1.70905,-2.8665,-1.11078,-1.54102,-3.4895,-1.00709,-1.54359,-1.41591,-7.77404,0.0268676,-0.243086
-127.862,0.962377,0.0564899,6,127,0,135.715,-1.47946,-5.04033,-3.68526,-2.19698,-5.52213,-7.50879,-0.0381531,1.90856,1.0503,2.27101,-0.109942,1.78241,-1.08236,-4.4194,-1.3271,-1.60888,-1.08434,-1.47177,-4.06654,-1.12174,-2.20832,-1.12773,-1.00157,-2.23081,-2.68081,-7.82677,-0.0381531,-0.109942
-116.458,0.997192,0.0546972,7,127,0,134.905,-5.6874,-3.43412,-5.13264,-4.45014,-3.29607,-3.10999,0.323589,1.85279,1.06964,1.483,-0.6186,1.73335,-1.51377,-4.49225,-1.37737,-1.37592,-1.32845,-1.53112,-4.32673,-2.76116,-2.05217,-3.11224,-3.3384,-1.78703,-1.06581,-7.86382,0.323589,-0.6186
-117.812,0.969846,0.0581063,6,63,0,130.755,-2.64315,-3.06465,-5.36832,-2.65347,-2.20019,-2.3224,0.0592165,2.16189,0.65361,2.42705,-0.20989,2.16392,-1.07726,-3.07563,-1.42001,-1.19924,-1.84656,-1.85892,-3.05608,-1.41836,-1.47354,-2.3654,-1.13943,-1.62048,-1.16228,-7.94211,0.0592165,-0.20989
-115.797,0.997046,0.0573844,6,63,0,125.648,-3.01913,-3.69057,-6.42971,-3.4351,-8.28653,-3.22608,-0.098852,2.08753,0.931126,1.59213,-0.23496,1.87708,-1.95565,-3.77927,-1.66613,-1.19212,-1.1608,-1.38068,-3.6846,-1.50881,-1.59064,-3.2617,-1.05465,-3.28515,-1.34223,-7.86259,-0.098852,-0.23496
-121.029,0.988799,0.0608437,5,63,0,128.323,-3.9361,-1.06302,-4.97243,-0.672901,-9.88936,-1.66564,-0.147777,2.0958,1.09919,1.98142,-0.632355,1.72609,-1.28916,-3.15967,-1.83265,-1.2501,-1.11465,-1.22669,-3.45509,-2.14273,-1.41898,-2.07457,-1.13532,-3.79018,-1.1736,-7.87866,-0.147777,-0.632355
-114.043,0.998866,0.0630836,6,63,0,127.241,-6.18619,-3.83869,-5.09934,-4.87929,-2.43521,-1.67375,0.376069,1.86367,0.760929,1.37228,0.0582064,2.04699,-1.46216,-3.86144,-1.67262,-2.09275,-1.12026,-2.30949,-4.15381,-3.64496,-1.73108,-2.90526,-2.00422,-1.89409,-1.82506,-7.88301,0.376069,0.0582064
-117.653,0.951181,0.0670727,5,63,0,126.682,-8.38,-2.36226,-4.31716,-4.10513,-4.5465,-2.72141,0.319409,1.84589,1.34891,2.0324,-0.800885,2.02785,-1.45111,-3.78432,-1.62935,-1.96027,-2.85377,-1.95361,-4.27839,-5.26302,-2.07754,-2.53608,-1.80627,-3.46042,-1.12518,-8.01877,0.319409,-0.800885
-112.75,0.984231,0.0630841,6,63,0,132.053,-11.5251,-2.25902,-3.72689,-4.5083,-4.25606,-3.24217,0.17743,2.06019,0.744756,1.87301,-0.619106,2.25913,-1.13953,-4.07847,-1.7203,-1.62256,-1.06617,-1.71992,-3.71315,-6.13389,-1.30222,-2.1292,-2.36816,-2.33308,-1.43777,-8.0314,0.17743,-0.619106
-113.563,0.998716,0.0645568,5,31,0,121.585,-12.2008,-2.41692,-3.85452,-4.43449,-3.07651,-2.37284,0.0731868,1.88154,0.751358,2.10359,-0.3488,1.88143,-1.4574,-3.08221,-1.51568,-1.76671,-1.49351,-1.90946,-4.36413,-6.93774,-1.22147,-1.77176,-2.1232,-1.49253,-1.63974,-7.86023,0.0731868,-0.3488
-112.963,0.999708,0.068477,6,63,0,121.454,-1.79449,-7.71101,-7.21902,-4.87303,-7.61445,-2.83418,0.208674,1.88468,0.925578,2.11431,-0.428256,1.70174,-1.45729,-2.87724,-1.77704,-1.30511,-1.84847,-2.223,-4.10252,-1.43967,-3.65274,-3.2093,-2.72694,-4.60279,-1.80709,-7.81771,0.208674,-0.428256
-117.981,0.942436,0.0727404,6,95,0,127.646,-3.41901,-4.51375,-5.9092,-2.21747,-2.88594,-5.23176,0.141723,2.12086,0.803122,1.73389,-0.558523,2.21472,-1.19841,-3.59956,-1.22735,-1.42871,-1.2238,-1.24412,-2.80901,-2.34673,-2.00007,-3.17551,-1.13786,-1.17591,-1.78601,-8.00855,0.141723,-0.558523
-114.48,0.995269,0.0669898,6,63,0,128.116,-3.35463,-4.23334,-8.6817,-2.36699,-2.58049,-3.69144,-0.281049,2.03362,0.716781,2.31649,-0.116761,1.52504,-1.13744,-3.37578,-1.36223,-1.22647,-1.2926,-1.45905,-3.55218,-1.45663,-1.86439,-4.14947,-1.08959,-1.76282,-2.04671,-7.73936,-0.281049,-0.116761
-111.545,0.969689,0.0703162,6,127,0,126.391,-2.89829,-4.03154,-9.77729,-2.26908,-2.46091,-2.89531,-0.02847,2.03426,0.721568,2.03577,-0.389455,1.73458,-1.20088,-3.50826,-1.42557,-1.21776,-1.38771,-1.32883,-3.81659,-1.72646,-2.23001,-4.4517,-1.09174,-1.6442,-1.78863,-7.81861,-0.02847,-0.389455
-113.444,0.95967,0.069284,7,127,0,122.315,-5.81145,-3.90714,-2.34619,-12.381,-1.42547,-7.57653,0.45359,1.83255,0.851387,2.36535,-0.76835,2.96916,-1.55594,-4.06896,-1.79995,-1.95033,-1.74655,-1.82058,-4.82577,-3.99164,-2.8427,-1.52192,-7.09285,-1.3203,-3.73346,-8.35016,0.45359,-0.76835
-110.853,0.934451,0.066633,6,127,0,122.714,-1.29114,-3.4066,-5.04791,-1.41745,-4.78174,-4.7988,0.316439,2.01266,0.947054,1.72146,-0.425768,1.60467,-1.26392,-3.57916,-1.89299,-1.70714,-1.64904,-1.90575,-3.13577,-1.64967,-1.5204,-2.51023,-1.17826,-2.5068,-2.23547,-7.78713,0.316439,-0.425768
-112.119,0.993347,0.0603341,7,127,0,120.454,-9.70512,-5.89006,-3.00286,-9.42353,-7.61519,-5.43756,0.224197,2.04449,0.956565,1.70175,-0.714279,2.38245,-1.43311,-2.88885,-1.69581,-2.41217,-1.59524,-1.53772,-3.75796,-3.96341,-2.36794,-1.75837,-4.71634,-3.47486,-3.14631,-8.10655,0.224197,-0.714279
-113.125,0.976357,0.0629596,6,127,0,121.998,-3.19323,-4.30743,-2.0564,-4.19587,-0.964013,-6.00244,0.22516,2.05095,0.748332,1.7781,-0.196377,1.85371,-1.59414,-3.55834,-1.57658,-1.14513,-1.9799,-1.6465,-4.28037,-1.44105,-2.17959,-1.08408,-2.1128,-1.03378,-2.99129,-7.83208,0.22516,-0.196377
-114.711,0.969326,0.0630563,6,63,0,125.746,-3.62349,-5.32849,-2.14507,-6.09225,-2.40334,-3.71619,-0.166718,2.1618,0.757543,2.12845,-0.373656,1.63779,-1.41049,-3.46748,-1.6232,-1.32524,-1.34447,-1.22791,-3.12816,-1.19695,-2.21167,-1.0266,-2.84767,-1.02818,-1.82549,-7.7936,-0.166718,-0.373656
-116.797,0.967308,0.0621035,6,63,0,130.514,-3.28541,-6.92783,-6.40236,-2.96883,-1.88507,-3.09383,-0.052327,1.9622,1.13837,2.33267,-0.343962,2.25653,-1.27433,-3.72965,-1.5302,-1.69882,-2.05223,-1.77782,-3.0577,-1.89529,-3.60655,-3.87192,-1.12165,-1.09066,-1.34941,-8.02205,-0.052327,-0.343962
-110.988,0.989719,0.060879,6,63,0,129.71,-8.7707,-6.37755,-2.57534,-9.07096,-5.45063,-3.08429,-0.0414624,2.08067,0.712411,1.53766,-0.457364,2.08265,-1.14454,-3.89003,-1.41347,-1.10712,-1.57154,-1.80248,-3.85259,-4.05667,-3.14232,-1.19874,-3.99213,-2.52911,-1.73213,-7.94603,-0.0414624,-0.457364
-111.685,0.989288,0.0628782,5,63,0,121.416,-8.766,-6.06492,-2.08229,-10.2162,-5.31262,-3.39806,-0.0389073,2.05108,0.717818,1.46335,-0.587849,2.13411,-1.23407,-3.86312,-1.31442,-1.09713,-1.57087,-1.92579,-3.6947,-4.16808,-3.15314,-1.1508,-5.06195,-2.78973,-1.58054,-7.98446,-0.0389073,-0.587849
-113.201,0.948198,0.0648407,6,63,0,123.997,-11.9411,-7.33327,-2.68379,-3.33471,-8.18433,-5.52159,-0.122867,2.07301,0.839918,2.00133,-0.364354,1.84978,-1.92841,-3.14182,-1.30013,-2.41129,-1.81105,-1.52451,-3.68098,-5.51561,-3.14093,-1.52358,-1.47208,-4.03053,-2.45324,-7.86275,-0.122867,-0.364354
-113.862,0.961567,0.0608099,6,63,0,125.23,-4.44649,-5.42847,-4.76832,-4.40071,-2.43408,-3.16983,0.148135,1.72926,1.00458,2.11884,-0.450962,2.4358,-1.40236,-4.42041,-1.38048,-1.24531,-1.71254,-2.04712,-4.55434,-2.57827,-3.22592,-1.75219,-2.79104,-1.45972,-1.76509,-8.08957,0.148135,-0.450962
-114.954,0.988915,0.0588347,6,63,0,124.388,-4.49975,-4.91486,-4.06479,-3.42437,-2.4209,-4.20128,-0.0779977,1.75249,1.1156,2.5913,-0.716523,2.05115,-1.51665,-3.69108,-1.44305,-1.19535,-1.62562,-1.64671,-4.20894,-2.63359,-2.63735,-3.42555,-1.97146,-2.11311,-3.08009,-8.00205,-0.0779977,-0.716523
-113.687,0.994177,0.0605808,6,63,0,124.365,-3.23689,-5.30075,-5.45535,-7.74324,-4.40636,-2.54128,0.221582,2.0044,0.948165,1.39337,-0.77732,2.43359,-1.41211,-3.89888,-1.45264,-1.35277,-1.24623,-2.66905,-4.04488,-1.90096,-3.05359,-2.13979,-3.83096,-2.04321,-1.3882,-8.13828,0.221582,-0.77732
-111.985,0.997584,0.0630902,6,63,0,123.059,-2.90491,-2.42779,-3.47605,-2.73883,-2.58188,-4.19389,0.0615,1.97655,0.812965,2.06898,0.0199019,1.95275,-1.20475,-3.84982,-1.39481,-1.7776,-1.61991,-1.23121,-3.40511,-1.34953,-1.45922,-1.35758,-1.18793,-1.27722,-2.42061,-7.85967,0.0615,0.0199019
-113.808,0.989471,0.0661637,6,63,0,125.505,-8.26325,-5.82362,-5.38294,-9.45192,-4.75711,-8.00803,0.0590098,1.98372,1.0748,1.81966,-0.52217,2.08747,-1.80212,-3.77594,-1.26747,-1.07789,-1.81859,-1.40047,-4.13548,-3.61132,-2.89634,-2.66327,-5.56082,-2.43792,-4.23424,-7.97486,0.0590098,-0.52217
-116.917,0.990597,0.0680954,6,127,0,128.422,-3.84025,-1.86455,-4.1072,-4.07789,-4.74736,-3.04933,0.103618,2.0834,0.833037,1.9816,-0.353854,1.56478,-1.29748,-2.30474,-1.36614,-1.65155,-1.46359,-1.21717,-2.55827,-1.72661,-1.31242,-1.51218,-1.76149,-1.8548,-1.43421,-7.76381,0.103618,-0.353854
-114.459,0.99704,0.0702238,5,31,0,134.446,-4.58701,-2.25161,-3.47511,-3.9483,-4.66477,-2.62506,-0.166176,2.18584,1.002,1.94687,-0.0673788,1.65455,-1.1673,-2.5613,-1.46537,-1.47571,-1.65607,-1.2356,-2.71176,-2.68674,-1.37499,-2.0574,-1.44927,-1.96051,-1.19901,-7.78551,-0.166176,-0.0673788
-117.168,0.985116,0.0734152,6,63,0,127.23,-4.49296,-8.54338,-3.99111,-2.78387,-2.9033,-6.68925,0.241231,1.6847,0.838989,2.63111,-0.105847,2.4454,-1.07639,-4.141,-2.51604,-2.13105,-2.2961,-1.74947,-4.56402,-3.05919,-4.73278,-1.83401,-2.39278,-2.14577,-5.39431,-8.04684,0.241231,-0.105847
-122.124,0.997987,0.0747262,6,63,0,132.481,-3.8156,-2.09484,-1.02357,-0.953873,-4.15489,0.448924,0.304596,1.73234,1.39751,0.870859,-0.463124,1.77944,-1.13523,-3.38739,-2.66082,-2.00737,-2.51144,-1.46424,-3.08769,-2.41126,-1.96524,-1.95309,-1.19154,-2.38013,-1.536,-7.88099,0.304596,-0.463124
-124.926,0.976157,0.0781927,6,63,0,138.005,-2.94729,-4.59513,-2.80194,-7.00123,-3.75237,-4.29598,-0.100636,1.88299,0.867744,2.3249,-0.22604,1.88977,-1.13067,-2.97499,-1.80663,-1.39329,-1.36917,-1.09921,-3.8331,-1.0146,-1.26374,-1.7693,-3.10374,-1.77735,-3.55523,-7.86243,-0.100636,-0.22604
-116.717,0.999007,0.0779967,6,63,0,135.903,-6.05418,-5.33287,-4.09812,-4.21545,-5.45266,-0.797936,0.209761,2.19976,1.18488,1.06857,-0.260084,1.69342,-1.56584,-3.31446,-1.42013,-1.83512,-1.57843,-1.97667,-2.80427,-3.06506,-1.31695,-1.71016,-2.1125,-2.87891,-1.30101,-7.81355,0.209761,-0.260084
-125.732,0.941775,0.08171,5,63,0,140.853,-3.17479,-0.379047,-1.87618,-6.00904,-8.86942,-4.16456,0.28684,1.82263,1.26071,1.80634,-0.67624,2.03543,-1.15056,-3.76282,-2.05874,-1.39277,-2.0275,-1.40142,-2.31209,-2.36511,-1.93079,-1.02972,-2.93337,-4.41981,-1.37487,-7.99068,0.28684,-0.67624
-120.665,0.996985,0.0756924,5,31,0,133.64,-3.36704,-4.91486,-1.41271,-4.64439,-2.54391,-1.30783,0.204541,2.09034,1.14877,1.52455,-0.45458,1.71914,-1.19011,-3.88327,-1.70648,-1.63132,-1.92101,-1.53014,-2.29285,-1.45643,-1.74049,-1.04344,-2.08154,-2.02489,-2.02165,-7.84178,0.204541,-0.45458
-122.874,0.980954,0.0789076,5,31,0,131.357,-1.35088,-5.27712,-3.56638,-5.50037,-4.25657,-5.65398,-0.0884008,2.17156,1.03744,1.78122,-0.135229,1.74535,-1.39057,-2.77938,-1.50519,-1.97051,-1.17516,-1.82266,-2.64744,-1.09035,-1.70503,-1.15833,-2.49512,-2.55832,-1.09428,-7.81753,-0.0884008,-0.135229
-118.482,0.999714,0.0794714,6,63,0,131.774,-3.40364,-3.19945,-2.33064,-4.66551,-4.50608,-2.14583,0.312582,2.15626,1.11859,1.17228,-0.183282,1.74449,-1.32045,-2.89427,-2.19316,-2.2451,-1.20992,-2.27166,-2.64003,-1.09439,-1.6393,-1.26686,-2.33121,-1.74889,-1.42115,-7.81635,0.312582,-0.183282
-114.635,0.997109,0.0832431,5,31,0,125.407,-0.729234,-2.87641,-4.78146,-7.5625,-5.1885,-3.54933,0.0831203,1.99633,1.07439,1.94803,-0.450843,1.6336,-1.67211,-3.18329,-1.28372,-1.54363,-1.2449,-1.53448,-3.46766,-1.07003,-1.43287,-2.52384,-3.54388,-1.93162,-1.57089,-7.81217,0.0831203,-0.450843
-116.763,0.99547,0.0866661,5,31,0,127.934,-2.48744,-2.41671,-5.37437,-6.9233,-4.0977,-2.59798,-0.126872,2.02942,0.957241,1.80836,0.106085,1.50437,-1.40976,-3.82567,-1.19248,-1.32151,-1.25255,-1.9362,-3.89069,-1.06394,-1.54316,-2.7354,-3.23949,-2.27516,-1.1805,-7.72968,-0.126872,0.106085
-122.298,0.983384,0.0898735,6,63,0,130.476,-2.13861,-3.86252,-2.77993,-4.22144,-6.1117,-5.32865,0.0841002,2.29193,0.883481,1.81733,-0.541944,1.84944,-1.32562,-2.25181,-1.1286,-1.42504,-1.66751,-1.13626,-2.56559,-1.01956,-2.26887,-1.11649,-1.76291,-3.08793,-3.05035,-7.88222,0.0841002,-0.541944
-116.852,0.960059,0.0908517,6,63,0,133.248,-5.22975,-2.36079,-13.1451,-1.86639,-1.62713,-6.88005,0.40308,1.9957,0.774073,1.99883,-0.00362438,2.56251,-1.61045,-3.27105,-1.9751,-1.49709,-1.25171,-1.32487,-3.4616,-2.77069,-1.22996,-6.28399,-1.51743,-1.45342,-3.11995,-8.08287,0.40308,-0.00362438
-113.531,0.992816,0.0875146,6,63,0,125.588,-9.92813,-3.60397,-5.43064,-8.61358,-3.93842,-7.0132,0.0769158,1.98199,0.931432,1.87578,-0.957644,2.11881,-1.4909,-2.70222,-1.42236,-1.8485,-1.91229,-2.15802,-3.01906,-4.32945,-1.8217,-3.05365,-4.59421,-1.50357,-4.11904,-8.05962,0.0769158,-0.957644
-115.096,0.958212,0.0901748,5,63,0,126.018,-10.5976,-5.20888,-6.34803,-2.9226,-3.98866,-3.51441,-0.00190005,2.17171,0.835653,1.88467,-0.12395,1.99206,-1.4515,-3.10631,-1.53681,-1.53833,-1.37583,-1.12538,-3.81046,-5.2182,-1.8387,-2.11286,-1.50389,-1.30093,-2.02631,-7.88425,-0.00190005,-0.12395
-118.625,0.873633,0.0865535,6,63,0,128.007,-12.5555,-3.60898,-3.69898,-5.69623,-1.90778,-3.40013,0.0318069,1.99329,0.762895,2.00411,-0.474772,2.14574,-1.26782,-3.16568,-1.37653,-1.53398,-1.59406,-1.06716,-3.34073,-5.31321,-2.49721,-2.72142,-3.23595,-1.46392,-1.49373,-7.97142,0.0318069,-0.474772
