# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1257
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.99
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-censored-x-combined_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Ymi_y.1,Ymi_y.2,Ymi_y.3,Ymi_y.4,Ymi_y.5,Ymi_y.6,Intercept_y,bsp_y.1,sigma_y,Ymi_xstar.1,Intercept_xstar,sigma_xstar,Ycens_xstar.1,Ycens_xstar.2,Ycens_xstar.3,Ycens_xstar.4,Ycens_xstar.5,Ycens_xstar.6,Ycens_xstar.7,Ycens_xstar.8,Ycens_xstar.9,Ycens_xstar.10,Ycens_xstar.11,Ycens_xstar.12,Ycens_xstar.13,lprior,b_y_Intercept,b_xstar_Intercept
-122.538,0.999885,0.0560048,6,127,0,136.569,-5.96236,-4.05123,-6.11897,-2.32534,-6.60357,-5.44112,0.195589,2.01367,1.0961,1.48907,-0.770204,2.22046,-1.41134,-3.37897,-2.10027,-1.52582,-2.07896,-1.15252,-2.44253,-1.70766,-2.54656,-1.89008,-1.15264,-3.99437,-2.55884,-8.06509,0.195589,-0.770204
-127.617,0.996131,0.0580288,6,63,0,145.337,-4.97134,-9.9454,-7.39953,-3.24867,-3.11862,-2.56917,0.0307887,1.91061,1.58595,1.50836,-0.274147,1.92041,-1.67444,-3.93867,-1.12893,-2.25686,-1.41661,-1.03602,-3.4282,-4.36287,-4.29669,-2.39506,-1.85305,-1.49928,-1.32586,-7.92933,0.0307887,-0.274147
-125.8,0.998477,0.0597043,6,63,0,139.168,-6.89358,-7.94864,-4.94819,-1.40538,-2.28094,-1.22146,0.136206,1.95638,1.71167,1.59714,-0.526937,1.89532,-1.65591,-3.99091,-1.39743,-2.4841,-1.1938,-1.0827,-3.28139,-2.30243,-3.74009,-3.73113,-2.03139,-1.54427,-1.67637,-7.96271,0.136206,-0.526937
-122.523,0.995232,0.0616668,6,127,0,136.678,-7.72969,-4.07397,-3.49289,-4.89373,-2.95301,-3.0037,0.0968341,1.92228,0.994173,1.40634,-0.296891,1.65544,-1.83659,-3.22062,-2.46436,-1.32323,-1.1294,-1.02066,-3.63201,-2.99862,-2.46306,-1.68094,-1.79547,-1.7177,-1.02108,-7.79462,0.0968341,-0.296891
-116.775,0.987977,0.0633095,6,127,0,129.545,-3.447,-1.89744,-4.16092,-4.78266,-7.19751,-2.40171,0.240167,2.10107,0.954681,1.46029,-0.522052,2.0029,-1.37755,-3.2327,-1.2589,-1.22152,-1.81173,-1.01254,-3.48494,-2.45429,-1.34519,-1.84056,-2.13836,-3.49851,-2.07001,-7.93262,0.240167,-0.522052
-113.577,0.997964,0.0641536,6,63,0,124.057,-3.03633,-3.52966,-4.18373,-5.59524,-7.30564,-5.61955,0.0352277,2.09327,0.908444,1.85925,-0.711338,2.01974,-1.13036,-3.51342,-1.40349,-1.79763,-1.84532,-1.02582,-3.70823,-1.37787,-1.36433,-2.07661,-2.94379,-3.44943,-2.02183,-7.97247,0.0352277,-0.711338
-118.518,0.981336,0.0661473,6,63,0,126.661,-9.65621,-7.32421,-3.44548,-5.1283,-3.47708,-1.65089,-0.0446757,2.2685,0.939911,1.74443,-0.474662,1.83335,-1.89142,-3.34402,-1.12503,-1.34932,-1.54524,-1.04442,-3.20102,-3.94809,-2.54848,-1.10016,-2.52839,-1.47433,-1.38988,-7.87436,-0.0446757,-0.474662
-117.383,0.979446,0.0662298,6,63,0,128.884,-9.06487,-5.8545,-1.58447,-4.92346,-6.09638,-3.58093,-0.113769,2.18395,0.786155,1.60749,-0.0407143,2.03824,-1.14449,-3.59399,-1.3473,-1.77089,-1.51119,-1.11012,-2.48218,-3.65865,-2.1473,-1.10391,-2.32614,-2.68754,-1.20976,-7.89705,-0.113769,-0.0407143
-113.696,0.998738,0.06609,6,63,0,125.08,-1.51432,-2.52759,-4.53343,-2.94688,-3.86321,-5.47982,0.429968,1.67347,0.888805,2.24965,-0.325619,2.14775,-1.27423,-3.61084,-1.94352,-1.66582,-2.27569,-1.528,-4.02951,-1.35626,-2.48073,-3.82151,-2.50075,-2.39686,-3.67183,-7.95316,0.429968,-0.325619
-114.716,0.994077,0.0681922,6,95,0,125.348,-7.13014,-6.09378,-3.36075,-4.24392,-8.99271,-10.3999,0.00932992,2.14934,1.02858,1.64504,-0.764903,2.08535,-1.3202,-4.14152,-1.92104,-1.50436,-1.1796,-1.23072,-3.86099,-3.12133,-2.38396,-1.25994,-2.35453,-3.69785,-4.60622,-8.01453,0.00932992,-0.764903
-117.942,0.91275,0.0697764,6,63,0,127.98,-3.04124,-3.12688,-7.46048,-4.16784,-3.5459,-2.42944,-0.0161257,2.20065,0.847163,2.27894,0.602594,1.82635,-1.09364,-2.86416,-1.4708,-1.3032,-1.05309,-1.41547,-3.45794,-1.56504,-1.88161,-3.36534,-2.31635,-1.17749,-1.22411,-7.83491,-0.0161257,0.602594
-115.255,0.992285,0.0620527,6,63,0,128.287,-2.75486,-7.71633,-4.58845,-4.63434,-7.50352,-2.53638,-0.101046,1.92611,0.861842,2.3571,-1.19498,2.09873,-1.17276,-3.8173,-1.63043,-1.51078,-1.78918,-1.12321,-3.36764,-1.45744,-3.35262,-2.33677,-1.82685,-3.21441,-1.41131,-8.11366,-0.101046,-1.19498
-111.157,0.99029,0.0633036,6,63,0,125.745,-4.38781,-10.6719,-2.60423,-3.72752,-4.1538,-3.76689,0.306698,2.07327,0.62793,1.66245,-0.0937047,2.15105,-1.69349,-3.3171,-1.27644,-1.51247,-1.5143,-1.45793,-3.92248,-2.14157,-4.69948,-1.264,-1.84638,-2.22426,-1.96366,-7.92247,0.306698,-0.0937047
-113.544,0.928437,0.0643469,5,31,0,122.492,-4.31665,-12.6817,-3.48083,-5.40857,-4.49489,-3.53569,0.26508,2.01555,0.685493,1.93422,0.523252,2.06553,-1.26725,-3.45189,-1.88704,-1.89726,-1.54555,-2.14466,-3.55969,-2.12908,-6.39229,-2.54474,-2.32508,-2.36236,-1.98657,-7.89637,0.26508,0.523252
-112.651,0.950406,0.0588563,6,63,0,128.825,-1.67488,-11.8449,-4.83743,-3.09669,-5.36705,-5.21607,0.086799,1.96073,0.743085,1.98346,-0.225772,2.1391,-2.17617,-3.79231,-1.91975,-1.55372,-1.38489,-1.34846,-3.54236,-1.23354,-5.83177,-1.90971,-2.11264,-2.40086,-2.99956,-7.93768,0.086799,-0.225772
-112.316,0.96095,0.0559123,6,127,0,122.461,-4.85117,-6.42892,-4.72912,-4.23992,-2.70835,-4.12038,0.0471968,2.16148,0.788022,1.36812,-0.500798,1.75375,-1.05672,-3.22926,-1.29059,-1.76534,-1.45889,-1.05887,-3.68617,-2.67453,-3.02382,-1.96421,-1.79336,-1.77838,-1.67948,-7.84057,0.0471968,-0.500798
-115.109,0.991487,0.0540879,6,63,0,124.838,-2.86793,-2.65021,-5.2497,-4.92892,-3.71748,-5.56061,0.132762,2.20858,0.750044,1.8995,-0.425793,1.91735,-1.71392,-3.50459,-1.08976,-1.34946,-1.55894,-1.11131,-3.33045,-1.27334,-1.48293,-2.20064,-1.66472,-2.36012,-2.26884,-7.88029,0.132762,-0.425793
-110.459,0.988558,0.0550962,6,63,0,126.467,-1.76336,-4.25064,-7.40636,-3.0111,-4.48357,-2.74223,-0.00107104,2.09282,0.712793,2.08266,-0.126303,1.98054,-1.40564,-3.3697,-1.46108,-1.15661,-1.68447,-1.24518,-3.69476,-1.08253,-1.77772,-3.29114,-1.91408,-2.0719,-1.56926,-7.87415,-0.00107104,-0.126303
-114.055,0.91672,0.0558377,7,127,0,126.269,-2.61636,-6.61944,-3.90286,-5.83451,-2.39646,-1.58907,0.0739426,1.91141,0.767159,2.09213,-0.293686,2.03661,-1.63693,-3.69042,-1.90227,-2.20586,-1.568,-1.56567,-3.86553,-1.08399,-3.15321,-2.20031,-3.80312,-1.20193,-1.01619,-7.90877,0.0739426,-0.293686
-114.548,0.998876,0.0501716,7,127,0,129.103,-8.30708,-4.5572,-7.00477,-3.50872,-9.78906,-8.14504,-0.0689905,2.08203,0.988992,2.21944,-0.370636,2.23505,-1.073,-3.66686,-1.66686,-1.24307,-1.27982,-1.31046,-3.9313,-3.58073,-2.54208,-2.67821,-1.29756,-4.83267,-4.24936,-8.0074,-0.0689905,-0.370636
-116.396,0.983303,0.0517358,6,63,0,128.97,-9.97748,-5.23156,-7.95421,-1.88315,-5.31401,-4.44888,-0.28583,2.08052,0.755947,1.95304,-0.628911,1.75948,-1.07159,-2.66204,-1.24214,-1.39428,-1.55898,-2.30084,-3.53094,-4.8144,-2.07652,-3.57704,-1.13118,-2.3207,-2.4415,-7.87456,-0.28583,-0.628911
-125.653,0.982946,0.051972,6,127,0,135.627,-6.34572,-3.86083,-6.18169,-5.93934,-9.54751,-3.62707,0.0385379,2.3015,1.13207,2.01837,-0.227753,1.71186,-1.03815,-2.04898,-1.92018,-1.48566,-1.05492,-1.14006,-3.28577,-2.64254,-1.44918,-2.6368,-1.13219,-3.93922,-2.20827,-7.81661,0.0385379,-0.227753
-123.704,0.977884,0.0521741,6,63,0,137.821,-2.9568,-5.73794,-4.47884,-7.37206,-1.76891,-3.54443,-0.198572,1.8399,1.23388,2.13246,-0.25851,2.21339,-1.11707,-2.16514,-1.40866,-1.75239,-1.09412,-2.86678,-3.53732,-1.36565,-3.10175,-2.34459,-2.5045,-1.32387,-2.11898,-8.01007,-0.198572,-0.25851
-121.648,0.996161,0.0519371,6,63,0,133.216,-1.24492,-4.97905,-2.64727,-5.37831,-8.31595,-2.41838,0.173227,2.00766,0.996957,2.31617,-0.517211,1.69184,-1.55229,-2.19294,-1.72347,-1.82797,-1.32874,-1.20978,-3.60573,-1.07307,-2.62721,-1.26135,-4.09704,-3.96735,-1.93694,-7.83224,0.173227,-0.517211
-113.614,0.999726,0.0532783,6,63,0,126.636,-2.4786,-4.74937,-4.07543,-1.87555,-3.76556,-4.61947,-0.131724,1.99497,0.998289,2.51378,-0.146987,1.98358,-1.53606,-2.87319,-1.75798,-1.5057,-2.09513,-1.50868,-3.97429,-1.07356,-2.23859,-2.14252,-1.7965,-1.88306,-2.75575,-7.89742,-0.131724,-0.146987
-110.538,0.996625,0.0549625,6,63,0,119.77,-1.91417,-4.495,-2.74249,-4.11867,-5.3121,-4.88674,0.0441168,1.9359,0.8459,2.59682,-0.186974,1.75741,-1.23295,-3.37813,-1.9776,-1.79681,-1.72874,-1.55277,-3.75176,-1.2466,-2.24068,-1.49203,-1.49541,-3.24728,-2.04393,-7.80912,0.0441168,-0.186974
-113.267,0.96976,0.0563989,6,127,0,121.588,-7.15389,-2.63894,-5.31063,-4.01367,-2.33504,-3.81295,0.121393,2.05644,0.783339,1.75313,-0.100329,2.1405,-1.81144,-3.58216,-1.266,-1.82507,-1.55893,-1.61632,-3.67848,-3.96296,-1.25698,-2.3178,-1.24821,-1.84277,-2.54525,-7.92965,0.121393,-0.100329
-121.97,0.935711,0.0553829,6,127,0,133.425,-0.259486,-5.67963,-4.00804,-3.12466,-2.87447,-6.20651,0.380158,1.84776,1.0892,1.43098,-1.61465,2.56321,-1.59474,-3.73794,-2.24006,-1.87189,-1.37379,-2.54888,-4.13724,-1.19804,-3.27918,-3.00842,-1.05501,-2.70342,-4.44058,-8.42155,0.380158,-1.61465
-117.115,0.958375,0.0514642,6,127,0,136.382,-3.98119,-7.38463,-5.92227,-2.31312,-5.60885,-9.58734,0.396996,1.75469,0.938333,1.48933,-0.275058,2.05401,-1.13188,-4.71071,-1.99593,-1.78235,-2.44663,-1.78112,-3.99371,-2.37244,-4.52323,-2.7252,-1.77673,-2.22448,-6.4084,-7.91695,0.396996,-0.275058
-116.97,0.979167,0.0496307,6,127,0,129.935,-1.96516,-5.96859,-7.7516,-4.67868,-1.76788,-4.95344,0.0291387,2.00981,1.34722,1.65011,-0.292146,2.29068,-1.1719,-3.50387,-1.98431,-1.69994,-1.54061,-2.17472,-2.95219,-2.10742,-2.84624,-4.23281,-2.41717,-2.00163,-3.08276,-8.04332,0.0291387,-0.292146
-118.746,0.998991,0.0495041,6,127,0,130.044,-6.51252,-2.14852,-7.98755,-3.1533,-6.57239,-7.53393,0.18146,1.93952,1.51096,1.41593,-1.1956,2.49365,-1.95679,-4.08529,-1.50858,-2.44545,-1.58951,-2.02575,-3.29571,-2.66545,-1.90678,-4.61325,-2.22451,-2.66059,-3.62626,-8.3056,0.18146,-1.1956
-112.484,0.972206,0.0509755,6,127,0,130.388,-12.3538,-5.71263,-9.76468,-4.26905,-3.29973,-7.38274,0.240283,2.04548,0.941359,1.63936,-0.29448,1.96852,-1.27657,-3.57495,-1.79485,-1.48827,-1.61882,-1.64883,-3.27506,-5.89014,-1.85699,-4.46958,-2.42774,-1.60755,-3.58519,-7.89082,0.240283,-0.29448
-116.353,0.995147,0.0502733,6,63,0,127.13,-10.1516,-5.30632,-8.36903,-3.19295,-3.33636,-2.39853,0.0317421,2.1762,1.03191,1.74527,-0.537347,2.2833,-1.40826,-2.59962,-1.43255,-1.30069,-1.46667,-1.27052,-3.38709,-4.60733,-1.54741,-4.03706,-1.62394,-1.24968,-1.36208,-8.04779,0.0317421,-0.537347
-121.447,0.987696,0.0514337,6,63,0,131.97,-12.6042,-5.27023,-5.9652,-2.94105,-1.73518,-5.28276,-0.00599252,2.26132,0.807693,1.74889,-0.365586,2.38225,-1.11045,-2.11347,-1.75238,-1.66979,-1.83776,-1.17178,-3.29107,-5.6123,-1.91534,-2.6508,-1.3861,-1.02826,-1.82004,-8.05044,-0.00599252,-0.365586
-121.594,0.978062,0.0519904,6,127,0,134.624,-4.82683,-9.01207,-3.18022,-5.73015,-1.10907,-4.27856,0.140552,2.22695,1.07976,1.54863,-0.30085,1.47841,-1.02164,-3.31007,-1.402,-1.66161,-1.24665,-2.34347,-3.27199,-2.1365,-4.68686,-1.36808,-2.82326,-1.02595,-1.77328,-7.74737,0.140552,-0.30085
-130.596,0.99967,0.0517497,6,63,0,138.793,-5.98015,-3.02436,-8.4826,-2.7242,-2.00402,-3.63959,-0.340351,1.9992,0.738122,2.97802,-0.334484,2.49868,-1.02366,-3.14875,-1.1013,-1.32455,-1.78301,-1.11058,-3.25108,-3.45343,-1.54258,-3.4964,-1.45317,-1.00215,-1.1779,-8.10405,-0.340351,-0.334484
-121.305,0.999556,0.0533012,6,63,0,140.011,-5.95681,-7.51986,-7.10464,-4.11387,-2.33731,-3.44292,-0.106715,2.08213,1.19249,2.82256,-0.293092,1.62484,-1.01659,-3.42553,-1.97245,-1.06931,-1.20282,-1.5738,-3.65726,-2.85839,-3.08167,-2.63533,-2.25071,-1.56828,-1.20439,-7.80559,-0.106715,-0.293092
-118.906,0.993043,0.054877,6,63,0,132.325,-4.3308,-7.43106,-7.21428,-5.70943,-4.13804,-2.73112,-0.123896,2.17618,0.877874,1.97102,-0.412729,2.39336,-1.85176,-3.09602,-1.24441,-2.21572,-1.78618,-1.64962,-2.70151,-1.84731,-3.87364,-2.8035,-2.78508,-1.08949,-1.93833,-8.06881,-0.123896,-0.412729
-119.651,0.996528,0.0559112,7,127,0,130.573,-4.1023,-2.81935,-0.720053,-2.36859,-0.189431,-3.34641,0.392696,1.70061,1.12492,1.6793,-0.621847,2.68813,-2.02258,-4.42311,-1.539,-1.2677,-2.13054,-2.32183,-3.39143,-2.86328,-2.07841,-1.13575,-1.72412,-1.75582,-2.07123,-8.22235,0.392696,-0.621847
-117.615,0.98126,0.057268,5,63,0,136.094,-4.04473,-4.65406,-5.67898,-2.5934,-1.08795,-5.91347,0.533464,1.84779,0.933689,1.56865,-0.649362,1.68038,-1.26529,-4.17737,-1.49507,-2.35986,-1.88169,-1.27826,-4.94361,-1.91687,-2.24208,-2.57024,-1.46756,-1.07675,-3.00227,-7.8426,0.533464,-0.649362
-119.892,0.990288,0.0572637,6,63,0,128.479,-2.98619,-0.638888,-1.20189,-5.96045,-6.7025,-1.55125,0.2221,1.87987,1.02684,1.72375,-0.0993741,2.11931,-1.15827,-3.77495,-2.11086,-2.36652,-2.04954,-2.61514,-2.86998,-1.29318,-1.19792,-1.09375,-2.93808,-2.76533,-1.6901,-7.93398,0.2221,-0.0993741
-126.117,0.995855,0.0580684,6,63,0,136.396,-3.75312,-4.50086,-5.9279,-2.50096,-1.75729,-3.41798,0.505496,1.49532,1.01069,2.81113,-0.64171,1.97472,-2.13172,-4.21327,-2.55008,-2.74507,-1.56266,-1.05032,-4.60388,-1.67947,-1.78924,-3.11867,-1.12208,-1.41307,-2.67703,-7.94342,0.505496,-0.64171
-122.309,0.999334,0.0593886,6,127,0,138.314,-2.52261,-3.99235,-5.00651,-1.46765,-3.77984,-3.95805,-0.216293,1.99212,0.94549,3.0979,-0.469689,1.82908,-1.48595,-4.28452,-1.62391,-1.54857,-1.15621,-1.02298,-3.75083,-1.73689,-1.18972,-2.50512,-1.1472,-1.75911,-1.53639,-7.87967,-0.216293,-0.469689
-119.331,0.990916,0.0610564,6,63,0,134.706,-3.55252,-2.56303,-3.66288,-4.58858,-3.51012,-2.75913,-0.127891,1.92119,1.15303,3.3876,0.113955,1.99255,-1.97453,-3.2825,-1.79937,-1.55772,-1.43426,-1.04457,-3.75661,-1.6154,-2.35379,-2.03808,-1.81988,-2.08418,-1.37409,-7.89915,-0.127891,0.113955
-111.249,0.996518,0.0619476,6,63,0,129.398,-1.6938,-3.73938,-4.30486,-2.85274,-3.80434,-3.4201,0.33221,1.92095,0.774675,2.00681,-0.537578,1.5915,-1.31519,-3.07301,-1.77898,-1.65569,-1.46287,-2.10361,-3.75283,-1.1809,-2.22407,-2.33359,-1.08281,-2.34097,-2.1744,-7.7892,0.33221,-0.537578
-108.321,0.990675,0.0633886,6,63,0,120.264,-5.32074,-4.09679,-4.16643,-4.34877,-4.67666,-2.74798,-0.144321,2.00712,0.855046,1.98205,-0.0631946,1.9093,-1.68054,-3.4851,-1.57235,-1.75445,-1.80751,-1.40032,-3.82066,-2.20901,-1.84962,-2.16731,-1.55771,-2.26374,-1.34835,-7.85825,-0.144321,-0.0631946
-115.98,0.945015,0.0642727,6,63,0,128.118,-4.71931,-4.61583,-3.45334,-7.62008,-3.68496,-12.401,0.126875,2.28146,0.858862,1.33556,-0.446294,1.58385,-1.3231,-2.81562,-1.68542,-1.55182,-1.34009,-1.14959,-2.6584,-2.12073,-1.54729,-1.90528,-3.24237,-1.30227,-5.28099,-7.78191,0.126875,-0.446294
-116.269,0.98902,0.0607621,6,63,0,127.456,-8.47904,-5.17586,-6.14244,-3.54482,-3.33587,-1.72774,0.353554,1.90142,1.00795,2.76002,-0.462627,2.51164,-1.59038,-3.66032,-1.05322,-1.83419,-1.82539,-2.14657,-3.45099,-4.44681,-2.35735,-2.86789,-1.97635,-2.89984,-1.35413,-8.1182,0.353554,-0.462627
-117.001,0.960858,0.0614522,5,63,0,126.928,-10.1696,-5.10447,-8.81145,-6.01388,-1.09914,-5.4875,-0.105727,2.10083,1.00429,2.06786,0.151075,2.43605,-1.70054,-3.32018,-1.01855,-1.4891,-1.51805,-1.66624,-3.43004,-4.25275,-1.95367,-3.89948,-2.75114,-1.60419,-2.78467,-8.05318,-0.105727,0.151075
-113.193,0.977909,0.0595364,6,63,0,127.656,-11.2832,-7.93473,-4.45199,-5.11176,-4.04229,-2.45084,-0.0476483,2.08749,0.791786,2.19893,-1.11975,1.91393,-1.31722,-3.28082,-1.57363,-1.66561,-1.24884,-1.63736,-3.74141,-4.67084,-4.09657,-2.35424,-2.27971,-1.33951,-1.65867,-8.02294,-0.0476483,-1.11975
-114.311,0.994721,0.0592011,6,63,0,126.001,-8.86646,-5.62148,-8.6294,-8.63118,-5.45467,-1.79364,0.00362979,2.08227,0.960075,1.73625,-0.413215,2.4964,-1.27146,-2.72875,-1.46018,-1.54482,-1.61161,-1.57276,-3.03714,-4.58198,-2.4983,-4.15155,-3.44286,-3.5014,-1.1925,-8.10985,0.00362979,-0.413215
-116.236,0.959368,0.0603845,6,127,0,129.82,-1.54629,-2.33126,-1.75556,-2.17672,-1.79505,-6.86275,0.423732,1.73547,0.720539,1.79183,-0.259999,1.75992,-2.0587,-4.26727,-2.32304,-1.80252,-1.74184,-1.62162,-3.59946,-1.31487,-1.45779,-1.15536,-1.08842,-1.19358,-3.71604,-7.80342,0.423732,-0.259999
-112.057,0.998949,0.0583831,6,63,0,125.429,-5.21306,-2.94343,-3.96667,-2.36948,-2.52239,-0.928085,0.553257,1.84148,0.89399,1.96169,-0.52412,1.76449,-1.30828,-3.71078,-1.64649,-1.76299,-1.69603,-2.20679,-4.60084,-3.10337,-1.74731,-2.4702,-1.11871,-1.75748,-1.15978,-7.84664,0.553257,-0.52412
-109.454,0.981629,0.0599217,6,63,0,120.869,-2.23011,-3.93286,-2.07599,-7.82253,-4.70739,-6.68724,0.102535,1.87564,0.771631,1.90946,-0.165816,2.13104,-1.65209,-3.96978,-1.44227,-1.39889,-1.45845,-1.90477,-3.43719,-1.3567,-2.50466,-1.29968,-4.38533,-2.81376,-3.06713,-7.9307,0.102535,-0.165816
-113.999,0.974186,0.0599121,6,63,0,122.28,-3.16754,-1.58321,-1.73068,-3.22682,-6.9201,-6.95452,0.321587,1.89939,1.01331,2.30971,0.0660142,2.08813,-1.39495,-3.53962,-2.49353,-1.16827,-2.18419,-1.98682,-3.59284,-1.6855,-1.46244,-1.2704,-2.3948,-4.02199,-3.29108,-7.91265,0.321587,0.0660142
-117.758,0.992757,0.0592372,6,63,0,126.448,-5.39778,-8.73206,-8.7181,-5.83204,-3.87776,-4.23727,-0.0811249,2.13557,0.747491,1.28363,-0.934571,1.84154,-1.4892,-3.07639,-1.08845,-1.21475,-1.07092,-1.39765,-2.78872,-2.08586,-3.50025,-3.6368,-3.28543,-1.70621,-1.73454,-7.95269,-0.0811249,-0.934571
-115.672,0.998549,0.0602174,6,63,0,126.877,-3.76301,-3.24466,-5.81581,-2.81813,-2.37026,-7.24696,0.103118,2.05182,1.23503,2.09015,0.0579664,1.96939,-1.30036,-2.87095,-2.14279,-1.33097,-2.15786,-1.19214,-3.05328,-1.72141,-1.71893,-2.45596,-1.65444,-1.78541,-2.97392,-7.89095,0.103118,0.0579664
-112.798,0.985853,0.0617362,6,63,0,128.783,-5.74194,-4.62554,-3.13662,-4.26982,-4.06934,-5.4449,0.163454,1.97855,1.01721,1.95609,-0.473074,2.1213,-2.11161,-4.13827,-1.59361,-2.44262,-1.7307,-1.30576,-3.03608,-2.58322,-2.21937,-2.27942,-2.34258,-1.58689,-3.56535,-7.97346,0.163454,-0.473074
-117.272,0.994019,0.0621012,6,63,0,128.146,-8.22182,-3.25607,-7.94896,-2.66511,-4.96924,-5.28862,0.148589,2.1343,1.02606,1.43986,-0.382685,1.73145,-1.13516,-2.66148,-1.6504,-1.34788,-1.10457,-1.57431,-3.6803,-3.43264,-1.13334,-3.64453,-1.15495,-1.72844,-2.0708,-7.82896,0.148589,-0.382685
-116.752,0.986752,0.063224,6,63,0,125.782,-3.2199,-10.1875,-5.37797,-5.77761,-2.47509,-4.54414,-0.221382,2.04382,0.793369,2.07192,-0.191737,1.8859,-1.80933,-3.8447,-1.20893,-1.1119,-2.06269,-1.21342,-3.50337,-1.49278,-4.13807,-2.35689,-2.7439,-1.88006,-1.68437,-7.85935,-0.221382,-0.191737
-116.011,0.969178,0.0636721,6,63,0,128.667,-2.09208,-4.58429,-5.82012,-2.38292,-1.11784,-6.33363,0.176294,2.00121,1.06675,1.91354,-0.61998,1.81181,-1.18549,-3.18576,-2.4791,-1.65952,-1.17618,-1.35561,-3.80356,-1.37179,-2.37124,-2.56904,-1.89415,-1.51498,-4.02798,-7.89169,0.176294,-0.61998
-117.702,0.986952,0.0624815,6,127,0,133.681,-4.80943,-2.01155,-2.16016,-0.771396,-11.4215,-3.03487,0.351085,1.83578,0.906993,1.5968,-0.724958,2.52268,-1.41899,-3.97589,-1.52356,-1.87491,-2.41818,-1.26435,-4.52998,-2.63914,-1.97454,-1.89187,-1.03385,-5.75812,-2.56944,-8.15932,0.351085,-0.724958
-116.754,0.991563,0.0629384,6,127,0,127.932,-3.78485,-6.35567,-2.17431,-2.15309,-8.07609,-2.14484,0.396518,1.8176,0.732964,1.77856,-0.965862,2.15242,-1.62714,-4.20564,-2.30786,-1.95828,-1.30213,-2.87535,-4.1364,-2.08421,-2.8283,-1.11498,-1.20837,-4.19229,-1.91168,-8.05755,0.396518,-0.965862
-114.389,0.997895,0.0638237,6,63,0,129.532,-6.07819,-1.49007,-5.5564,-3.05684,-2.84912,-4.80094,0.0508812,2.02536,0.929422,1.66699,0.113627,1.67663,-1.25174,-3.11205,-1.11248,-1.91775,-1.94927,-1.09506,-3.08484,-2.93012,-1.16186,-2.90025,-1.9099,-1.61073,-2.11321,-7.77305,0.0508812,0.113627
-112.782,0.962611,0.0653158,6,63,0,128.139,-3.4186,-5.54533,-3.86878,-3.75814,-8.13782,-2.03611,-0.0371859,2.11057,0.800465,2.16855,-0.594329,2.08167,-1.38439,-3.36849,-2.2864,-1.84424,-1.49699,-2.04062,-3.61036,-1.14466,-2.22737,-1.95084,-1.58954,-3.73178,-1.19786,-7.97049,-0.0371859,-0.594329
-113.901,0.997529,0.0634852,6,63,0,123.754,-5.24418,-1.8858,-3.48073,-3.26583,-1.74431,-5.82436,0.232678,1.78803,0.936203,2.7863,-0.585814,2.00936,-1.96896,-4.25094,-1.20183,-1.89712,-2.11829,-1.32756,-4.37982,-3.89267,-1.39976,-1.88903,-2.37416,-1.27055,-3.66747,-7.94384,0.232678,-0.585814
-118.836,0.965352,0.0649239,6,63,0,129.323,-3.53352,-1.97687,-1.70262,-4.10774,-4.03433,-3.98018,0.325134,1.64346,0.853919,2.22482,-0.230351,2.32881,-1.67466,-3.79783,-1.23175,-1.53553,-1.09059,-1.38725,-5.11712,-2.26045,-1.43619,-1.50458,-2.27492,-3.27902,-3.04122,-8.01064,0.325134,-0.230351
-115.631,0.990636,0.063362,6,127,0,136.107,-6.74978,-5.15093,-4.83811,-4.17415,-10.6913,-5.83502,0.0699548,2.34082,0.757157,1.77177,-1.13083,1.75746,-1.53883,-3.22886,-1.92921,-1.60951,-1.22426,-1.40749,-2.85169,-3.11699,-2.16722,-2.1776,-1.5461,-5.14188,-2.35806,-7.96836,0.0699548,-1.13083
-119.054,0.99989,0.0641448,6,127,0,129.816,-1.96349,-4.07205,-4.4764,-4.56969,-0.679195,-6.58442,0.159225,1.78026,0.839756,1.45632,0.369227,2.04395,-1.19532,-3.94776,-1.06268,-2.25555,-2.14597,-2.15432,-4.88946,-1.22889,-2.47235,-2.41015,-3.01297,-1.20152,-4.02471,-7.89026,0.159225,0.369227
-128.214,0.919801,0.0658032,6,63,0,140.941,-6.6585,-13.5676,-2.85356,-1.7078,-7.88652,-1.65927,-0.138101,2.02536,1.5093,2.88754,-0.932837,2.02497,-1.58878,-2.69534,-1.21629,-1.29742,-2.34693,-2.12449,-3.02637,-2.30866,-6.01601,-1.29468,-1.36496,-2.55957,-1.0815,-8.07294,-0.138101,-0.932837
-114.575,0.998221,0.0601538,6,63,0,136.797,-4.20329,-9.36874,-5.35959,-8.47521,-3.82472,-3.60887,0.0659407,2.0483,0.612849,1.74585,-0.0512529,2.25037,-1.37238,-3.83508,-1.56601,-1.89213,-1.18266,-1.22979,-3.83414,-2.68031,-4.56902,-2.16375,-3.81018,-1.55737,-1.48753,-7.96141,0.0659407,-0.0512529
