# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1257
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-censored-x_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept_y,bsp_y.1,sigma_y,Ymi_xstar.1,Intercept_xstar,sigma_xstar,Ycens_xstar.1,Ycens_xstar.2,Ycens_xstar.3,Ycens_xstar.4,Ycens_xstar.5,Ycens_xstar.6,Ycens_xstar.7,lprior,b_y_Intercept,b_xstar_Intercept
-95.604,0.99726,0.287408,4,15,0,103.148,-0.227832,2.14106,0.926132,2.02959,0.189217,1.3241,-1.06625,-2.68207,-1.50346,-1.24594,-1.35751,-1.02125,-2.91517,-7.68219,-0.227832,0.189217
-93.8965,0.898345,0.287408,4,15,0,104.896,0.573768,1.96633,0.865589,1.98151,-0.00512706,2.16342,-1.31516,-4.14348,-1.37055,-1.31058,-1.46977,-1.91727,-3.43362,-7.93285,0.573768,-0.00512706
-93.2099,0.998387,0.287408,3,7,0,100.089,0.101644,1.92964,0.887345,1.95424,-0.579228,1.70776,-1.40651,-3.42311,-2.55074,-1.24481,-2.36258,-1.77562,-3.94997,-7.84185,0.101644,-0.579228
-91.6664,0.684742,0.287408,4,15,0,96.9195,0.0265928,2.14361,0.87032,2.03127,0.497282,1.86048,-1.47084,-3.62385,-1.05468,-1.80824,-1.22626,-1.57709,-3.4145,-7.83837,0.0265928,0.497282
-93.8382,0.925034,0.287408,4,15,0,97.7069,0.125655,2.07014,1.15979,2.07118,0.00733264,1.73341,-1.53846,-2.67553,-1.08673,-1.38903,-2.26214,-1.56248,-3.04532,-7.80763,0.125655,0.00733264
-95.3818,0.955258,0.287408,4,15,0,101.44,-0.0264335,2.03,0.743997,1.28451,0.257524,1.80768,-1.17499,-3.42025,-1.27846,-1.20049,-1.18567,-1.04197,-3.32053,-7.8069,-0.0264335,0.257524
-98.6968,0.825488,0.287408,4,15,0,107.361,-0.297787,2.12981,1.32149,1.98761,0.350605,1.89942,-2.16399,-3.64687,-1.14036,-1.09959,-1.55134,-1.51925,-2.11901,-7.8899,-0.297787,0.350605
-94.7224,0.944846,0.287408,4,15,0,105.011,-0.123374,2.1345,0.781298,1.55948,0.00452626,1.47437,-1.10972,-2.26591,-1.57202,-1.14747,-1.48801,-1.16858,-3.16715,-7.7142,-0.123374,0.00452626
-94.6393,0.987621,0.287408,4,15,0,98.4284,-0.00545337,1.84131,0.981594,1.64228,-0.0777972,2.26645,-1.27532,-2.94224,-1.76195,-1.4671,-1.1597,-2.34997,-3.5552,-7.99034,-0.00545337,-0.0777972
-94.1734,0.976735,0.287408,4,15,0,102.412,-0.105665,2.24424,0.785585,2.27175,-0.0386971,2.07345,-1.24382,-3.30625,-1.28652,-1.30046,-1.03569,-1.1505,-3.02472,-7.9092,-0.105665,-0.0386971
-92.6231,0.975596,0.287408,4,15,0,99.1032,0.347008,2.07183,0.952431,2.07768,0.571844,1.63111,-1.83522,-3.28325,-1.56551,-2.10591,-1.63393,-1.13812,-3.28989,-7.76848,0.347008,0.571844
-94.0783,0.884198,0.287408,4,15,0,99.2619,-0.385778,2.05004,1.01456,2.35374,-0.344071,1.9348,-1.25686,-3.66517,-1.24402,-1.82862,-1.63812,-1.93148,-2.82076,-7.91265,-0.385778,-0.344071
-95.6097,0.977232,0.287408,3,7,0,98.8104,-0.430921,2.03165,0.946246,2.64885,-0.34032,1.96314,-1.89618,-3.3428,-1.19784,-1.30276,-2.06659,-1.46466,-3.19198,-7.92035,-0.430921,-0.34032
-93.3518,0.992092,0.287408,4,15,0,99.7852,0.326862,2.08814,0.990839,1.89353,0.636905,1.69747,-1.21894,-3.27581,-2.31972,-1.55443,-1.11516,-1.77054,-3.62564,-7.79721,0.326862,0.636905
-92.2588,0.965907,0.287408,3,15,0,99.1864,-0.168005,2.20792,0.791507,1.71581,-0.125723,1.49845,-1.11497,-3.1211,-1.21333,-1.38272,-1.15432,-1.1031,-3.10655,-7.73065,-0.168005,-0.125723
-95.2747,0.960283,0.287408,4,15,0,100.994,0.428653,2.04409,0.891911,1.30247,0.29581,1.48803,-2.01411,-3.48695,-1.13599,-1.85556,-1.43212,-2.64016,-3.6321,-7.70841,0.428653,0.29581
-93.6642,0.948204,0.287408,4,15,0,102.781,0.072455,2.05652,0.915106,2.09988,0.439847,1.62335,-1.39415,-3.26775,-1.06743,-1.72714,-1.39296,-1.25977,-2.56027,-7.76053,0.072455,0.439847
-92.4446,0.924433,0.287408,3,7,0,102.375,0.141182,2.07463,0.810962,1.26624,0.372458,1.86934,-1.45383,-3.07408,-1.23147,-1.06277,-1.66232,-1.96477,-3.42742,-7.82873,0.141182,0.372458
-91.1948,0.913557,0.287408,3,15,0,98.1567,0.0111089,1.94631,0.966263,2.11269,0.325191,2.03427,-1.85506,-3.14189,-2.1135,-1.13395,-1.94659,-1.61459,-3.60851,-7.89689,0.0111089,0.325191
-92.0655,0.854511,0.287408,4,15,0,96.9619,-0.0847276,1.94772,0.980016,2.11334,0.243896,2.14089,-1.54414,-3.14285,-1.78903,-1.14306,-2.26524,-1.56615,-3.3924,-7.93819,-0.0847276,0.243896
-98.9246,0.842405,0.287408,3,15,0,104.863,-0.0366228,1.99331,1.3665,2.57116,0.492185,2.72455,-1.35752,-3.61286,-1.82231,-1.14276,-1.44294,-1.61652,-4.41794,-8.20418,-0.0366228,0.492185
-93.9229,0.965401,0.287408,4,15,0,106.011,0.250582,1.95666,1.04226,0.64444,-0.103235,1.6092,-1.18398,-3.42262,-1.65817,-2.39921,-1.41576,-1.47586,-3.63503,-7.76401,0.250582,-0.103235
-94.4803,0.971239,0.287408,3,15,0,99.7345,0.334952,1.95531,1.02987,1.31734,-0.519415,2.17871,-1.21529,-4.08026,-2.34596,-1.46285,-1.18442,-1.46329,-4.22735,-7.99931,0.334952,-0.519415
-94.3162,0.886615,0.287408,4,15,0,100.275,0.0857599,2.00686,0.858939,2.07905,-0.131106,1.9311,-2.12902,-2.95483,-1.16205,-1.17134,-2.34219,-1.83921,-3.21789,-7.86223,0.0857599,-0.131106
-96.1452,0.875478,0.287408,4,15,0,100.671,-0.111901,2.06908,0.703436,1.73696,-0.422984,1.78017,-1.02033,-3.02562,-1.0926,-1.22367,-1.12829,-1.58351,-3.22327,-7.83981,-0.111901,-0.422984
-98.0191,0.903706,0.287408,4,15,0,103.185,0.0464302,2.00943,1.14801,2.00216,0.378984,1.87034,-2.55771,-2.95636,-1.50035,-1.99419,-1.08068,-1.80177,-2.10236,-7.85323,0.0464302,0.378984
-96.1695,0.99106,0.287408,4,15,0,102.93,0.0659072,1.86733,0.873327,2.19958,-0.175245,1.76005,-1.07846,-3.61958,-1.54023,-1.57539,-2.72032,-1.82016,-5.00457,-7.80992,0.0659072,-0.175245
-96.4922,0.838101,0.287408,3,7,0,102.836,0.467824,1.82236,0.847517,2.483,0.0137299,2.02728,-1.09262,-3.50294,-2.28091,-2.31566,-1.14756,-2.1069,-3.32696,-7.88162,0.467824,0.0137299
-94.7999,0.665269,0.287408,4,31,0,102.771,-0.267924,2.16774,0.86381,1.40815,0.792328,1.94751,-1.20604,-3.49834,-1.34733,-1.15675,-1.94508,-1.3198,-3.02344,-7.90726,-0.267924,0.792328
-88.6717,0.970023,0.287408,3,7,0,96.9241,-0.111929,2.10942,0.847738,1.8954,0.379897,1.85534,-1.23639,-3.30158,-1.39517,-1.51459,-1.66459,-1.35833,-3.57814,-7.83436,-0.111929,0.379897
-90.5015,0.953951,0.287408,3,7,0,92.0361,-0.0473231,2.16893,0.829506,2.36869,0.0743002,1.50517,-1.18768,-2.86117,-1.5517,-1.55199,-1.50677,-1.39093,-2.80071,-7.72018,-0.0473231,0.0743002
-91.1816,0.904336,0.287408,4,15,0,96.2305,0.0653085,2.10378,0.844782,1.28437,0.0411437,1.5357,-1.68335,-3.53796,-1.58842,-1.55056,-1.57661,-1.61493,-4.25885,-7.72721,0.0653085,0.0411437
-101.464,0.919636,0.287408,4,15,0,104.224,-0.663397,2.1625,1.43998,1.95018,0.344249,1.68358,-1.09987,-3.2655,-1.3399,-1.12633,-1.1941,-1.54772,-4.19918,-7.85297,-0.663397,0.344249
-97.2837,0.979265,0.287408,4,15,0,106.737,-0.341901,2.04752,1.19168,2.36245,-0.129496,1.72789,-1.24904,-3.12061,-1.1064,-1.08689,-1.15145,-2.13294,-3.73976,-7.83447,-0.341901,-0.129496
-101.029,0.914603,0.287408,3,7,0,108.038,-0.276327,1.79698,0.892906,2.74503,0.283691,1.63505,-1.6697,-2.52338,-1.83824,-1.0788,-1.51519,-1.58048,-2.50956,-7.77114,-0.276327,0.283691
-101.926,0.994621,0.287408,4,15,0,107.945,0.025074,2.73493,1.43218,0.782535,0.0409561,1.61484,-1.11129,-2.75575,-1.06995,-1.35809,-1.27328,-1.19151,-2.73615,-7.79496,0.025074,0.0409561
-92.8122,0.985237,0.287408,4,23,0,108.429,0.118079,1.8058,0.850296,3.08393,0.110055,1.75021,-1.36024,-3.43629,-2.10829,-1.76957,-1.29699,-1.91601,-4.42731,-7.78996,0.118079,0.110055
-91.7892,0.910037,0.287408,3,7,0,99.5242,0.247113,1.85086,0.719479,2.39258,0.142371,1.8325,-1.41611,-4.04958,-1.72223,-2.41987,-1.36433,-1.70852,-4.64338,-7.80692,0.247113,0.142371
-94.1607,0.309824,0.287408,4,15,0,100.363,0.212897,2.05467,1.30854,1.68411,-0.335254,1.98205,-1.66806,-3.65485,-2.21359,-1.11611,-1.93676,-2.34694,-3.324,-7.92708,0.212897,-0.335254
-95.2933,0.885304,0.287408,4,15,0,101.226,-0.141697,2.05952,0.612819,1.87406,0.371556,1.8199,-1.28222,-2.99592,-1.6079,-2.25405,-1.30236,-1.35129,-3.75269,-7.8123,-0.141697,0.371556
-93.7114,1,0.287408,4,15,0,99.1068,0.021605,2.19153,1.03485,1.38032,0.0827025,1.70248,-1.76649,-3.07713,-1.60508,-1.00847,-1.74647,-1.77138,-3.03473,-7.78941,0.021605,0.0827025
-100.123,0.814806,0.287408,4,15,0,102.147,0.281124,2.0759,1.03359,1.23333,0.0764807,1.53542,-1.0986,-2.83187,-1.13631,-1.00305,-1.91713,-1.48901,-2.77101,-7.73293,0.281124,0.0764807
-97.9396,0.898547,0.287408,4,15,0,108.714,0.0310086,2.19238,1.13947,1.27103,-0.131606,1.62586,-1.06301,-2.14542,-1.6269,-1.03088,-1.20136,-1.73379,-2.82345,-7.78299,0.0310086,-0.131606
-96.1568,0.912802,0.287408,4,15,0,103.23,-0.16584,1.99293,0.787822,2.72083,0.442595,1.84818,-1.85991,-4.157,-1.6183,-1.24597,-1.93321,-1.10521,-3.84416,-7.83385,-0.16584,0.442595
-97.4021,0.965126,0.287408,4,15,0,101.659,0.378985,2.16837,1.18265,0.996007,-0.320562,1.71583,-1.17783,-2.73162,-1.17048,-1.4352,-1.13721,-1.33129,-3.68116,-7.82439,0.378985,-0.320562
-100.233,0.985614,0.287408,4,15,0,108.154,-0.00628779,1.7882,0.838376,2.50888,0.456858,1.85706,-2.06836,-2.8283,-2.17557,-1.27243,-2.5105,-1.02786,-3.70608,-7.83413,-0.00628779,0.456858
-101.091,0.856127,0.287408,4,15,0,112.447,0.10069,2.20077,0.839143,1.45914,-0.352748,1.44587,-1.12266,-3.95069,-1.09094,-1.66001,-1.09155,-1.01302,-2.9566,-7.73003,0.10069,-0.352748
-102.922,0.964794,0.287408,4,15,0,112.587,0.336837,1.68329,1.39454,2.92202,0.478923,1.78312,-1.82942,-4.5482,-1.36824,-1.79999,-1.01047,-1.2,-3.47345,-7.84345,0.336837,0.478923
-101.351,0.975409,0.287408,4,15,0,108.47,0.301835,1.74118,1.33888,2.92309,0.419561,1.76734,-1.6356,-3.91908,-1.41681,-1.68153,-1.00941,-1.23517,-3.23644,-7.83075,0.301835,0.419561
-95.2427,0.962016,0.287408,4,15,0,109.144,0.0985838,2.22298,0.968475,1.49257,0.648033,2.03988,-1.54569,-3.03017,-1.9738,-1.80061,-1.02976,-1.12395,-3.37331,-7.91609,0.0985838,0.648033
-96.6626,0.935059,0.287408,4,15,0,103.673,-0.195517,1.90603,1.03371,2.06796,-0.460809,1.56598,-1.56325,-2.89957,-2.01234,-1.78135,-1.13408,-1.0841,-4.08373,-7.80061,-0.195517,-0.460809
-95.4197,0.875256,0.287408,4,15,0,103.06,0.221489,2.2628,0.990893,1.66453,0.83671,2.16121,-1.39006,-3.60385,-1.48988,-1.55912,-1.09298,-1.17011,-3.2998,-7.98026,0.221489,0.83671
-95.1445,0.893922,0.287408,4,15,0,106.223,0.331823,2.23085,1.18559,2.77299,0.386438,1.75592,-1.79053,-3.15704,-1.65305,-1.43746,-1.79081,-1.26542,-3.40779,-7.81286,0.331823,0.386438
-93.0267,0.976233,0.287408,3,7,0,99.238,-0.00734327,1.88775,1.10249,1.36232,-0.216746,1.67817,-1.24209,-3.03471,-1.69317,-2.06191,-1.68715,-1.96878,-2.78948,-7.80439,-0.00734327,-0.216746
-94.8204,0.940964,0.287408,4,15,0,100.054,0.253482,2.15907,1.01647,2.68281,0.855957,2.00175,-1.24632,-3.42954,-1.27297,-1.41369,-1.55263,-1.62115,-3.79268,-7.92646,0.253482,0.855957
-95.2412,0.979534,0.287408,3,15,0,103.77,0.329578,2.13523,1.26192,1.77069,0.386292,1.81809,-1.73407,-2.78995,-2.67104,-1.28782,-1.30379,-1.60936,-3.87713,-7.83913,0.329578,0.386292
-97.4565,0.924747,0.287408,4,15,0,103.564,0.114784,1.87154,0.754484,1.4502,0.00992922,2.45091,-1.15127,-3.95123,-1.12032,-1.22896,-1.30321,-2.05939,-3.40428,-8.04121,0.114784,0.00992922
-93.2832,0.983154,0.287408,3,15,0,102.351,0.10093,2.20685,0.884091,2.46657,0.350408,1.6514,-1.72535,-3.15662,-1.10226,-1.99629,-1.75023,-1.37004,-3.46026,-7.7628,0.10093,0.350408
-96.299,0.959136,0.287408,3,7,0,98.8042,-0.00402233,1.95441,0.793908,1.72427,0.28741,1.72062,-1.15485,-2.41091,-1.08573,-1.2814,-1.5316,-2.15617,-3.50609,-7.78101,-0.00402233,0.28741
-99.3191,1,0.287408,4,15,0,101.446,0.119046,1.92179,1.42821,1.27414,0.0689455,1.67937,-1.36755,-2.98233,-1.93823,-1.79934,-1.1141,-1.0674,-2.23739,-7.8109,0.119046,0.0689455
-99.1548,0.952861,0.287408,4,15,0,112.881,-0.249661,1.90994,0.972467,1.6946,0.197835,1.72795,-1.48978,-2.83876,-1.43027,-1.14968,-1.15463,-1.00332,-3.32249,-7.80284,-0.249661,0.197835
-101.562,0.988394,0.287408,4,15,0,105.069,0.00427172,2.12339,0.900338,1.43318,0.058246,1.67805,-1.1408,-3.00453,-1.24081,-1.11841,-1.0284,-1.00033,-3.26526,-7.77456,0.00427172,0.058246
-99.9954,0.975511,0.287408,4,15,0,106.907,0.00585706,2.09138,0.827543,2.33485,0.250235,1.73524,-1.42069,-2.61616,-1.0893,-1.39762,-2.28783,-1.00141,-3.54229,-7.78656,0.00585706,0.250235
-95.7992,0.999032,0.287408,4,15,0,104.538,-0.254147,2.22801,1.00018,0.972064,-0.0447844,1.5915,-1.35083,-3.32611,-1.32505,-1.48953,-1.04585,-1.09064,-2.83452,-7.7691,-0.254147,-0.0447844
-91.773,0.980018,0.287408,3,15,0,99.0346,0.123241,2.11557,1.1188,1.81725,0.103987,1.72798,-1.46113,-2.66707,-1.99427,-1.55125,-1.12748,-2.01491,-3.49605,-7.79998,0.123241,0.103987
-90.4897,0.814794,0.287408,4,15,0,99.6787,-0.000368868,2.1837,0.799223,1.21495,0.440335,1.84996,-1.27093,-3.37978,-1.49026,-1.70488,-1.42986,-1.29088,-3.07022,-7.8286,-0.000368868,0.440335
-90.5639,0.912191,0.287408,3,7,0,98.6088,0.222673,2.09674,0.879126,1.10383,0.0068214,1.78811,-1.20691,-3.22288,-1.77666,-1.43941,-1.7747,-1.2611,-3.71706,-7.80469,0.222673,0.0068214
-90.8873,0.981776,0.287408,3,7,0,94.9134,0.431061,2.22494,0.84453,1.73871,0.184253,1.71795,-1.7786,-3.02727,-1.76688,-1.50979,-1.70515,-1.58583,-3.41328,-7.77388,0.431061,0.184253
-90.1551,0.893119,0.287408,3,15,0,96.6828,0.097527,2.01659,1.00675,1.98287,0.345267,1.94628,-1.75677,-3.17684,-1.5272,-2.20864,-2.19633,-1.55855,-3.70543,-7.86668,0.097527,0.345267
-90.7438,0.659127,0.287408,4,15,0,97.9917,0.224831,1.85968,0.813896,1.65652,-0.122811,1.86634,-1.69951,-4.12431,-1.5322,-1.2025,-1.53465,-1.57912,-4.41868,-7.83405,0.224831,-0.122811
-92.5607,0.986119,0.287408,3,15,0,97.6856,0.59825,1.88561,0.904807,1.60311,0.281401,1.51332,-1.79915,-3.78669,-2.26228,-1.56346,-2.41593,-1.63959,-3.73651,-7.71627,0.59825,0.281401
-92.2729,0.999023,0.287408,4,15,0,95.9246,0.172091,1.77939,0.827104,2.13019,-0.235336,2.87314,-1.37017,-4.15651,-1.79637,-1.76413,-1.52173,-1.71981,-4.26663,-8.23369,0.172091,-0.235336
-93.6796,0.836668,0.287408,3,15,0,106.028,0.167061,2.04728,0.761938,1.39262,0.171966,2.30937,-1.08303,-3.1064,-1.22938,-1.8786,-1.70688,-2.23724,-3.45522,-7.98139,0.167061,0.171966
-94.806,0.820646,0.287408,4,15,0,99.8403,-0.160483,2.00272,0.954819,2.85797,-0.218551,1.81692,-1.71617,-3.54044,-1.91272,-1.09906,-1.36201,-1.11052,-3.28065,-7.84505,-0.160483,-0.218551
-95.8839,0.784534,0.287408,3,15,0,101.799,-0.385058,2.06713,1.04683,1.82246,0.142114,1.81773,-1.18254,-2.32119,-1.31836,-1.06543,-1.69862,-1.22898,-3.63036,-7.84435,-0.385058,0.142114
-95.6247,0.989783,0.287408,4,15,0,100.621,0.267256,2.18932,1.06494,1.36657,-0.19844,1.70146,-1.45218,-3.65449,-1.0568,-1.37285,-1.163,-1.46662,-2.67642,-7.80079,0.267256,-0.19844
-92.5516,0.689912,0.287408,3,7,0,103.14,-0.0351993,2.04578,0.773039,1.58916,0.6154,1.94724,-1.39494,-3.43943,-2.25715,-1.99236,-1.94537,-1.92419,-3.2844,-7.87366,-0.0351993,0.6154
-94.0732,0.953344,0.287408,4,15,0,96.6701,0.154945,2.13789,0.927507,2.45923,-0.310033,1.72201,-1.51193,-3.41646,-1.13181,-1.30344,-1.15245,-1.39845,-3.91267,-7.81124,0.154945,-0.310033
-95.0876,0.837934,0.287408,4,15,0,105.47,-0.0607919,2.03864,0.83168,1.67776,-0.0733936,1.75571,-1.37238,-3.05751,-2.05968,-1.87757,-1.06677,-1.09713,-2.69367,-7.80334,-0.0607919,-0.0733936
-97.3219,0.90106,0.287408,3,7,0,101.539,0.0591826,2.09706,0.815819,1.77142,-0.092338,1.7528,-1.48243,-3.13069,-2.36044,-1.80711,-1.06464,-1.10024,-2.46601,-7.79875,0.0591826,-0.092338
-93.6891,0.646375,0.287408,3,7,0,102.72,-0.341782,2.20389,0.83408,2.1668,0.263383,2.13739,-1.40596,-3.15924,-1.1516,-1.36374,-1.09957,-1.138,-3.30626,-7.94049,-0.341782,0.263383
-93.7577,0.983368,0.287408,4,15,0,98.5002,-0.137518,2.09965,0.838729,1.83204,-0.301923,1.79031,-1.61732,-2.78947,-1.18193,-1.63549,-1.02378,-1.25892,-3.47091,-7.83667,-0.137518,-0.301923
-93.6283,0.97577,0.287408,4,15,0,101.234,0.22615,1.93486,1.1414,2.65554,0.484982,1.77762,-1.4604,-3.08932,-1.38825,-2.23575,-2.08071,-1.29549,-3.94762,-7.82304,0.22615,0.484982
-93.6283,0.000674547,0.287408,2,3,0,102.759,0.22615,1.93486,1.1414,2.65554,0.484982,1.77762,-1.4604,-3.08932,-1.38825,-2.23575,-2.08071,-1.29549,-3.94762,-7.82304,0.22615,0.484982
-95.6163,0.939659,0.287408,3,7,0,101.004,0.123055,1.80311,1.12776,3.06588,0.33378,1.52407,-1.66843,-3.39235,-1.63188,-2.35386,-1.921,-1.18258,-3.59065,-7.73959,0.123055,0.33378
-96.634,0.92646,0.287408,3,7,0,102.922,0.024967,1.8033,1.03748,3.26513,0.168238,1.47897,-1.75294,-3.2465,-1.99004,-2.50695,-1.76642,-1.21375,-3.51905,-7.72133,0.024967,0.168238
-98.1787,0.976144,0.287408,4,15,0,103.849,0.343803,1.81761,0.938729,2.76801,0.401485,1.38749,-1.83126,-3.18291,-1.58429,-1.5727,-2.21789,-1.08217,-4.17308,-7.68741,0.343803,0.401485
-97.4724,1,0.287408,4,15,0,101.741,0.0414596,2.08933,0.902753,1.14303,-0.470884,2.82187,-1.4178,-2.61171,-1.77206,-1.31537,-1.39734,-1.20827,-3.8376,-8.24691,0.0414596,-0.470884
-96.7945,0.859882,0.287408,3,15,0,106.932,0.0411157,2.13991,0.818462,2.58408,-0.27517,2.60994,-1.10774,-3.6631,-1.04386,-1.893,-1.66976,-1.83886,-3.49805,-8.1306,0.0411157,-0.27517
-96.1185,0.722966,0.287408,4,15,0,107.106,0.462054,2.13889,1.04345,1.42886,-0.338769,1.77381,-1.13121,-3.26409,-1.02196,-1.90863,-1.98203,-2.18369,-3.36984,-7.83456,0.462054,-0.338769
-96.657,0.799956,0.287408,4,15,0,105.202,0.108813,1.80208,0.879552,2.25938,-0.712875,2.61114,-1.07681,-4.54902,-1.35943,-2.35284,-1.86752,-2.07225,-4.91791,-8.19561,0.108813,-0.712875
-96.4287,0.944585,0.287408,3,7,0,100.881,0.137447,1.78108,0.786531,2.9316,-0.371575,2.7676,-1.09645,-3.92689,-2.23147,-1.51082,-1.56357,-1.7814,-3.68088,-8.2022,0.137447,-0.371575
-91.32,0.989251,0.287408,4,15,0,100.632,-0.0453709,2.1139,0.849367,1.49411,-0.222925,1.77405,-1.03111,-3.11227,-1.27954,-1.7274,-1.68572,-1.61239,-3.10956,-7.8207,-0.0453709,-0.222925
-91.8499,0.863044,0.287408,4,31,0,98.2546,0.483407,1.87901,1.0491,1.95929,-0.107073,1.86562,-1.14075,-3.42653,-1.47784,-2.04056,-1.70289,-2.2664,-4.30164,-7.84449,0.483407,-0.107073
-91.9677,0.956405,0.287408,4,15,0,96.8638,-0.0643697,2.19634,0.784663,1.67098,0.249744,1.7681,-1.31277,-2.77725,-1.15617,-1.37965,-1.04468,-1.31175,-3.40179,-7.7973,-0.0643697,0.249744
-91.864,0.985722,0.287408,3,15,0,95.544,-0.0548253,2.1088,0.90633,1.66943,0.486919,1.76594,-1.40898,-2.76723,-1.26148,-1.30693,-1.07932,-1.37868,-3.55024,-7.81144,-0.0548253,0.486919
-94.0479,0.948251,0.287408,3,7,0,98.6979,-0.0225854,2.10372,0.940326,2.58355,0.400055,1.43825,-1.59138,-2.81041,-1.75618,-1.65147,-1.04081,-1.87985,-3.09889,-7.70943,-0.0225854,0.400055
-94.6306,0.809915,0.287408,3,7,0,101.056,0.101655,2.28457,1.06484,2.14447,0.336847,1.55665,-1.36546,-2.90034,-1.95109,-1.16377,-1.07914,-1.22366,-2.99763,-7.74528,0.101655,0.336847
-96.6138,0.879925,0.287408,4,15,0,102.224,-0.217703,1.97223,0.821874,1.50815,-0.0423971,1.88855,-1.5387,-3.4054,-1.06846,-1.04207,-2.26068,-1.56925,-3.53462,-7.85153,-0.217703,-0.0423971
-95.633,0.882603,0.287408,3,15,0,102.65,-0.0508145,1.93996,0.825707,1.38095,0.0278573,1.81419,-1.54018,-3.21329,-1.05009,-1.05952,-2.16995,-1.67345,-3.47479,-7.81689,-0.0508145,0.0278573
-99.293,0.861207,0.287408,4,15,0,105.539,0.302489,2.20909,1.47038,1.65618,-0.148578,1.69886,-1.68712,-3.7323,-3.25896,-2.4398,-1.26066,-1.61091,-3.31671,-7.82848,0.302489,-0.148578
-95.5725,1,0.287408,3,7,0,104.581,0.104462,2.1115,0.766367,1.36677,0.436816,1.88981,-1.37304,-2.48233,-1.10309,-1.17688,-1.32751,-1.81018,-3.06313,-7.83706,0.104462,0.436816
-93.9071,0.964748,0.287408,4,15,0,100.695,-0.0583526,2.09734,1.21696,2.07057,-0.423597,1.5966,-1.42352,-3.48638,-2.18459,-1.49936,-1.71011,-1.22096,-3.04715,-7.81241,-0.0583526,-0.423597
-91.6921,0.940454,0.287408,4,15,0,99.8335,-0.0623533,1.99852,1.19715,1.95335,-0.412237,1.70017,-1.95145,-3.07984,-1.87321,-1.82262,-1.94909,-1.82322,-3.51919,-7.84136,-0.0623533,-0.412237
-94.8296,0.877294,0.287408,4,15,0,98.5191,0.15725,2.06927,0.620395,1.84981,-0.00243775,2.23318,-1.12954,-3.43028,-1.48395,-1.47368,-1.16361,-1.08402,-3.50827,-7.95055,0.15725,-0.00243775
-91.0828,0.965333,0.287408,4,15,0,100.079,-0.245873,2.07437,0.760566,2.27568,0.311846,1.89907,-1.34349,-3.4525,-1.69319,-1.5909,-1.06691,-1.51015,-3.39218,-7.84836,-0.245873,0.311846
-92.3094,0.849631,0.287408,3,15,0,95.9064,0.200581,2.0573,0.683354,1.82325,-0.10555,1.84398,-1.2332,-3.17291,-1.33299,-1.32784,-1.05815,-1.60472,-3.52743,-7.81951,0.200581,-0.10555
-92.468,0.964785,0.287408,4,15,0,99.0745,-0.167656,2.06669,1.21507,2.03845,0.375715,1.70557,-1.57556,-2.51105,-1.4322,-1.38363,-1.42789,-1.44951,-3.30629,-7.81239,-0.167656,0.375715
-97.2019,0.916945,0.287408,3,7,0,102.177,-0.0580704,2.19283,1.17642,0.702248,0.721414,2.12921,-1.61335,-2.99384,-1.35524,-1.18396,-1.388,-1.52033,-3.99376,-7.97517,-0.0580704,0.721414
-95.2713,0.966663,0.287408,3,15,0,101.834,0.524196,2.08866,1.16462,1.92761,0.0949615,2.18828,-1.79794,-2.66772,-2.01992,-1.30078,-1.41356,-2.20466,-2.99901,-7.95825,0.524196,0.0949615
-94.3643,0.971526,0.287408,3,15,0,101.828,0.643472,1.9181,1.07429,1.94617,-0.937386,1.96594,-1.78629,-3.75102,-1.89534,-2.09321,-2.87147,-1.8134,-4.44453,-8.00458,0.643472,-0.937386
-94.3643,0.025652,0.287408,2,3,0,102.166,0.643472,1.9181,1.07429,1.94617,-0.937386,1.96594,-1.78629,-3.75102,-1.89534,-2.09321,-2.87147,-1.8134,-4.44453,-8.00458,0.643472,-0.937386
-96.1328,0.833271,0.287408,4,15,0,99.4079,0.643257,1.94026,1.13783,2.0629,-0.840698,1.92244,-1.95128,-4.06774,-2.1661,-2.08303,-3.31495,-1.8648,-4.35211,-7.97298,0.643257,-0.840698
-97.4097,1,0.287408,4,15,0,102.067,0.347012,1.76243,0.930376,0.481343,-0.554631,2.56775,-1.84252,-4.08868,-2.03848,-2.30143,-1.15497,-2.38331,-4.08541,-8.14955,0.347012,-0.554631
-94.4549,0.910528,0.287408,3,7,0,102.14,0.359117,2.02076,1.08556,2.39313,0.177928,1.58871,-1.32899,-3.87303,-1.71401,-1.33735,-1.08509,-1.84737,-4.08469,-7.74971,0.359117,0.177928
-97.6365,0.880437,0.287408,4,15,0,104.428,-0.0241735,2.0673,0.748893,1.16937,-0.308551,1.92885,-1.03721,-3.26766,-1.7924,-1.73467,-1.01407,-1.16915,-3.41512,-7.87481,-0.0241735,-0.308551
