# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = model_e2be5eb6573ecac874026412491317bd_model
# start_datetime = 2024-09-05 18:28:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/standata-177628368cc7.json
# init = 2 (Default)
# random
#   seed = 1245
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-202409051528-3-470c15.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-profile-202409051528-3-45bfdf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=model_e2be5eb6573ecac874026412491317bd_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,ar.1,sigma,nu,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.388336
# Diagonal elements of inverse mass matrix:
# 0.000459643, 0.834881, 0.912687, 0.0212678, 0.707355
-65.5262,0.570282,0.388336,3,15,0,69.118,0.0688287,9.30239,0.939054,0.705916,7.19795,-8.4354,5.92978
-69.5192,0.765096,0.388336,2,7,0,73.6784,0.0987842,10.1923,0.995863,0.577787,29.6751,-9.32126,5.35184
-65.6829,0.902054,0.388336,2,7,0,72.4399,0.0825806,9.39702,0.987095,0.641386,6.95394,-8.45129,5.35057
-64.0414,0.579844,0.388336,3,7,0,71.4157,0.10877,10.1884,0.91545,0.695821,10.2043,-8.43911,4.85866
-63.5496,0.912593,0.388336,3,7,0,64.9535,0.103068,10.0133,0.909244,0.615867,12.6221,-8.44796,4.96298
-63.3969,0.978259,0.388336,3,7,0,64.5544,0.0887559,9.63735,0.915855,0.622168,8.3277,-8.40973,5.28832
-64.2195,0.931122,0.388336,3,7,0,64.8454,0.0958412,10.0482,0.944469,0.595262,4.79581,-8.63789,5.35202
-64.8957,0.88694,0.388336,4,15,0,68.3848,0.101187,9.27103,0.932737,0.55107,6.75997,-8.44807,4.31285
-64.2037,0.992386,0.388336,3,11,0,65.875,0.0920713,10.0661,0.887621,0.646126,15.9593,-8.54962,5.55462
-64.3644,0.992246,0.388336,2,3,0,64.6236,0.104184,9.26365,0.926043,0.640894,14.4758,-8.46185,4.15865
-63.2678,0.999896,0.388336,3,7,0,64.8569,0.0935397,9.81421,0.936225,0.655098,13.744,-8.46468,5.23077
-64.1933,0.914609,0.388336,3,7,0,64.9626,0.0875016,9.2528,0.928817,0.595019,13.9172,-8.44158,4.96522
-65.8584,0.992197,0.388336,3,7,0,66.2199,0.0843985,9.41727,0.974992,0.570688,3.26626,-8.83416,5.28174
-66.4461,0.993033,0.388336,3,7,0,68.4443,0.0618761,8.59826,0.977227,0.706808,28.1048,-9.17068,5.56633
-66.524,0.892878,0.388336,3,7,0,68.2191,0.0563692,8.89601,0.965074,0.742498,11.49,-8.39797,6.13392
-66.655,0.912788,0.388336,3,7,0,73.0015,0.0915354,9.51076,0.989912,0.770576,24.4959,-8.95866,5.02553
-69.1062,0.632128,0.388336,2,7,0,73.3462,0.110879,10.8656,0.998006,0.728414,41.7597,-10.2752,5.43251
-70.839,0.915952,0.388336,3,15,0,72.9702,0.137153,11.1467,0.99915,0.818715,20.4592,-8.90898,4.42623
-70.8897,0.969127,0.388336,4,15,0,73.8023,0.155552,12.5996,0.985963,0.490332,5.26022,-9.01398,4.97759
-69.5335,0.966758,0.388336,2,3,0,71.8284,0.137659,12.3756,0.985488,0.49229,5.69346,-8.92563,5.63028
-68.3899,0.847935,0.388336,2,3,0,70.9726,0.140703,12.1285,0.989203,0.549585,3.99951,-9.05994,5.23402
-68.0231,0.87125,0.388336,3,7,0,70.6447,0.125366,11.7584,0.986483,0.565695,15.8925,-8.7942,5.61552
-64.5945,0.906154,0.388336,3,11,0,70.4627,0.077367,9.63177,0.923837,0.65175,18.1799,-8.61531,5.84079
-64.3985,1,0.388336,3,7,0,65.3584,0.103852,10.289,0.898235,0.760762,15.4123,-8.55858,5.20021
-64.1548,0.832422,0.388336,2,7,0,67.0843,0.111444,9.51455,0.896771,0.729143,22.6385,-8.84118,4.05381
-63.6158,0.988118,0.388336,3,11,0,64.6944,0.0889468,9.84892,0.942565,0.611337,11.0596,-8.41389,5.49052
-63.7323,0.843761,0.388336,3,7,0,67.4913,0.0886787,9.56521,0.930801,0.552138,6.90585,-8.44968,5.21996
-65.3059,0.712018,0.388336,3,15,0,67.2106,0.0919035,9.0032,0.968397,0.714068,12.3556,-8.41287,4.49993
-64.0358,0.969935,0.388336,3,7,0,66.4184,0.111539,9.71771,0.889917,0.673914,10.6108,-8.40234,4.25228
-64.5642,0.913719,0.388336,3,15,0,66.4372,0.0823285,9.2493,0.952167,0.529782,3.60594,-8.76017,5.2152
-64.9116,0.528165,0.388336,3,7,0,69.0129,0.104176,9.09137,0.925606,0.6248,9.17742,-8.38447,3.98675
-64.3136,0.979442,0.388336,3,15,0,66.7934,0.0989447,9.95348,0.92132,0.796439,14.6464,-8.50791,5.10519
-66.8369,0.873592,0.388336,3,15,0,68.2587,0.0591936,8.78663,0.967226,0.525181,8.32106,-8.39472,5.88615
-66.1687,0.916644,0.388336,2,3,0,68.2184,0.0596364,8.47626,0.953249,0.548964,6.97745,-8.44493,5.55407
-66.3159,0.978805,0.388336,3,15,0,67.8314,0.0848674,8.91122,0.98612,0.734339,12.0427,-8.41019,4.75271
-70.8228,0.896455,0.388336,4,15,0,74.3654,0.144765,13.9537,0.985609,0.758074,12.1823,-9.2135,6.86024
-67.1271,0.986328,0.388336,3,11,0,73.3577,0.117096,9.76655,0.976914,0.780228,31.8124,-9.44348,4.02883
-67.7695,1,0.388336,3,7,0,69.5352,0.105913,11.535,0.989882,0.79689,22.037,-9.05113,6.34522
-65.2549,0.999737,0.388336,3,7,0,68.4014,0.11438,10.6055,0.969613,0.722854,10.1371,-8.49158,5.00085
-65.1021,0.945866,0.388336,3,15,0,67.3354,0.105979,10.9567,0.968872,0.654508,9.13699,-8.53738,5.76371
-64.9053,0.976071,0.388336,3,7,0,65.9497,0.0829225,9.42661,0.866985,0.677298,12.4804,-8.40912,5.36341
-65.2943,0.701244,0.388336,3,7,0,68.8203,0.10841,10.1006,0.975638,0.744079,18.7707,-8.68789,4.78851
-64.6465,0.999868,0.388336,3,7,0,65.8711,0.0943994,10.3348,0.963106,0.612674,16.2461,-8.59194,5.7092
-65.1483,0.944163,0.388336,3,15,0,68.1279,0.0940136,10.1129,0.983159,0.627812,11.3115,-8.44268,5.50626
-66.6811,0.993898,0.388336,3,11,0,67.1778,0.123473,11.7824,0.982006,0.620648,6.71254,-8.74444,5.73224
-66.0823,0.82353,0.388336,2,7,0,70.207,0.121118,10.1237,0.961186,0.773405,30.8346,-9.40144,4.18888
-65.5455,0.902328,0.388336,3,7,0,68.299,0.107646,9.29975,0.961941,0.704911,17.2956,-8.57439,4.0251
-65.3876,0.710262,0.388336,3,11,0,69.8132,0.0683988,8.98639,0.948159,0.451939,3.24871,-8.8218,5.63485
-67.4386,0.918495,0.388336,3,7,0,68.0935,0.0756949,9.23801,0.944777,0.396614,1.57617,-9.37833,5.52896
-63.1702,0.974355,0.388336,3,11,0,68.8025,0.0988442,9.70786,0.893773,0.686601,21.1809,-8.76729,4.8645
-64.0411,0.952204,0.388336,3,11,0,64.9217,0.0898091,9.55546,0.942843,0.532833,4.60406,-8.62509,5.15481
-65.0804,0.996217,0.388336,3,7,0,65.2981,0.0760966,8.94755,0.934558,0.457899,3.03584,-8.86765,5.21882
-65.0521,0.966862,0.388336,3,7,0,66.397,0.0865748,9.61959,0.94558,0.456591,2.97736,-8.89833,5.37743
-66.1239,0.535336,0.388336,3,7,0,66.947,0.0854505,9.40611,0.894057,0.413549,2.51499,-9.00524,5.21903
-64.7302,0.74494,0.388336,4,15,0,67.4125,0.0851917,9.45702,0.972606,0.557862,5.64925,-8.52517,5.28263
-64.8981,0.868172,0.388336,3,7,0,66.7749,0.0779759,9.53332,0.907852,0.54969,6.1243,-8.48684,5.71251
-67.3232,0.375859,0.388336,2,7,0,71.5551,0.0786245,8.19038,0.984869,0.677196,22.4518,-8.84987,4.33778
-66.4218,0.996562,0.388336,3,15,0,67.8659,0.0654175,8.55106,0.978696,0.755605,27.1337,-9.11352,5.3456
-68.7753,0.554393,0.388336,3,7,0,72.8772,0.0629138,10.3752,0.959901,0.844956,16.6661,-8.62305,7.29246
-71.2299,0.91386,0.388336,3,15,0,74.8496,0.0891713,8.75907,0.998931,0.497331,5.03706,-8.57371,4.38967
-71.2615,0.953957,0.388336,3,7,0,74.9308,0.0211413,6.03717,0.976284,0.71853,4.76411,-8.92485,5.00124
-72.0723,0.852651,0.388336,4,15,0,77.2879,-0.00947076,5.48125,0.995948,0.506573,2.40043,-9.4841,5.94531
-72.2699,0.980696,0.388336,3,7,0,74.0854,0.00551444,5.11542,0.982076,0.568563,3.11722,-9.37981,4.84522
-71.4463,0.995821,0.388336,4,15,0,73.8904,0.012425,5.65594,0.998857,0.596445,12.4235,-8.80822,5.04712
-70.7758,1,0.388336,2,3,0,71.6947,0.005095,6.07783,0.998826,0.64081,10.5296,-8.69861,5.82817
-70.2319,0.996493,0.388336,2,3,0,70.8997,0.0127917,6.10321,0.99871,0.651925,11.6837,-8.70562,5.47642
-69.0164,0.901923,0.388336,4,15,0,72.8935,0.0405468,7.1829,0.997815,0.63232,4.91811,-8.71297,5.19611
-66.5822,0.972748,0.388336,3,7,0,71.3465,0.0774775,8.819,0.981649,0.490933,5.40115,-8.53599,5.02261
-66.1404,0.964601,0.388336,2,7,0,68.4117,0.0810142,9.7459,0.934084,0.629454,3.13119,-8.87579,5.7762
-66.1357,0.874368,0.388336,3,7,0,70.5367,0.0685494,8.17109,0.965057,0.549177,5.38333,-8.56305,4.81217
-65.3822,0.970797,0.388336,3,7,0,67.3305,0.0764853,9.65448,0.969864,0.668204,6.07699,-8.50791,5.9067
-65.139,0.995891,0.388336,4,15,0,67.0153,0.104626,9.45031,0.956408,0.624917,6.16471,-8.49225,4.32365
-65.1941,0.700562,0.388336,1,3,0,70.895,0.081508,9.14529,0.971821,0.680717,6.64287,-8.46067,5.1514
-65.2399,0.902331,0.388336,2,7,0,67.1582,0.0856897,8.77344,0.967205,0.643023,9.99498,-8.38639,4.57464
-67.6327,0.764288,0.388336,4,15,0,71.0325,0.0477515,8.97865,0.963207,0.657144,11.2751,-8.3896,6.63883
-66.7316,0.956022,0.388336,3,7,0,69.7712,0.0844785,8.74565,0.981023,0.623126,21.4655,-8.77015,4.6062
-68.9764,0.931723,0.388336,3,7,0,73.4587,0.115096,11.2697,0.988834,0.912335,18.3187,-8.82735,5.62997
-69.0616,0.993976,0.388336,3,15,0,70.4522,0.135099,11.8171,0.974349,0.523261,9.27399,-8.68021,5.1972
-67.8544,0.987851,0.388336,3,15,0,69.8957,0.110062,10.6524,0.994001,0.822422,18.6155,-8.74587,5.25936
-66.2359,0.999484,0.388336,2,3,0,68.0194,0.109467,10.871,0.990177,0.725892,16.8862,-8.69281,5.50711
-63.8777,0.898934,0.388336,2,7,0,67.6362,0.0965863,9.92601,0.931359,0.724952,32.7375,-9.50726,5.19328
-63.6165,0.990102,0.388336,3,7,0,64.6031,0.0909788,9.42894,0.900137,0.653612,19.6795,-8.67633,4.97098
-65.0373,0.642155,0.388336,2,7,0,68.5056,0.0782684,9.98467,0.951279,0.66958,23.1897,-8.89922,6.14952
-63.7359,0.975553,0.388336,2,3,0,65.5331,0.0941898,10.0801,0.934837,0.652062,22.6444,-8.87478,5.4648
-67.472,0.721429,0.388336,3,7,0,68.9787,0.0699022,10.1616,0.957108,0.760758,42.8533,-10.2714,6.73643
-66.5073,0.951525,0.388336,2,7,0,71.1339,0.08305,10.1718,0.930817,0.85862,37.859,-9.90108,6.10232
-67.7766,0.806068,0.388336,3,7,0,69.6611,0.129235,9.79114,0.970921,0.734388,23.2597,-8.90092,3.4586
-66.2314,1,0.388336,3,7,0,69.8886,0.0865725,10.5764,0.977562,0.767886,19.3011,-8.76131,6.33434
-65.5325,1,0.388336,3,7,0,66.8937,0.0965958,10.1388,0.966258,0.819124,25.675,-9.07069,5.40558
-63.5062,0.995388,0.388336,3,7,0,66.008,0.0878883,9.39272,0.91161,0.66583,11.7825,-8.39994,5.08619
-64.1336,0.94106,0.388336,3,7,0,65.1514,0.112547,10.1149,0.917749,0.737301,24.3999,-8.98335,4.60004
-65.4503,0.962483,0.388336,3,7,0,66.9667,0.0900624,9.26217,0.87961,0.817583,36.4814,-9.74212,4.84911
-63.9751,0.997263,0.388336,3,7,0,66.1188,0.0970168,10.014,0.960338,0.602292,9.36777,-8.42505,5.26016
-67.1969,0.94614,0.388336,3,7,0,69.1722,0.0987814,10.3233,0.972855,0.892953,28.5755,-9.27712,5.483
-68.9703,0.916302,0.388336,3,15,0,70.8528,0.1205,12.4073,0.978811,0.586237,6.30875,-8.89248,6.50287
-70.4893,0.949362,0.388336,3,15,0,71.8329,0.152231,12.0425,0.998494,0.594558,6.29754,-8.82292,4.58323
-70.8717,0.98176,0.388336,3,15,0,74.1164,0.104915,11.001,0.999526,0.502146,4.24254,-8.81822,5.86014
-71.3675,0.668337,0.388336,3,15,0,75.3003,0.0902076,8.58437,0.9991,0.572796,3.69841,-8.7566,4.1642
-71.463,0.935994,0.388336,4,15,0,73.9006,0.0739244,7.87086,0.999718,0.752829,17.0211,-8.61354,4.24857
-72.2058,0.941963,0.388336,2,7,0,74.5653,0.0795712,7.5688,0.9995,0.748567,11.5466,-8.484,3.66981
-70.0215,0.991626,0.388336,4,15,0,73.9539,0.0427967,7.72428,0.953766,0.625089,13.9326,-8.50429,5.62725
-67.1158,1,0.388336,3,7,0,70.8578,0.0559326,7.84969,0.991011,0.671369,17.1204,-8.61272,5.10899
-64.8929,0.9519,0.388336,3,11,0,67.2119,0.107521,9.87668,0.851322,0.616098,7.30478,-8.44806,4.60817
-63.6802,1,0.388336,2,3,0,65.1928,0.092689,9.38398,0.893768,0.61267,7.83261,-8.40896,4.84222
-65.5557,0.903846,0.388336,2,3,0,66.3225,0.11133,9.86103,0.836643,0.609211,10.1684,-8.40142,4.40585
-67.3013,0.894364,0.388336,3,15,0,69.5686,0.0579601,8.86144,0.982895,0.543032,3.00032,-8.88421,6.02139
-66.6832,0.707846,0.388336,3,7,0,71.9065,0.0660211,9.49492,0.933144,0.53058,6.70329,-8.45384,6.25989
-66.0548,0.854501,0.388336,2,5,0,69.3274,0.0689356,8.96333,0.979255,0.486581,3.32766,-8.81065,5.58549
-66.8755,0.890926,0.388336,3,7,0,68.1332,0.0751148,8.84898,0.972457,0.570147,2.58586,-8.99265,5.16836
-64.1086,1,0.388336,4,15,0,67.4703,0.100202,10.3203,0.956099,0.651285,8.15923,-8.47217,5.41044
-64.5183,0.948378,0.388336,2,7,0,66.2401,0.0867178,9.5319,0.90281,0.732385,7.76068,-8.42304,5.28273
-65.8532,0.96966,0.388336,3,7,0,67.6511,0.108,9.70259,0.905669,0.843711,47.5824,-10.6093,4.41058
-64.3216,1,0.388336,3,7,0,66.6362,0.0822894,9.60815,0.898637,0.717372,22.5947,-8.83957,5.57597
-63.8933,0.875167,0.388336,3,7,0,65.9478,0.110257,10.1763,0.923881,0.724465,18.021,-8.6536,4.77374
-63.715,0.996792,0.388336,3,7,0,64.1743,0.108408,9.91548,0.904644,0.738437,17.1012,-8.59144,4.6035
-63.5801,0.894562,0.388336,3,7,0,66.9511,0.0888261,9.80664,0.905863,0.675535,20.4616,-8.73545,5.45416
-64.0226,0.922471,0.388336,3,7,0,65.2149,0.101093,10.123,0.877851,0.731576,22.3656,-8.86215,5.16941
-64.6151,0.738945,0.388336,3,7,0,67.5822,0.0997739,10.0848,0.868058,0.635307,21.0137,-8.77983,5.1959
-65.7551,0.945113,0.388336,3,7,0,67.5965,0.0729978,9.71662,0.972521,0.578221,4.90675,-8.60377,6.13973
-66.4361,0.954766,0.388336,3,7,0,68.7375,0.0810175,8.36329,0.968713,0.565201,4.84664,-8.60541,4.39343
-64.4259,0.889294,0.388336,3,7,0,68.9099,0.112766,9.60667,0.914058,0.67362,25.0495,-8.98399,4.08115
-63.7402,1,0.388336,2,3,0,64.6452,0.104618,9.67314,0.926028,0.671288,24.6807,-8.96554,4.54688
-63.6999,1,0.388336,3,7,0,63.9402,0.100608,9.63696,0.935676,0.680773,9.67801,-8.4007,4.70716
-65.1464,0.968281,0.388336,4,15,0,66.1112,0.0831013,9.02475,0.949364,0.551609,3.28765,-8.81899,4.95279
-66.4074,0.85884,0.388336,4,15,0,67.4663,0.0907874,9.56257,0.987963,0.55141,9.23361,-8.39858,5.11398
-65.3181,0.988635,0.388336,3,15,0,70.1046,0.11268,11.1014,0.965635,0.617128,11.1714,-8.55981,5.58011
-66.4572,0.849508,0.388336,3,7,0,69.4369,0.0920225,8.73213,0.877558,0.748713,12.2483,-8.4061,4.22302
-65.7117,0.855679,0.388336,3,7,0,70.5826,0.118164,9.88751,0.882157,0.606224,15.3516,-8.51435,4.09746
-63.2548,1,0.388336,2,3,0,65.694,0.10156,9.80848,0.91532,0.661824,20.3383,-8.73074,4.83206
-63.4914,0.9227,0.388336,3,11,0,64.26,0.0894772,9.52821,0.922071,0.611284,6.67634,-8.46078,5.14382
-63.7265,0.908836,0.388336,2,7,0,65.0209,0.0983179,9.6405,0.931299,0.574486,8.66794,-8.40415,4.82293
-65.1501,0.834489,0.388336,3,7,0,66.639,0.0840499,9.92256,0.969825,0.536207,4.83159,-8.6236,5.80411
-66.2974,1,0.388336,2,3,0,67.1765,0.0865772,8.93927,0.884234,0.51182,5.50751,-8.517,4.69699
-64.2974,1,0.388336,2,3,0,65.9925,0.0840792,9.17605,0.920105,0.532141,5.67059,-8.50944,5.05617
-66.0928,0.570901,0.388336,3,7,0,68.1982,0.0888608,8.72398,0.969792,0.606248,5.17951,-8.56197,4.3698
-65.438,0.952238,0.388336,2,7,0,69.7047,0.0799451,10.1384,0.911522,0.721859,11.4994,-8.44297,6.2211
-64.8035,0.984069,0.388336,4,15,0,66.4961,0.0899682,9.34566,0.928256,0.527205,3.12812,-8.85473,4.93722
-66.3656,0.805223,0.388336,2,7,0,69.7903,0.0739214,9.66618,0.980916,0.724815,7.67029,-8.43922,6.04403
-66.4824,0.90574,0.388336,3,7,0,69.5461,0.107677,9.94159,0.833054,0.565127,9.66619,-8.40478,4.6654
-66.509,1,0.388336,3,7,0,67.2866,0.0638908,8.87712,0.985333,0.603861,4.15005,-8.67803,5.74647
-66.4242,0.99421,0.388336,3,15,0,67.7887,0.0719692,8.46875,0.98419,0.682129,6.49717,-8.47943,4.94226
-66.0157,0.800102,0.388336,2,7,0,70.8263,0.102745,10.4157,0.970701,0.487997,5.57674,-8.59906,5.38116
-66.0157,0.646464,0.388336,2,3,0,71.768,0.102745,10.4157,0.970701,0.487997,5.57674,-8.59906,5.38116
-68.6353,0.947923,0.388336,4,15,0,70.997,0.0629458,8.37177,0.98108,0.362818,2.25899,-9.10235,5.28742
-68.4362,0.280741,0.388336,4,15,0,73.8146,0.0619538,8.98425,0.952858,0.345826,1.82985,-9.2507,5.94851
-66.3911,0.999186,0.388336,3,11,0,69.6923,0.0831861,8.60615,0.943397,0.473267,3.22012,-8.83528,4.53003
-66.0417,0.699756,0.388336,2,3,0,68.3316,0.0782414,8.85637,0.932932,0.428855,3.70406,-8.73521,5.02254
-66.5066,0.923896,0.388336,3,15,0,68.9065,0.119468,10.4413,0.953899,0.593608,3.88631,-8.79837,4.5874
-65.9037,0.953462,0.388336,3,7,0,68.3534,0.113409,10.5718,0.922615,0.56773,5.56126,-8.6171,5.01475
-65.2458,0.850409,0.388336,3,7,0,69.1516,0.0881663,9.69301,0.919699,0.690237,4.39556,-8.66228,5.37286
-66.0783,0.940022,0.388336,3,7,0,67.3396,0.0993937,10.3292,0.913488,0.681393,58.985,-11.5744,5.45892
-64.6835,0.933225,0.388336,4,15,0,67.6772,0.112337,9.30249,0.888015,0.73501,17.5381,-8.57915,3.79797
-64.8514,1,0.388336,3,7,0,65.8137,0.0920744,9.28618,0.960857,0.69239,7.45315,-8.42928,4.77453
-64.4598,0.995256,0.388336,3,7,0,65.7448,0.0917634,10.0577,0.900529,0.578291,8.92131,-8.4247,5.56131
-63.8569,0.817946,0.388336,3,7,0,66.7481,0.097422,9.75223,0.910022,0.749159,10.9298,-8.41135,4.97855
-63.6569,0.995816,0.388336,2,7,0,64.0594,0.0929523,9.78342,0.906316,0.725216,10.9847,-8.41152,5.22876
-64.0148,0.967791,0.388336,2,7,0,64.9203,0.102091,9.60483,0.900672,0.644139,6.03224,-8.50188,4.60238
-64.538,0.986949,0.388336,3,15,0,65.4146,0.102794,9.56599,0.872577,0.603101,5.0795,-8.57206,4.5291
-65.0976,0.551141,0.388336,3,7,0,68.0218,0.0880182,10.118,0.934398,0.656595,4.86601,-8.63743,5.80516
-67.8091,0.867931,0.388336,2,7,0,70.0089,0.119059,9.27561,0.829028,0.781337,6.55996,-8.46236,3.44173
-63.6971,0.943964,0.388336,3,7,0,70.4729,0.0878858,9.37226,0.907198,0.59791,8.67365,-8.39093,5.06585
-64.8443,0.972699,0.388336,3,7,0,65.1847,0.096187,9.99931,0.947008,0.521063,3.42062,-8.83145,5.28615
-65.7452,0.973255,0.388336,4,15,0,66.5991,0.0644223,8.7355,0.980335,0.561417,4.43363,-8.63994,5.57881
-65.7452,0.487132,0.388336,3,7,0,70.3759,0.0644223,8.7355,0.980335,0.561417,4.43363,-8.63994,5.57881
-67.9654,0.802888,0.388336,3,7,0,68.6833,0.0667133,7.99671,0.98866,0.493305,3.47908,-8.82202,4.72776
-67.2166,0.606826,0.388336,2,7,0,70.3656,0.0596113,8.04441,0.972573,0.428151,2.48702,-9.05011,5.12346
-68.9909,0.720745,0.388336,4,15,0,72.9708,0.0961867,9.54903,0.941915,0.356005,1.78881,-9.28296,4.83589
-65.0748,0.983511,0.388336,3,7,0,69.9194,0.0789859,8.9555,0.934259,0.494254,2.91629,-8.8974,5.08519
-66.6032,0.709263,0.388336,3,7,0,69.7404,0.0880531,10.9623,0.974467,0.662877,9.45034,-8.53516,6.64767
-68.5847,0.927887,0.388336,2,3,0,68.9977,0.117312,9.69179,0.97769,0.56419,14.4233,-8.48001,3.9435
-70.2026,0.989891,0.388336,3,7,0,71.3418,0.0914078,11.198,0.928637,0.976863,21.2629,-8.95658,6.71899
-67.6496,0.917985,0.388336,3,7,0,71.8475,0.1073,11.3668,0.949647,0.872206,18.3732,-8.83772,6.10912
-65.1723,0.979814,0.388336,3,7,0,68.4391,0.0894382,9.35167,0.859989,0.635915,24.3001,-8.92025,4.9692
-64.1072,0.447484,0.388336,3,15,0,70.9352,0.0927314,9.57334,0.936512,0.531941,7.14943,-8.43986,5.0295
-65.5894,0.93676,0.388336,3,7,0,66.2876,0.0810413,8.90715,0.957244,0.554516,3.13347,-8.85277,4.93613
-65.6324,0.822086,0.388336,4,15,0,72.8353,0.0951884,9.65957,0.969168,0.487022,4.65832,-8.62544,4.99534
-64.6697,0.973434,0.388336,3,11,0,67.1683,0.101038,9.34297,0.872718,0.719948,41.8568,-10.1387,4.3921
-64.4518,0.736439,0.388336,3,11,0,68.4188,0.0998559,9.33066,0.876898,0.725978,8.56366,-8.39636,4.43772
-64.4282,0.99685,0.388336,3,11,0,65.3982,0.0951657,9.32402,0.884072,0.69268,6.77517,-8.44997,4.6609
-64.8241,0.853541,0.388336,3,7,0,66.8965,0.104546,9.84913,0.925299,0.552021,13.6853,-8.46038,4.7264
-63.9769,0.985481,0.388336,3,7,0,65.7896,0.102004,9.89517,0.942393,0.614782,6.12425,-8.51595,4.89699
-64.854,0.969965,0.388336,3,15,0,65.7991,0.112388,10.8645,0.967716,0.641713,13.8993,-8.581,5.35752
-68.7999,0.685161,0.388336,2,3,0,72.0717,0.102842,9.3601,0.837286,0.50967,15.1926,-8.47302,4.32086
-68.4005,1,0.388336,3,7,0,70.5128,0.0856646,10.0188,0.986954,0.878721,12.0566,-8.46014,5.82121
-68.0988,0.95628,0.388336,2,7,0,71.3539,0.0989503,11.3048,0.987002,0.789237,9.48034,-8.59785,6.45619
-67.639,1,0.388336,2,3,0,68.2259,0.103368,11.264,0.988197,0.780579,9.98686,-8.58982,6.19896
-63.9588,0.957979,0.388336,3,15,0,68.9639,0.111287,10.0019,0.891067,0.729367,18.6202,-8.66313,4.54878
-66.8769,0.926423,0.388336,3,7,0,68.1931,0.112336,11.2452,0.980727,0.758864,42.28,-10.3718,5.74075
-65.7856,0.87798,0.388336,3,7,0,68.967,0.103947,9.37401,0.824579,0.730767,6.64621,-8.4554,4.28059
-65.5026,0.97988,0.388336,3,7,0,67.0786,0.0958181,9.86875,0.968887,0.691411,41.4078,-10.1376,5.17366
-67.0053,0.92124,0.388336,3,7,0,68.4828,0.113339,10.4251,0.895228,0.758902,5.97059,-8.57749,4.87149
-64.9798,0.966458,0.388336,2,7,0,68.5794,0.0994301,9.50497,0.957922,0.645638,5.49748,-8.54281,4.63289
-66.0143,0.956471,0.388336,2,7,0,67.3725,0.112713,9.26015,0.897999,0.671338,5.09069,-8.56794,3.7372
-64.132,0.994886,0.388336,3,11,0,66.8282,0.0903399,9.62658,0.936094,0.706104,34.1927,-9.58995,5.19992
-65.5419,0.892866,0.388336,2,3,0,65.9117,0.0874888,10.2098,0.93192,0.68572,45.8257,-10.5003,5.92287
-64.7532,1,0.388336,3,7,0,66.4363,0.108272,10.0755,0.883697,0.720407,8.22224,-8.44512,4.77012
-64.7532,0.215911,0.388336,3,7,0,69.1686,0.108272,10.0755,0.883697,0.720407,8.22224,-8.44512,4.77012
-65.2483,0.765739,0.388336,2,7,0,67.9129,0.0917614,10.258,0.977573,0.640988,19.7628,-8.74288,5.76173
-66.5236,0.990681,0.388336,3,7,0,67.5216,0.098677,10.0497,0.994231,0.641026,9.5494,-8.43298,5.21457
-66.8566,0.934683,0.388336,3,11,0,69.619,0.0563292,7.86873,0.990934,0.661421,9.10989,-8.44039,5.1086
-65.7943,0.912597,0.388336,3,11,0,67.6033,0.0759076,9.0475,0.980949,0.730145,25.3609,-8.99544,5.32802
-65.4079,0.901833,0.388336,3,15,0,67.1485,0.0942683,10.157,0.893121,0.566537,4.48382,-8.67641,5.53789
-65.4769,1,0.388336,3,15,0,66.9792,0.0798782,9.66351,0.978078,0.75073,18.4167,-8.63943,5.74948
-68.0248,0.971341,0.388336,3,7,0,68.7775,0.0883995,9.88425,0.987332,0.853401,41.3295,-10.1441,5.55268
-66.8335,0.995867,0.388336,4,15,0,69.2426,0.110051,10.3234,0.969709,0.491523,2.91364,-8.97309,4.93095
-66.3119,0.997819,0.388336,3,7,0,67.5923,0.0715621,8.87878,0.907423,0.492067,4.90165,-8.57372,5.37224
