# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = model_e2be5eb6573ecac874026412491317bd_model
# start_datetime = 2024-09-05 18:28:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/standata-177628368cc7.json
# init = 2 (Default)
# random
#   seed = 1245
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-202409051528-1-470c15.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-profile-202409051528-1-45bfdf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=model_e2be5eb6573ecac874026412491317bd_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,ar.1,sigma,nu,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.399116
# Diagonal elements of inverse mass matrix:
# 0.000444258, 0.849562, 0.834675, 0.026671, 0.787792
-74.8422,0.979809,0.399116,4,15,0,76.3021,0.0148297,5.60892,0.999795,0.42535,2.70643,-9.36398,4.88227
-76.3138,0.90642,0.399116,2,3,0,76.7965,0.0248518,5.51173,0.999824,0.421944,2.4619,-9.45579,4.29399
-68.0313,0.955011,0.399116,4,15,0,78.7955,0.106722,9.33971,0.944087,0.941618,34.0856,-9.58911,4.11033
-64.3092,0.91988,0.399116,3,7,0,68.6941,0.0991403,9.7626,0.886098,0.723381,45.0893,-10.4071,4.90472
-64.8854,0.834549,0.399116,3,11,0,66.9767,0.0818927,9.2996,0.951427,0.472727,3.10826,-8.85764,5.28686
-68.8602,0.827905,0.399116,2,3,0,69.611,0.108437,10.1867,0.939465,0.384139,2.95705,-8.94211,4.87332
-68.8353,0.86916,0.399116,3,15,0,72.9463,0.0816028,9.40522,0.987302,0.779399,4.49137,-8.65009,5.40669
-67.7893,0.992612,0.399116,3,7,0,71.4292,0.143601,12.2997,0.974069,0.741936,25.357,-9.39338,5.26322
-66.9352,0.601625,0.399116,3,7,0,72.3441,0.127959,11.856,0.991094,0.644679,8.69625,-8.70098,5.58602
-66.4633,0.993101,0.399116,3,11,0,70.2718,0.116816,11.149,0.989936,0.610414,6.44912,-8.64742,5.42504
-64.5431,0.978304,0.399116,3,7,0,67.0483,0.110011,10.5463,0.95261,0.623203,7.27522,-8.52234,5.15573
-64.8395,0.879403,0.399116,3,7,0,66.7312,0.0750645,9.18994,0.918176,0.712604,13.8214,-8.44172,5.51178
-63.5031,0.960494,0.399116,2,3,0,65.5567,0.0994355,9.94042,0.940828,0.687972,11.7495,-8.43348,5.06809
-65.7299,0.917471,0.399116,3,7,0,66.5551,0.109415,10.7578,0.973322,0.529752,5.71825,-8.63184,5.39649
-63.3857,0.951271,0.399116,3,7,0,67.0244,0.100073,9.56117,0.892462,0.643985,9.56994,-8.39111,4.6576
-63.6349,0.930758,0.399116,3,7,0,64.1158,0.0949582,10.0026,0.946321,0.619066,7.84716,-8.44824,5.34964
-66.5395,0.454336,0.399116,2,3,0,67.8525,0.117365,9.1492,0.949151,0.678624,12.8085,-8.42156,3.3983
-69.5802,0.963531,0.399116,3,7,0,70.2934,0.107225,8.57892,0.978038,0.741034,5.10408,-8.58301,3.3249
-66.2401,0.936104,0.399116,3,7,0,70.7214,0.119865,9.57132,0.94989,0.753656,28.1842,-9.18709,3.69792
-64.8046,0.91521,0.399116,2,3,0,69.1554,0.0968895,9.7911,0.961248,0.778226,25.2242,-9.0141,5.04352
-67.7307,0.891081,0.399116,2,3,0,68.1387,0.0788454,10.4235,0.903269,0.770866,44.7789,-10.4415,6.56012
-69.1062,0.980705,0.399116,2,3,0,71.9867,0.0699513,10.1662,0.954845,0.88828,51.2237,-10.9384,6.73857
-68.5326,0.921142,0.399116,3,7,0,71.6908,0.098641,8.37512,0.955164,0.495099,2.84289,-8.935,3.54172
-71.9469,1,0.399116,3,7,0,74.7714,0.121002,7.17269,0.963105,0.611872,5.07049,-8.70041,1.2436
-67.8892,0.984879,0.399116,3,7,0,75.8881,0.1097,11.2966,0.925103,0.780467,10.6211,-8.59048,5.92131
-66.6474,0.944168,0.399116,3,7,0,74.08,0.0863252,8.85124,0.979723,0.636651,25.9036,-9.02501,4.62131
-66.6758,0.946365,0.399116,2,7,0,67.8529,0.0737181,9.06383,0.981601,0.637589,31.0434,-9.35653,5.45164
-65.1726,0.97129,0.399116,3,7,0,69.4837,0.0864768,9.44022,0.903972,0.575667,3.04583,-8.87537,5.20286
-64.1715,0.975327,0.399116,3,7,0,66.2512,0.0993098,10.0237,0.924553,0.556367,10.4835,-8.41904,5.15756
-64.1715,0.00360583,0.399116,2,3,0,69.056,0.0993098,10.0237,0.924553,0.556367,10.4835,-8.41904,5.15756
-63.9541,0.997428,0.399116,3,7,0,64.7198,0.0929919,9.84911,0.938864,0.715291,9.03312,-8.41904,5.2925
-65.4463,0.819291,0.399116,2,7,0,66.6163,0.0854881,10.3634,0.917611,0.657793,8.35177,-8.46729,6.17453
-69.2405,0.318376,0.399116,3,15,0,72.0293,0.0328246,7.56152,0.991324,0.464898,2.53288,-9.08327,5.95311
-67.5066,0.865998,0.399116,3,15,0,72.7524,0.0704004,8.34899,0.98174,0.491263,6.52232,-8.47443,4.89937
-67.4529,1,0.399116,3,7,0,67.941,0.0591259,8.85815,0.98529,0.574688,3.11362,-8.86027,5.96099
-66.3856,0.942245,0.399116,4,15,0,69.4458,0.109021,9.14407,0.956147,0.759583,10.4524,-8.39359,3.80203
-63.7641,0.977378,0.399116,2,3,0,67.8642,0.0930948,9.53004,0.932415,0.723718,11.4153,-8.40571,4.96839
-63.4196,0.999843,0.399116,3,7,0,64.0698,0.0923456,9.82963,0.929615,0.646073,19.0058,-8.66642,5.30469
-64.9758,0.856882,0.399116,3,15,0,67.1958,0.0914604,9.6816,0.941446,0.501539,2.89668,-8.92259,5.20004
-66.0826,0.91551,0.399116,2,3,0,66.5689,0.0884497,9.65516,0.951414,0.530528,2.35406,-9.07638,5.32113
-64.8457,0.969308,0.399116,2,3,0,66.741,0.0815206,9.48173,0.949834,0.494095,5.86929,-8.5043,5.48722
-63.3297,0.994921,0.399116,3,7,0,65.2951,0.0989337,9.54115,0.881645,0.700907,14.622,-8.47339,4.6934
-64.6511,0.847053,0.399116,3,7,0,65.3046,0.104085,10.4225,0.971378,0.682511,9.88414,-8.46739,5.32231
-65.6741,0.993483,0.399116,3,7,0,66.0043,0.122269,11.2929,0.966201,0.705288,23.2906,-9.07327,5.30175
-67.0342,0.810238,0.399116,2,7,0,68.1567,0.126149,10.141,0.967401,0.653274,25.4177,-9.04907,3.95972
-63.9887,1,0.399116,2,3,0,66.6864,0.107612,10.3853,0.948928,0.696424,18.9168,-8.7161,5.11234
-64.2064,0.966605,0.399116,4,15,0,64.9981,0.0941615,9.19048,0.87376,0.704304,15.0292,-8.47549,4.57657
-65.8043,0.289324,0.399116,3,7,0,71.7835,0.114258,11.1741,0.968948,0.723778,33.4473,-9.70828,5.57551
-66.6467,0.940335,0.399116,3,7,0,67.8922,0.106963,10.4406,0.96585,0.695183,58.493,-11.5526,5.19946
-64.3343,0.933363,0.399116,3,7,0,69.9989,0.0906209,9.95971,0.941397,0.582538,4.36337,-8.68081,5.51928
-63.9654,0.984396,0.399116,3,7,0,65.1059,0.0814902,9.50298,0.923862,0.568603,5.81119,-8.50955,5.50996
-66.7715,0.525023,0.399116,3,15,0,67.8403,0.0900797,10.725,0.906776,0.722811,31.9434,-9.53003,6.31106
-65.6017,0.996543,0.399116,3,15,0,67.3305,0.0833696,10.2495,0.976278,0.60818,7.43164,-8.48449,6.16435
-67.5618,0.875137,0.399116,2,3,0,68.1122,0.0816195,10.7755,0.978025,0.583546,8.57868,-8.51486,6.77617
-64.8775,1,0.399116,2,7,0,69.8245,0.0954356,10.23,0.978856,0.641567,13.7101,-8.50111,5.55361
-65.7729,0.972114,0.399116,3,7,0,67.722,0.0955346,10.2857,0.945539,0.470355,4.42919,-8.69699,5.60452
-66.7783,0.596569,0.399116,2,3,0,68.1612,0.109237,9.96367,0.932312,0.452929,3.31159,-8.84732,4.61106
-63.5144,0.98391,0.399116,2,7,0,69.5964,0.0973512,9.48997,0.919635,0.603434,8.80303,-8.39549,4.71976
-63.5757,0.924492,0.399116,3,7,0,65.2107,0.0996735,10.0249,0.896008,0.720432,13.9752,-8.48616,5.14086
-63.6946,0.947828,0.399116,3,7,0,64.3682,0.0872439,9.84229,0.927613,0.652069,8.15483,-8.42792,5.56734
-69.5744,0.377137,0.399116,3,7,0,70.4521,0.112248,8.29631,0.955712,0.834147,24.0721,-8.94502,2.79617
-66.3486,0.993733,0.399116,3,7,0,70.5084,0.10428,11.2279,0.976759,0.585744,7.18193,-8.62144,6.11818
-64.127,0.922649,0.399116,3,7,0,67.6295,0.0979138,9.31584,0.880085,0.733499,30.5711,-9.32473,4.51807
-64.7841,0.902177,0.399116,3,7,0,66.2728,0.107518,10.0956,0.869254,0.731239,38.6114,-9.93821,4.82724
-63.8109,0.818346,0.399116,3,7,0,67.1759,0.0811856,9.58131,0.938546,0.643673,9.64925,-8.39475,5.60322
-65.0603,0.988893,0.399116,3,7,0,66.4705,0.102564,10.0116,0.931453,0.838566,30.1867,-9.34732,4.98598
-64.1593,0.981282,0.399116,3,7,0,66.473,0.0991312,9.45481,0.879559,0.615678,21.7586,-8.78158,4.59738
-63.8924,0.611774,0.399116,2,3,0,66.5583,0.0967889,9.26368,0.915622,0.631625,15.3763,-8.48925,4.52102
-63.8915,0.917436,0.399116,3,7,0,68.0846,0.0845756,9.2543,0.948561,0.61014,7.87463,-8.40947,5.11009
-66.4832,0.971128,0.399116,3,7,0,67.2569,0.0651599,8.86092,0.986359,0.507391,3.91883,-8.70838,5.66809
-66.4004,0.989095,0.399116,3,7,0,67.1555,0.0722384,8.97049,0.982964,0.481599,3.07265,-8.86535,5.43081
-69.4286,0.578517,0.399116,3,7,0,72.0434,0.0736062,9.48477,0.86753,0.530468,2.08339,-9.15401,5.87807
-67.1272,0.521223,0.399116,3,7,0,71.6329,0.0822181,9.83061,0.87772,0.531305,2.98371,-8.90441,5.80193
-64.8864,1,0.399116,3,7,0,68.5248,0.0903095,10.3777,0.94805,0.600262,5.8044,-8.57878,5.95253
-64.9857,0.955962,0.399116,2,7,0,67.397,0.0946586,9.45475,0.919767,0.478953,4.96692,-8.57731,4.81648
-64.9668,0.746715,0.399116,2,3,0,68.101,0.077046,9.69234,0.935143,0.532325,4.33674,-8.66296,5.91709
-65.2988,0.96829,0.399116,2,3,0,66.2759,0.0772134,8.63075,0.948451,0.531675,5.035,-8.57144,4.8473
-64.6175,0.973187,0.399116,4,15,0,67.8145,0.0810938,9.83692,0.966846,0.612047,7.92507,-8.43505,5.86333
-64.5014,0.941724,0.399116,3,7,0,66.3258,0.103621,9.9624,0.956932,0.560202,7.43945,-8.45707,4.88496
-67.8114,0.797527,0.399116,3,15,0,69.6262,0.0822148,9.16474,0.992113,0.751228,6.38145,-8.48138,5.13622
-67.5567,0.993348,0.399116,3,7,0,69.3392,0.0670821,8.93564,0.983967,0.684915,44.6257,-10.3541,5.64862
-66.0313,0.928195,0.399116,3,7,0,69.166,0.104064,10.1061,0.980569,0.735063,7.97221,-8.46445,5.00696
-65.1495,0.909687,0.399116,3,7,0,68.1759,0.0980462,10.4351,0.982195,0.658185,13.0576,-8.50708,5.63087
-66.4682,0.980954,0.399116,3,7,0,67.6863,0.0564624,8.58388,0.939666,0.58068,4.17298,-8.67426,5.81722
-67.5289,0.935167,0.399116,3,15,0,72.6271,0.137879,11.0261,0.955984,0.675092,23.8842,-9.06486,4.27007
-67.8336,0.960718,0.399116,3,7,0,69.6655,0.108336,11.0701,0.96217,0.911248,16.3659,-8.70939,5.76167
-68.1211,0.929643,0.399116,3,15,0,71.884,0.0987916,9.83301,0.991014,0.546704,15.5114,-8.52338,4.99222
-68.0915,1,0.399116,3,7,0,69.2235,0.100025,10.6573,0.993309,0.769253,7.33981,-8.54514,5.75612
-67.7708,0.996048,0.399116,3,15,0,69.5017,0.104746,10.1475,0.994991,0.757724,9.29493,-8.44998,5.01493
-67.8975,0.968631,0.399116,3,15,0,70.4077,0.0968501,9.49026,0.996271,0.737844,10.6837,-8.40576,4.7446
-67.1853,0.948132,0.399116,3,7,0,70.4417,0.0748405,9.59146,0.988805,0.712687,37.1238,-9.80431,5.92427
-67.8614,0.486477,0.399116,3,7,0,75.362,0.133824,9.9995,0.908633,0.756312,36.9571,-9.81722,3.44215
-64.9821,1,0.399116,3,7,0,68.5575,0.0995784,10.6772,0.948232,0.724634,33.1284,-9.61145,5.7979
-66.4345,0.877939,0.399116,3,15,0,69.1872,0.0805911,9.27865,0.951489,0.710432,3.92901,-8.71588,5.32968
-65.0104,0.997159,0.399116,3,7,0,67.1199,0.109233,10.3089,0.931315,0.591681,20.7866,-8.79387,4.95648
-65.3312,0.76661,0.399116,2,3,0,67.1704,0.116097,9.73557,0.928793,0.635372,25.24,-9.00223,4.04681
-67.0355,0.992085,0.399116,3,7,0,67.5706,0.0910678,11.0704,0.951901,0.821531,17.3619,-8.74099,6.6081
-67.868,0.876865,0.399116,3,7,0,69.0718,0.10486,8.78617,0.889098,0.549208,9.43904,-8.37686,3.64803
-64.4486,0.947706,0.399116,3,7,0,68.676,0.0912703,9.87743,0.96548,0.559925,8.05465,-8.43281,5.40518
-65.4411,0.947005,0.399116,3,7,0,66.6594,0.101965,9.71168,0.856401,0.875714,28.9416,-9.23978,4.71541
-67.6133,0.528106,0.399116,2,3,0,70.2481,0.109909,9.26682,0.749881,0.841899,13.7928,-8.43936,3.8813
-67.3545,0.846228,0.399116,3,7,0,70.2011,0.0925627,10.048,0.992296,0.623192,27.4751,-9.16689,5.51247
-66.8824,0.971024,0.399116,3,11,0,68.5942,0.106876,10.7089,0.993442,0.716872,26.371,-9.1735,5.47199
-69.5052,0.735479,0.399116,3,15,0,70.7311,0.102619,11.298,0.994082,0.59696,3.19896,-9.04576,6.26973
-67.6347,0.991402,0.399116,3,7,0,71.7303,0.126993,10.4882,0.985468,0.711632,35.0893,-9.73415,4.26561
-64.0295,0.962545,0.399116,3,7,0,68.266,0.0868422,9.45602,0.878714,0.662269,12.7718,-8.41684,5.20075
-64.1506,0.636188,0.399116,2,3,0,66.4166,0.098344,9.49086,0.868853,0.744254,10.3712,-8.39096,4.67201
-65.4811,0.870905,0.399116,3,11,0,67.8757,0.102432,9.48845,0.963767,0.594703,15.5653,-8.50668,4.46928
-64.9325,0.967089,0.399116,2,7,0,66.705,0.0836763,9.61781,0.93624,0.56225,15.2575,-8.4952,5.51768
-65.0856,0.759753,0.399116,3,7,0,67.3498,0.101725,9.2191,0.94694,0.743823,11.3535,-8.39934,4.23459
-65.0936,0.99125,0.399116,2,7,0,66.297,0.0941836,8.95532,0.925802,0.738896,9.79266,-8.386,4.34033
-66.8173,0.83206,0.399116,2,3,0,68.4475,0.0873492,10.2913,0.899544,0.804295,7.97936,-8.47505,6.01119
-67.2889,0.965307,0.399116,3,7,0,69.5208,0.0948472,10.741,0.906771,0.8349,11.8169,-8.52118,6.09352
-65.1207,1,0.399116,3,7,0,70.5679,0.0887454,9.70111,0.974333,0.636188,22.9648,-8.86962,5.35259
-64.4834,0.905452,0.399116,3,7,0,66.9742,0.0939561,9.85755,0.970179,0.718273,16.2395,-8.55751,5.2537
-64.094,0.763427,0.399116,3,7,0,67.9695,0.110011,9.88543,0.940003,0.702653,22.8743,-8.87766,4.49492
-65.6588,0.953506,0.399116,3,7,0,66.8194,0.0933567,10.5771,0.982052,0.705678,12.4575,-8.51242,6.00262
-66.8866,0.962099,0.399116,3,15,0,68.1925,0.0871678,9.25854,0.993631,0.576776,7.96825,-8.41107,4.98732
-66.8078,0.669881,0.399116,4,15,0,70.8858,0.0755738,10.0099,0.9699,0.500194,5.0376,-8.60688,6.30677
-64.8783,0.982289,0.399116,4,15,0,69.7513,0.0830028,9.86814,0.928541,0.539785,3.96697,-8.72594,5.80101
-67.4578,0.780715,0.399116,2,7,0,69.0971,0.0980625,9.30921,0.926666,0.71587,3.27052,-8.83333,4.50415
-63.6314,1,0.399116,3,7,0,67.6408,0.101062,9.83059,0.935,0.670418,8.67191,-8.42043,4.87857
-64.722,0.621071,0.399116,3,7,0,69.8506,0.0902109,9.3568,0.908997,0.485083,4.44277,-8.63198,4.93646
-64.6781,0.843633,0.399116,3,15,0,66.9793,0.0854274,9.46746,0.970332,0.66121,20.5591,-8.72947,5.28152
-64.6715,0.87891,0.399116,3,7,0,67.7954,0.10116,9.84896,0.819378,0.727163,23.9729,-8.92713,4.89213
-65.7353,0.769528,0.399116,3,7,0,67.7498,0.0794843,9.31365,0.967594,0.805563,26.1233,-9.04911,5.41892
-64.0932,0.979403,0.399116,3,7,0,66.4588,0.109426,9.90957,0.867109,0.656993,13.4406,-8.45785,4.54767
-64.2241,0.570351,0.399116,3,7,0,67.1745,0.10198,9.73038,0.960938,0.644574,11.0053,-8.41102,4.73337
-65.592,0.885427,0.399116,2,7,0,66.8794,0.0893177,8.93087,0.96898,0.644582,20.1,-8.69701,4.5543
-66.6171,0.975263,0.399116,3,7,0,69.5018,0.0940568,10.5029,0.929773,0.884936,33.2865,-9.60911,5.89415
-64.8548,0.895862,0.399116,3,7,0,68.8011,0.11649,9.8941,0.943301,0.677446,21.9972,-8.82938,4.18611
-64.8695,0.996439,0.399116,3,15,0,66.7935,0.0866221,9.05635,0.910613,0.64373,4.95454,-8.57612,4.81187
-64.8924,0.844625,0.399116,2,7,0,69.8858,0.0945168,10.2551,0.876141,0.743376,19.5903,-8.72911,5.62374
-67.2863,0.880979,0.399116,3,15,0,68.0717,0.0615632,8.93373,0.982129,0.465713,2.75018,-8.94271,5.91713
-69.9411,0.975084,0.399116,3,7,0,70.9283,0.0512324,7.95019,0.927553,0.465492,1.82538,-9.29637,5.4398
-71.2142,0.300195,0.399116,3,7,0,74.0083,0.0507358,8.90757,0.985697,0.41168,1.65498,-9.33918,6.42151
-70.9446,0.815646,0.399116,3,7,0,72.905,0.0458734,9.13955,0.977168,0.39324,1.81952,-9.25944,6.89175
-68.3026,0.893808,0.399116,3,7,0,72.5134,0.0888247,8.361,0.963991,0.458352,3.33146,-8.82468,4.00859
-68.5866,1,0.399116,4,15,0,72.6583,0.0972112,9.1195,0.960766,0.423146,2.11629,-9.14053,4.35615
-66.8845,0.791228,0.399116,3,11,0,72.839,0.0487201,7.57378,0.985362,0.571931,5.15823,-8.63753,5.18649
-65.148,0.953127,0.399116,3,15,0,69.4249,0.0962937,9.70226,0.942884,0.689489,49.3833,-10.7458,4.98387
-65.4961,0.720317,0.399116,3,7,0,69.2872,0.110626,9.23716,0.835402,0.648206,10.6929,-8.37836,3.81646
-68.285,0.724238,0.399116,3,7,0,70.7382,0.108847,9.55762,0.779467,0.548983,10.1258,-8.37704,4.22412
-68.285,0.00517479,0.399116,2,3,0,73.5573,0.108847,9.55762,0.779467,0.548983,10.1258,-8.37704,4.22412
-67.6434,0.717925,0.399116,2,3,0,69.8729,0.112586,9.8018,0.829377,0.549013,12.9077,-8.42975,4.28508
-64.3309,1,0.399116,2,3,0,68.0889,0.083998,9.66063,0.944951,0.680535,6.61811,-8.47544,5.54473
-63.5467,0.811379,0.399116,3,7,0,66.2834,0.102735,9.72354,0.856972,0.699143,16.6587,-8.55374,4.68951
-66.05,0.32966,0.399116,3,7,0,68.6344,0.100936,9.25077,0.812924,0.82608,13.9061,-8.44464,4.30489
-64.3354,0.771788,0.399116,2,3,0,67.6576,0.0972063,9.86309,0.890203,0.808071,16.5954,-8.56888,5.09998
-68.8846,0.779324,0.399116,2,3,0,70.0906,0.104198,9.94269,0.962124,0.814324,83.8325,-13.6873,4.83701
-65.7864,0.777755,0.399116,3,7,0,73.1017,0.0843442,10.0146,0.956507,0.827819,29.9744,-9.33376,5.88172
-65.6021,0.822267,0.399116,3,7,0,71.4293,0.126103,10.8006,0.95895,0.68572,19.1835,-8.78141,4.62155
-64.9072,0.890789,0.399116,4,15,0,67.745,0.083317,9.14022,0.965613,0.733951,12.0705,-8.40854,5.05769
-64.2082,0.921419,0.399116,3,15,0,66.6021,0.0998848,10.2264,0.890423,0.64664,16.6194,-8.59035,5.33203
-68.2965,0.698318,0.399116,2,3,0,68.7379,0.122437,9.36481,0.92038,0.61708,32.8279,-9.48106,3.3654
-68.0659,0.995251,0.399116,3,11,0,71.3136,0.0584321,8.16373,0.988213,0.618099,3.02636,-8.90906,5.30056
-64.5893,0.942034,0.399116,3,7,0,68.5034,0.118427,9.899,0.904645,0.701918,18.194,-8.63668,4.09607
-63.1805,0.94159,0.399116,2,3,0,65.6101,0.0992966,9.91076,0.918698,0.661213,11.7803,-8.42799,5.04523
-64.3127,0.824387,0.399116,2,7,0,65.9362,0.10942,9.9554,0.951166,0.635404,9.0183,-8.42548,4.5938
-63.7494,0.932219,0.399116,2,7,0,67.7936,0.0970901,10.126,0.898442,0.69355,12.4536,-8.4562,5.36856
-63.574,0.988299,0.399116,2,7,0,64.1987,0.102558,9.79741,0.907381,0.713734,10.6895,-8.4105,4.77204
-65.3982,0.853106,0.399116,3,7,0,67.1887,0.116442,11.1557,0.976829,0.704052,17.9257,-8.77704,5.45003
-69.6354,0.917402,0.399116,4,15,0,71.0204,0.16352,13.4767,0.997486,0.658992,8.83785,-9.07507,5.46423
-70.9124,0.76432,0.399116,3,7,0,72.0255,0.143819,13.7784,0.995436,0.675509,6.44918,-9.2266,6.73127
-70.2732,0.947857,0.399116,3,7,0,72.7349,0.167227,11.9249,0.989738,0.71027,14.8314,-8.80331,3.73079
-65.7365,0.9577,0.399116,3,15,0,71.791,0.0907888,9.26437,0.955111,0.789163,8.89533,-8.40099,4.81572
-65.4647,0.967148,0.399116,3,7,0,70.4806,0.0970083,10.5244,0.899701,0.711443,32.8474,-9.56727,5.77098
-70.0045,0.810828,0.399116,2,7,0,72.9,0.0969023,9.14373,0.931152,0.496782,22.075,-8.79122,4.39552
-64.3307,1,0.399116,2,3,0,69.8984,0.0943431,10.1465,0.886759,0.647183,17.3246,-8.61114,5.52369
-64.6194,0.983909,0.399116,2,7,0,64.9586,0.0924147,9.21828,0.964288,0.684872,15.9549,-8.517,4.68996
-63.8394,0.978929,0.399116,3,7,0,65.1961,0.111362,9.92111,0.918594,0.65594,14.676,-8.4995,4.46438
-65.9501,0.847422,0.399116,3,7,0,67.2779,0.0656787,9.05938,0.932945,0.656095,4.81517,-8.59212,5.84112
-66.9753,0.961132,0.399116,3,15,0,69.0348,0.0894003,9.75667,0.931253,0.372408,2.58456,-9.00387,5.37606
-69.8568,0.47729,0.399116,3,7,0,71.0684,0.0958137,10.3374,0.942596,0.349588,2.67533,-9.02673,5.64251
-71.5264,0.611207,0.399116,2,3,0,72.8156,0.112461,10.1456,0.953879,0.340636,2.34078,-9.1113,4.63498
-66.2746,0.926915,0.399116,2,3,0,73.2998,0.100211,10.2236,0.934702,0.460504,2.63654,-9.02938,5.31324
-64.8496,0.994081,0.399116,4,15,0,66.919,0.0855625,9.12657,0.916825,0.751833,31.4008,-9.3812,4.93401
-64.5408,0.999222,0.399116,3,7,0,65.4694,0.113897,10.204,0.940617,0.629854,8.01974,-8.46283,4.62308
-65.183,0.831418,0.399116,3,7,0,67.7136,0.0878067,9.69378,0.980171,0.591288,5.30562,-8.56694,5.39125
-67.6151,0.962459,0.399116,4,15,0,68.6521,0.111654,10.6308,0.99686,0.653945,18.9247,-8.74842,5.15972
-67.1112,0.898128,0.399116,3,11,0,70.3039,0.0905909,10.1946,0.994093,0.552295,5.29311,-8.60504,5.75563
-66.8639,0.8916,0.399116,3,15,0,70.5466,0.13038,11.4755,0.985632,0.701015,7.7351,-8.65413,5.08685
-65.7117,0.992203,0.399116,3,7,0,67.7927,0.116622,11.2345,0.968261,0.661176,24.7057,-9.14347,5.52
-65.1601,0.957587,0.399116,2,7,0,67.836,0.100778,9.79369,0.94007,0.683519,4.72887,-8.63141,4.85555
-64.9458,0.939374,0.399116,3,7,0,67.8904,0.0981782,10.3316,0.922389,0.761141,42.3955,-10.2512,5.52085
-69.1586,0.824506,0.399116,3,11,0,70.0789,0.0704408,9.37945,0.949406,0.549112,1.69607,-9.32629,5.92785
-68.5745,0.942849,0.399116,3,7,0,71.4082,0.0776411,9.78858,0.967014,0.523272,1.89894,-9.25387,5.98416
-66.3435,0.856314,0.399116,3,7,0,69.1873,0.0845584,8.92604,0.953249,0.433431,3.002,-8.87748,4.78267
-66.8965,0.854319,0.399116,4,15,0,68.3399,0.058281,8.66987,0.969545,0.433267,2.39503,-9.04676,5.8141
-64.8035,0.947585,0.399116,3,7,0,67.6549,0.0933389,9.59835,0.919415,0.472282,4.42003,-8.64483,5.02475
-66.8884,0.945232,0.399116,3,11,0,67.6075,0.0774511,9.20208,0.946249,0.425308,1.7158,-9.30802,5.40698
-65.7668,0.794727,0.399116,2,3,0,67.1697,0.0743452,9.0546,0.92933,0.425843,2.15018,-9.12222,5.41168
-63.8232,0.967409,0.399116,3,11,0,66.4074,0.0921191,9.71386,0.930702,0.53796,5.90341,-8.51345,5.20002
-64.0518,0.92621,0.399116,3,7,0,64.4726,0.101471,9.76153,0.92579,0.580454,5.11933,-8.58256,4.78943
-65.5315,0.896001,0.399116,3,7,0,66.9277,0.0920619,9.4707,0.932846,0.655607,50.1988,-10.7969,4.95966
-68.2849,0.851738,0.399116,3,7,0,69.8168,0.112813,10.4502,0.959768,0.747576,3.63558,-8.84898,4.92235
-65.7748,0.99455,0.399116,2,7,0,69.9521,0.111206,10.9315,0.978619,0.754519,12.4315,-8.56258,5.48242
-66.2391,0.991015,0.399116,3,7,0,66.5351,0.118622,11.1241,0.979125,0.769992,11.8355,-8.58257,5.3116
-66.1722,0.891482,0.399116,2,7,0,68.8481,0.104505,11.3297,0.964615,0.761469,15.6586,-8.71424,6.20899
-63.9547,0.977541,0.399116,4,15,0,68.2409,0.104331,9.69586,0.942564,0.61913,9.20172,-8.40461,4.58364
-63.9203,0.985943,0.399116,3,7,0,65.0785,0.101105,10.2493,0.916163,0.750918,21.6404,-8.83908,5.29513
-64.5857,0.884181,0.399116,2,7,0,65.4367,0.0872287,10.3685,0.945662,0.709635,18.6734,-8.70132,6.09434
-65.2918,0.910622,0.399116,3,15,0,67.7933,0.0903418,10.495,0.943866,0.607449,17.3288,-8.65018,6.06824
-69.5545,0.848387,0.399116,2,3,0,70.4009,0.112534,9.71612,0.947129,0.525536,27.7378,-9.15312,4.20197
-64.1138,1,0.399116,3,7,0,70.1824,0.0831525,9.83284,0.937752,0.610512,6.30208,-8.49844,5.75837
-64.5901,0.955566,0.399116,3,7,0,65.6068,0.0771524,9.36578,0.970037,0.648752,9.44422,-8.39118,5.58531
