# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.995
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/armodel_gam_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,ar.1,sigma,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,b_Intercept
-214.726,0.999593,0.0725967,6,63,0,221.977,-0.177097,-3.24625,0.270996,-1.04784,0.726772,-1.15528,-0.322713,1.5003,0.962696,1.14351,1.11958,0.824532,1.28475,0.303401,-1.17314,0.813678,-1.29343,-0.361302,1.6797,1.07781,1.28025,-0.177097
-214.423,0.995831,0.0743187,6,63,0,224.965,0.577532,11.4757,-0.162644,0.0274192,-1.26497,1.31592,-0.978878,-1.39757,-0.872149,-0.476107,2.7576,0.943556,1.25382,-0.448507,0.0756114,-3.48828,3.62878,-2.69936,-3.85394,-2.40504,-1.31291,0.577532
-212.779,0.99268,0.0755963,6,63,0,217.9,1.22705,11.5932,0.0612598,-0.95208,-0.972227,-0.751108,-0.245388,0.433955,-0.61047,-0.717142,2.74586,0.855732,1.22425,0.168211,-2.61428,-2.6696,-2.06244,-0.673802,1.19158,-1.67626,-1.96917,1.22705
-214.112,0.995539,0.076487,6,63,0,221.019,-0.209618,1.34584,-0.484683,-0.131178,1.13849,1.98218,-0.93332,0.0426773,0.442599,0.722636,1.12578,0.907737,1.2726,-0.545645,-0.147677,1.28169,2.23149,-1.05071,0.0480451,0.498268,0.813527,-0.209618
-221.651,0.983007,0.0777405,5,31,0,225.548,-0.89554,-7.24283,-0.446467,0.712166,1.25177,1.35696,-0.703475,0.308396,-0.0777981,0.874414,0.363739,0.875487,1.21212,-0.162397,0.259042,0.455318,0.49358,-0.255881,0.112176,-0.0282982,0.318058,-0.89554
-213.731,0.998281,0.0774061,5,31,0,227.827,-0.304177,3.04317,0.0130135,0.712126,-0.564194,-0.946108,-0.882043,-0.651334,-1.42171,1.13541,1.94729,0.885753,1.35753,0.025341,1.38671,-1.09865,-1.84234,-1.71759,-1.26834,-2.76847,2.21098,-0.304177
-212.562,0.986336,0.0790065,6,63,0,221.533,1.44152,4.66172,-0.00368071,-0.0107915,-0.282156,0.293036,0.497773,-0.0652898,1.33636,-0.644631,1.22352,0.875706,1.24853,-0.00450342,-0.0132036,-0.345224,0.358535,0.609034,-0.0798833,1.63507,-0.788718,1.44152
-211.62,0.992872,0.0790819,5,31,0,216.738,0.570933,2.87219,0.0770901,-0.29128,0.387178,0.576987,0.182412,-0.042825,-1.15275,0.321848,3.03892,0.93546,1.2902,0.23427,-0.885176,1.1766,1.75342,0.554337,-0.130142,-3.50313,0.97807,0.570933
-211.144,0.998554,0.079992,6,63,0,215.049,0.146608,6.48533,0.0178335,-0.278729,-0.482002,-0.462509,0.403608,0.0984381,0.667267,-0.196814,2.12712,0.79815,1.22729,0.037934,-0.592892,-1.02528,-0.983815,0.858525,0.20939,1.41936,-0.418648,0.146608
-213.801,0.997503,0.0816453,5,31,0,217.526,-0.0954359,9.5252,-0.852804,0.280638,-1.00248,-0.422172,0.426185,0.430381,-0.200004,0.648328,4.07102,0.931615,1.13416,-3.47178,1.14248,-4.08111,-1.71867,1.73501,1.75209,-0.814219,2.63936,-0.0954359
-210.91,0.985337,0.0831779,5,31,0,216.508,0.0488996,9.07708,-0.0807107,-0.463531,-1.12809,-0.686,0.0915686,-1.23739,0.36116,0.624034,3.0765,0.855378,1.29894,-0.248307,-1.42605,-3.47058,-2.11048,0.281711,-3.80683,1.11111,1.91984,0.0488996
-212.151,0.99862,0.0830946,5,31,0,217.924,0.448854,15.6909,1.50604,0.769891,-1.07268,0.425627,-0.892219,0.358748,0.59812,-0.651457,4.46152,0.892232,1.29125,6.71923,3.43489,-4.78579,1.89895,-3.98065,1.60056,2.66853,-2.90649,0.448854
-212.838,0.969298,0.0847827,6,63,0,217.904,0.419456,24.5395,1.20196,-0.111014,-1.46058,0.0738774,-0.819803,-1.32467,0.167916,0.659314,6.02694,0.912748,1.30252,7.24416,-0.669075,-8.80283,0.445255,-4.9409,-7.98371,1.01202,3.97365,0.419456
-214.236,0.914226,0.0825568,6,63,0,220.748,1.54418,8.2552,-0.310741,-0.792834,-1.87545,0.274228,1.0149,0.589176,0.812506,-0.341568,1.34669,0.896802,1.37165,-0.418472,-1.0677,-2.52566,0.369301,1.36676,0.793439,1.09419,-0.459987,1.54418
-217.331,0.998706,0.0736888,6,63,0,222.365,0.553026,8.92617,1.11245,0.0520506,0.610813,0.0255136,-0.977727,-1.22716,0.486149,-2.50943,3.30312,0.941407,1.33039,3.67455,0.171929,2.01759,0.0842746,-3.22955,-4.05345,1.60581,-8.28897,0.553026
-216.478,0.994687,0.0752003,6,63,0,223.942,0.674419,8.28592,1.87882,-2.2387,-1.50718,0.838811,-0.77032,0.246685,1.37046,-0.937212,1.235,0.877255,1.17822,2.32035,-2.7648,-1.86138,1.03593,-0.951347,0.304656,1.69252,-1.15746,0.674419
-218.917,0.994659,0.0762463,6,63,0,226.459,0.542066,11.5852,-1.82088,2.45775,-1.0935,-0.139308,1.07321,-0.962415,0.604134,-1.69448,0.995565,0.896718,1.25073,-1.8128,2.44685,-1.08865,-0.13869,1.06845,-0.958147,0.601455,-1.68696,0.542066
-210.462,0.998178,0.0772936,5,31,0,222.358,0.23806,2.19602,-0.0834503,0.11907,-0.368759,1.10957,-0.55282,1.13284,-0.0394471,0.130812,0.649257,0.86693,1.23145,-0.0541807,0.0773073,-0.23942,0.720395,-0.358922,0.735505,-0.0256113,0.0849306,0.23806
-212.032,0.994674,0.0787777,6,63,0,215.396,0.559799,1.88598,0.228856,-0.385766,0.761817,-0.908154,0.564978,-1.1696,1.02576,-0.666305,0.823861,0.896033,1.28111,0.188546,-0.317818,0.627631,-0.748192,0.465463,-0.96359,0.845085,-0.548942,0.559799
-213.119,0.995904,0.0798405,5,31,0,219.352,0.248036,1.7449,-0.416372,0.140099,0.146055,-1.10459,1.55342,-0.902406,0.564665,-0.930631,0.45566,0.847785,1.21225,-0.189724,0.0638377,0.0665516,-0.503318,0.707832,-0.41119,0.257296,-0.424051,0.248036
-212.747,0.989713,0.0810625,6,63,0,220.321,0.153634,3.7252,1.23739,-0.938115,-0.848084,1.48641,-0.367982,-1.17617,0.45016,0.428542,0.498465,0.881459,1.24501,0.616797,-0.467617,-0.42274,0.740922,-0.183426,-0.586279,0.224389,0.213613,0.153634
-215.549,0.997464,0.081507,5,63,0,220.07,0.0038292,1.78026,1.66573,-1.68069,-0.65436,1.48178,0.483612,-0.295496,0.227235,-0.986807,0.161516,0.858422,1.22436,0.269042,-0.271458,-0.10569,0.239332,0.0781112,-0.0477274,0.0367022,-0.159385,0.0038292
-215.332,0.998774,0.082935,6,63,0,221.017,0.169047,2.79694,-1.06169,-1.5522,-1.35989,1.06262,-1.03498,1.64885,0.970708,0.707846,0.562916,0.843694,1.24836,-0.597643,-0.873758,-0.765504,0.598164,-0.582606,0.928161,0.546427,0.398458,0.169047
-212.006,0.994955,0.0845465,5,31,0,219.808,0.280361,0.735557,-0.262331,0.365357,-0.264662,-0.836736,-0.810565,0.432154,0.567956,0.779811,1.57975,0.899253,1.37865,-0.414419,0.577175,-0.418101,-1.32184,-1.28049,0.682697,0.897231,1.23191,0.280361
-217.582,0.984558,0.0856723,5,31,0,221.198,0.637726,1.34314,-1.13865,-1.97708,1.09363,-1.13449,-1.44847,-0.720504,0.329383,0.295003,0.166653,0.866969,1.12042,-0.189759,-0.329487,0.182257,-0.189067,-0.241392,-0.120074,0.0548927,0.0491633,0.637726
-211.72,0.997243,0.0854323,5,31,0,223.015,0.0620661,-0.158728,-0.55933,0.527297,-0.436331,0.947623,0.0776363,-0.50985,-0.215002,1.01045,2.066,0.884906,1.34002,-1.15558,1.0894,-0.901462,1.95779,0.160397,-1.05335,-0.444196,2.08759,0.0620661
-212.587,0.998545,0.0868569,5,63,0,216.493,1.24937,0.681746,-0.998835,-0.191413,-0.0702873,0.0458279,-0.297784,0.0355999,1.1063,-0.234798,1.89786,0.912554,1.27112,-1.89565,-0.363274,-0.133395,0.0869749,-0.565153,0.0675636,2.0996,-0.445613,1.24937
-213.194,0.997448,0.0884687,5,31,0,218.512,1.10756,-0.907618,-1.34269,0.512361,0.378535,1.94427,-0.344482,-0.0951563,-0.273437,-0.206384,2.19682,0.881225,1.20571,-2.94964,1.12557,0.831573,4.27121,-0.756766,-0.209041,-0.600693,-0.453389,1.10756
-215.853,0.987708,0.0899477,6,63,0,219.863,-0.07725,13.6388,2.07061,0.313206,-1.21053,-1.71092,0.435673,-0.474568,-0.902874,0.496446,1.89445,0.875204,1.33749,3.92266,0.593353,-2.29328,-3.24127,0.825363,-0.899046,-1.71045,0.940494,-0.07725
-212.568,0.988905,0.0901016,6,63,0,221.489,0.646278,14.1472,-0.598549,-1.64266,-1.0617,-0.35405,0.176585,-0.761334,0.733912,-0.31738,4.56294,0.916093,1.24022,-2.73114,-7.49537,-4.84448,-1.61551,0.805748,-3.47392,3.3488,-1.44819,0.646278
-211.623,0.999767,0.0904149,6,63,0,215.723,-0.233302,7.76775,0.532429,0.257791,-0.91096,-0.577609,-0.504079,-1.52096,-0.124665,-0.376179,1.83396,0.868992,1.19923,0.976452,0.472779,-1.67066,-1.05931,-0.92446,-2.78937,-0.22863,-0.689897,-0.233302
-212.683,0.999108,0.0922193,5,31,0,215.515,0.73056,13.2097,1.25357,-0.643051,-1.49315,0.302119,-0.19868,0.902223,-0.647504,0.00357947,3.58461,0.85547,1.35041,4.49357,-2.30509,-5.35235,1.08298,-0.712193,3.23412,-2.32105,0.012831,0.73056
-214.912,0.995897,0.0939532,5,31,0,220.423,0.893037,14.5949,1.71374,0.297633,-0.952142,0.307202,-0.407267,0.193672,-0.738537,-1.89125,4.37123,0.830677,1.31773,7.49116,1.30102,-4.16203,1.34285,-1.78026,0.846584,-3.22832,-8.26707,0.893037
-215.422,0.939115,0.0952475,5,31,0,223.834,1.05897,13.7346,2.45858,-0.471625,-0.981117,0.631821,-0.390694,0.00994813,-1.31262,-1.60287,3.20768,0.869452,1.31216,7.88635,-1.51282,-3.14711,2.02668,-1.25322,0.0319104,-4.21047,-5.1415,1.05897
-219.363,0.996589,0.0887054,5,31,0,224.247,0.934101,9.15051,1.97799,-2.73467,-1.49828,-1.26645,-0.432954,-0.489028,-1.41015,-1.95117,1.7027,0.916858,1.30119,3.36792,-4.65632,-2.55113,-2.15639,-0.737191,-0.832667,-2.40106,-3.32225,0.934101
-213.9,0.997847,0.0900216,5,31,0,225.686,-0.00558337,1.91854,-0.316023,0.488757,-0.326678,-0.195045,1.40306,-0.370621,2.24774,0.88182,0.703305,0.86217,1.29027,-0.222261,0.343746,-0.229754,-0.137176,0.986782,-0.26066,1.58085,0.620189,-0.00558337
-217.858,0.998038,0.0915176,5,31,0,221.8,1.24118,3.9163,0.678505,-2.04044,-0.377431,-0.864965,-2.28409,-0.0526286,-2.4398,0.00969496,2.41635,0.921631,1.22669,1.63951,-4.93042,-0.912006,-2.09006,-5.51917,-0.127169,-5.8954,0.0234264,1.24118
-210.985,0.996954,0.0930534,5,31,0,221.474,0.4511,1.40768,1.45064,-1.62372,-0.0499435,-0.943309,0.467615,0.254746,0.122296,0.0935995,2.94147,0.863161,1.30022,4.26701,-4.77614,-0.146907,-2.77472,1.37548,0.749329,0.359731,0.27532,0.4511
-211.054,0.998946,0.094452,6,63,0,214.346,0.268584,-0.940517,-0.944064,0.025904,-0.0918153,1.16335,-1.37837,0.188886,-0.183393,0.220514,1.49124,0.879834,1.19968,-1.40782,0.038629,-0.136919,1.73483,-2.05547,0.281674,-0.273483,0.328839,0.268584
-210.357,0.997699,0.0961424,5,63,0,213.218,0.54065,4.00504,0.759182,-0.304408,-0.478193,-0.85873,0.811041,-0.154208,0.529957,-0.298067,1.5942,0.87647,1.28977,1.21029,-0.485288,-0.762336,-1.36899,1.29296,-0.245838,0.844858,-0.475179,0.54065
-212.977,0.984743,0.0976716,5,31,0,217.149,0.173232,6.58997,1.56231,-0.191727,-0.700382,0.779937,-1.82255,-0.882884,0.320552,0.802334,2.92943,0.834529,1.28764,4.57669,-0.561652,-2.05172,2.28477,-5.33904,-2.58635,0.939035,2.35038,0.173232
-213.611,0.951713,0.0973495,6,63,0,218.918,0.803863,3.80934,-1.10505,0.0399905,0.210301,-0.90257,1.61386,0.641489,-0.0669863,-0.914168,0.364022,0.907606,1.22238,-0.402262,0.0145574,0.076554,-0.328555,0.587482,0.233516,-0.0243845,-0.332777,0.803863
-220.307,0.993162,0.0924585,5,31,0,224.654,-0.300848,2.49614,0.651259,3.2839,0.0255695,0.0338079,0.836624,-1.15738,-1.46519,0.25442,0.0601956,0.876223,1.33388,0.0392029,0.197676,0.00153917,0.00203509,0.0503611,-0.069669,-0.0881981,0.015315,-0.300848
-212.503,0.999429,0.0932999,6,63,0,224.577,0.428327,2.93405,-0.659578,-0.845891,-0.405932,-0.451091,-1.01701,-0.228466,0.359843,-0.278284,0.257606,0.920631,1.29992,-0.169912,-0.217907,-0.104571,-0.116204,-0.261989,-0.0588543,0.0926979,-0.0716878,0.428327
-212.079,0.991679,0.0950026,6,63,0,219.928,0.985333,4.71455,-0.154313,-0.00115436,-1.48929,0.782743,0.492087,0.500906,-0.436323,-0.309252,1.01759,0.849193,1.32748,-0.157027,-0.00117467,-1.51548,0.796511,0.500742,0.509716,-0.443998,-0.314692,0.985333
-215.275,0.984561,0.0956443,5,31,0,218.588,1.40434,8.03885,-0.452507,-0.119953,-0.431398,0.349279,-0.59071,1.41117,-1.51477,-0.607589,0.841776,0.888542,1.35509,-0.380909,-0.100973,-0.363141,0.294015,-0.497246,1.18789,-1.2751,-0.511454,1.40434
-219.175,0.999646,0.0952989,5,31,0,225.261,-0.24095,-1.8723,-2.05562,1.32619,0.687316,-0.542953,0.120042,-0.1771,-1.53243,-0.072937,0.115404,0.825306,1.31746,-0.237228,0.153049,0.0793193,-0.0626592,0.0138534,-0.0204381,-0.176849,-0.00841725,-0.24095
-218.077,0.997793,0.0970407,5,63,0,227.234,-1.15011,3.84365,-1.62571,1.54525,-0.208921,1.09006,0.142444,0.38792,-0.613903,-0.186061,0.284113,0.916709,1.38624,-0.461887,0.439027,-0.0593573,0.309701,0.0404704,0.110213,-0.174418,-0.0528624,-1.15011
-220.867,0.994949,0.0985394,5,31,0,227.455,-0.319381,3.94703,-2.85307,1.86736,-0.0373692,-1.01794,-0.882652,0.0199851,-1.9773,-0.363451,0.262177,0.919601,1.34987,-0.74801,0.489579,-0.00979736,-0.266881,-0.231411,0.00523963,-0.518402,-0.0952886,-0.319381
-220.418,0.999256,0.0996435,6,63,0,229.173,0.447072,10.6061,1.21642,1.43841,-0.461811,-0.686687,0.00684487,-0.826029,1.00557,2.69724,0.613577,0.952937,1.36801,0.746365,0.882576,-0.283356,-0.421335,0.00419985,-0.506832,0.616993,1.65496,0.447072
-218.552,0.995712,0.101374,5,63,0,228.757,0.458209,-4.85831,-0.607338,-2.38938,1.03691,0.299285,-0.293202,0.885271,0.544638,-2.44292,2.78238,0.834821,1.28509,-1.68985,-6.64816,2.88508,0.832724,-0.815801,2.46316,1.51539,-6.79713,0.458209
-213.287,1,0.102602,5,31,0,224.346,0.304798,-0.667575,0.04401,-1.34989,1.31196,-0.0414619,-1.26792,-1.02708,0.66947,-0.206455,1.3317,0.840892,1.14473,0.058608,-1.79764,1.74714,-0.0552147,-1.68848,-1.36776,0.891532,-0.274936,0.304798
-214.33,0.926471,0.104472,6,127,0,222.298,0.497497,6.06466,0.127261,-0.00840772,-0.948831,-0.691901,2.06908,-1.0748,-1.2242,0.792855,0.933909,0.849015,1.15212,0.118851,-0.00785204,-0.886122,-0.646172,1.93233,-1.00377,-1.14329,0.740454,0.497497
-212.029,0.999168,0.0958225,6,63,0,217.591,0.176302,4.23793,1.34348,-0.245148,-0.297204,-0.601299,1.56872,0.177253,-0.0902425,0.90587,1.02178,0.860478,1.16179,1.37274,-0.250488,-0.303678,-0.614397,1.6029,0.181114,-0.0922083,0.925602,0.176302
-212.662,0.992405,0.0974563,5,31,0,218.73,0.375098,3.09396,0.849492,-0.207267,-0.469907,-1.77051,0.732003,0.0685111,-0.336704,-1.13545,0.83693,0.846808,1.22771,0.710966,-0.173468,-0.393279,-1.48179,0.612635,0.057339,-0.281798,-0.950293,0.375098
-214.856,0.997672,0.0981649,5,31,0,220.036,0.1451,6.95882,-1.8135,-0.415153,-0.778593,-0.210773,0.855827,-2.33592,-0.215128,0.154265,2.3813,0.916947,1.19737,-4.31849,-0.988606,-1.85407,-0.501915,2.03798,-5.56253,-0.512284,0.367351,0.1451
-222.166,0.982916,0.0996088,6,63,0,231.483,-0.995449,3.78609,-0.248849,0.633312,-0.776196,-1.76821,-0.753201,-0.709926,-1.49308,3.2028,0.417716,0.938454,1.29692,-0.103948,0.264545,-0.32423,-0.738609,-0.314624,-0.296547,-0.623682,1.33786,-0.995449
-212.773,0.998756,0.0989899,5,31,0,228.797,0.215726,3.15751,-0.11581,0.567508,-0.123119,0.351954,1.00319,0.137517,-1.84938,0.307179,2.76202,0.889739,1.12194,-0.31987,1.56747,-0.340059,0.972107,2.77083,0.379825,-5.10804,0.848437,0.215726
-213.877,0.986606,0.100584,5,31,0,217.983,0.826257,2.91744,0.302863,-2.05634,-0.772024,-0.859307,-0.209124,-0.519554,0.238617,0.985048,0.584308,0.867678,1.37762,0.176965,-1.20154,-0.4511,-0.5021,-0.122193,-0.30358,0.139426,0.575572,0.826257
-215.623,0.996894,0.100472,5,31,0,220.69,-0.366576,3.09625,-0.298504,-0.506073,-0.883984,-0.167589,-0.240053,2.23608,-0.014439,1.86559,0.513123,0.896366,1.34192,-0.15317,-0.259678,-0.453592,-0.0859935,-0.123177,1.14738,-0.00740899,0.957278,-0.366576
-212.42,0.996586,0.101808,6,63,0,221.365,0.0370821,1.51163,0.570785,-1.44151,0.625718,0.84184,1.43494,0.111888,0.621291,-0.21772,1.14337,0.901908,1.18745,0.652618,-1.64818,0.715427,0.962535,1.64066,0.127929,0.710365,-0.248934,0.0370821
-214.398,0.993792,0.103109,5,63,0,218.405,1.37261,0.18049,-0.684179,-0.518357,-0.236259,-1.23142,-0.483316,1.63126,-0.692417,1.21635,4.35493,0.890656,1.25855,-2.97955,-2.25741,-1.02889,-5.36275,-2.10481,7.10404,-3.01543,5.29712,1.37261
-212.168,0.977012,0.104013,5,31,0,218.399,1.21118,4.02818,-0.703418,-1.21501,-0.587355,-0.721071,0.141619,1.30696,0.863558,1.02263,1.78503,0.899674,1.27243,-1.25562,-2.16883,-1.04844,-1.28713,0.252795,2.33296,1.54148,1.82542,1.21118
-212.725,0.99678,0.102509,5,31,0,218.166,0.827869,4.47622,0.712395,0.204219,0.0604799,-0.122579,1.40522,1.55319,1.07909,-1.15189,2.96372,0.875265,1.25394,2.11134,0.605249,0.179246,-0.363289,4.16468,4.60324,3.19812,-3.4139,0.827869
-214.093,0.98881,0.103827,6,63,0,222.467,0.0531925,5.2602,-1.0767,-0.730472,-1.75766,-0.16485,-1.20029,-1.82974,-0.957815,0.680788,1.29725,0.891469,1.25911,-1.39676,-0.947606,-2.28012,-0.213852,-1.55707,-2.37363,-1.24253,0.883154,0.0531925
-212.719,0.993621,0.104005,5,31,0,223.299,0.459213,4.88564,-1.09629,0.000568626,-0.278845,-0.147607,0.661433,1.35665,1.59832,-1.58292,2.06461,0.863077,1.21626,-2.26341,0.00117399,-0.575705,-0.304749,1.3656,2.80094,3.2999,-3.2681,0.459213
-213.802,0.997401,0.104872,5,63,0,218.015,0.351793,2.27311,1.31777,-1.06501,-0.277679,-0.522435,-0.320203,-1.20334,-1.06379,2.42897,2.70698,0.849765,1.31538,3.56717,-2.88296,-0.751669,-1.41422,-0.86678,-3.25742,-2.87966,6.57517,0.351793
-218.526,0.984712,0.106289,5,31,0,223.545,-0.941214,4.42587,-0.0646708,1.15595,-0.264753,-0.170501,2.46732,0.171123,1.39924,-1.2779,1.63655,0.950207,1.32397,-0.105837,1.89177,-0.43328,-0.279034,4.03788,0.280051,2.28993,-2.09135,-0.941214
-213.524,0.998999,0.105861,5,31,0,223.974,-0.25233,3.8081,-0.605028,0.954481,0.330926,-0.320743,2.06375,-0.99982,-0.297271,0.42559,0.716492,0.893651,1.29938,-0.433497,0.683878,0.237106,-0.22981,1.47866,-0.716363,-0.212992,0.304931,-0.25233
-214.248,0.997425,0.107511,5,31,0,219.395,1.60325,8.254,0.600108,-0.50178,-1.12296,-0.306305,0.258511,1.47865,0.633146,-0.306789,1.3282,0.89592,1.16052,0.797064,-0.666465,-1.49152,-0.406834,0.343355,1.96394,0.840945,-0.407478,1.60325
-215.465,0.97654,0.108943,5,63,0,222.507,-1.0722,-1.37988,0.456514,0.28497,0.907468,0.250014,-0.692458,-0.976703,-0.208914,0.209395,0.306447,0.903296,1.38819,0.139897,0.0873282,0.278091,0.0766161,-0.212202,-0.299308,-0.0640212,0.0641684,-1.0722
-214.885,0.998967,0.107296,5,31,0,221.693,1.33544,2.68436,0.807396,-1.23934,0.128247,0.144799,-0.752503,2.10844,0.883155,0.42076,1.47495,0.855716,1.29033,1.19087,-1.82797,0.189159,0.213572,-1.10991,3.10986,1.30261,0.620602,1.33544
-215.063,0.996217,0.108942,5,31,0,220.031,-0.285432,13.005,0.648584,0.546399,-0.867653,0.109446,1.18632,-1.55084,-1.67659,0.698651,4.32669,0.923309,1.27411,2.80622,2.3641,-3.75406,0.473539,5.13286,-6.70999,-7.25408,3.02284,-0.285432
-213.79,0.997517,0.110192,5,31,0,220.9,0.786648,13.4322,1.28733,0.347776,-1.18983,-0.123938,0.153465,0.163131,-0.581087,-2.014,3.19398,0.852579,1.20348,4.11171,1.11079,-3.8003,-0.395854,0.490164,0.521036,-1.85598,-6.43267,0.786648
-215.477,0.939247,0.111644,5,63,0,224.136,0.7354,-0.868092,-0.502608,-0.405456,0.0944852,1.06127,-0.496177,-0.774116,-2.42823,-1.08067,0.629527,0.875374,1.23161,-0.316405,-0.255245,0.0594809,0.668101,-0.312357,-0.487327,-1.52864,-0.680308,0.7354
-215.477,0,1.67309,0,1,1,221.222,0.7354,-0.868092,-0.502608,-0.405456,0.0944852,1.06127,-0.496177,-0.774116,-2.42823,-1.08067,0.629527,0.875374,1.23161,-0.316405,-0.255245,0.0594809,0.668101,-0.312357,-0.487327,-1.52864,-0.680308,0.7354
-215.477,0,2.74058,0,1,1,225,0.7354,-0.868092,-0.502608,-0.405456,0.0944852,1.06127,-0.496177,-0.774116,-2.42823,-1.08067,0.629527,0.875374,1.23161,-0.316405,-0.255245,0.0594809,0.668101,-0.312357,-0.487327,-1.52864,-0.680308,0.7354
-215.166,0.994935,0.153629,4,15,0,223.53,0.989827,1.10505,-0.626713,-0.57885,-0.0853152,0.933138,-0.0904106,-0.469937,-2.58923,-1.48606,1.26667,0.861289,1.23891,-0.793841,-0.733214,-0.108067,1.18198,-0.114521,-0.595257,-3.27971,-1.88235,0.989827
-217.581,0.998629,0.0832711,5,31,0,222.107,0.463908,4.08438,-1.40131,-1.09525,-0.0294895,2.49287,1.08651,-1.08606,-1.45041,-1.31902,0.794695,0.848329,1.23625,-1.11362,-0.870387,-0.0234352,1.98107,0.863446,-0.863085,-1.15264,-1.04822,0.463908
-216.78,0.999928,0.0573678,6,63,0,222.189,0.500637,5.36433,1.43307,0.266997,-0.252855,-2.03259,-1.4741,0.864709,1.80779,1.34307,1.22315,0.872128,1.32255,1.75286,0.326576,-0.309279,-2.48616,-1.80304,1.05767,2.21119,1.64277,0.500637
-214.883,0.99612,0.0454811,6,63,0,224.461,0.654236,2.98345,-0.253836,-1.42014,-0.14115,0.790713,-0.548678,1.40579,-0.632317,1.58048,1.50468,0.860161,1.39011,-0.381941,-2.13686,-0.212386,1.18977,-0.825582,2.11526,-0.951432,2.37811,0.654236
-220.047,0.99856,0.0389134,7,127,0,224.253,-0.0196045,-3.10266,1.34798,-2.1639,0.810736,1.20749,-1.01333,1.40102,0.354855,0.839891,0.159053,0.893719,1.39946,0.214401,-0.344174,0.12895,0.192055,-0.161173,0.222836,0.0564407,0.133587,-0.0196045
-216.873,0.999655,0.035582,6,127,0,224.982,0.427316,3.27304,2.23954,-1.8688,0.711182,1.9551,-0.538824,-0.221381,0.245339,0.000443418,0.500015,0.905257,1.35902,1.1198,-0.934428,0.355601,0.977581,-0.26942,-0.110693,0.122673,0.000221716,0.427316
-216.21,0.999882,0.0340241,7,127,0,221.564,0.123612,0.511282,-2.55051,-2.28877,-0.4452,-0.294993,0.680321,1.16497,-0.55958,0.731536,0.88809,0.871557,1.20766,-2.26508,-2.03264,-0.395377,-0.26198,0.604187,1.0346,-0.496957,0.649669,0.123612
-215.36,0.999807,0.0335325,7,127,0,223.326,0.574173,2.24962,2.12497,1.48415,0.76663,0.503343,-0.385411,-0.515878,0.499924,-1.25343,1.70956,0.884524,1.24772,3.63275,2.53723,1.3106,0.860493,-0.658881,-0.881922,0.854649,-2.1428,0.574173
-215.608,0.99995,0.0337538,7,127,0,221.104,0.577943,4.80184,1.61833,0.301819,1.00975,0.697909,0.978214,-2.10767,0.556891,-0.81837,0.503199,0.848384,1.30247,0.814341,0.151875,0.508108,0.351187,0.492237,-1.06058,0.280227,-0.411803,0.577943
-214.759,0.999844,0.0345279,6,63,0,220.408,0.193431,4.15914,0.624172,0.954041,0.129434,0.411317,-0.0909942,-2.23428,0.89799,-1.71784,1.11341,0.865467,1.19293,0.694962,1.06224,0.144114,0.457966,-0.101314,-2.48768,0.999835,-1.91267,0.193431
-217.487,0.999799,0.0357171,7,127,0,224.193,0.34197,7.04237,-1.13613,0.635159,-2.31047,-0.278394,-1.474,-1.21364,-1.70154,-0.0821481,1.13673,0.846421,1.12439,-1.29148,0.722006,-2.62638,-0.316459,-1.67555,-1.37958,-1.9342,-0.0933804,0.34197
-214.954,0.99973,0.0372578,6,127,0,223.286,0.300257,1.25843,-1.22747,-0.707228,-0.310492,0.447526,-2.15469,-0.125571,-0.36634,-1.15641,0.308444,0.842686,1.17448,-0.378606,-0.218141,-0.0957694,0.138037,-0.664603,-0.0387317,-0.112995,-0.356687,0.300257
-215.255,0.99717,0.0391007,7,127,0,223.478,1.16796,6.65397,1.68338,-0.480833,-0.736807,-0.346613,-0.995035,0.224552,-0.993735,-0.422078,0.502766,0.926027,1.1621,0.846347,-0.241747,-0.370442,-0.174265,-0.50027,0.112897,-0.499616,-0.212207,1.16796
-213.191,0.999284,0.0408975,6,63,0,222.919,-0.653803,4.99343,-0.51998,1.20332,-0.394584,0.389394,0.631858,0.374172,0.386235,0.503332,3.40099,0.90217,1.3967,-1.76845,4.09248,-1.34198,1.32432,2.14894,1.27256,1.31358,1.71183,-0.653803
-219.661,0.994948,0.043203,6,63,0,223.274,1.89722,4.58121,-0.0809267,-1.67743,-0.766111,-1.11746,-1.99862,-1.21286,-1.56529,0.337142,0.552411,0.906394,1.30244,-0.0447048,-0.926632,-0.423208,-0.617298,-1.10406,-0.669995,-0.864685,0.186241,1.89722
