# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=carmodel_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,lprior,b_Intercept
-192.981,0.991111,0.229171,3,11,0,195.19,-0.308508,0.7075,1.07792,-3.09589,-0.308508
-192.311,0.996269,0.298918,3,15,0,193.602,-0.148008,0.728813,1.15301,-3.19631,-0.148008
-195.462,0.891111,0.458541,2,7,0,195.919,-0.662059,0.759746,1.30372,-3.34338,-0.662059
-200.995,0.844384,0.556134,3,7,0,202.219,0.363359,0.89547,1.09491,-4.08038,0.363359
-194.39,1,0.60758,3,7,0,200.879,-0.0671474,0.812672,1.20995,-3.57965,-0.0671474
-196.17,0.577507,1.10762,2,3,0,198.058,-0.517124,0.540213,1.24771,-2.79978,-0.517124
-196.111,0.998632,0.542508,3,7,0,196.717,-0.211863,0.834649,1.08435,-3.65369,-0.211863
-193.491,1,1.01246,2,3,0,196.852,-0.0409388,0.622141,1.13946,-2.9029,-0.0409388
-193.491,0.127593,1.9095,2,7,0,195.24,-0.0409388,0.622141,1.13946,-2.9029,-0.0409388
-195.334,0.968021,0.230988,4,15,0,198.409,-0.495868,0.760453,1.03416,-3.28092,-0.495868
-193.751,1,0.397931,3,7,0,195.87,-0.429098,0.775067,1.11089,-3.3606,-0.429098
-192.922,0.998636,0.756098,3,7,0,194.193,0.083866,0.732681,1.17855,-3.23937,0.083866
-192.896,0.820712,1.42307,2,3,0,193.551,-0.43797,0.739411,1.15766,-3.22432,-0.43797
-192.896,0.506322,1.53846,2,3,0,195.177,-0.43797,0.739411,1.15766,-3.22432,-0.43797
-193.151,0.928466,0.63666,3,7,0,195.357,-0.394034,0.710408,1.08437,-3.10431,-0.394034
-192.662,0.860061,0.960768,2,3,0,193.837,-0.193957,0.658032,1.21865,-2.9895,-0.193957
-192.83,0.340915,1.17372,2,3,0,194.831,-0.350898,0.747517,1.19873,-3.26746,-0.350898
-193.214,0.98945,0.304201,4,15,0,194.314,-0.517695,0.695146,1.13916,-3.06582,-0.517695
-192.719,0.991515,0.54888,3,7,0,194.09,-0.00538229,0.689324,1.20559,-3.08928,-0.00538229
-192.951,0.962696,0.987062,2,3,0,193.413,-0.354128,0.747263,1.11319,-3.24666,-0.354128
-192.951,0.0743457,1.61683,2,3,0,194.298,-0.354128,0.747263,1.11319,-3.24666,-0.354128
-192.93,0.999998,0.203064,4,15,0,193.443,-0.230588,0.769206,1.17037,-3.35581,-0.230588
-195.605,0.96319,0.372086,3,7,0,195.934,0.146399,0.782285,1.32946,-3.48901,0.146399
-197.646,0.978291,0.608115,3,7,0,199.226,-0.519799,0.503317,1.14533,-2.76266,-0.519799
-192.311,1,1.02845,2,3,0,198.405,-0.102511,0.687082,1.17135,-3.06531,-0.102511
-192.311,4.98395e-06,1.83155,2,3,0,195.523,-0.102511,0.687082,1.17135,-3.06531,-0.102511
-193.055,0.996066,0.204133,4,15,0,193.297,-0.30805,0.656674,1.09103,-2.95069,-0.30805
-193.424,0.955173,0.361053,4,15,0,195.982,0.116067,0.73942,1.10643,-3.25244,0.116067
-193.24,0.970149,0.566112,3,7,0,194.525,-0.471734,0.650907,1.15831,-2.94778,-0.471734
-194.809,0.696507,0.91737,2,3,0,196.243,-0.128419,0.564586,1.24975,-2.83536,-0.128419
-194.719,0.829914,0.709971,3,7,0,197.957,-0.412111,0.712657,1.02443,-3.09882,-0.412111
-194.348,1,0.785719,2,3,0,194.996,-0.356838,0.699465,1.02827,-3.05748,-0.356838
-194.348,0.00756567,1.35767,1,1,0,196.095,-0.356838,0.699465,1.02827,-3.05748,-0.356838
-193.326,1,0.17466,4,15,0,194.68,-0.245415,0.730558,1.06146,-3.17615,-0.245415
-192.893,0.99425,0.302723,3,7,0,194.339,-0.298864,0.71706,1.08379,-3.13004,-0.298864
-193.181,0.992823,0.51258,3,7,0,193.474,-0.246765,0.691862,1.27345,-3.09451,-0.246765
-193.008,0.995383,0.857779,2,7,0,193.724,-0.232014,0.618141,1.16796,-2.88705,-0.232014
-193.537,0.597182,1.43351,2,3,0,194.072,0.0163273,0.668135,1.26088,-3.04445,0.0163273
-195.866,0.840969,0.874642,2,3,0,196.46,0.335253,0.70148,1.30808,-3.19977,0.335253
-194.63,0.976633,0.986931,2,7,0,196.828,0.267822,0.781259,1.23735,-3.47904,0.267822
-194.071,0.456375,1.55503,1,3,0,195.153,-0.241684,0.779748,1.27215,-3.42605,-0.241684
-192.92,0.998477,0.678003,3,7,0,195.137,-0.115914,0.686661,1.08095,-3.04261,-0.115914
-194.604,0.475207,1.12229,1,1,0,194.821,-0.0320148,0.668902,1.03078,-2.98898,-0.0320148
-194.383,1,0.519287,3,7,0,195.342,0.0177669,0.70001,1.0351,-3.08685,0.0177669
-195.066,0.857854,0.858135,2,3,0,196.563,-0.285553,0.794244,1.30727,-3.49928,-0.285553
-195.53,0.710456,1.00275,2,7,0,198.514,0.422678,0.767232,1.11821,-3.41652,0.422678
-194.179,0.986483,0.824096,2,7,0,196.486,-0.125145,0.744645,1.31278,-3.29689,-0.125145
-193.095,0.967941,1.30143,2,3,0,194.947,-0.234495,0.765965,1.11228,-3.32849,-0.234495
-193.095,0.000484862,1.95592,1,1,0,194.778,-0.234495,0.765965,1.11228,-3.32849,-0.234495
-193.896,0.993618,0.308018,4,15,0,194.887,-0.202209,0.590234,1.12402,-2.83228,-0.202209
-192.888,0.993344,0.493136,3,7,0,194.92,-0.356353,0.729481,1.10062,-3.17599,-0.356353
-195.088,0.780208,0.784198,3,7,0,195.917,0.18177,0.820383,1.15967,-3.63596,0.18177
-195.464,0.877408,0.762214,2,7,0,197.936,-0.459445,0.766421,1.02828,-3.30502,-0.459445
-200.716,0.240461,0.923787,1,1,0,201.097,-0.356,0.788896,0.932119,-3.38778,-0.356
-193.138,0.999554,0.265816,3,7,0,201.362,-0.420502,0.726204,1.0973,-3.16178,-0.420502
-192.984,0.990815,0.425203,3,15,0,194.123,-0.377859,0.706913,1.24192,-3.12948,-0.377859
-192.96,0.997011,0.66321,3,7,0,193.615,-0.0153636,0.753764,1.12022,-3.29692,-0.0153636
-193.945,0.755989,1.04307,2,3,0,195.282,-0.54675,0.754083,1.10608,-3.2704,-0.54675
-194.198,0.956189,0.960124,2,3,0,194.62,0.197225,0.689556,1.2519,-3.12648,0.197225
-193.038,1,1.37057,2,3,0,194.755,-0.486232,0.692666,1.19776,-3.07172,-0.486232
-193.038,3.16302e-19,2.14306,1,1,0,194.828,-0.486232,0.692666,1.19776,-3.07172,-0.486232
-193.982,0.976693,0.383626,3,7,0,194.18,0.263121,0.733804,1.14558,-3.26108,0.263121
-193.467,1,0.571681,3,7,0,194.806,-0.450397,0.767199,1.13184,-3.33089,-0.450397
-193.548,0.99085,0.891377,3,7,0,194.21,0.151705,0.714755,1.11092,-3.16854,0.151705
-193.042,0.543206,1.35628,2,3,0,196.398,-0.348903,0.673949,1.24875,-3.03157,-0.348903
-192.955,0.998232,0.797164,3,7,0,193.541,-0.0980528,0.653908,1.10621,-2.9604,-0.0980528
-193.22,0.998612,1.22687,2,3,0,193.563,-0.370812,0.620153,1.17409,-2.88645,-0.370812
-193.572,0.176258,1.88086,1,3,0,194.267,0.178213,0.732622,1.12298,-3.23885,0.178213
-192.398,0.97548,0.518643,2,7,0,194.899,-0.046096,0.705611,1.14952,-3.12356,-0.046096
-193.132,0.967982,0.757872,2,7,0,193.32,-0.17252,0.778634,1.15831,-3.39802,-0.17252
-193.083,0.840086,1.0861,2,3,0,194.686,-0.188601,0.621141,1.20692,-2.90464,-0.188601
-192.305,0.981635,1.19327,1,3,0,193.137,-0.103999,0.693897,1.18018,-3.08802,-0.103999
-192.305,0.265783,1.74756,1,1,0,193.143,-0.103999,0.693897,1.18018,-3.08802,-0.103999
-194.127,0.88428,0.59721,2,3,0,194.344,0.0716004,0.710895,1.29846,-3.18986,0.0716004
-192.867,0.95982,0.718334,2,3,0,195.285,-0.112854,0.745744,1.22585,-3.28052,-0.112854
-194.473,0.674982,1.00358,1,3,0,197.583,-0.419451,0.58266,1.24017,-2.84031,-0.419451
-192.389,0.999776,0.791119,2,3,0,194.433,-0.244258,0.662867,1.17698,-2.98902,-0.244258
-192.827,0.83737,1.19202,1,3,0,193.311,-0.0637831,0.724351,1.09345,-3.17379,-0.0637831
-192.827,0.0241799,1.29737,2,3,0,194.921,-0.0637831,0.724351,1.09345,-3.17379,-0.0637831
-193.116,0.961495,0.28461,4,15,0,197.334,-0.262976,0.709809,1.26699,-3.14972,-0.262976
-194.289,0.97103,0.39738,3,7,0,195.034,0.224494,0.67372,1.14935,-3.0601,0.224494
-194.435,0.914717,0.563434,2,3,0,196.156,0.303011,0.704153,1.16928,-3.16911,0.303011
-194.906,0.999781,0.71379,3,7,0,197.352,-0.525384,0.81325,1.15969,-3.5509,-0.525384
-193.339,1,1.0634,2,3,0,194.96,-0.446818,0.761777,1.2009,-3.32401,-0.446818
-194.3,0.774062,1.57907,1,1,0,194.599,-0.525047,0.79482,1.16204,-3.46179,-0.525047
-192.692,0.399231,1.51592,2,3,0,193.951,-0.127769,0.691105,1.23555,-3.09073,-0.127769
-195.426,0.698871,0.712602,2,3,0,196.695,0.224282,0.690917,1.32161,-3.15221,0.224282
-192.505,0.973865,0.595426,2,7,0,196.47,-0.0917555,0.678186,1.12568,-3.02978,-0.0917555
-196.23,0.654396,0.837675,2,3,0,196.532,-0.173875,0.681297,1.41036,-3.10321,-0.173875
-192.405,1,0.644265,2,3,0,196.314,-0.0872712,0.705718,1.19728,-3.13128,-0.0872712
-192.435,0.933334,0.948597,2,3,0,193.181,-0.169352,0.679004,1.11723,-3.02415,-0.169352
-194.192,0.385123,1.22927,2,3,0,194.969,-0.529982,0.777479,1.23431,-3.39959,-0.529982
-193.464,0.999473,0.574412,3,7,0,195.035,0.0224874,0.758961,1.09243,-3.31609,0.0224874
-192.398,1,0.84105,2,3,0,193.753,-0.129557,0.711123,1.11738,-3.12739,-0.129557
-194.486,0.297751,1.22865,2,3,0,195.313,-0.332437,0.768794,1.3039,-3.38187,-0.332437
-193.738,1,0.493786,2,3,0,194.547,-0.322046,0.765932,1.26296,-3.35971,-0.322046
-195.003,0.925596,0.720613,2,3,0,195.737,0.36629,0.734411,1.12398,-3.27577,0.36629
-192.326,1,0.915686,2,3,0,194.816,-0.0810655,0.704932,1.14392,-3.11682,-0.0810655
-192.326,0.139653,1.32873,1,3,0,194.976,-0.0810655,0.704932,1.14392,-3.11682,-0.0810655
-194.151,0.960045,0.407331,3,7,0,194.494,-0.245798,0.648896,1.0414,-2.92399,-0.245798
-194.447,0.943692,0.550234,3,7,0,196.482,-0.0271345,0.585659,1.15731,-2.84769,-0.0271345
-194.771,0.830991,0.720083,3,7,0,196.831,-0.261188,0.774825,1.31704,-3.41455,-0.261188
-193.689,1,0.769222,3,7,0,195.25,-0.369674,0.605799,1.12985,-2.85038,-0.369674
-193.124,0.941005,1.10859,2,3,0,194.556,-0.219732,0.648284,1.25273,-2.97231,-0.219732
-193.547,0.433713,1.43529,2,3,0,195.714,0.135808,0.759682,1.12381,-3.3398,0.135808
-193.135,0.99943,0.758866,3,7,0,193.767,0.0467367,0.668153,1.20609,-3.03456,0.0467367
-192.217,0.994004,1.08792,1,3,0,193.037,-0.199286,0.711604,1.14347,-3.12994,-0.199286
-192.579,0.79132,1.54065,1,1,0,192.608,0.00834794,0.723435,1.16307,-3.19337,0.00834794
-192.55,1,1.52888,2,3,0,192.791,-0.289914,0.651115,1.16839,-2.95524,-0.289914
-192.216,1,2.17915,1,1,0,192.388,-0.252731,0.692311,1.168,-3.07013,-0.252731
-192.216,5.6241e-36,3.09776,1,1,0,197.578,-0.252731,0.692311,1.168,-3.07013,-0.252731
-193.341,0.903437,0.78482,3,7,0,193.966,-0.204702,0.640025,1.26173,-2.95641,-0.204702
-192.72,0.937951,0.946367,2,3,0,193.941,-0.172396,0.636956,1.17404,-2.93063,-0.172396
-192.72,0.157475,1.20884,1,3,0,197.017,-0.172396,0.636956,1.17404,-2.93063,-0.172396
-194.369,0.904395,0.407864,2,7,0,196.228,0.24728,0.741249,1.09681,-3.27596,0.24728
-196.683,0.980798,0.49273,3,7,0,198.191,0.159359,0.841404,1.28808,-3.77516,0.159359
-196.632,0.977144,0.676426,2,3,0,197.603,0.0880417,0.834024,1.31191,-3.73205,0.0880417
-194.81,0.962271,0.920806,2,7,0,197.498,0.059883,0.794777,1.07297,-3.47478,0.059883
-195.441,0.925175,1.21987,2,3,0,195.95,-0.466336,0.572775,1.28669,-2.83901,-0.466336
-195.441,0.131122,1.51578,1,1,0,196.178,-0.466336,0.572775,1.28669,-2.83901,-0.466336
-197.801,0.862805,0.500223,2,3,0,198.212,-0.703055,0.565533,1.30489,-2.83989,-0.703055
-194.656,1,0.561209,2,3,0,197.921,-0.129078,0.571156,1.2519,-2.84297,-0.129078
-196.936,0.680389,0.789621,2,3,0,197.525,0.195828,0.571745,1.22239,-2.87281,0.195828
-196.555,1,0.653978,3,7,0,197.889,-0.787874,0.822036,1.14149,-3.60014,-0.787874
-193.624,0.884725,0.917496,2,3,0,196.564,0.106942,0.667444,1.12328,-3.02075,0.106942
-193.362,1,1.06307,2,3,0,194.621,-0.419119,0.75494,1.22911,-3.30292,-0.419119
-195.335,0.718434,1.48558,1,1,0,195.474,-0.611787,0.816029,1.20374,-3.57649,-0.611787
-197.314,0.506207,1.30943,1,3,0,198.074,-0.269928,0.856931,1.09554,-3.77622,-0.269928
-196.707,0.93407,0.818438,2,7,0,199.911,0.558061,0.726461,1.18372,-3.29769,0.558061
-193.217,1,1.02541,1,3,0,195.822,0.146539,0.728029,1.15034,-3.22375,0.146539
-193.217,0.00123932,1.42676,2,3,0,195.693,0.146539,0.728029,1.15034,-3.22375,0.146539
-193.968,0.993053,0.397642,4,15,0,194.016,-0.578817,0.658596,1.21473,-2.98068,-0.578817
-193.135,0.963499,0.547626,3,7,0,196.055,-0.196997,0.778188,1.15186,-3.39291,-0.196997
-193.453,0.988255,0.717915,2,3,0,193.54,-0.171438,0.785063,1.12499,-3.41949,-0.171438
-192.613,0.877578,0.9773,3,7,0,194.397,-0.313899,0.671546,1.21379,-3.01769,-0.313899
-196.446,0.494699,1.11385,2,3,0,196.571,0.322229,0.629571,1.18255,-2.97631,0.322229
-196.752,0.982514,0.692013,3,7,0,198.343,-0.739775,0.839878,1.20632,-3.70704,-0.739775
-195.834,1,0.930898,1,1,0,196.796,-0.619956,0.829547,1.187,-3.64254,-0.619956
-196.617,0.537828,1.28478,1,3,0,197.639,-0.159847,0.854528,1.25481,-3.80639,-0.159847
-193.629,0.922861,0.857378,2,5,0,197.919,-0.428789,0.694861,1.27702,-3.09839,-0.428789
-192.9,1,1.04705,1,1,0,193.525,-0.361506,0.690693,1.239,-3.07763,-0.361506
-196.253,0.0995843,1.44024,1,1,0,196.509,0.308791,0.634203,1.24639,-2.99916,0.308791
-195.967,1,0.48806,3,7,0,197.847,-0.485136,0.840113,1.15591,-3.6904,-0.485136
-192.811,1,0.671562,2,3,0,195.902,-0.0898199,0.745628,1.21756,-3.28001,-0.0898199
-192.538,0.733202,0.922279,2,3,0,195.587,-0.340759,0.686044,1.20448,-3.05594,-0.340759
-193.006,0.959114,0.838269,2,3,0,193.365,-0.224729,0.739497,1.08265,-3.2155,-0.224729
-193.76,0.90889,1.0784,2,3,0,194.309,-0.234651,0.62137,1.2737,-2.9186,-0.234651
-194.226,0.693104,1.28274,2,3,0,195.19,0.0255662,0.746587,1.04682,-3.25658,0.0255662
-193.383,1,1.09647,2,3,0,194.36,-0.137857,0.71233,1.05392,-3.117,-0.137857
-193.544,0.526642,1.4966,2,3,0,194.191,-0.450499,0.764114,1.22211,-3.33889,-0.450499
-193.422,0.972346,0.994095,2,3,0,194.457,-0.41331,0.776069,1.16822,-3.37832,-0.41331
-194.136,0.196505,1.29926,2,3,0,196.097,-0.517573,0.618994,1.21655,-2.89254,-0.517573
-193.83,0.994242,0.5258,3,7,0,195.294,0.0604608,0.633413,1.21312,-2.95403,0.0604608
-196.315,0.897762,0.710403,2,3,0,197.478,-0.544331,0.540778,1.17121,-2.78201,-0.544331
-196.738,1,0.829028,2,3,0,197.59,-0.375479,0.492737,1.21056,-2.77987,-0.375479
-194.298,0.730389,1.1264,2,7,0,199.725,-0.246253,0.665678,1.02866,-2.96354,-0.246253
-196.246,0.392585,1.02174,2,7,0,197.545,0.0587752,0.789462,1.36167,-3.51922,0.0587752
-196.544,0.999609,0.560912,2,3,0,196.814,0.15753,0.794764,1.35991,-3.5561,0.15753
-195.67,1,0.760513,3,7,0,196.623,-0.419032,0.657872,1.00998,-2.93333,-0.419032
-193.481,1,1.03,2,3,0,195.606,0.0854945,0.765643,1.21679,-3.38005,0.0854945
-194.488,0.759471,1.39266,2,3,0,195.399,0.230488,0.665451,1.15479,-3.03982,0.230488
-193.503,0.780395,1.31939,2,3,0,194.487,0.0182418,0.73486,1.26612,-3.26108,0.0182418
-193.463,0.771749,1.28932,2,3,0,194.209,-0.414838,0.632184,1.11912,-2.89716,-0.414838
-193.94,0.932557,1.24423,2,3,0,194.139,0.0709941,0.779307,1.24222,-3.44404,0.0709941
-193.94,0.569479,1.51877,1,3,0,197.227,0.0709941,0.779307,1.24222,-3.44404,0.0709941
-193.185,0.816999,1.09138,2,3,0,197.127,-0.282394,0.611871,1.15607,-2.87016,-0.282394
-193.715,0.936281,1.12552,2,3,0,194.149,-0.0999171,0.792252,1.12335,-3.45785,-0.0999171
-193.378,0.692873,1.37943,2,3,0,194.926,-0.0586126,0.622005,1.20336,-2.91583,-0.0586126
-193.378,0.728869,1.18805,2,3,0,195.268,-0.0586126,0.622005,1.20336,-2.91583,-0.0586126
-192.449,1,1.07852,2,3,0,193.187,-0.230039,0.656641,1.14869,-2.96735,-0.230039
-192.449,0.0174885,1.44643,1,1,0,195.015,-0.230039,0.656641,1.14869,-2.96735,-0.230039
-193.383,0.961805,0.473487,2,3,0,193.446,-0.162752,0.608341,1.13862,-2.867,-0.162752
-193.305,1,0.601592,3,7,0,194.083,-0.151431,0.767932,1.23516,-3.37096,-0.151431
-195.272,0.78864,0.806162,2,7,0,197.552,-0.239406,0.828089,1.11609,-3.6243,-0.239406
-193.701,1,0.79851,2,3,0,196.172,-0.311081,0.746213,1.28148,-3.28398,-0.311081
-194.427,0.90169,1.06767,2,3,0,194.878,-0.182139,0.697496,1.01718,-3.0575,-0.182139
-192.594,0.941872,1.24024,1,3,0,194.426,-0.256778,0.73777,1.20521,-3.23509,-0.256778
-192.594,0.295593,1.52367,2,3,0,194.024,-0.256778,0.73777,1.20521,-3.23509,-0.256778
-192.477,1,0.752356,3,7,0,192.774,-0.118676,0.688886,1.1136,-3.05625,-0.118676
-195.029,0.712506,1.00315,2,7,0,195.166,0.0356327,0.8112,1.26687,-3.59669,0.0356327
-196.23,0.949858,0.892608,2,3,0,197.109,-0.188412,0.850258,1.23617,-3.77576,-0.188412
-195.549,0.88811,1.10751,2,3,0,197.886,-0.604793,0.811722,1.11363,-3.53392,-0.604793
-195.114,0.981171,1.25939,1,1,0,196.228,-0.65835,0.787781,1.11489,-3.42088,-0.65835
-193.421,1,1.62908,1,3,0,193.967,0.141587,0.685309,1.15227,-3.08227,0.141587
-193.421,0.000498194,2.1604,1,3,0,194.03,0.141587,0.685309,1.15227,-3.08227,0.141587
-192.584,0.994721,0.716713,3,7,0,194.236,-0.242707,0.712938,1.09822,-3.12176,-0.242707
-194.04,0.787867,0.944116,2,3,0,194.681,0.00689198,0.788176,1.24505,-3.47774,0.00689198
-196.841,0.790621,0.933902,2,3,0,197.53,-0.0470638,0.831778,1.04983,-3.6439,-0.0470638
-194.692,0.910023,0.927339,2,5,0,198.388,-0.279254,0.598151,1.30678,-2.88388,-0.279254
-194.692,0.212103,1.08474,2,3,0,198.961,-0.279254,0.598151,1.30678,-2.88388,-0.279254
-194.243,0.998607,0.487784,2,3,0,195.024,-0.115119,0.604805,1.27671,-2.89762,-0.115119
-194.903,0.99887,0.644421,2,3,0,195.454,-0.207624,0.561272,1.26755,-2.83085,-0.207624
-192.695,0.937642,0.850549,2,3,0,195.473,-0.125473,0.74364,1.11226,-3.24487,-0.125473
-193.804,0.928833,1.03163,3,7,0,193.855,-0.25571,0.599926,1.1089,-2.84057,-0.25571
-193.336,0.627216,1.23529,2,3,0,195.292,-0.45782,0.747447,1.11201,-3.24505,-0.45782
-193.196,0.888322,0.982701,2,3,0,194.673,0.0157638,0.666873,1.10992,-3.00551,0.0157638
-195.175,0.285195,1.11326,2,3,0,197.56,-0.188068,0.79789,1.31087,-3.52292,-0.188068
-195.175,1.10465e-22,2.23765,1,1,0,195.597,-0.188068,0.79789,1.31087,-3.52292,-0.188068
-195.175,0,5.22505,0,1,1,195.594,-0.188068,0.79789,1.31087,-3.52292,-0.188068
-194.432,0.997451,0.515187,3,7,0,196.239,-0.0359732,0.582048,1.1891,-2.84939,-0.0359732
-193.151,1,0.532936,3,7,0,194.818,-0.417483,0.757676,1.13473,-3.29202,-0.417483
-193.232,0.971431,0.720475,2,3,0,193.866,-0.0242696,0.633546,1.18137,-2.93755,-0.0242696
-192.317,1,1.03439,1,1,0,192.839,-0.142804,0.675393,1.1737,-3.02875,-0.142804
-192.317,7.88844e-05,1.75636,1,1,0,194.089,-0.142804,0.675393,1.1737,-3.02875,-0.142804
-192.876,0.997666,0.139618,4,23,0,192.988,-0.221347,0.633844,1.20918,-2.92904,-0.221347
-192.764,1,0.247425,4,15,0,193.097,-0.132067,0.76054,1.14504,-3.3199,-0.132067
-192.331,1,0.455276,3,7,0,192.769,-0.0989048,0.724812,1.16209,-3.1878,-0.0989048
-192.537,0.829248,0.852312,2,3,0,194.199,-0.334831,0.697838,1.20892,-3.09343,-0.334831
-192.783,0.86937,0.938277,2,3,0,193.447,-0.0409837,0.683162,1.10764,-3.04479,-0.0409837
-193.018,0.938688,1.17856,2,3,0,193.262,-0.0742337,0.707269,1.07689,-3.11024,-0.0742337
-193.018,0.0631665,1.84436,2,3,0,193.633,-0.0742337,0.707269,1.07689,-3.11024,-0.0742337
-192.506,0.999345,0.187937,4,15,0,193.507,-0.27823,0.653778,1.17256,-2.96324,-0.27823
-193.279,0.981252,0.359206,3,7,0,193.684,0.0458038,0.7249,1.24776,-3.22299,0.0458038
-193.58,0.972133,0.645623,3,7,0,194.285,0.208261,0.723833,1.18799,-3.22605,0.208261
-193.935,0.46765,1.12122,2,3,0,195.485,-0.340284,0.785117,1.09798,-3.40497,-0.340284
-195.468,0.97977,0.419149,3,7,0,196.89,-0.525507,0.809472,1.27525,-3.55989,-0.525507
-193.195,1,0.7429,2,3,0,195.553,-0.410516,0.750002,1.22158,-3.28131,-0.410516
-192.237,0.542941,1.38692,2,3,0,192.68,-0.24831,0.692433,1.14191,-3.06474,-0.24831
-194.413,0.710702,0.663874,2,3,0,194.923,0.0136688,0.596991,1.15186,-2.86723,0.0136688
-192.665,0.9863,0.526394,2,3,0,195.173,-0.394062,0.689162,1.20065,-3.06289,-0.394062
-193.228,0.859793,0.933976,2,3,0,193.993,0.126469,0.693114,1.18461,-3.11141,0.126469
-194.082,0.705063,1.1401,2,3,0,194.632,-0.147992,0.80517,1.20985,-3.53583,-0.147992
-195.958,0.845271,0.891628,2,3,0,197.793,0.292154,0.65617,1.28861,-3.05795,0.292154
-193.594,0.892332,1.04186,2,3,0,195.652,-0.53521,0.760722,1.17517,-3.31336,-0.53521
-193.193,1,1.38595,2,3,0,193.579,-0.446296,0.757211,1.18564,-3.30144,-0.446296
-193.193,2.26739e-117,2.4766,1,1,0,197.037,-0.446296,0.757211,1.18564,-3.30144,-0.446296
-192.199,0.998347,0.276946,3,7,0,193.699,-0.197958,0.710408,1.16851,-3.13176,-0.197958
-193.099,0.841048,0.494533,1,3,0,195.888,-0.302915,0.683044,1.0735,-3.01876,-0.302915
-194.405,0.89144,0.570549,2,3,0,194.961,-0.505868,0.694545,1.0549,-3.04539,-0.505868
-194.527,0.986334,0.75217,3,7,0,195.522,-0.291514,0.684661,1.01878,-3.01247,-0.291514
-192.384,1,1.272,1,1,0,193.539,-0.121667,0.729844,1.13713,-3.1985,-0.121667
-192.384,7.45847e-05,2.21158,1,1,0,192.663,-0.121667,0.729844,1.13713,-3.1985,-0.121667
-194.378,0.970285,0.27494,3,7,0,195.072,0.249617,0.698545,1.11732,-3.13062,0.249617
-193.159,1,0.443795,3,7,0,195.456,-0.350942,0.707407,1.07466,-3.09334,-0.350942
-192.862,1,0.767802,2,3,0,193.386,-0.402194,0.729522,1.11776,-3.17877,-0.402194
-192.862,0.019756,1.31707,2,3,0,196.667,-0.402194,0.729522,1.11776,-3.17877,-0.402194
-192.67,0.989007,0.184173,3,15,0,195.102,-0.181275,0.643066,1.19194,-2.94792,-0.181275
-192.429,1,0.308001,3,7,0,192.815,-0.211396,0.697527,1.21479,-3.09981,-0.211396
-192.385,0.989885,0.525392,3,7,0,192.928,-0.125942,0.704031,1.11865,-3.1044,-0.125942
-194.045,0.630492,0.866961,2,3,0,194.382,-0.640287,0.74179,1.14916,-3.23321,-0.640287
-193.338,0.983697,0.583553,2,3,0,194.426,-0.496252,0.754254,1.18326,-3.28848,-0.496252
-193.901,0.960071,0.940663,2,3,0,194.1,-0.552611,0.767365,1.13543,-3.33245,-0.552611
-192.895,0.809195,1.42157,2,3,0,193.299,-0.014635,0.676575,1.11281,-3.0296,-0.014635
-192.895,0.00231082,1.48192,2,3,0,195.155,-0.014635,0.676575,1.11281,-3.0296,-0.014635
-192.47,1,0.221639,3,7,0,192.954,-0.0400519,0.70171,1.13548,-3.10823,-0.0400519
-194.774,0.895547,0.368864,3,7,0,195.276,-0.442126,0.815913,1.20046,-3.57415,-0.442126
-194.075,0.997935,0.475758,3,7,0,195.245,-0.264555,0.803271,1.21148,-3.5197,-0.264555
-192.891,0.971529,0.778356,2,3,0,194.666,-0.0488304,0.762297,1.17874,-3.34225,-0.0488304
-192.891,0.794806,1.18916,1,1,0,193.822,-0.0488304,0.762297,1.17874,-3.34225,-0.0488304
-192.617,1,1.19761,1,1,0,192.993,-0.0974627,0.750185,1.14567,-3.28056,-0.0974627
-192.617,1.13703e-13,1.93761,1,3,1,197.365,-0.0974627,0.750185,1.14567,-3.28056,-0.0974627
-192.903,0.992353,0.313471,3,15,0,193.463,-0.360123,0.754853,1.18712,-3.29391,-0.360123
-193.588,0.987228,0.499481,3,7,0,193.99,-0.494443,0.753065,1.11165,-3.26728,-0.494443
-192.774,0.9908,0.782005,2,3,0,193.982,-0.389179,0.65852,1.1864,-2.9744,-0.389179
-192.774,0.0227168,1.22728,1,1,0,195.36,-0.389179,0.65852,1.1864,-2.9744,-0.389179
-192.928,0.975771,0.219029,3,15,0,196.357,-0.14815,0.659142,1.24185,-3.00114,-0.14815
-193.758,0.978737,0.333105,4,15,0,194.904,0.0523203,0.693248,1.27843,-3.12547,0.0523203
-195.035,0.982003,0.507315,3,7,0,196.226,-0.576114,0.597021,1.21757,-2.8554,-0.576114
-194.43,1,0.774256,3,7,0,194.985,0.30182,0.752217,1.12628,-3.33455,0.30182
-195.02,0.413217,1.22291,2,3,0,197.571,-0.318467,0.547163,1.14381,-2.78349,-0.318467
