# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.995
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/armodel_gam_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,ar.1,sigma,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,b_Intercept
-215.797,0.990579,0.0743851,6,63,0,221.745,0.328267,9.09967,0.689874,-0.65212,0.283829,-1.98873,0.8468,0.483039,1.61523,0.419136,2.29775,0.876199,1.20882,1.58516,-1.4984,0.652167,-4.56959,1.94573,1.1099,3.71138,0.963067,0.328267
-217.009,0.967491,0.0764717,5,31,0,224.965,-0.0556479,2.20326,1.56147,0.0062971,-0.393157,-1.72194,1.28183,-0.178957,1.12344,0.776845,0.337859,0.937979,1.21236,0.527557,0.00212753,-0.132831,-0.581772,0.433078,-0.0604622,0.379564,0.262464,-0.0556479
-213.055,0.999896,0.0735564,5,31,0,221.269,0.243827,8.23542,0.944137,0.706209,-0.778848,0.270296,0.821264,0.667499,1.05156,0.282792,0.583351,0.901028,1.20325,0.550763,0.411968,-0.454342,0.157678,0.479085,0.389386,0.613429,0.164967,0.243827
-212.021,0.998223,0.0776953,6,63,0,219.339,0.611735,0.635315,-1.60963,-1.18694,0.562339,-0.10264,-0.841991,-0.892473,-0.587267,-0.306312,1.12842,0.881515,1.31976,-1.81634,-1.33936,0.634554,-0.115821,-0.950119,-1.00708,-0.662684,-0.345648,0.611735
-211.203,0.999026,0.081625,6,63,0,216.359,0.353983,9.40169,0.919141,-0.739864,-0.779501,-0.784822,0.819634,1.1612,0.610631,0.52486,5.03179,0.877783,1.17775,4.62492,-3.72284,-3.92228,-3.94906,4.12422,5.84293,3.07256,2.64098,0.353983
-217.751,0.940302,0.0858919,5,31,0,221.813,0.934565,9.14303,0.875982,1.05608,-0.839754,-1.17968,0.584552,2.07948,-0.01187,0.283502,1.4447,0.853785,1.12609,1.26553,1.52572,-1.21319,-1.70428,0.844503,3.00423,-0.0171486,0.409575,0.934565
-217.137,0.997132,0.0766895,6,63,0,221.696,-0.436826,-1.34184,-0.715435,-1.80206,0.84827,1.40503,-0.690975,-0.546,1.23735,-0.352204,2.17432,0.912181,1.38741,-1.55559,-3.91827,1.84441,3.05499,-1.5024,-1.18718,2.6904,-0.765806,-0.436826
-218.73,0.9988,0.0802674,6,63,0,222.245,-0.232496,2.05545,0.323879,-0.917453,0.0146911,3.13138,0.338459,0.718072,-1.864,0.079447,0.32251,0.897534,1.16339,0.104454,-0.295887,0.00473802,1.0099,0.109156,0.231585,-0.601159,0.0256224,-0.232496
-218.321,0.999966,0.0843358,6,63,0,225.169,0.727055,0.635691,0.417132,-0.531573,0.775535,-2.50457,-0.419377,0.785732,-0.835576,-0.922495,2.40921,0.86081,1.43145,1.00496,-1.28067,1.86843,-6.03404,-1.01037,1.89299,-2.01308,-2.22248,0.727055
-218.149,0.995582,0.0888189,5,31,0,224.373,0.137857,6.46368,-0.420967,-0.259267,-1.26487,2.95128,0.794769,-0.267795,-0.253537,0.796744,0.134643,0.873916,1.19448,-0.0566802,-0.0349084,-0.170306,0.397369,0.10701,-0.0360567,-0.034137,0.107276,0.137857
-216.565,0.997522,0.0923611,5,31,0,224.555,0.517265,-5.25883,0.75858,-0.497516,1.38765,-1.61089,-0.548949,-0.367603,-0.662641,-0.927203,1.60495,0.904922,1.31683,1.21748,-0.798486,2.2271,-2.5854,-0.881034,-0.589983,-1.0635,-1.48811,0.517265
-222.234,0.995055,0.0964774,5,31,0,228.236,-0.154758,3.08208,-1.04208,-0.589783,0.814396,1.32423,-0.643663,-0.116184,-3.17579,1.09827,0.0852892,0.861828,1.09014,-0.0888784,-0.0503021,0.0694592,0.112943,-0.0548975,-0.00990926,-0.27086,0.093671,-0.154758
-215.37,0.99994,0.100043,5,31,0,225.592,0.410208,1.7841,-0.343266,1.13875,-0.50527,0.21299,0.441661,-0.363588,-2.12387,-0.131747,0.155048,0.857747,1.1302,-0.0532226,0.176561,-0.0783409,0.0330236,0.0684786,-0.0563736,-0.329301,-0.0204271,0.410208
-220.657,0.996296,0.105012,5,31,0,225.13,0.304246,4.26712,0.0257128,-0.3326,-0.147982,-1.868,2.30996,0.034821,-1.14188,-0.188084,0.00733892,0.877919,1.10693,0.000188704,-0.00244092,-0.00108603,-0.0137091,0.0169526,0.000255549,-0.0083802,-0.00138033,0.304246
-214.363,0.996491,0.10909,5,31,0,224.003,0.480302,-1.02476,0.16552,0.446032,0.419389,1.73193,-2.09578,0.470182,0.225677,0.211378,2.11675,0.884835,1.42266,0.350366,0.944139,0.887743,3.66606,-4.43626,0.995259,0.477701,0.447435,0.480302
-215.218,0.958522,0.113304,5,31,0,227.921,-0.0101052,6.59204,1.63718,0.946698,0.0986096,0.886952,1.48012,-0.743726,1.89566,-0.512111,1.66288,0.915518,1.19961,2.72244,1.57425,0.163976,1.4749,2.46127,-1.23673,3.15226,-0.851581,-0.0101052
-212.991,0.999815,0.106672,5,63,0,219.764,0.250923,3.25966,0.586262,0.637366,0.510474,0.423888,0.302913,-0.623451,1.29594,-0.188106,1.28917,0.892766,1.0943,0.755788,0.82167,0.658086,0.546461,0.390505,-0.803732,1.67067,-0.2425,0.250923
-216.993,0.991809,0.111663,5,31,0,225.464,-0.174194,8.30575,1.60568,0.437058,-0.520599,0.646149,-0.958266,-2.62699,-1.15713,-1.34094,1.73677,0.90627,1.19294,2.78869,0.75907,-0.904161,1.12221,-1.66429,-4.56249,-2.00967,-2.32891,-0.174194
-210.823,0.986725,0.114451,5,31,0,223.645,0.394739,6.62513,0.342584,-0.227166,-0.959969,-0.653923,1.4592,0.545338,0.0174737,-1.02743,1.44678,0.858342,1.22444,0.495643,-0.328658,-1.38886,-0.94608,2.11114,0.788982,0.0252805,-1.48647,0.394739
-210.445,0.989512,0.115762,5,31,0,215.475,0.441444,6.55327,0.810907,-0.574738,-0.517397,-0.0759826,-0.931832,0.345147,-0.0986963,0.590537,6.50245,0.886313,1.32974,5.27288,-3.73721,-3.36435,-0.494073,-6.05919,2.2443,-0.641767,3.83994,0.441444
-211.712,0.998981,0.117868,5,31,0,213.904,0.251454,5.27125,-0.471923,-1.21293,-0.873434,-0.479467,0.0638381,-0.771698,-0.363458,-0.348721,1.19524,0.837741,1.13459,-0.564061,-1.44974,-1.04396,-0.573078,0.0763018,-0.922364,-0.43442,-0.416805,0.251454
-217.167,0.98941,0.122808,5,31,0,219.775,0.469792,9.74848,-1.96982,-0.670484,-0.973866,-0.659251,-1.18885,-0.964641,0.210737,-0.793416,2.12734,0.901343,1.06718,-4.19047,-1.42635,-2.07174,-1.40245,-2.52908,-2.05212,0.448309,-1.68786,0.469792
-220.103,0.992829,0.124891,4,15,0,223.761,0.58925,8.41189,-2.71317,-1.09689,-1.74113,0.398515,-1.12285,-0.961595,0.684515,-0.166313,2.56632,0.928313,1.08331,-6.96288,-2.81497,-4.4683,1.02272,-2.8816,-2.46776,1.75669,-0.426812,0.58925
-217.659,0.994881,0.128024,5,31,0,230.185,-0.0717763,1.30366,2.78232,0.95203,0.120125,0.230583,-0.808617,1.40803,-1.09632,1.38473,1.2573,0.852536,1.40143,3.49823,1.19699,0.151034,0.289913,-1.01668,1.77032,-1.37841,1.74103,-0.0717763
-217.34,0.993977,0.131825,5,31,0,228.874,0.825216,-1.42909,-0.854747,0.345964,0.563156,0.131616,1.19469,1.6941,-0.433809,1.82982,1.73241,0.898712,1.06539,-1.48077,0.599352,0.975618,0.228014,2.0697,2.93487,-0.751536,3.17,0.825216
-212.4,0.994328,0.13537,5,31,0,221.518,0.115477,-7.22384,0.0625723,-0.141506,1.36338,0.160702,1.551,1.10638,-0.535502,0.696711,2.34206,0.883225,1.26422,0.146548,-0.331415,3.19313,0.376375,3.63255,2.59121,-1.25418,1.63174,0.115477
-215.425,0.948215,0.139056,5,31,0,229.077,0.534279,8.35174,1.65107,-1.23144,-1.28935,-1.16204,1.23176,0.534864,1.24661,-1.29656,1.44237,0.84161,1.37227,2.38146,-1.7762,-1.85972,-1.67609,1.77665,0.771473,1.79808,-1.87012,0.534279
-217.041,0.995212,0.127974,5,31,0,221.173,-0.0724402,0.437988,-0.757335,-0.377655,-1.9724,0.584811,-0.775161,-0.952554,-1.23039,1.09913,0.185957,0.914524,1.1809,-0.140832,-0.0702276,-0.366782,0.10875,-0.144147,-0.177134,-0.228799,0.20439,-0.0724402
-216.711,0.995873,0.131699,5,31,0,224.239,-0.292009,2.89031,-0.388223,-0.619821,0.117783,1.3162,1.57236,-0.214463,-0.646799,1.7609,0.109821,0.838831,1.27517,-0.0426352,-0.0680695,0.0129351,0.144547,0.172679,-0.0235526,-0.0710323,0.193384,-0.292009
-216.149,0.995427,0.135672,5,31,0,222.032,0.863595,2.26566,-0.301854,1.24768,0.648624,0.336772,0.421366,-0.737041,1.862,-0.0128082,0.0297164,0.864753,1.2562,-0.00897002,0.0370765,0.0192748,0.0100076,0.0125215,-0.0219022,0.0553319,-0.000380615,0.863595
-212.755,0.994923,0.139547,5,31,0,219.85,-0.317665,1.69464,0.311675,-1.26527,0.173644,-0.376199,-0.0690809,0.563926,-1.2092,-0.256869,0.289741,0.906185,1.28926,0.090305,-0.366601,0.0503117,-0.109,-0.0200155,0.163392,-0.350355,-0.0744255,-0.317665
-214.689,0.984906,0.143293,5,31,0,220.855,0.619381,6.1413,-0.588913,0.140228,-0.309166,0.746844,0.0886297,-0.507582,1.71142,0.425358,1.29356,0.788515,1.2744,-0.761793,0.181392,-0.399924,0.966086,0.114648,-0.656586,2.21382,0.550225,0.619381
-213.548,0.998344,0.143727,5,31,0,219.488,0.115778,8.4236,0.652948,-0.885159,-0.67128,-1.28586,0.00392018,-0.448802,-1.25231,-0.331222,2.67531,0.94698,1.33318,1.74684,-2.36807,-1.79588,-3.44008,0.0104877,-1.20068,-3.3503,-0.886119,0.115778
-212.262,0.994646,0.148625,5,31,0,218.356,0.771646,2.36276,0.698476,-2.01165,0.0911984,0.0777826,1.00439,-0.979202,-0.691145,0.0562896,1.25387,0.853201,1.23338,0.8758,-2.52236,0.114351,0.0975295,1.25937,-1.2278,-0.866608,0.07058,0.771646
-213.626,0.950778,0.152324,5,31,0,218.255,0.409451,-1.74164,-0.216257,0.447705,0.295634,-0.155458,0.459073,0.782576,0.209719,1.86231,0.629124,0.905778,1.24257,-0.136052,0.281662,0.18599,-0.0978022,0.288813,0.492337,0.131939,1.17163,0.409451
-214.024,0.995216,0.141358,5,31,0,220.283,0.223812,-0.607091,-0.596289,-0.12447,-0.702802,-0.681746,0.85201,1.53382,-0.417512,-1.05533,0.535971,0.855149,1.21724,-0.319594,-0.0667125,-0.376682,-0.365396,0.456653,0.822082,-0.223774,-0.565626,0.223812
-215.757,0.991662,0.145026,5,31,0,219.379,1.45547,1.88399,0.494948,-1.73535,0.859145,1.36202,-0.618412,-1.20747,0.192146,1.50836,0.855864,0.909101,1.33793,0.423608,-1.48522,0.735312,1.1657,-0.529276,-1.03343,0.164451,1.29095,1.45547
-213.682,0.981577,0.147551,5,31,0,220.415,1.02407,0.974658,1.24496,-0.846592,0.289462,0.857089,1.1208,-1.34135,0.0637951,0.678996,1.21855,0.901604,1.34701,1.51705,-1.03161,0.352723,1.0444,1.36575,-1.6345,0.0777374,0.827388,1.02407
-214.566,0.999315,0.146759,5,31,0,217.127,-0.376796,3.31942,-0.969862,-0.0314126,-1.06831,-0.467838,-1.48234,1.5955,0.694373,-0.459037,0.586757,0.860759,1.20227,-0.569074,-0.0184316,-0.626841,-0.274507,-0.869771,0.936173,0.407428,-0.269343,-0.376796
-212.491,0.977268,0.151772,5,31,0,218.63,0.490817,5.54644,-0.455181,0.130968,-1.03901,0.795983,-0.944428,0.456293,0.788697,-0.29923,3.98707,0.852553,1.20343,-1.81484,0.522178,-4.14262,3.17364,-3.76551,1.81927,3.14459,-1.19305,0.490817
-209.718,1,0.14949,4,31,0,216.133,0.369533,5.46109,-0.525986,-0.881682,-0.515102,-0.404551,-0.28724,0.472513,0.211898,0.601116,1.38279,0.87905,1.28811,-0.727327,-1.21918,-0.712277,-0.559408,-0.397192,0.653386,0.29301,0.831216,0.369533
-214.449,0.986378,0.154713,4,31,0,219.599,0.4187,1.40209,-0.698709,-1.53594,0.423883,-0.967819,0.183878,-1.18331,0.0991727,-2.3923,2.43303,0.868595,1.18566,-1.69998,-3.73699,1.03132,-2.35473,0.447381,-2.87902,0.24129,-5.82055,0.4187
-210.701,0.997732,0.155393,4,15,0,218.659,-0.197521,-0.29233,0.301008,0.367171,0.756204,1.11446,-0.198991,0.0285167,-0.142613,-0.203458,1.86775,0.863413,1.31459,0.562208,0.685786,1.4124,2.08154,-0.371665,0.0532623,-0.266366,-0.380009,-0.197521
-210.419,0.994394,0.159906,5,31,0,216.296,-0.204105,-0.985671,0.0805551,-0.290447,0.411298,0.612603,-0.979316,0.103517,-0.595008,0.185281,1.93328,0.91305,1.2334,0.155736,-0.561516,0.795154,1.18433,-1.89329,0.200127,-1.15032,0.358199,-0.204105
-212.224,0.97699,0.16331,5,31,0,217.997,0.685007,-2.32278,0.0139361,-0.499321,0.5313,-0.467635,0.274149,0.98396,1.43025,-0.118145,3.90306,0.820082,1.21574,0.0543933,-1.94888,2.0737,-1.82521,1.07002,3.84046,5.58233,-0.461129,0.685007
-212.346,0.938223,0.160673,5,31,0,217.206,0.0595718,-7.42796,1.25742,-0.530189,0.0416532,-0.569506,-1.32495,1.46829,-0.146589,1.18252,5.52877,0.846425,1.21212,6.952,-2.93129,0.230291,-3.14867,-7.32534,8.11782,-0.810455,6.53787,0.0595718
-216.059,0.880073,0.145648,5,31,0,220.25,1.41691,-12.4796,-1.25161,-1.39251,1.16134,0.727868,-0.025526,0.661602,-0.80935,-1.12917,4.72999,0.943164,1.32017,-5.92012,-6.58654,5.49312,3.44281,-0.120738,3.12937,-3.82822,-5.34098,1.41691
-213.083,0.90624,0.116944,5,31,0,222.153,-0.196454,-3.44406,-0.817148,-1.51133,0.415448,-0.487122,0.648513,0.742298,-0.896939,1.01995,2.64916,0.846347,1.29093,-2.16475,-4.00374,1.10059,-1.29046,1.71801,1.96647,-2.37613,2.70201,-0.196454
-213.091,0.997387,0.0994021,5,31,0,217.394,0.546335,1.55717,0.739243,-0.923387,1.60857,-0.23474,0.342434,0.969973,0.272497,-1.18689,1.36732,0.911169,1.33298,1.01078,-1.26257,2.19943,-0.320964,0.468217,1.32626,0.372591,-1.62285,0.546335
-213.679,0.990532,0.1023,5,31,0,217.447,0.281142,1.43185,-0.202192,-1.21878,-0.0766707,-0.328819,-0.310183,1.01087,0.0687708,-2.38781,0.722952,0.872604,1.34176,-0.146175,-0.88112,-0.0554292,-0.237721,-0.224247,0.730812,0.0497179,-1.72627,0.281142
-216.699,0.978997,0.103756,5,31,0,222.793,0.913677,-0.597782,-0.33493,-0.453847,1.67243,1.80971,-0.705287,0.160859,-1.73155,-0.16518,1.92998,0.925344,1.35168,-0.646408,-0.875916,3.22775,3.4927,-1.36119,0.310455,-3.34185,-0.318795,0.913677
-215.578,0.999898,0.102737,5,31,0,219.908,-0.0758322,2.91393,0.327699,0.106974,-1.03034,-1.99667,0.176628,0.238381,1.19727,0.119514,0.207994,0.823107,1.18073,0.0681594,0.0222499,-0.214305,-0.415295,0.0367376,0.0495817,0.249025,0.0248582,-0.0758322
-215.045,0.997988,0.106177,5,31,0,220.547,0.322467,1.96601,-0.374292,0.138719,0.0262861,-1.31326,0.0945596,-0.85191,0.072934,-0.668885,0.0729453,0.814283,1.16263,-0.0273029,0.0101189,0.00191745,-0.0957963,0.00689768,-0.0621429,0.0053202,-0.0487921,0.322467
-214.545,0.981597,0.109257,5,31,0,223.086,1.327,5.12384,-0.300615,-0.263504,0.879397,-0.666353,0.705553,-0.357151,-0.442488,-0.0605799,0.678213,0.900699,1.11722,-0.203881,-0.178712,0.596418,-0.451929,0.478515,-0.242224,-0.300101,-0.0410861,1.327
-213.745,0.998707,0.10871,5,31,0,216.654,1.26373,3.32918,-0.0746491,-0.61479,0.834347,-0.768126,0.547816,-0.359726,-0.477077,-0.115931,0.985206,0.90621,1.12327,-0.0735447,-0.605694,0.822004,-0.756762,0.539712,-0.354404,-0.470019,-0.114216,1.26373
-215.951,0.983684,0.111958,5,31,0,222.514,0.727701,4.38367,0.0665637,-2.75377,-0.760582,0.205142,-1.11925,0.185471,0.58306,0.645433,0.262552,0.860041,1.16769,0.0174764,-0.72301,-0.199693,0.0538606,-0.293861,0.0486959,0.153084,0.16946,0.727701
-216.962,0.998812,0.111834,5,31,0,221.326,0.568744,5.43246,-0.669736,-2.55387,-1.50968,0.733976,-0.829576,0.740564,1.00478,-0.204896,0.273401,0.885949,1.14812,-0.183107,-0.698231,-0.412748,0.20067,-0.226807,0.202471,0.274707,-0.0560187,0.568744
-214.605,0.998817,0.115127,5,31,0,221.819,0.302691,-3.41895,-0.475352,1.14248,0.562716,0.112485,-0.781037,-0.668588,-0.321635,1.64883,3.75971,0.866061,1.24571,-1.78719,4.29539,2.11565,0.422913,-2.93648,-2.5137,-1.20926,6.19912,0.302691
-217.948,0.943431,0.118474,5,31,0,223.242,-0.0564639,-2.47589,-1.46158,-1.8069,1.02211,1.04969,0.713947,2.38946,-1.19069,-0.562985,0.705558,0.904032,1.19172,-1.03123,-1.27487,0.721157,0.740616,0.503731,1.68591,-0.840103,-0.397219,-0.0564639
-213.77,0.999986,0.109226,5,31,0,223.156,-0.544313,-0.0580107,0.64556,-1.37013,-0.352649,0.0459068,-1.51463,0.488217,-1.02314,-1.35127,1.61293,0.894869,1.25391,1.04124,-2.20992,-0.568798,0.0740443,-2.44299,0.787458,-1.65024,-2.1795,-0.544313
-213.81,0.997175,0.112637,5,31,0,219.965,0.297578,5.213,-0.645395,0.243801,-0.0575837,-1.42546,0.154062,-1.02765,1.64326,0.800558,1.58625,0.860188,1.39391,-1.02376,0.386729,-0.091342,-2.26112,0.24438,-1.63011,2.60661,1.26988,0.297578
-216.371,0.957134,0.115472,5,31,0,221.229,0.313685,0.708448,-0.298194,-0.420986,-0.10616,1.75245,-0.0454248,0.524218,0.418421,-2.18882,0.0506171,0.859973,1.22424,-0.0150937,-0.0213091,-0.00537354,0.088704,-0.00229928,0.0265344,0.0211793,-0.110792,0.313685
-215.517,0.998765,0.109451,5,31,0,220.884,-0.200535,3.44829,-0.585433,1.07083,0.497818,1.00991,1.24731,0.520428,0.508089,-1.08344,0.161732,0.826645,1.26663,-0.0946833,0.173188,0.0805131,0.163335,0.20173,0.0841699,0.0821743,-0.175227,-0.200535
-216.916,0.995287,0.112522,5,31,0,222.532,-0.0273821,-0.673312,-1.66811,0.119271,-0.591771,1.05588,0.051955,0.673063,0.497864,-0.929866,0.0780761,0.823084,1.34664,-0.130239,0.00931222,-0.0462032,0.0824386,0.00405644,0.0525501,0.0388713,-0.0726003,-0.0273821
-227.412,0.972254,0.114865,5,31,0,233.803,2.05812,10.9226,3.30231,-0.852471,0.489715,-2.65986,1.86436,-0.832994,-0.722527,-0.037926,0.297353,0.962885,1.37681,0.981952,-0.253485,0.145618,-0.790917,0.554373,-0.247693,-0.214846,-0.0112774,2.05812
-221.294,0.995746,0.112145,5,31,0,236.487,0.315104,0.836681,-3.24778,0.320287,-0.793509,2.18685,-1.65661,0.725617,0.409172,-0.0670101,0.0810611,0.858012,1.22368,-0.263269,0.0259628,-0.0643227,0.177268,-0.134286,0.0588193,0.0331679,-0.00543191,0.315104
-212.208,0.997417,0.114541,5,31,0,228.713,0.114516,2.52427,1.35791,-1.31773,-0.302286,-0.40988,1.03964,0.0902835,0.413027,1.54663,2.27642,0.906563,1.22796,3.09117,-2.99971,-0.688131,-0.933061,2.36665,0.205524,0.940225,3.52078,0.114516
-213.621,0.999536,0.11733,5,31,0,215.564,0.906228,5.2636,-0.429466,0.443421,-0.747571,0.745776,-1.89436,0.0440622,-0.975885,-1.14115,3.1776,0.854743,1.21495,-1.36467,1.40902,-2.37548,2.36978,-6.01953,0.140012,-3.10097,-3.62611,0.906228
-210.006,0.999889,0.120635,5,31,0,216.734,0.529483,8.30965,0.0317139,0.21347,-1.40996,0.228271,0.000766877,0.533168,0.344068,-0.87128,2.01546,0.850729,1.26218,0.0639181,0.43024,-2.84171,0.460071,0.00154561,1.07458,0.693455,-1.75603,0.529483
-210.755,0.991341,0.124076,5,31,0,213.601,0.151598,1.72178,-0.707862,0.792237,0.288251,-0.281638,-0.0389142,-0.859262,-0.116778,0.885518,0.746758,0.885969,1.26813,-0.528602,0.591609,0.215254,-0.210316,-0.0290595,-0.64166,-0.0872046,0.661267,0.151598
-211.999,0.989213,0.125539,5,31,0,216.93,0.36231,7.2866,1.35023,-0.973891,-0.353614,-0.491699,0.290782,-1.51237,1.59107,-0.191406,1.81417,0.857153,1.28403,2.44955,-1.7668,-0.641516,-0.892025,0.527528,-2.74369,2.88647,-0.347243,0.36231
-213.536,0.99531,0.126492,5,31,0,218.528,0.235062,2.24652,-0.361124,0.0549278,-0.129003,-0.716894,0.903375,1.70725,0.19658,1.53427,1.66976,0.853747,1.11202,-0.60299,0.0917161,-0.215403,-1.19704,1.50842,2.85069,0.328241,2.56186,0.235062
-213.76,0.97595,0.128891,5,31,0,221.616,0.451124,-2.35628,-1.44565,-1.47539,0.754028,1.28823,-1.39708,-1.16882,-0.909736,0.209777,1.52139,0.89076,1.22563,-2.1994,-2.24464,1.14717,1.9599,-2.1255,-1.77823,-1.38406,0.319153,0.451124
-212.198,0.991176,0.126669,5,31,0,220.977,0.693369,-2.39506,-1.86833,-1.14915,0.206979,0.653556,-1.06311,-0.720645,-0.527352,0.312903,1.8502,0.875684,1.26617,-3.45678,-2.12616,0.382953,1.20921,-1.96697,-1.33334,-0.975706,0.578934,0.693369
-212.376,0.999396,0.128049,5,31,0,214.279,0.105471,7.14714,1.79756,0.750583,-0.4098,-0.905107,1.09484,0.929267,-0.0372486,-0.157039,2.11606,0.879625,1.24267,3.80374,1.58828,-0.867162,-1.91526,2.31674,1.96639,-0.0788204,-0.332305,0.105471
-212.697,0.986885,0.131397,5,31,0,218.587,0.669382,2.37957,-1.39246,-1.27365,-0.466902,1.03276,-1.0055,0.434033,0.23954,-1.0555,0.903241,0.879376,1.17399,-1.25773,-1.15041,-0.421725,0.932833,-0.908209,0.392037,0.216363,-0.953367,0.669382
-214.743,0.987446,0.131737,5,31,0,223.734,0.0784276,4.78186,1.97891,-0.56581,-0.556139,-1.57098,1.09603,0.668299,-0.57378,1.93718,1.21648,0.885255,1.25009,2.40732,-0.688299,-0.676534,-1.91107,1.3333,0.812975,-0.697994,2.35655,0.0784276
-211.164,0.996213,0.132201,5,31,0,217.985,0.683594,1.15166,-0.0218706,-0.76548,0.847332,-1.21071,0.283998,-0.235234,-0.594291,0.916026,1.67475,0.864127,1.21913,-0.0366277,-1.28199,1.41907,-2.02764,0.475626,-0.393959,-0.995288,1.53411,0.683594
-213.843,0.915314,0.134786,5,31,0,225.461,0.405481,1.83998,-1.03771,-0.458352,0.44062,-0.860543,0.313255,-0.918122,-0.0958251,1.29176,3.41037,0.916166,1.1221,-3.53896,-1.56315,1.50268,-2.93477,1.06831,-3.13113,-0.326799,4.40537,0.405481
-215.087,1,0.118669,5,31,0,218.767,-0.124921,-2.07445,1.55062,-1.0008,0.784012,1.0574,-0.0615462,0.409239,-0.549546,-2.0546,1.95918,0.856812,1.3503,3.03795,-1.96074,1.53602,2.07163,-0.12058,0.801772,-1.07666,-4.02533,-0.124921
-217.695,0.99482,0.121836,5,31,0,223.283,0.949235,2.31723,-1.42572,-1.59765,-0.585632,0.00551774,-0.227616,-1.39096,-0.580569,2.75304,1.65087,0.90641,1.41923,-2.35367,-2.6375,-0.9668,0.00910904,-0.375764,-2.29629,-0.958442,4.5449,0.949235
-214.879,0.978831,0.123895,5,31,0,226.461,0.457381,0.933047,-1.4254,-0.737293,-0.332698,-0.362817,0.846207,-1.2253,-1.79994,1.14612,3.24705,0.866368,1.40704,-4.62835,-2.39403,-1.08029,-1.17809,2.74768,-3.9786,-5.84449,3.72151,0.457381
-215.78,0.975161,0.122412,5,31,0,225.112,0.845287,-3.82416,-1.39062,0.363513,0.37137,1.08524,0.536722,-0.501046,-0.646114,1.07681,1.4762,0.831812,1.32745,-2.05282,0.536616,0.548214,1.60203,0.792306,-0.739641,-0.95379,1.58959,0.845287
-213.197,0.997793,0.120162,4,31,0,220.932,0.896141,0.453277,-0.0770966,-0.113762,0.594829,-0.00466575,0.567468,-0.421835,0.140925,0.19121,5.5207,0.849285,1.42939,-0.425627,-0.628048,3.28388,-0.0257582,3.13282,-2.32883,0.778007,1.05561,0.896141
-221.457,0.911468,0.122798,5,31,0,224.99,-0.682657,7.39748,1.29658,-0.298966,0.877811,0.48876,-0.248568,1.88056,-1.55864,0.904959,0.0634287,0.913374,1.20368,0.0822405,-0.018963,0.0556784,0.0310014,-0.0157663,0.119281,-0.0988622,0.0574003,-0.682657
-216.105,0.997194,0.107703,5,31,0,225.578,0.330724,-2.95705,-0.721071,-1.30201,0.537448,-0.176103,-0.131605,0.706145,-0.263614,0.828984,0.0986511,0.894139,1.34401,-0.0711344,-0.128445,0.0530198,-0.0173728,-0.012983,0.069662,-0.0260058,0.0817802,0.330724
-223.943,0.984115,0.109964,4,31,0,232.023,-0.322783,0.878119,-2.41032,-1.67725,0.400284,3.66638,0.18903,0.0573293,1.27619,-0.341088,0.241054,0.883342,1.38531,-0.581017,-0.404308,0.0964899,0.883794,0.0455665,0.0138194,0.307629,-0.0822206,-0.322783
-227.695,0.996099,0.109701,5,31,0,237.962,1.13471,6.55326,2.73616,3.18789,-1.70951,-1.07536,-0.805704,0.448215,-1.22063,0.561344,0.817323,0.803595,1.30716,2.23632,2.60553,-1.39722,-0.878919,-0.658521,0.366337,-0.997646,0.458799,1.13471
-216.533,0.957351,0.111751,4,15,0,235.365,0.00125732,3.3033,0.826026,1.56045,-0.508685,-1.03321,-0.921489,-0.316291,-0.957387,0.000931641,0.11845,0.803001,1.33422,0.0978429,0.184835,-0.0602538,-0.122384,-0.10915,-0.0374648,-0.113403,0.000110353,0.00125732
-216.042,0.997397,0.10639,5,31,0,221.672,0.623946,10.1282,-0.950669,-1.61986,-0.915232,0.111094,0.985858,0.36732,-0.351039,0.718262,3.32603,0.923137,1.24413,-3.16195,-5.38769,-3.04409,0.369504,3.27899,1.22172,-1.16757,2.38896,0.623946
-214.921,0.998616,0.108607,5,31,0,222.532,0.795062,10.2349,-1.62459,-0.69564,-2.34436,-0.839269,1.36383,-0.788006,-0.658693,0.680987,1.488,0.875231,1.30515,-2.41738,-1.03511,-3.4884,-1.24883,2.02937,-1.17255,-0.980132,1.01331,0.795062
-216.066,0.933003,0.11108,5,31,0,223.152,0.486983,5.3538,0.976913,1.14746,0.538698,0.140999,-0.519629,-0.208172,2.00606,-1.32958,2.12767,0.932926,1.21747,2.07855,2.44142,1.14617,0.299999,-1.1056,-0.442921,4.26823,-2.8289,0.486983
