# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.995
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/armodel_gam_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1_1,ar.1,sigma,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,b_Intercept
-213.723,0.951619,0.117299,5,31,0,217.409,0.0266561,-0.960807,1.63718,-1.27768,0.715024,1.0242,-0.741444,-0.112094,-0.785346,0.9418,2.18479,0.89063,1.19841,3.5769,-2.79147,1.56218,2.23765,-1.6199,-0.244901,-1.71581,2.05763,0.0266561
-212.854,0.996157,0.110175,5,63,0,219.179,0.00510508,2.14882,-0.685413,0.337026,-0.139786,0.594785,-0.506683,-0.200004,0.854397,-1.48008,0.302611,0.896928,1.1747,-0.207413,0.101988,-0.0423008,0.179988,-0.153328,-0.0605234,0.25855,-0.447889,0.00510508
-213.904,0.995004,0.112537,5,31,0,220.13,-0.304307,3.83977,-1.27387,-0.692951,-1.2343,-0.260293,-0.873566,-1.73782,-0.968107,0.772551,0.952302,0.875871,1.24957,-1.21311,-0.659899,-1.17542,-0.247877,-0.831899,-1.65493,-0.92193,0.735702,-0.304307
-213.471,0.967136,0.114673,5,31,0,221.42,-0.013575,8.10072,-0.643929,-0.587006,-0.575591,-0.122942,0.422162,-0.466068,-1.49395,1.05926,1.43986,0.882779,1.2195,-0.927168,-0.845207,-0.828771,-0.177019,0.607854,-0.671074,-2.15108,1.52519,-0.013575
-212.112,0.989846,0.110931,5,31,0,218.381,0.163005,-0.167555,-1.1838,-0.352853,0.515612,-0.54907,-0.383807,0.429331,-0.975598,-1.19452,3.42695,0.876824,1.21917,-4.05684,-1.20921,1.76697,-1.88163,-1.31529,1.4713,-3.34332,-4.09354,0.163005
-212.282,0.996508,0.111936,5,31,0,216.176,0.144894,0.90494,-0.219095,-1.75339,-0.140825,-1.06315,0.253687,-0.42723,0.948377,1.28354,1.60782,0.910458,1.26885,-0.352266,-2.81913,-0.226422,-1.70936,0.407883,-0.68691,1.52482,2.06371,0.144894
-210.581,0.998337,0.114326,5,31,0,217.444,0.77644,5.85918,0.449407,0.115923,-0.87997,1.2901,-0.208044,0.474112,0.661783,0.363966,2.8165,0.871994,1.25761,1.26575,0.326496,-2.47843,3.63357,-0.585954,1.33533,1.86391,1.02511,0.77644
-214.866,0.996395,0.117131,5,31,0,216.991,1.15309,-5.45309,0.357909,-1.04925,1.54732,-0.192533,-0.572668,1.06905,-1.28851,-0.381881,2.37045,0.935611,1.17573,0.848408,-2.4872,3.66785,-0.456391,-1.35748,2.53414,-3.05436,-0.905232,1.15309
-215.487,0.96751,0.119547,5,31,0,222.183,1.4976,-0.479634,1.7935,-0.856786,-0.0195715,1.38515,-1.38191,0.311975,0.665566,-0.0831049,2.06445,0.881351,1.35232,3.70258,-1.76879,-0.0404044,2.85957,-2.85287,0.644055,1.37402,-0.171566,1.4976
-215.487,0,1.85189,0,1,1,225.977,1.4976,-0.479634,1.7935,-0.856786,-0.0195715,1.38515,-1.38191,0.311975,0.665566,-0.0831049,2.06445,0.881351,1.35232,3.70258,-1.76879,-0.0404044,2.85957,-2.85287,0.644055,1.37402,-0.171566,1.4976
-215.487,0,3.03345,0,1,1,221.133,1.4976,-0.479634,1.7935,-0.856786,-0.0195715,1.38515,-1.38191,0.311975,0.665566,-0.0831049,2.06445,0.881351,1.35232,3.70258,-1.76879,-0.0404044,2.85957,-2.85287,0.644055,1.37402,-0.171566,1.4976
-211.534,0.999886,0.170046,5,31,0,219.516,1.00483,4.42946,-0.787708,0.237169,-0.557006,0.992488,-0.252329,-0.113293,-0.554221,1.437,1.59038,0.912338,1.25787,-1.25276,0.37719,-0.885853,1.57844,-0.4013,-0.18018,-0.881425,2.28538,1.00483
-212.689,0.981892,0.0933938,5,31,0,218.652,1.07421,-1.1156,1.08324,-0.672238,0.647562,1.41019,-0.895305,-0.185117,-0.790987,0.108061,2.73943,0.885165,1.17357,2.96745,-1.84155,1.77395,3.86313,-2.45263,-0.507116,-2.16686,0.296027,1.07421
-213.125,0.995137,0.0613957,6,127,0,219.436,-0.279061,15.979,0.411689,-0.119543,-1.49863,-1.02701,0.894706,0.144905,0.807282,0.114029,2.36085,0.883315,1.3145,0.971937,-0.282225,-3.53804,-2.42462,2.11227,0.342098,1.90587,0.269206,-0.279061
-214.767,0.999154,0.047914,7,127,0,220.686,1.44788,3.51139,0.0549906,-1.34234,0.543978,1.42702,-0.976964,-0.119592,-0.887776,0.0512396,1.75058,0.950998,1.2473,0.0962654,-2.34987,0.952278,2.49811,-1.71025,-0.209355,-1.55412,0.089699,1.44788
-211.295,0.999789,0.0413225,6,63,0,217.888,1.08505,6.3218,1.13193,0.500628,-0.538885,1.1986,0.50866,0.131545,0.436994,0.866048,2.35204,0.876876,1.24308,2.66234,1.1775,-1.26748,2.81915,1.19639,0.309399,1.02783,2.03698,1.08505
-211.759,0.9999,0.0379037,7,127,0,214.619,-0.203243,8.1011,-0.679672,-1.33059,-0.683427,-1.51179,0.658902,-0.46173,-0.0392578,-0.848983,3.43281,0.884715,1.21818,-2.33319,-4.56766,-2.34608,-5.1897,2.26189,-1.58503,-0.134765,-2.9144,-0.203243
-213.281,0.997936,0.0362587,6,127,0,220.098,0.152737,10.4124,1.39951,0.0808178,-1.93198,0.521275,0.836017,0.225758,1.29085,-0.902027,1.64664,0.843808,1.24445,2.3045,0.133078,-3.18128,0.858354,1.37662,0.371742,2.12558,-1.48532,0.152737
-213.505,0.997302,0.0355093,7,127,0,220.163,1.07371,-7.25858,-1.2892,-2.41294,0.562825,-0.0541119,-0.443812,0.0313667,-0.234962,0.160206,2.99906,0.888523,1.29814,-3.86638,-7.23656,1.68794,-0.162285,-1.33102,0.0940706,-0.704664,0.480466,1.07371
-214.468,0.995637,0.0354595,7,127,0,219.809,-0.285339,5.26047,1.14437,2.4413,0.31495,0.0717608,0.12331,-0.397525,0.131417,-0.0689767,0.710345,0.887547,1.31942,0.812898,1.73416,0.223723,0.0509749,0.0875929,-0.28238,0.0933513,-0.0489973,-0.285339
-214.503,0.999614,0.0357841,6,63,0,219.8,0.0244736,4.72635,-0.112481,2.79247,-0.586171,0.188304,-0.107947,0.711536,0.765211,-0.269903,1.11798,0.863329,1.27558,-0.125752,3.12193,-0.655327,0.21052,-0.120683,0.795483,0.855491,-0.301747,0.0244736
-213.197,0.99748,0.0369972,7,127,0,221.438,0.757081,3.52249,0.0879355,-2.31157,0.37456,0.168765,-0.175195,-1.05905,-1.06002,0.557017,1.47672,0.868321,1.24914,0.129856,-3.41354,0.553121,0.249219,-0.258714,-1.56392,-1.56535,0.822559,0.757081
-211.943,0.999914,0.0383247,7,127,0,214.874,-0.318844,5.81793,0.0998985,0.962535,-1.24573,0.319299,0.373743,0.667355,1.17656,-0.213895,1.75563,0.895694,1.28171,0.175385,1.68986,-2.18704,0.560571,0.656155,1.17163,2.06561,-0.37552,-0.318844
-212.307,0.995359,0.0402597,6,63,0,216.33,-0.0847051,8.48502,0.410687,0.684755,-1.25751,-0.203059,-0.0671307,1.14597,1.00893,-1.18077,1.35045,0.893573,1.30428,0.554612,0.924726,-1.69821,-0.27422,-0.0906565,1.54757,1.3625,-1.59457,-0.0847051
-211.059,0.998971,0.0418933,6,127,0,216.358,0.44455,10.8449,1.01489,-0.596699,-1.8245,-0.420833,0.385354,-0.501173,0.152471,-1.08227,1.66817,0.871888,1.2612,1.693,-0.995393,-3.04357,-0.702019,0.642834,-0.83604,0.254347,-1.80541,0.44455
-218.1,0.994253,0.0442361,6,63,0,225.058,0.799848,16.0801,0.241606,-0.6562,-0.364749,-0.315795,2.27494,-0.54388,0.66445,1.71026,6.42292,0.941645,1.2038,1.55182,-4.21472,-2.34275,-2.02833,14.6118,-3.4933,4.26771,10.9849,0.799848
-214.272,0.996055,0.0461518,6,63,0,225.244,0.878854,13.4422,0.821531,0.217328,-0.776105,-0.352601,1.74848,-0.955634,0.833621,0.366242,1.86707,0.94537,1.294,1.53386,0.405766,-1.44904,-0.658331,3.26454,-1.78423,1.55643,0.683799,0.878854
-219.158,0.997133,0.0485037,7,127,0,226.676,0.178106,3.92733,-0.197809,0.786149,1.07089,0.457162,-2.62631,-0.633336,-1.49232,0.254032,0.0511172,0.854586,1.40541,-0.0101114,0.0401857,0.0547409,0.0233688,-0.134249,-0.0323744,-0.0762834,0.0129854,0.178106
-218.525,0.99922,0.0512011,7,127,0,227.566,-0.491444,7.33244,-0.403853,-0.310084,-0.507186,-0.653274,-1.89262,-0.340847,-0.939157,0.989213,4.85103,0.867008,1.45083,-1.9591,-1.50423,-2.46037,-3.16905,-9.18113,-1.65346,-4.55588,4.7987,-0.491444
-215.964,1,0.0544221,6,63,0,226.564,-0.316881,1.62801,-0.337887,-0.717671,-0.0812946,1.2029,0.00477413,-1.58346,0.359157,-0.272431,0.307865,0.953554,1.23943,-0.104024,-0.220946,-0.0250278,0.370331,0.00146979,-0.487492,0.110572,-0.0838721,-0.316881
-219.858,0.998902,0.057991,6,63,0,226.765,0.730913,2.81163,0.598318,1.74023,1.42355,0.14011,2.09689,2.01348,-0.013289,0.164559,0.170776,0.809136,1.31074,0.102178,0.297189,0.243108,0.0239275,0.358099,0.343854,-0.00226944,0.0281027,0.730913
-212.418,0.999998,0.061588,6,63,0,222.569,-0.215378,2.09666,-0.639142,-0.533231,0.635499,-0.425306,0.671797,-0.517259,0.388531,1.74857,0.663113,0.864609,1.2342,-0.423824,-0.353592,0.421408,-0.282026,0.445477,-0.343001,0.25764,1.1595,-0.215378
-212.677,0.999917,0.0655982,6,63,0,215.627,0.70812,3.44111,1.53998,0.675575,0.0276287,0.40286,-0.910042,0.337286,0.736475,-0.414434,0.423818,0.885015,1.34459,0.652672,0.286321,0.0117096,0.17074,-0.385693,0.142948,0.312132,-0.175645,0.70812
-216.459,0.991773,0.0698179,5,63,0,222.771,0.789909,5.49723,0.573418,0.974019,-0.261691,1.01413,-0.651845,-1.19568,-0.313482,0.0369855,0.0314377,0.832137,1.31608,0.018027,0.0306209,-0.00822697,0.0318818,-0.0204925,-0.0375894,-0.00985516,0.00116274,0.789909
-215.63,1,0.0725539,6,63,0,219.031,-0.317494,3.76818,-0.041385,-1.09047,-0.083388,-0.193309,0.886735,1.00883,-0.043647,-0.357635,0.0296977,0.884239,1.15771,-0.00122904,-0.0323845,-0.00247643,-0.00574084,0.026334,0.0299598,-0.00129622,-0.0106209,-0.317494
-218.883,0.990246,0.0771488,6,63,0,226.754,0.624037,4.63491,-2.0541,-1.01456,-0.25407,1.39567,2.87208,0.350586,-0.270872,-0.906254,0.179176,0.892566,1.2179,-0.368046,-0.181785,-0.0455234,0.250071,0.514609,0.0628166,-0.0485338,-0.162379,0.624037
-218.269,0.991744,0.0797526,6,63,0,228.178,0.537569,-1.73059,0.0843823,-1.03932,-1.24235,0.446571,-2.10486,-1.05868,0.328859,1.47677,0.156781,0.882836,1.26703,0.0132295,-0.162946,-0.194777,0.0700137,-0.330001,-0.16598,0.0515587,0.231529,0.537569
-212.878,0.999769,0.0827552,5,31,0,220.796,-0.26125,6.96689,0.100608,0.621222,-0.0910566,0.00811848,0.401763,-0.458969,0.0257265,0.0432663,0.586603,0.851081,1.24616,0.0590169,0.364411,-0.0534141,0.00476233,0.235675,-0.269233,0.0150913,0.0253802,-0.26125
-216.523,0.992216,0.0877487,5,31,0,220.148,0.47995,1.08093,0.927551,0.766712,-1.13085,1.21311,0.550804,-0.231957,-2.20694,0.189433,1.68273,0.906457,1.24512,1.56082,1.29017,-1.90291,2.04135,0.926855,-0.39032,-3.71369,0.318764,0.47995
-215.584,0.999675,0.0910534,6,63,0,223.815,-0.331054,3.56377,0.685268,-1.8093,0.690394,-1.52443,-0.538799,-0.904335,0.974911,-0.795801,0.29634,0.867765,1.25705,0.203072,-0.536169,0.204591,-0.451749,-0.159668,-0.267991,0.288905,-0.235828,-0.331054
-213.75,0.998901,0.0963573,5,63,0,219.909,0.858666,5.21012,0.123497,0.879219,-0.506119,-1.01686,0.496573,0.544298,-0.379674,-0.407596,0.958863,0.820722,1.38885,0.118417,0.843051,-0.485299,-0.975028,0.476145,0.521908,-0.364055,-0.390829,0.858666
-218.477,0.992411,0.10166,5,31,0,224.213,-0.727017,3.05939,-0.267573,-1.53081,-0.139272,-0.33731,-0.592273,0.176434,-0.841951,-3.3555,4.48076,0.902481,1.23148,-1.19893,-6.85919,-0.624046,-1.51141,-2.65384,0.790558,-3.77258,-15.0352,-0.727017
-213.955,0.999406,0.105313,5,31,0,223.301,1.13524,8.86203,-0.483752,0.208179,-1.1485,-0.976406,0.178768,0.963553,-0.67843,0.073501,1.88105,0.841633,1.18537,-0.909959,0.391594,-2.16037,-1.83667,0.33627,1.81249,-1.27616,0.138259,1.13524
-217.484,0.985482,0.111067,5,31,0,224.516,-0.50411,0.751889,1.74027,-2.33984,0.161155,-0.817831,-1.44037,0.0578242,-1.32266,0.857742,0.836004,0.854056,1.25765,1.45488,-1.95612,0.134726,-0.68371,-1.20416,0.0483412,-1.10575,0.717076,-0.50411
-215.341,0.994399,0.112817,4,15,0,220.068,-0.175711,-0.94153,1.72335,-2.06442,-0.0758745,-0.695519,-1.51767,-0.0195601,-0.983757,0.918095,0.968624,0.859138,1.2723,1.66928,-1.99965,-0.0734939,-0.673697,-1.47005,-0.0189464,-0.952891,0.88929,-0.175711
-216.12,0.99374,0.11725,5,31,0,225.145,0.0180826,9.21245,2.81714,1.44455,-0.217855,0.823765,0.875082,0.53176,0.236324,-1.08427,1.96294,0.901949,1.21084,5.52987,2.83557,-0.427636,1.617,1.71773,1.04381,0.46389,-2.12836,0.0180826
-218.264,0.996218,0.12156,5,31,0,224.962,0.369934,3.42791,-2.84471,-1.85176,-1.33823,-0.520577,-1.50242,-0.501669,0.0231262,0.901342,0.610732,0.826448,1.30683,-1.73736,-1.13093,-0.817301,-0.317933,-0.917573,-0.306385,0.0141239,0.550478,0.369934
-210.752,0.996216,0.126746,4,31,0,221.932,0.339553,5.586,0.328552,0.163581,-1.3658,0.183613,0.830614,-0.31926,0.150036,-0.413684,1.46792,0.875178,1.18454,0.482288,0.240124,-2.00489,0.26953,1.21928,-0.468649,0.220241,-0.607256,0.339553
-217.377,0.964888,0.13205,5,31,0,221.861,0.321051,-4.0274,-1.00629,0.642996,1.38495,0.16816,-1.49619,-1.82955,-0.419667,0.829115,0.87891,0.841401,1.39071,-0.884435,0.565135,1.21725,0.147798,-1.31501,-1.60801,-0.368849,0.728717,0.321051
-214.534,0.999816,0.126996,5,31,0,222.176,0.494527,2.25942,-0.342409,0.187951,0.868368,0.694949,-1.3587,-0.177168,2.03899,-0.561607,1.11023,0.815597,1.29209,-0.380153,0.208668,0.964088,0.771553,-1.50847,-0.196698,2.26375,-0.623512,0.494527
-213.813,0.992753,0.133387,5,31,0,220.478,0.959385,5.72503,-0.256878,-1.29866,-0.828187,-0.439381,1.40982,1.31702,-1.70792,0.358488,1.91401,0.920953,1.26022,-0.491665,-2.48564,-1.58516,-0.840978,2.6984,2.52078,-3.26896,0.686148,0.959385
-213.259,0.999849,0.137535,5,31,0,215.725,-0.0929061,2.44533,0.062745,0.596289,0.589314,0.841701,-0.798278,-1.16345,1.56978,-0.0884673,2.40588,0.84334,1.34652,0.150957,1.4346,1.41782,2.02503,-1.92056,-2.79913,3.7767,-0.212842,-0.0929061
-215.511,0.988231,0.144236,5,31,0,219.982,1.222,-1.32159,0.553468,-1.67217,0.000654506,-0.715282,0.463119,1.49857,-1.32681,0.284649,3.06174,0.955151,1.22736,1.69458,-5.11974,0.00200393,-2.19001,1.41795,4.58822,-4.06234,0.871523,1.222
-216.939,0.999777,0.146884,5,31,0,220.746,2.29622,0.684313,0.734163,-1.66847,0.435002,-0.482118,-1.08281,-0.858383,1.48469,0.0639844,6.04394,0.901436,1.32227,4.43724,-10.0842,2.62913,-2.91389,-6.54441,-5.18802,8.9734,0.386718,2.29622
-213.316,0.987759,0.153788,4,15,0,222.782,0.784511,4.16622,0.0814154,-1.2275,-0.0483183,0.00533738,0.832708,1.19687,-0.357059,-1.21102,2.57203,0.939035,1.18362,0.209403,-3.15716,-0.124276,0.0137279,2.14175,3.07839,-0.918366,-3.11477,0.784511
-217.174,0.932223,0.156272,5,31,0,226.918,0.034905,0.389834,0.862703,1.21618,-0.395182,0.692538,-0.462101,1.89699,-0.548049,-0.287302,0.175457,0.797279,1.34284,0.151367,0.213387,-0.0693374,0.12151,-0.0810787,0.33284,-0.096159,-0.0504091,0.034905
-217.161,0.990085,0.138884,4,31,0,226.767,0.0655157,3.14355,-0.66494,-0.484426,-0.680771,0.520769,-0.201651,-0.982698,0.128507,-1.55648,0.0590897,0.932587,1.4309,-0.0392911,-0.0286246,-0.0402266,0.0307721,-0.0119155,-0.0580674,0.00759344,-0.0919719,0.0655157
-213.33,0.996983,0.141936,5,31,0,222.548,0.497851,2.60399,1.2402,0.565885,0.30669,0.163908,-0.776714,0.583508,0.138823,1.17224,0.220438,0.828065,1.21346,0.273389,0.124743,0.0676062,0.0361316,-0.171218,0.128628,0.0306019,0.258406,0.497851
-212.549,0.993818,0.147381,5,31,0,218.413,0.627466,3.22025,-1.11788,-0.634828,0.880979,-0.409903,1.15754,-0.795943,-0.137811,-1.14314,0.962076,0.911006,1.29517,-1.07548,-0.610753,0.847569,-0.394358,1.11364,-0.765758,-0.132585,-1.09979,0.627466
-218.543,0.985101,0.151796,4,15,0,221.221,-0.0149975,0.378917,-0.825386,-1.10816,0.544679,-0.321556,3.40155,0.622452,-1.04762,-1.8151,2.48627,0.880003,1.26801,-2.05213,-2.75519,1.35422,-0.799475,8.45717,1.54758,-2.60465,-4.51283,-0.0149975
-211.821,0.995433,0.1531,4,15,0,222.269,0.691331,2.68589,-1.2154,-1.28934,0.277313,-0.673459,0.678667,0.156163,0.277155,1.02481,1.46573,0.917382,1.29691,-1.78144,-1.88982,0.406465,-0.987107,0.994741,0.228892,0.406233,1.50209,0.691331
-218.536,0.968042,0.15813,4,15,0,223.006,1.24773,1.76728,-1.28218,-1.89912,0.147429,-2.44945,-0.0957336,0.176619,-0.628901,1.34889,2.37586,0.872937,1.4342,-3.04628,-4.51205,0.350269,-5.81954,-0.227449,0.419622,-1.49418,3.20476,1.24773
-215.208,0.926909,0.153218,4,31,0,231.443,-0.157163,-3.57864,-1.57651,-0.810123,0.383703,1.72932,-0.362086,-1.41362,-0.222626,0.463452,1.77017,0.93023,1.24534,-2.79069,-1.43405,0.679219,3.06119,-0.640953,-2.50234,-0.394086,0.820387,-0.157163
-215.335,0.997576,0.135111,5,31,0,219.626,-0.154927,-1.86218,-0.982071,-1.20288,0.154062,1.81314,-0.130815,0.515888,-1.80533,0.192735,1.24638,0.929339,1.23288,-1.22403,-1.49923,0.192019,2.25985,-0.163045,0.64299,-2.25012,0.240221,-0.154927
-213.148,0.985904,0.140193,5,31,0,220.545,0.140979,10.0744,1.04757,-1.405,-1.817,-0.654782,0.455629,0.595872,1.49183,0.13011,1.73988,0.859272,1.30887,1.82266,-2.44454,-3.16136,-1.13924,0.792741,1.03675,2.59561,0.226376,0.140979
-213.791,0.980692,0.141579,5,31,0,220.01,0.65704,-1.0618,-0.284924,1.62176,0.764376,0.261156,-0.940454,0.215243,-1.12726,1.01647,1.29716,0.89528,1.26381,-0.369591,2.10368,0.991515,0.33876,-1.21992,0.279204,-1.46223,1.31852,0.65704
-216.462,0.994374,0.141271,4,31,0,220.118,0.86284,4.53672,0.209304,2.01786,0.862141,-0.471821,-0.131043,-0.00863371,-1.38905,1.79496,0.874459,0.884639,1.201,0.183028,1.76454,0.753907,-0.412588,-0.114591,-0.00754982,-1.21467,1.56962,0.86284
-214.304,0.955353,0.145332,5,31,0,223.456,0.530331,2.97657,0.818307,0.719425,0.598832,-0.251645,0.311624,-0.736303,1.22273,-0.226295,0.097659,0.924314,1.22842,0.0799151,0.0702583,0.0584813,-0.0245754,0.0304329,-0.0719066,0.11941,-0.0220997,0.530331
-215.33,0.971333,0.137002,5,31,0,220.674,-0.389297,6.29383,-0.376224,-0.566594,0.344504,0.0290241,-1.23112,0.210266,0.0777616,0.111524,1.24781,0.862847,1.37867,-0.469454,-0.706999,0.429873,0.0362164,-1.5362,0.262371,0.0970314,0.139161,-0.389297
-215.158,0.980565,0.133874,4,15,0,219.811,0.219821,-0.133738,-0.767642,-0.979501,-1.20137,-0.181191,-0.31367,-0.366692,0.274113,0.312105,2.50068,0.876041,1.38225,-1.91963,-2.44942,-3.00423,-0.4531,-0.784387,-0.916978,0.685467,0.780475,0.219821
-214.206,1,0.133518,5,31,0,220.255,0.958119,2.75483,0.646186,0.581742,1.78602,0.217263,0.546578,0.570573,-0.104094,-0.42678,0.194043,0.888369,1.1732,0.125388,0.112883,0.346564,0.0421583,0.106059,0.110715,-0.0201987,-0.0828136,0.958119
-217.665,0.988316,0.13893,4,15,0,223.611,-0.366063,0.392342,0.456472,0.0703984,0.710113,-0.129232,0.803924,-0.0132575,-1.66837,0.599674,0.0644293,0.852048,1.10845,0.0294102,0.00453572,0.0457521,-0.00832635,0.0517963,-0.000854171,-0.107492,0.0386366,-0.366063
-213.052,0.999853,0.140851,5,31,0,221.016,0.234925,0.941225,-0.819568,-0.103586,-0.0723361,-0.188633,-0.909517,-0.00167829,1.58996,-0.415057,1.72191,0.906663,1.4204,-1.41123,-0.178365,-0.124557,-0.32481,-1.56611,-0.00288987,2.73777,-0.714692,0.234925
-211.657,0.999869,0.146361,4,15,0,214.313,0.371547,4.55268,-0.23142,-0.81247,0.389355,0.421355,-0.166885,-0.247266,1.35115,-0.306656,1.90739,0.902944,1.38545,-0.441407,-1.54969,0.74265,0.803686,-0.318314,-0.471631,2.57716,-0.584912,0.371547
-213.495,0.982004,0.152005,5,31,0,217.569,0.332154,7.1712,0.46593,0.297479,-0.306275,-0.602501,1.22014,0.393822,-1.40084,0.409059,0.902474,0.857008,1.15885,0.42049,0.268467,-0.276405,-0.543742,1.10115,0.355414,-1.26422,0.369165,0.332154
-214.995,0.977535,0.151867,5,31,0,220.442,0.781583,6.62415,-0.458402,-0.633107,0.0405431,1.37429,-1.27675,0.255548,1.35618,-0.230486,0.455584,0.920615,1.39006,-0.208841,-0.288434,0.0184708,0.626107,-0.581668,0.116423,0.617855,-0.105006,0.781583
-214.055,0.989661,0.150276,5,31,0,218.381,0.280549,1.75443,0.60197,-0.336642,-0.294433,-1.09816,1.08523,-0.458638,-1.58129,0.351235,1.74773,0.839866,1.14239,1.05208,-0.588359,-0.514589,-1.91929,1.89668,-0.801575,-2.76367,0.613863,0.280549
-216.888,0.996741,0.152562,5,31,0,221.94,-0.171252,7.97768,0.266057,0.639272,-0.780596,-1.30457,-0.464854,-0.44786,-1.43028,0.91077,1.23485,0.824793,1.1574,0.32854,0.789405,-0.963918,-1.61095,-0.574024,-0.55304,-1.76618,1.12466,-0.171252
-219.065,0.998553,0.15716,5,31,0,224.637,0.57095,0.640518,-1.01965,-2.42363,0.754528,1.91335,0.495453,0.934482,2.40052,0.67273,0.722572,0.918943,1.30815,-0.736771,-1.75125,0.545201,1.38254,0.358,0.675231,1.73455,0.486096,0.57095
-214.739,0.996255,0.16244,5,31,0,226.071,0.275216,3.49465,0.705642,0.607119,0.335758,-0.82275,-0.714054,-0.133055,-2.64741,0.521162,0.372226,0.85153,1.23958,0.262658,0.225985,0.124978,-0.306248,-0.265789,-0.0495265,-0.985433,0.19399,0.275216
-217.757,0.981112,0.167017,5,31,0,223.502,0.477542,16.047,1.46021,0.594848,-0.0569565,-0.385043,0.550875,-0.454234,0.761412,0.163114,2.77892,0.984361,1.35868,4.05781,1.65304,-0.158278,-1.07,1.53084,-1.26228,2.1159,0.45328,0.477542
-214.607,0.998919,0.166357,5,31,0,223.662,-0.222381,10.7737,-1.63255,-1.14885,-1.36725,-0.231861,1.37506,-0.786084,0.264783,-0.536123,2.25884,0.850458,1.23534,-3.68767,-2.59507,-3.0884,-0.523737,3.10604,-1.77564,0.598104,-1.21102,-0.222381
-216.501,0.993362,0.171874,4,15,0,221.569,1.62341,6.82049,-0.855777,-0.888178,-0.717361,-0.559213,0.871012,-0.972117,-1.01703,1.23224,2.48458,0.838897,1.23948,-2.12625,-2.20675,-1.78234,-1.38941,2.1641,-2.4153,-2.52688,3.06159,1.62341
-216.577,0.999602,0.175485,5,31,0,223.031,-1.16918,8.41473,1.08519,1.33179,-0.884818,0.392718,0.110818,0.462873,1.17535,-1.23159,1.78903,0.945062,1.34915,1.94144,2.38261,-1.58296,0.702582,0.198257,0.828092,2.10273,-2.20335,-1.16918
-215.557,0.993587,0.181406,4,15,0,222.823,-0.190729,6.36466,0.286841,-0.762419,-2.18545,0.980461,-0.492629,-1.95989,-0.363612,-0.041189,1.21151,0.912514,1.35917,0.34751,-0.923678,-2.6477,1.18784,-0.596825,-2.37443,-0.44052,-0.0499009,-0.190729
-212.029,0.980936,0.185171,4,15,0,219.173,0.385633,6.61783,0.776718,0.725417,-0.952468,0.585802,-0.708003,-1.41067,-0.755553,-0.424532,0.88389,0.860755,1.30448,0.686533,0.641188,-0.841877,0.517784,-0.625796,-1.24687,-0.667825,-0.37524,0.385633
-212.68,0.993943,0.184195,5,31,0,217.953,0.297514,-3.80613,0.314885,-1.39999,0.474688,0.320647,1.20006,1.63644,-0.320533,0.168165,1.97303,0.87031,1.20606,0.621278,-2.76224,0.936576,0.632648,2.36776,3.22874,-0.632422,0.331795,0.297514
-215.363,0.977278,0.18806,4,31,0,221.997,-0.657258,4.15291,1.14556,-1.76824,0.0971,-0.0584889,-0.351641,-1.0314,-0.2503,0.590521,0.552938,0.869978,1.2268,0.633424,-0.977725,0.0536903,-0.0323407,-0.194436,-0.570299,-0.1384,0.326522,-0.657258
-214.886,0.999901,0.185664,4,15,0,219.941,0.176061,-2.66526,1.01163,0.515539,0.751637,-0.729666,-0.885762,0.0720782,0.341646,1.47915,2.85174,0.933214,1.32031,2.88491,1.47018,2.14347,-2.08082,-2.52596,0.205548,0.974285,4.21814,0.176061
-214.715,0.991697,0.191733,4,15,0,220.625,0.252723,-1.49837,-0.102293,-1.43829,-0.182968,0.931394,-1.03963,2.1123,-0.238137,-1.54346,1.28447,0.881209,1.33316,-0.131392,-1.84743,-0.235016,1.19635,-1.33536,2.71318,-0.30588,-1.98252,0.252723
-215.188,0.953796,0.194733,4,15,0,222.014,0.625484,8.07038,1.04875,2.41544,-0.61499,0.753726,-0.304313,-0.328121,0.276289,0.581798,1.28524,0.837525,1.30782,1.34789,3.10441,-0.790408,0.968717,-0.391114,-0.421713,0.355097,0.747748,0.625484
-216.647,0.992908,0.183516,4,31,0,221.302,0.0710223,-4.29064,-0.97255,-2.6097,0.526906,-0.248016,-0.728937,-0.404504,-0.833619,-1.06595,2.57287,0.954601,1.29419,-2.50224,-6.71442,1.35566,-0.638113,-1.87546,-1.04074,-2.14479,-2.74255,0.0710223
