# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=models/armodel_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,b_Intercept
-178.077,0.00266151,2.24655,1,1,0,180.846,-0.300888,0.874353,0.925807,-0.300888
-176.918,0.991547,0.288931,3,15,0,179.816,0.0465348,0.87078,1.09405,0.0465348
-177.889,0.982236,0.486228,3,7,0,178.254,0.226252,0.878375,0.940736,0.226252
-176.399,0.860138,0.792678,2,3,0,179.847,-0.129685,0.847151,1.06126,-0.129685
-177.106,0.930961,0.941832,2,3,0,177.263,0.0551,0.802888,1.01158,0.0551
-176.36,1,1.33333,1,1,0,176.802,-0.142561,0.83368,1.04443,-0.142561
-176.36,0.0666047,2.2304,2,3,0,176.811,-0.142561,0.83368,1.04443,-0.142561
-176.479,0.98787,0.36768,2,7,0,177.383,-0.118253,0.875306,1.02942,-0.118253
-176.592,0.990516,0.598016,3,7,0,176.903,-0.272731,0.855019,0.987735,-0.272731
-177.248,0.823643,0.972108,2,7,0,178.047,-0.232046,0.79411,0.99403,-0.232046
-177.248,0.356103,1.04754,2,3,0,180.423,-0.232046,0.79411,0.99403,-0.232046
-176.704,0.997077,0.36619,3,15,0,177.645,0.103455,0.866001,1.07265,0.103455
-176.942,0.986753,0.600472,2,3,0,177.056,0.190141,0.852181,1.08225,0.190141
-176.323,0.987936,0.954298,1,3,0,177.107,-0.1046,0.842596,1.04812,-0.1046
-176.323,0.0707054,1.51131,2,3,0,179.356,-0.1046,0.842596,1.04812,-0.1046
-177.124,0.973484,0.277739,3,15,0,178.76,0.208344,0.824232,1.05738,0.208344
-177.656,0.988555,0.426109,3,7,0,178.531,-0.230557,0.831145,0.92979,-0.230557
-177.713,0.974856,0.6731,3,7,0,179.015,-0.368486,0.786911,1.00274,-0.368486
-178.632,0.44124,1.02423,2,3,0,181.417,-0.805442,0.866661,1.08676,-0.805442
-176.705,0.992708,0.458719,3,7,0,179.46,0.1216,0.864798,0.987222,0.1216
-178.485,0.905989,0.72464,2,3,0,179.003,-0.736662,0.828302,1.04986,-0.736662
-180.185,0.863871,0.936111,2,3,0,181.478,-0.5021,0.936966,0.972742,-0.5021
-178.135,1,1.0969,2,3,0,179.658,-0.590886,0.905445,1.0497,-0.590886
-178.135,0.148694,1.73687,1,3,0,178.774,-0.590886,0.905445,1.0497,-0.590886
-178.099,0.958417,0.415644,3,7,0,180.225,-0.100089,0.91807,0.992596,-0.100089
-176.463,1,0.600697,2,3,0,178.292,-0.0113294,0.847313,1.06509,-0.0113294
-177.865,0.873878,0.946627,2,7,0,177.978,-0.232409,0.770207,1.01875,-0.232409
-177.865,0.395166,1.1279,1,1,0,179.538,-0.232409,0.770207,1.01875,-0.232409
-176.931,0.984423,0.476371,3,7,0,179.127,0.0195437,0.894798,1.03186,0.0195437
-176.613,1,0.721136,2,7,0,177.141,-0.177979,0.821469,0.99242,-0.177979
-176.613,0.00658363,1.12331,1,1,0,181.343,-0.177979,0.821469,0.99242,-0.177979
-177.445,0.995033,0.210647,4,15,0,177.939,0.039436,0.88212,0.949514,0.039436
-176.84,0.99926,0.325256,3,7,0,177.802,-0.173984,0.843964,1.0995,-0.173984
-176.743,0.988191,0.504269,3,7,0,177.515,-0.0620428,0.841761,0.96461,-0.0620428
-180.353,0.645823,0.760255,2,7,0,181.61,-0.817205,0.933775,1.11751,-0.817205
-177.451,0.996958,0.559725,3,7,0,181.181,-0.355496,0.818169,0.959115,-0.355496
-177.36,0.727297,0.854993,2,3,0,179.862,-0.54776,0.830722,1.03445,-0.54776
-178.162,0.879705,0.74626,3,7,0,179.289,0.447958,0.90275,1.09851,0.447958
-177.996,0.735105,0.891186,2,3,0,180.119,-0.213124,0.77127,0.993453,-0.213124
-176.513,0.997596,0.79116,3,7,0,177.921,-0.210946,0.820509,1.0248,-0.210946
-176.56,0.300706,1.19723,2,3,0,180.437,0.0231096,0.874017,1.00229,0.0231096
-180.217,0.876781,0.442317,3,7,0,181.036,-0.321809,0.939317,0.963819,-0.321809
-177.487,0.962195,0.524493,3,7,0,182.534,0.312356,0.875839,1.09992,0.312356
-176.484,0.97535,0.736337,3,7,0,177.925,-0.161865,0.873219,1.01528,-0.161865
-177.243,0.913841,1.05756,2,3,0,177.596,-0.462142,0.816968,1.05196,-0.462142
-177.243,0.265436,1.34013,2,3,0,179.519,-0.462142,0.816968,1.05196,-0.462142
-176.766,0.985651,0.472762,2,7,0,178.209,0.10502,0.885267,1.03909,0.10502
-180.095,0.824808,0.690598,2,7,0,180.31,0.092152,0.917841,1.20117,0.092152
-177.916,0.972623,0.734542,2,7,0,181.221,-0.419047,0.906072,1.08233,-0.419047
-177.381,0.987547,1.04024,2,3,0,178.106,-0.0846489,0.787382,0.999373,-0.0846489
-179.021,0.687064,1.51132,1,1,0,179.239,-0.0470873,0.748331,1.09311,-0.0470873
-176.328,0.78451,1.22773,2,3,0,178.99,-0.133773,0.832629,1.02654,-0.133773
-176.431,0.924536,1.20413,2,3,0,176.798,-0.00680186,0.848473,1.0607,-0.00680186
-178.014,0.413708,1.54241,1,1,0,178.143,0.301268,0.82402,1.1099,0.301268
-177.471,0.941632,0.747857,2,3,0,179.105,-0.350212,0.898951,1.07114,-0.350212
-176.764,0.959386,0.989224,2,3,0,178.4,0.1324,0.880407,1.00613,0.1324
-178.648,0.425948,1.34954,2,3,0,178.99,-0.0588411,0.923223,1.1181,-0.0588411
-176.462,1,0.6762,2,3,0,178.426,0.0326327,0.864985,1.05196,0.0326327
-176.462,0.840463,0.993947,1,3,0,177.791,0.0326327,0.864985,1.05196,0.0326327
-177.474,0.770775,1.08285,1,3,0,177.903,-0.305978,0.845687,1.12935,-0.305978
-176.691,0.861751,1.03632,2,3,0,178.493,0.101312,0.858137,0.98215,0.101312
-177.374,0.934903,1.17299,2,3,0,177.41,-0.40011,0.827722,1.10415,-0.40011
-177.634,0.9734,1.51659,2,3,0,177.906,0.358087,0.884714,0.977238,0.358087
-177.634,1.25993e-05,2.09908,1,3,1,182.968,0.358087,0.884714,0.977238,0.358087
-177.381,0.98341,0.493636,3,7,0,178.521,0.380678,0.862915,1.07167,0.380678
-177.713,0.885825,0.697017,3,7,0,179.111,0.159894,0.79515,1.01331,0.159894
-176.312,0.99986,0.823032,3,7,0,177.653,-0.149993,0.837958,1.01334,-0.149993
-177.063,0.791607,1.19111,1,3,0,177.393,0.0541435,0.892619,1.0719,0.0541435
-177.323,0.983216,1.18408,2,3,0,177.657,-0.150445,0.806936,0.959569,-0.150445
-177.323,0.00368696,1.65619,1,1,0,179.889,-0.150445,0.806936,0.959569,-0.150445
-176.763,0.981713,0.40602,2,7,0,178.427,-0.05671,0.852185,1.09516,-0.05671
-177.213,0.979401,0.567236,3,7,0,177.568,-0.45899,0.873357,0.98966,-0.45899
-177.129,0.994961,0.787178,3,7,0,178.034,-0.0876147,0.864192,1.11609,-0.0876147
-178.593,0.61264,1.11978,2,3,0,181.132,-0.643861,0.823815,0.969507,-0.643861
-176.783,1,0.81428,2,3,0,178.781,-0.31981,0.815087,1.03421,-0.31981
-177.004,0.586658,1.1652,2,3,0,178.772,0.074726,0.810181,1.0052,0.074726
-177.556,0.934376,0.811728,2,3,0,178.28,-0.284004,0.853834,0.934261,-0.284004
-177.15,1,1.03417,1,1,0,177.648,-0.264784,0.861447,0.952329,-0.264784
-179.377,0.318388,1.47253,2,3,0,180.311,0.256237,0.791952,1.15196,0.256237
-177.924,1,0.649359,2,3,0,179.686,0.128858,0.822625,1.13751,0.128858
-177.859,0.991032,0.923734,2,7,0,178.054,-0.393568,0.868999,0.938699,-0.393568
-177.815,1,1.29079,2,3,0,178.271,0.193166,0.830266,1.12848,0.193166
-177.815,4.88416e-06,1.82691,1,1,0,180.243,0.193166,0.830266,1.12848,0.193166
-179.635,0.919491,0.475324,3,7,0,181.282,-0.998327,0.878679,1.07709,-0.998327
-179.787,0.836671,0.587988,3,7,0,184.11,-0.538663,0.876709,0.901108,-0.538663
-177.735,0.989409,0.631943,3,7,0,181.079,-0.151159,0.913053,1.00828,-0.151159
-181.288,0.439806,0.876528,3,7,0,182.285,-0.244789,0.696698,1.06102,-0.244789
-178.662,0.937121,0.485044,3,7,0,185.242,-0.428757,0.772249,1.10246,-0.428757
-177.554,0.936316,0.615905,3,7,0,179.982,0.411425,0.84596,1.04481,0.411425
-176.317,0.971399,0.779729,3,7,0,178.643,-0.0467052,0.861039,1.03451,-0.0467052
-177.603,0.811492,1.04428,2,3,0,177.973,0.43221,0.874823,0.994945,0.43221
-176.445,0.958546,1.07293,2,3,0,177.699,-0.11827,0.867622,1.05285,-0.11827
-177.286,0.769874,1.40265,2,3,0,177.783,0.287963,0.870468,0.976535,0.287963
-177.75,0.435435,1.34474,2,3,0,178.799,0.153307,0.803929,0.977034,0.153307
-177.55,1,0.747926,2,3,0,177.922,0.167519,0.810486,0.981284,0.167519
-177.339,1,1.04424,2,3,0,177.682,-0.424822,0.877671,1.09146,-0.424822
-177.339,0.0027076,1.45472,1,1,0,180.008,-0.424822,0.877671,1.09146,-0.424822
-177.417,0.978355,0.404783,4,15,0,178.968,0.21613,0.848499,0.956286,0.21613
-177.215,1,0.545088,2,3,0,177.488,0.16869,0.842424,0.961597,0.16869
-177.716,0.855074,0.758462,3,7,0,179.847,-0.372465,0.843792,1.13533,-0.372465
-177.902,0.961972,0.835464,3,7,0,178.976,-0.141411,0.767484,1.02589,-0.141411
-177.99,0.710069,1.09037,2,3,0,179.105,0.0876454,0.91887,1.00718,0.0876454
-176.645,1,0.952391,2,3,0,178.04,0.0744795,0.864908,1.07121,0.0744795
-176.645,0.455058,1.31728,2,3,0,177.63,0.0744795,0.864908,1.07121,0.0744795
-177.497,0.92781,0.76964,2,3,0,177.743,0.0871821,0.901415,1.08994,0.0871821
-178.047,0.757056,0.948933,2,3,0,179.187,-0.168663,0.764255,1.0599,-0.168663
-178.247,0.980869,0.894008,1,1,0,178.366,-0.24158,0.760737,1.06446,-0.24158
-177.253,0.873757,1.19546,1,3,0,178.163,-0.146424,0.786328,1.0254,-0.146424
-177.253,7.84719e-17,1.3504,2,3,0,188.388,-0.146424,0.786328,1.0254,-0.146424
-178.257,0.978086,0.392156,3,7,0,179.242,-0.214962,0.768141,1.09952,-0.214962
-176.712,0.986454,0.52202,3,7,0,178.897,-0.0570834,0.878686,1.06928,-0.0570834
-176.799,0.997075,0.702709,2,3,0,176.834,-0.0507604,0.877812,1.07998,-0.0507604
-177.917,0.945899,0.959827,2,3,0,178.156,0.551939,0.873772,1.04711,0.551939
-177.917,0.536382,1.2097,1,3,0,181.41,0.551939,0.873772,1.04711,0.551939
-177.181,0.999103,0.813377,3,7,0,178.204,-0.520454,0.848782,1.00441,-0.520454
-177.181,0.253952,1.11085,2,3,0,181.16,-0.520454,0.848782,1.00441,-0.520454
-176.825,0.999886,0.487148,3,7,0,177.452,0.237869,0.856432,1.05351,0.237869
-177.367,0.966334,0.66586,2,3,0,177.712,0.269343,0.870316,1.10102,0.269343
-178.987,0.914344,0.863508,2,3,0,179.83,0.437758,0.93464,1.0446,0.437758
-182.871,0.0882361,1.03377,2,3,0,184.841,1.03638,0.971097,1.00794,1.03638
-180.207,1,0.356652,3,7,0,183.641,0.8656,0.918238,0.976908,0.8656
-180.309,0.994617,0.486236,4,15,0,180.486,-0.775035,0.783531,1.08917,-0.775035
-182.378,0.937437,0.656429,3,7,0,184.112,1.34818,0.900956,1.04481,1.34818
-182.951,1,0.812338,2,3,0,183.627,1.27982,0.97288,1.07892,1.27982
-182.951,0.578872,1.10205,2,7,0,186.669,1.27982,0.97288,1.07892,1.27982
-177.033,0.96943,0.798921,3,7,0,183.713,-0.438463,0.821705,1.02852,-0.438463
-176.881,1,1.03418,2,3,0,177.415,0.267756,0.870614,1.0426,0.267756
-177.335,0.533928,1.39851,2,3,0,178.21,-0.457375,0.809404,1.03537,-0.457375
-178.169,0.907322,0.95076,2,7,0,179.271,0.40142,0.845021,0.963555,0.40142
-180.623,0.097993,1.12055,2,3,0,184.671,-0.661232,0.935793,0.968116,-0.661232
-180.267,0.977822,0.403449,3,15,0,184.563,0.330083,0.843305,1.22348,0.330083
-178.051,0.996811,0.527778,3,7,0,181.055,0.46063,0.876388,1.10934,0.46063
-176.774,0.972206,0.708756,2,7,0,178.84,0.134444,0.877931,1.0609,0.134444
-176.661,0.87896,0.916934,3,7,0,178.564,0.0409344,0.824698,1.05719,0.0409344
-177.142,0.723846,1.03495,2,3,0,178.328,0.0819789,0.875098,0.96,0.0819789
-178.431,0.75671,0.932994,2,7,0,179.999,-0.363624,0.778791,0.968006,-0.363624
-177.236,0.984091,0.882339,3,7,0,178.956,0.110592,0.85607,1.11574,0.110592
-176.347,1,1.15734,2,3,0,177.18,-0.0810588,0.857274,1.00134,-0.0810588
-178.023,0.283576,1.55089,2,3,0,178.398,0.118625,0.915573,0.989312,0.118625
-176.445,0.979686,0.744861,2,3,0,178.398,-0.177843,0.870552,1.01983,-0.177843
-176.49,0.990026,0.969254,2,3,0,176.677,0.0900483,0.839781,1.03516,0.0900483
-177.425,0.637554,1.27822,2,3,0,177.707,0.00206341,0.787534,1.01469,0.00206341
-177.864,0.91863,1.02069,2,3,0,178.52,-0.114253,0.895386,1.12878,-0.114253
-177.946,1,1.21476,2,3,0,178.504,0.0425607,0.804329,0.945297,0.0425607
-177.946,3.1209e-07,1.62036,1,1,0,181.656,0.0425607,0.804329,0.945297,0.0425607
-177.536,1,0.527584,2,3,0,178.003,0.0182698,0.802365,0.96482,0.0182698
-176.897,1,0.704166,3,7,0,177.785,-0.273064,0.804876,1.0417,-0.273064
-176.715,0.754001,0.938503,2,3,0,179.533,-0.0631465,0.82418,1.07796,-0.0631465
-176.294,0.912235,0.88548,2,3,0,177.585,-0.0813234,0.853541,1.00918,-0.0813234
-176.78,0.88213,1.04209,2,3,0,176.925,-0.357756,0.867284,0.997978,-0.357756
-176.335,0.47395,1.17513,2,3,0,180.573,-0.000107619,0.854265,1.00999,-0.000107619
-176.603,0.908037,0.751461,1,3,0,177.232,-0.0425448,0.851368,1.08178,-0.0425448
-176.99,0.828566,0.878515,1,3,0,178.361,-0.265189,0.868066,0.965359,-0.265189
-177.794,0.888868,0.919549,2,3,0,178.743,0.227529,0.809495,0.986443,0.227529
-177.965,0.721663,1.04568,2,3,0,180.162,0.00737456,0.897268,1.13226,0.00737456
-176.936,0.925404,0.944269,2,3,0,179.159,0.00523403,0.818816,0.975786,0.00523403
-178.469,0.473452,1.1282,2,7,0,180.365,0.635996,0.864313,1.05696,0.635996
-179.293,0.919322,0.725537,3,7,0,180.458,-0.368977,0.775315,1.15936,-0.368977
-176.724,1,0.859485,2,3,0,179.416,-0.355345,0.870812,1.01605,-0.355345
-181.342,0.415715,1.13554,2,3,0,182.966,-1.03397,0.911612,1.17809,-1.03397
-177.173,0.981694,0.677175,2,3,0,182.014,-0.415792,0.882076,0.99732,-0.415792
-178.085,0.825986,0.872078,2,3,0,179.573,-0.646137,0.896622,1.02384,-0.646137
-177.681,0.867434,0.908672,3,7,0,179.687,0.03676,0.837785,0.928683,0.03676
-177.969,0.961613,1.00108,2,3,0,178.698,-0.295377,0.83178,1.15207,-0.295377
-180.565,0.603067,1.25149,2,3,0,180.83,0.371937,0.785489,0.950966,0.371937
-180.565,0,8.74831,0,1,1,181.999,0.371937,0.785489,0.950966,0.371937
-176.732,1,1.19378,1,1,0,178.803,-0.411664,0.847169,1.04081,-0.411664
-176.732,0.165506,1.49681,1,1,0,178.355,-0.411664,0.847169,1.04081,-0.411664
-176.865,0.998825,0.209534,4,15,0,177.223,0.132778,0.832573,0.987757,0.132778
-176.45,0.999596,0.317274,3,7,0,177.01,-0.111532,0.87321,1.0194,-0.111532
-176.374,0.999877,0.529405,3,7,0,176.5,-0.0482532,0.830455,1.02949,-0.0482532
-177.003,0.89324,0.935835,2,3,0,177.51,-0.30551,0.803029,1.02004,-0.30551
-176.619,1,1.22345,2,3,0,177.032,-0.0613167,0.8271,1.07152,-0.0613167
-176.619,9.01412e-08,2.27506,1,1,0,178.092,-0.0613167,0.8271,1.07152,-0.0613167
-176.951,0.996938,0.180833,3,15,0,177.565,-0.135202,0.822332,1.09724,-0.135202
-177.024,0.98929,0.338474,4,15,0,177.843,-0.497584,0.859202,1.01944,-0.497584
-176.507,0.870628,0.621056,2,3,0,179.295,0.081583,0.859328,0.999352,0.081583
-177.776,0.867973,0.785354,2,3,0,177.908,-0.335503,0.807982,1.12247,-0.335503
-177.891,0.937656,0.985627,2,3,0,178.648,-0.581496,0.847587,1.10773,-0.581496
-178.597,0.276156,1.53428,2,3,0,180.949,0.534791,0.921381,1.03057,0.534791
-177.158,0.990867,0.310607,3,7,0,179.474,-0.32626,0.815173,1.08887,-0.32626
-177.908,0.934432,0.571817,3,7,0,178.665,0.479162,0.863463,0.99022,0.479162
-180.196,0.90755,0.880201,2,7,0,180.896,0.231487,0.907278,1.21369,0.231487
-177.67,1,1.24235,2,3,0,179.302,-0.349611,0.813696,0.951711,-0.349611
-177.67,9.11924e-10,2.29856,1,3,1,180.953,-0.349611,0.813696,0.951711,-0.349611
-178.665,0.995063,0.218985,4,15,0,180.059,-0.0379396,0.763607,1.11214,-0.0379396
-177.064,0.99645,0.401429,3,7,0,179.187,-0.0755996,0.898344,1.04912,-0.0755996
-177.132,0.954085,0.731646,3,7,0,178.563,-0.119669,0.795987,1.06889,-0.119669
-177.132,0.425366,1.16861,1,3,0,179.353,-0.119669,0.795987,1.06889,-0.119669
-176.569,0.970394,0.408886,3,7,0,177.972,0.144079,0.846302,1.01706,0.144079
-177.436,0.805737,0.682178,1,3,0,179.687,-0.0312199,0.790622,1.07844,-0.0312199
-176.611,0.996089,0.710602,2,3,0,177.627,-0.201142,0.876526,1.05081,-0.201142
-177.133,0.751978,1.25696,2,3,0,177.929,-0.4026,0.856501,0.969964,-0.4026
-177.503,0.750123,1.12229,2,3,0,179.241,-0.392053,0.83236,1.11697,-0.392053
-176.467,0.872834,0.998872,2,3,0,178.745,0.0376361,0.8647,1.00171,0.0376361
-176.467,0.154324,1.24306,1,1,0,177.705,0.0376361,0.8647,1.00171,0.0376361
-176.503,0.998995,0.222507,3,7,0,176.638,0.118199,0.862641,1.01717,0.118199
-178.991,0.910269,0.391248,2,5,0,182.067,-0.430584,0.834668,0.905907,-0.430584
-179.103,1,0.538846,3,7,0,180.034,-0.199461,0.845886,0.886456,-0.199461
-178.059,0.802588,0.934769,2,3,0,180.877,0.211112,0.909143,0.97304,0.211112
-178.059,0.211598,0.960494,2,3,0,180.407,0.211112,0.909143,0.97304,0.211112
-177.881,0.999886,0.21366,4,15,0,178.722,-0.307596,0.780061,1.08613,-0.307596
-177.548,0.999392,0.368372,3,7,0,178.086,-0.336561,0.799397,1.09481,-0.336561
-176.734,0.961147,0.629008,3,7,0,179.796,-0.243372,0.812345,1.04963,-0.243372
-176.734,0.551287,0.96709,2,3,0,181.599,-0.243372,0.812345,1.04963,-0.243372
-177.164,0.969531,0.527836,3,7,0,177.784,0.139775,0.820318,0.983332,0.139775
-177.849,0.958599,0.824355,2,3,0,178.378,-0.406183,0.829615,1.13345,-0.406183
-176.664,0.854403,1.24488,2,3,0,177.785,0.152746,0.848102,0.999209,0.152746
-176.664,0.405086,1.44664,1,3,0,176.835,0.152746,0.848102,0.999209,0.152746
-178.961,0.935884,0.560572,2,7,0,179.253,0.52157,0.923566,0.993117,0.52157
-177.13,1,0.796206,2,3,0,179.186,-0.389967,0.816686,0.991644,-0.389967
-176.826,1,1.31294,2,3,0,177.071,0.0204489,0.890292,1.04292,0.0204489
-176.826,0.120333,2.15008,1,3,1,178.138,0.0204489,0.890292,1.04292,0.0204489
-176.599,0.961529,0.43372,2,7,0,179.206,-0.313868,0.86841,1.03689,-0.313868
-177.269,0.835822,0.649107,3,7,0,179.471,-0.446035,0.883254,1.06919,-0.446035
-177.01,0.708805,0.719834,3,7,0,180.801,0.21492,0.889567,1.02305,0.21492
-181.186,0.833543,0.593202,2,3,0,181.668,-0.524527,0.757863,0.933075,-0.524527
-180.513,1,0.65376,1,1,0,181.634,-0.505074,0.765421,0.937408,-0.505074
-177.692,1,1.05454,1,1,0,179.607,-0.043206,0.805142,0.947201,-0.043206
-179.044,0.0689583,1.69062,2,3,0,181.193,-0.660977,0.829679,0.948415,-0.660977
-177.916,1,0.326221,3,7,0,180.259,0.0279226,0.81819,0.930966,0.0279226
-178.896,0.892541,0.523643,2,3,0,180.946,-0.416033,0.791663,0.93747,-0.416033
-176.443,0.855586,0.656852,2,3,0,180.875,-0.0393259,0.825503,1.0224,-0.0393259
-176.979,0.805387,0.756723,2,3,0,177.884,-0.376664,0.883371,1.02085,-0.376664
-177.725,0.967792,0.778728,2,7,0,177.864,0.329882,0.829672,0.989105,0.329882
-179.104,0.496684,1.14505,2,3,0,180.68,0.331656,0.816453,1.15567,0.331656
-177.3,1,0.598096,3,7,0,179.675,-0.410823,0.80962,1.06982,-0.410823
-177.258,1,0.940334,2,7,0,177.369,0.122312,0.895659,0.988374,0.122312
-177.258,3.47203e-06,1.47065,2,3,0,181.871,0.122312,0.895659,0.988374,0.122312
-177.889,0.974429,0.266568,4,15,0,179.1,-0.366958,0.908949,1.00109,-0.366958
-178.065,1,0.395472,3,7,0,178.951,-0.42931,0.900614,0.971957,-0.42931
-177.294,0.966753,0.616725,3,7,0,179.806,0.167302,0.829275,1.09861,0.167302
-176.437,0.91164,0.892035,2,3,0,178.435,-0.284812,0.855023,1.01903,-0.284812
-177.399,0.74292,1.14437,2,3,0,178.046,-0.142971,0.803283,1.10706,-0.142971
-178.678,0.797068,1.02871,1,1,0,178.691,-0.0414867,0.777514,1.14157,-0.0414867
-180.191,0.606549,1.03613,2,3,0,182.356,0.144323,0.887328,1.23046,0.144323
-179.881,0.957149,0.703448,2,7,0,181.464,0.131031,0.833783,1.22403,0.131031
-178.888,0.959288,0.986864,2,3,0,180.976,-0.300535,0.899627,0.924833,-0.300535
-178.058,1,1.3856,2,3,0,178.31,0.0173657,0.822142,1.15412,0.0173657
-178.058,7.81536e-16,2.10628,1,1,0,180.205,0.0173657,0.822142,1.15412,0.0173657
-177.438,0.998327,0.4198,2,3,0,178.342,-0.155308,0.838932,1.1347,-0.155308
-179.033,0.873019,0.637062,3,7,0,179.968,-0.758199,0.913439,1.07725,-0.758199
-179.688,0.897241,0.748608,2,7,0,180.355,-0.752663,0.929459,1.02604,-0.752663
-179.594,0.930093,0.921765,1,1,0,180.576,-0.690262,0.931118,1.02484,-0.690262
-181.605,0.731631,1.20903,2,3,0,182.129,0.356242,0.762828,1.17966,0.356242
-179.888,1,1.06808,2,3,0,181.176,-0.554236,0.904622,0.922074,-0.554236
-179.888,0.00306831,1.60215,1,1,0,183.007,-0.554236,0.904622,0.922074,-0.554236
-176.892,0.992175,0.339498,3,7,0,180.614,-0.0836256,0.800687,1.04063,-0.0836256
-176.73,0.991733,0.502279,2,7,0,177.273,-0.282927,0.878069,1.0493,-0.282927
-178.212,0.788403,0.739716,2,3,0,179.849,-0.0393003,0.823744,0.914051,-0.0393003
-181.41,0.561768,0.732825,3,7,0,183.007,0.136107,0.773668,1.23453,0.136107
-181.726,0.997728,0.469524,3,7,0,184.309,-0.470244,0.703096,1.07471,-0.470244
-177.57,0.653168,0.695854,2,7,0,186.196,-0.313594,0.902948,0.998568,-0.313594
-177.078,0.977094,0.532871,3,7,0,179.057,-0.258751,0.801124,1.06628,-0.258751
-177.443,0.960496,0.756233,3,7,0,178.194,-0.0381635,0.815927,0.946865,-0.0381635
-178.022,0.900797,1.03682,2,3,0,178.479,-0.251392,0.888468,1.1409,-0.251392
-180.044,0.169469,1.26698,2,3,0,181.308,0.312973,0.763468,1.02505,0.312973
-176.472,1,0.392931,2,7,0,180.542,-0.0441302,0.825682,1.04506,-0.0441302
-178.284,0.877486,0.579075,2,3,0,178.596,0.0960109,0.782041,0.978878,0.0960109
-177.277,0.9836,0.677499,3,7,0,179.844,-0.369757,0.896016,1.03396,-0.369757
-177.214,0.968231,0.963114,2,3,0,178.105,-0.449464,0.836482,1.08614,-0.449464
-177.214,0.124253,1.32695,2,3,0,178.774,-0.449464,0.836482,1.08614,-0.449464
-176.691,0.998127,0.388068,3,7,0,177.686,-0.36951,0.833567,1.01418,-0.36951
-176.663,0.989698,0.565238,2,3,0,176.969,-0.393664,0.848988,1.02662,-0.393664
-176.566,0.996457,0.80823,3,7,0,176.911,0.153519,0.848663,1.02797,0.153519
-177.877,0.566844,1.16646,2,7,0,178.118,-0.261959,0.914797,1.01673,-0.261959
-176.91,1,0.773411,2,3,0,178.009,-0.0670103,0.821672,1.0922,-0.0670103
-177.011,0.787428,1.12014,2,3,0,178.816,0.273062,0.8427,1.01725,0.273062
-178.467,0.878391,1.10577,2,3,0,178.86,-0.373289,0.864137,1.16908,-0.373289
-178.625,0.956439,1.28378,1,1,0,179.255,-0.318257,0.875069,1.17529,-0.318257
-177.116,0.333335,1.70985,1,3,1,178.259,-0.465393,0.84897,0.986813,-0.465393
-176.958,0.902219,0.755004,3,7,0,178.175,-0.212592,0.829351,0.960299,-0.212592
-177.378,0.943691,0.913779,2,3,0,177.929,-0.0859014,0.798795,1.0973,-0.0859014
-177.378,0.687188,1.18764,1,1,0,178.54,-0.0859014,0.798795,1.0973,-0.0859014
-177.113,0.879017,0.983841,2,3,0,177.963,-0.383409,0.884896,1.06241,-0.383409
-177.839,0.84141,1.13984,1,1,0,178,-0.684586,0.872804,1.04092,-0.684586
-176.701,0.86736,1.23577,2,3,0,177.731,-0.214869,0.828444,0.978346,-0.214869
-176.701,0.162125,1.40034,2,3,0,178.476,-0.214869,0.828444,0.978346,-0.214869
-176.506,0.997155,0.47062,3,7,0,176.942,-0.0302988,0.86385,1.06583,-0.0302988
-176.69,0.989621,0.668031,2,7,0,176.836,-0.223117,0.837444,1.08269,-0.223117
-176.286,0.989733,0.933695,1,3,0,176.815,-0.141547,0.856381,1.0298,-0.141547
-176.286,0.101237,1.30206,2,3,0,177.633,-0.141547,0.856381,1.0298,-0.141547
-177.617,0.949567,0.400932,2,7,0,178.75,-0.4329,0.871416,1.11599,-0.4329
-176.906,0.999946,0.522689,3,7,0,177.862,0.024708,0.849536,0.958552,0.024708
-177.362,0.956775,0.740386,2,3,0,177.572,0.0714338,0.822116,0.95509,0.0714338
-176.669,1,0.972992,2,3,0,177.407,-0.379521,0.861686,1.03265,-0.379521
-178.325,0.476556,1.37194,1,1,0,178.533,-0.725432,0.855601,1.09336,-0.725432
-177.959,0.114649,0.806098,3,7,0,185.682,0.536979,0.89694,1.04265,0.536979
-176.761,0.98787,0.260489,4,15,0,178.811,-0.410454,0.857094,1.01117,-0.410454
-178.366,0.971858,0.360307,3,7,0,179,-0.168537,0.907495,1.13562,-0.168537
-177.702,0.994216,0.484285,3,7,0,179.055,-0.150285,0.778331,0.99396,-0.150285
-177.803,0.954913,0.673942,2,3,0,178.788,-0.186094,0.802197,0.943527,-0.186094
-176.761,0.821095,0.877366,2,7,0,178.425,0.148286,0.881134,1.04475,0.148286
-177.032,0.963321,0.916198,1,1,0,177.064,0.231187,0.887281,1.05275,0.231187
-176.93,0.710516,1.20578,2,3,0,177.89,-0.139431,0.815585,0.971997,-0.139431
