# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=carmodel_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,lprior,b_Intercept
-195.543,0.996735,0.357763,2,3,0,197.081,-0.551979,0.774896,1.32302,-3.41062,-0.551979
-192.887,0.974105,0.580173,2,7,0,197.112,-0.362269,0.715836,1.09533,-3.12604,-0.362269
-193.133,0.953464,0.886883,2,3,0,193.45,0.00600864,0.655783,1.21146,-2.99928,0.00600864
-193.106,1,1.28539,2,3,0,193.494,0.0608012,0.70924,1.22924,-3.16582,0.0608012
-193.106,2.62222e-07,2.06312,1,1,0,195.244,0.0608012,0.70924,1.22924,-3.16582,0.0608012
-194.517,0.985164,0.336023,4,15,0,195.355,-0.267782,0.640591,1.32893,-2.97119,-0.267782
-196.397,0.923849,0.522697,2,3,0,196.798,-0.0441268,0.576591,1.35136,-2.88214,-0.0441268
-193.135,0.999265,0.704212,2,3,0,196.5,-0.3328,0.731186,1.08026,-3.1786,-0.3328
-193.608,0.882474,1.11918,2,3,0,194.651,-0.260244,0.75127,1.27551,-3.30492,-0.260244
-193.862,0.925193,1.36366,2,3,0,193.916,-0.148605,0.639903,1.06108,-2.91363,-0.148605
-193.862,0.000650438,1.82186,1,3,0,197.382,-0.148605,0.639903,1.06108,-2.91363,-0.148605
-192.996,0.99423,0.317273,3,7,0,194.889,-0.489198,0.691883,1.18121,-3.0654,-0.489198
-192.472,0.998334,0.495441,3,7,0,193.207,-0.137747,0.743438,1.15231,-3.25218,-0.137747
-195.293,0.813474,0.77651,2,3,0,195.439,-0.632119,0.618218,1.13723,-2.87435,-0.632119
-192.875,1,0.811795,2,3,0,195.755,-0.424313,0.712922,1.21432,-3.14199,-0.424313
-193.153,0.835881,1.26665,1,3,0,193.45,-0.485151,0.668135,1.19211,-2.99959,-0.485151
-196.061,0.0566788,1.38449,2,3,0,196.913,0.273541,0.678701,1.06215,-3.06245,0.273541
-192.613,0.999661,0.288404,3,7,0,196.244,0.0225423,0.7098,1.15614,-3.14606,0.0225423
-192.877,0.996658,0.448826,3,7,0,193.033,0.0355866,0.733532,1.12242,-3.22401,0.0355866
-194.061,0.937417,0.690694,3,7,0,194.562,0.113443,0.773997,1.0933,-3.39123,0.113443
-193.42,0.953407,0.934615,2,3,0,194.913,-0.320925,0.754979,1.25361,-3.3118,-0.320925
-192.938,0.951323,1.30317,2,3,0,193.614,0.0879117,0.721352,1.14185,-3.19024,0.0879117
-192.938,4.46138e-14,1.8028,1,1,0,199.383,0.0879117,0.721352,1.14185,-3.19024,0.0879117
-192.594,0.989755,0.350594,3,7,0,193.686,-0.0840053,0.714844,1.10567,-3.14125,-0.0840053
-193.974,0.943645,0.526473,3,7,0,194.49,-0.433243,0.653637,1.07078,-2.93531,-0.433243
-192.634,0.926631,0.716641,2,3,0,195.368,-0.0168528,0.739124,1.14566,-3.2448,-0.0168528
-193.539,0.628998,0.939421,2,3,0,195.185,-0.193348,0.594389,1.17612,-2.85093,-0.193348
-193.414,1,0.673697,1,1,0,193.654,-0.224603,0.598734,1.17051,-2.8544,-0.224603
-192.76,1,1.02068,2,3,0,193.466,-0.260398,0.644462,1.12395,-2.93076,-0.260398
-193.055,0.346368,1.53997,2,3,0,194.512,-0.483026,0.694217,1.13188,-3.06127,-0.483026
-192.668,0.998881,0.631176,3,7,0,193.421,-0.0469592,0.711253,1.21972,-3.15879,-0.0469592
-192.596,0.875502,0.94852,2,3,0,193.748,-0.393127,0.702396,1.13583,-3.08931,-0.393127
-194.327,0.572022,1.11363,2,3,0,195.634,-0.122479,0.814829,1.17865,-3.57832,-0.122479
-193.767,0.99722,0.720327,3,7,0,194.897,-0.496886,0.653838,1.24689,-2.97594,-0.496886
-197.824,0.171668,1.07193,2,7,0,203.66,0.414767,0.800429,1.03637,-3.54808,0.414767
-193.729,1,0.320095,3,15,0,198.064,0.0804329,0.787088,1.18383,-3.46643,0.0804329
-193.24,0.986427,0.478884,3,7,0,194.826,-0.459852,0.645059,1.16463,-2.93548,-0.459852
-192.628,1,0.695368,2,7,0,193.225,0.0214265,0.724243,1.16584,-3.19833,0.0214265
-192.847,0.670343,1.03274,2,3,0,194.189,-0.292377,0.700105,1.08349,-3.07367,-0.292377
-193.13,0.951803,0.815345,3,7,0,193.786,0.0614223,0.70975,1.10364,-3.13847,0.0614223
-192.869,1,1.10031,2,3,0,193.269,-0.0681594,0.719172,1.08815,-3.15385,-0.0681594
-192.869,0.100383,1.62202,2,3,0,193.722,-0.0681594,0.719172,1.08815,-3.15385,-0.0681594
-193.645,0.952681,0.438846,3,7,0,194.991,-0.427216,0.740621,1.07599,-3.21087,-0.427216
-192.874,1,0.592384,3,7,0,194.17,-0.302435,0.758973,1.19109,-3.31386,-0.302435
-193.638,0.943876,0.871092,2,7,0,193.736,-0.0556387,0.635943,1.09239,-2.91949,-0.0556387
-193.777,1,1.15032,2,3,0,194.42,-0.298479,0.702562,1.04136,-3.07232,-0.298479
-193.777,0.00784134,1.68111,2,3,0,196.138,-0.298479,0.702562,1.04136,-3.07232,-0.298479
-192.524,0.999985,0.394224,3,7,0,194.178,-0.372026,0.722603,1.1614,-3.16439,-0.372026
-192.41,1,0.576814,3,7,0,192.633,-0.126774,0.66713,1.17385,-3.00738,-0.126774
-194.034,0.770312,0.841298,2,3,0,194.571,-0.145486,0.61682,1.28192,-2.91785,-0.145486
-194.84,0.924184,0.805623,2,3,0,195.955,-0.459992,0.592005,1.27398,-2.86122,-0.459992
-197.065,0.770649,1.01966,2,3,0,197.844,-0.569059,0.522955,1.18658,-2.77682,-0.569059
-194.41,1,0.976523,2,3,0,196.434,-0.424367,0.580251,1.22062,-2.83235,-0.424367
-194.41,0.00677652,1.41241,2,3,0,195.837,-0.424367,0.580251,1.22062,-2.83235,-0.424367
-194.393,0.952557,0.344514,4,15,0,198.55,0.168818,0.798836,1.20622,-3.53834,0.168818
-196.385,0.969741,0.458408,3,7,0,196.756,0.292099,0.832804,1.11417,-3.7074,0.292099
-195.763,0.973894,0.627412,3,7,0,197.75,0.189439,0.807977,1.07101,-3.55491,0.189439
-197.089,0.9526,0.862908,2,3,0,197.478,0.36764,0.809974,1.05751,-3.59055,0.36764
-193.812,1,1.14026,1,3,0,196.722,-0.0274905,0.782073,1.0959,-3.41166,-0.0274905
-193.812,2.16451e-10,1.63388,1,1,0,196.781,-0.0274905,0.782073,1.0959,-3.41166,-0.0274905
-193.922,0.998046,0.406522,3,7,0,195.002,-0.360508,0.598987,1.24057,-2.86552,-0.360508
-194.428,0.885629,0.581172,3,7,0,197.152,0.184266,0.763905,1.2713,-3.39915,0.184266
-193.784,0.990912,0.681777,3,7,0,195.422,-0.120456,0.712826,1.03942,-3.117,-0.120456
-193.712,0.997673,0.958254,2,3,0,194.277,-0.37014,0.681307,1.29146,-3.0625,-0.37014
-193.878,0.712414,1.35916,2,3,0,195.037,0.0778424,0.790353,1.1379,-3.47058,0.0778424
-193.413,0.860673,1.17861,2,3,0,194.644,-0.322407,0.781223,1.1962,-3.41043,-0.322407
-196.072,0.268896,1.31821,2,3,0,198.169,-0.512335,0.541616,1.24412,-2.7998,-0.512335
-193.856,0.99611,0.537587,2,7,0,196.484,-0.154559,0.615279,1.26903,-2.91109,-0.154559
-194.929,0.913704,0.758131,2,3,0,195.779,-0.332631,0.564858,1.27237,-2.82956,-0.332631
-194.357,0.908058,0.927757,2,3,0,196.29,-0.362212,0.804268,1.22633,-3.52425,-0.362212
-192.946,0.733507,1.12294,2,3,0,194.601,0.0394511,0.750597,1.1871,-3.30542,0.0394511
-193.804,0.93091,1.01246,2,3,0,193.966,0.200664,0.701888,1.21963,-3.15774,0.200664
-193.251,0.907449,1.27108,1,3,0,193.811,0.0505797,0.756732,1.21779,-3.3389,0.0505797
-192.577,0.62497,1.53208,2,3,0,193.115,-0.382618,0.724218,1.17302,-3.17258,-0.382618
-192.361,0.956421,1.15326,2,3,0,192.845,-0.101074,0.709149,1.12806,-3.12546,-0.101074
-192.361,0.404695,1.50602,1,1,0,192.93,-0.101074,0.709149,1.12806,-3.12546,-0.101074
-193.633,0.847398,0.789591,2,3,0,193.931,-0.273134,0.678155,1.04852,-3.00064,-0.273134
-193.108,0.844123,0.86131,2,3,0,195.118,0.0546213,0.668681,1.14548,-3.02274,0.0546213
-192.776,0.852616,0.933941,2,3,0,193.948,-0.14909,0.7479,1.2159,-3.2838,-0.14909
-193.903,0.830316,1.02627,2,3,0,194.652,0.0390932,0.640009,1.10521,-2.94109,0.0390932
-193.903,0.556246,1.08679,2,3,0,195.611,0.0390932,0.640009,1.10521,-2.94109,0.0390932
-192.523,1,0.73726,2,3,0,193.698,-0.122268,0.660274,1.14235,-2.98252,-0.122268
-192.523,0.0621435,1.02811,1,1,0,195.233,-0.122268,0.660274,1.14235,-2.98252,-0.122268
-192.815,0.988781,0.315172,3,7,0,193.206,-0.0161402,0.665099,1.14094,-3.00441,-0.0161402
-194.254,0.96286,0.431881,3,7,0,194.687,-0.226331,0.759725,1.30611,-3.34908,-0.226331
-194.546,0.993481,0.566565,3,7,0,195.558,-0.190851,0.578811,1.10109,-2.81246,-0.190851
-192.434,1,0.779142,2,3,0,194.337,-0.34859,0.699227,1.18519,-3.09175,-0.34859
-192.434,0.496611,1.08045,1,3,0,195.004,-0.34859,0.699227,1.18519,-3.09175,-0.34859
-192.353,0.999933,0.672418,3,7,0,192.523,-0.0661241,0.6974,1.15242,-3.09587,-0.0661241
-192.702,0.922665,0.930834,2,3,0,192.971,-0.0826323,0.68561,1.22756,-3.076,-0.0826323
-192.854,0.832998,1.13835,2,3,0,194.224,-0.0892579,0.730908,1.23614,-3.22844,-0.0892579
-193.463,0.904242,1.2075,2,3,0,194.037,-0.435325,0.667516,1.08908,-2.9749,-0.435325
-193.463,1,1.43168,2,3,0,193.938,-0.00372317,0.74922,1.25751,-3.31221,-0.00372317
-193.463,2.7874e-06,1.96949,1,1,0,194.757,-0.00372317,0.74922,1.25751,-3.31221,-0.00372317
-193.192,0.985946,0.569106,3,7,0,194.442,-0.494244,0.726214,1.12533,-3.16739,-0.494244
-193.272,0.98123,0.766603,3,7,0,193.825,-0.32774,0.764893,1.10685,-3.31839,-0.32774
-192.771,0.746701,1.02327,2,3,0,195.085,-0.0492858,0.694455,1.10007,-3.07643,-0.0492858
-193.393,0.787818,0.94916,2,3,0,193.888,-0.46498,0.73015,1.24245,-3.2094,-0.46498
-193.697,0.981433,0.938364,2,3,0,194.373,-0.0891694,0.601102,1.20004,-2.87498,-0.0891694
-193.697,0.0418765,1.24891,2,3,0,196.372,-0.0891694,0.601102,1.20004,-2.87498,-0.0891694
-194.068,0.995005,0.393792,2,3,0,194.162,-0.107357,0.583586,1.20113,-2.84781,-0.107357
-195.565,0.926713,0.535523,3,7,0,198.5,-0.452104,0.82439,1.10907,-3.59644,-0.452104
-194.505,0.990849,0.655184,2,7,0,196.422,-0.496341,0.788373,1.252,-3.45314,-0.496341
-192.651,1,0.882488,2,3,0,194.353,-0.164089,0.645182,1.18972,-2.95346,-0.164089
-192.651,0.676416,1.20315,1,1,0,193.68,-0.164089,0.645182,1.18972,-2.95346,-0.164089
-193.751,0.929429,1.00482,2,3,0,193.781,-0.0101777,0.790039,1.12503,-3.45634,-0.0101777
-193.322,0.686683,1.22925,2,3,0,194.878,-0.489327,0.672551,1.22249,-3.01887,-0.489327
-193.072,0.966281,1.04351,2,3,0,194.217,-0.0405691,0.637701,1.17224,-2.94282,-0.0405691
-193.072,0.0120274,1.34725,1,1,0,196.034,-0.0405691,0.637701,1.17224,-2.94282,-0.0405691
-192.486,0.993232,0.418163,3,7,0,193.47,-0.378415,0.708718,1.16063,-3.11613,-0.378415
-193.357,0.93075,0.562577,3,7,0,194.079,-0.195869,0.64499,1.26672,-2.96953,-0.195869
-195.184,0.93054,0.6887,2,7,0,195.281,-0.244024,0.793924,1.04487,-3.43859,-0.244024
-194.86,1,0.841886,3,7,0,195.172,-0.240098,0.788833,1.04979,-3.41611,-0.240098
-194.06,1,1.13899,2,3,0,195.183,0.0756024,0.64585,1.25497,-2.99381,0.0756024
-194.06,0.164024,1.53839,2,3,0,197.515,0.0756024,0.64585,1.25497,-2.99381,0.0756024
-193.204,0.963229,0.608027,3,7,0,195.557,-0.0982527,0.658933,1.08384,-2.96804,-0.0982527
-192.956,0.974719,0.778225,2,3,0,193.631,-0.273584,0.763777,1.19741,-3.33675,-0.273584
-194.352,0.805809,1.01157,1,3,0,194.469,-0.341259,0.81006,1.14581,-3.53443,-0.341259
-192.858,1,1.0267,2,3,0,194.8,-0.430061,0.724273,1.20182,-3.17862,-0.430061
-192.686,0.943227,1.38149,1,3,0,193.01,-0.344351,0.694162,1.22331,-3.08504,-0.344351
-192.686,0.0757249,1.70943,1,1,0,193.697,-0.344351,0.694162,1.22331,-3.08504,-0.344351
-193.322,0.970791,0.603231,3,7,0,193.614,-0.283237,0.730092,1.06404,-3.1731,-0.283237
-195.769,0.686216,0.777462,2,3,0,197.817,-0.500999,0.74652,1.01605,-3.22066,-0.500999
-194.46,0.90402,0.664724,2,3,0,197.718,-0.601672,0.691063,1.08833,-3.04294,-0.601672
-193.589,1,0.777265,2,3,0,194.96,-0.071769,0.753445,1.27032,-3.32575,-0.071769
-193.937,0.979137,1.04173,2,3,0,194.788,-0.152819,0.726799,1.03526,-3.16278,-0.152819
-193.98,0.460445,1.3532,2,3,0,195.086,-0.647964,0.727345,1.17308,-3.18476,-0.647964
-194.516,0.990974,0.839191,2,3,0,194.652,-0.712603,0.740231,1.19326,-3.24018,-0.712603
-196.627,0.31515,1.10769,2,3,0,199.866,0.586412,0.793972,1.1669,-3.58095,0.586412
-194.144,0.96754,0.560819,3,7,0,198.778,-0.572914,0.701313,1.08898,-3.07472,-0.572914
-193.668,0.997049,0.715856,3,7,0,195.131,0.124938,0.730734,1.25276,-3.25519,0.124938
-192.969,0.981718,0.951373,2,7,0,194.257,-0.400232,0.670938,1.22623,-3.01639,-0.400232
-193.81,0.915395,1.23567,2,3,0,193.974,0.098826,0.746296,1.07901,-3.27096,0.098826
-193.943,0.381025,1.46054,2,3,0,196.301,-0.244813,0.74817,1.29806,-3.29904,-0.244813
-192.743,1,0.817012,2,3,0,194.162,-0.3788,0.67066,1.20732,-3.01158,-0.3788
-193.803,0.78717,1.08685,2,3,0,194.656,-0.276723,0.787839,1.2329,-3.45131,-0.276723
-196.01,0.579377,1.07367,2,3,0,198.084,0.507068,0.748756,1.2353,-3.38416,0.507068
-195.197,0.981599,0.794897,3,7,0,197.135,0.102774,0.81904,1.11148,-3.60758,0.102774
-192.416,0.62874,1.02873,2,3,0,197.728,-0.327071,0.679069,1.14445,-3.02204,-0.327071
-193.619,0.877044,0.81661,2,3,0,193.834,-0.146022,0.606788,1.23338,-2.88786,-0.146022
-192.752,0.997615,0.91378,2,3,0,194.014,-0.0452375,0.75121,1.13626,-3.28726,-0.0452375
-194.775,0.489377,1.20626,2,3,0,195.087,-0.303362,0.82103,1.14127,-3.59021,-0.303362
-193.367,0.979661,0.791859,2,3,0,195.589,-0.458847,0.717809,1.09089,-3.13007,-0.458847
-194.726,0.64528,1.01892,2,3,0,195.491,0.299297,0.713917,1.25428,-3.22153,0.299297
-194.195,0.941262,0.829505,2,3,0,195.783,-0.188485,0.800984,1.10493,-3.48851,-0.188485
-192.807,0.825041,1.01164,2,3,0,195.414,-0.363812,0.66485,1.11734,-2.97559,-0.363812
-192.807,0.469644,1.05251,1,1,0,194.28,-0.363812,0.66485,1.11734,-2.97559,-0.363812
-192.865,0.99602,0.676129,3,7,0,193.324,-0.0152221,0.750601,1.1993,-3.30243,-0.0152221
-192.541,0.874121,0.88717,2,3,0,194.185,-0.320839,0.667705,1.19714,-3.00302,-0.320839
-192.548,0.989598,0.986223,2,3,0,192.807,-0.0704283,0.70117,1.11279,-3.09854,-0.0704283
-192.548,0.0118647,1.2802,1,1,0,196.75,-0.0704283,0.70117,1.11279,-3.09854,-0.0704283
-193.888,0.950839,0.446106,3,7,0,194.226,-0.357505,0.762502,1.0694,-3.29912,-0.357505
-194.023,0.99936,0.550077,3,7,0,194.511,0.0657667,0.659177,1.2717,-3.02931,0.0657667
-194.293,0.989898,0.72308,3,7,0,195.016,-0.501354,0.755731,1.07188,-3.26942,-0.501354
-194.781,0.941334,0.93741,2,3,0,195.263,0.053293,0.633318,1.29948,-2.97434,0.053293
-195.375,0.954926,1.13783,2,3,0,196.235,-0.0935459,0.718442,1.37363,-3.21834,-0.0935459
-195.088,0.872289,1.40505,2,3,0,197.513,0.0904898,0.794526,1.0643,-3.47542,0.0904898
-193.093,1,1.55349,2,3,0,194.179,0.125633,0.715287,1.15563,-3.177,0.125633
-193.093,0.00231763,2.03291,1,3,0,195.987,0.125633,0.715287,1.15563,-3.177,0.125633
-193.575,0.954266,0.711811,3,7,0,194.945,0.139622,0.77185,1.16854,-3.40227,0.139622
-193.634,0.915967,0.877462,2,3,0,194.789,-0.487823,0.695304,1.26085,-3.09522,-0.487823
-194.376,0.842347,1.02761,2,3,0,197.547,-0.172615,0.569923,1.14108,-2.81208,-0.172615
-193.929,0.714136,1.09192,2,3,0,195.173,-0.00689323,0.608995,1.15348,-2.88521,-0.00689323
-192.559,1,0.980735,2,3,0,193.784,-0.308081,0.66447,1.20068,-2.99576,-0.308081
-192.559,0.22928,1.28015,2,3,0,194.673,-0.308081,0.66447,1.20068,-2.99576,-0.308081
-192.236,0.998603,0.611245,3,7,0,192.668,-0.131319,0.71284,1.1536,-3.14128,-0.131319
-192.818,0.931377,0.796292,2,3,0,192.87,-0.182188,0.763153,1.18347,-3.33611,-0.182188
-193.452,0.919134,0.949615,2,3,0,194.055,0.143095,0.762136,1.18215,-3.36441,0.143095
-192.88,0.758771,1.11381,2,3,0,194.414,-0.326833,0.715804,1.24102,-3.16094,-0.326833
-192.571,0.969003,1.06113,2,3,0,193.246,-0.307676,0.654886,1.14622,-2.9586,-0.307676
-192.571,0.186654,1.32607,2,3,0,193.912,-0.307676,0.654886,1.14622,-2.9586,-0.307676
-193.228,0.942997,0.604843,3,7,0,194.257,0.0184951,0.695871,1.25124,-3.12308,0.0184951
-192.783,0.965389,0.731191,2,7,0,194.074,-0.375947,0.742762,1.18926,-3.24584,-0.375947
-196.98,0.380277,0.908951,2,3,0,199.434,-0.125195,0.866104,1.19123,-3.86038,-0.125195
-194.856,1,0.534073,3,7,0,197.564,0.0687735,0.601106,1.13552,-2.87629,0.0687735
-192.643,1,0.693717,2,3,0,195.239,-0.138039,0.729295,1.10142,-3.18721,-0.138039
-192.583,0.808584,0.900114,2,3,0,194.246,-0.149915,0.712564,1.22668,-3.15618,-0.149915
-192.851,0.947114,0.914652,2,3,0,193.324,-0.0189282,0.744866,1.20866,-3.28155,-0.0189282
-192.67,0.644573,1.10795,2,3,0,194.833,-0.158688,0.746169,1.11665,-3.25324,-0.158688
-193.95,0.770235,0.914244,2,3,0,194.576,0.140683,0.659631,1.13265,-3.00682,0.140683
-192.293,1,0.884919,2,3,0,193.783,-0.186088,0.671551,1.16298,-3.01251,-0.186088
-192.246,0.77979,1.14461,2,3,0,192.926,-0.279006,0.705643,1.15425,-3.1081,-0.279006
-192.515,0.771756,1.12092,2,3,0,193.354,-0.182564,0.716386,1.10322,-3.13837,-0.182564
-192.689,0.872462,1.08679,2,3,0,193.096,-0.0760702,0.749106,1.19139,-3.28874,-0.0760702
-193.275,0.594589,1.19564,2,3,0,195.033,-0.21743,0.783582,1.16378,-3.41862,-0.21743
-194.275,0.743068,0.928692,2,3,0,196.231,-0.602941,0.703899,1.2629,-3.12429,-0.602941
-193.259,0.90442,0.86917,3,7,0,195.491,-0.422363,0.695515,1.25296,-3.09455,-0.422363
-192.464,0.96357,0.994939,2,3,0,193.634,-0.240768,0.742416,1.15906,-3.24297,-0.240768
-193.415,0.704116,1.22523,1,1,0,193.466,-0.328954,0.778214,1.12591,-3.38047,-0.328954
-193.063,1,1.09236,2,3,0,193.511,-0.152985,0.620026,1.15817,-2.89353,-0.152985
-197.476,0.0452409,1.40593,2,3,0,200.817,-0.295352,0.870718,1.23751,-3.88823,-0.295352
-195.446,0.992023,0.554911,3,7,0,199.416,0.200518,0.619071,1.15546,-2.92995,0.200518
-194.969,1,0.70742,3,7,0,196.906,-0.688459,0.723438,1.09519,-3.15448,-0.688459
-193.57,1,0.909904,2,3,0,195.477,0.13294,0.765105,1.20778,-3.38166,0.13294
-195.467,0.386131,1.16922,2,3,0,197.271,-0.614597,0.656228,1.0687,-2.94221,-0.614597
-193.58,1,0.706468,3,7,0,196.42,0.0219693,0.751171,1.07786,-3.28107,0.0219693
-195.755,0.795606,0.907366,2,7,0,197.376,-0.758061,0.683633,1.11379,-3.03228,-0.758061
-193.819,1,0.906766,2,7,0,195.888,0.0291277,0.711292,1.28938,-3.18399,0.0291277
-193.325,0.79037,1.16297,2,3,0,194.636,-0.382818,0.719264,1.07386,-3.13274,-0.382818
-193.325,0.290279,1.15427,2,3,0,195.328,-0.382818,0.719264,1.07386,-3.13274,-0.382818
-192.643,0.997878,0.623583,2,7,0,193.688,-0.210547,0.755535,1.16123,-3.29749,-0.210547
-193.335,0.92894,0.797152,2,3,0,193.648,-0.25037,0.602997,1.16035,-2.85749,-0.25037
-193.335,0.326974,0.936508,2,3,0,196.492,-0.25037,0.602997,1.16035,-2.85749,-0.25037
-192.974,0.991446,0.530885,3,7,0,194.041,-0.206559,0.770906,1.17948,-3.36671,-0.206559
-194.001,0.921464,0.672676,3,7,0,194.785,-0.208925,0.724232,1.03217,-3.14907,-0.208925
-192.747,1,0.782716,2,3,0,194.157,-0.329149,0.723977,1.10242,-3.15733,-0.329149
-192.448,1,1.00044,2,3,0,192.814,-0.0340659,0.694777,1.16737,-3.09414,-0.0340659
-192.486,0.773681,1.27759,2,3,0,193.193,-0.302715,0.734091,1.14057,-3.20398,-0.302715
-192.962,0.892865,1.24277,2,3,0,193.122,-0.0245175,0.653004,1.13941,-2.97244,-0.0245175
-193.524,0.663239,1.39432,2,3,0,194.005,-0.479776,0.765566,1.20125,-3.33982,-0.479776
-192.438,0.550742,1.18862,2,3,0,195.076,-0.28087,0.716381,1.11896,-3.13626,-0.28087
-192.909,0.962048,0.886568,2,3,0,193.103,-0.0232499,0.652343,1.1777,-2.97978,-0.0232499
-195.894,0.61595,1.08001,2,3,0,196.797,0.00700792,0.76979,1.00731,-3.34222,0.00700792
-195.729,0.856803,0.871489,2,3,0,197.902,-0.420621,0.692701,1.37983,-3.11845,-0.420621
-193.704,0.93545,0.936429,2,3,0,195.798,-0.265822,0.686565,1.04334,-3.02445,-0.265822
-195.514,0.631838,1.10411,2,3,0,195.978,-0.21451,0.636348,1.37221,-2.97608,-0.21451
-192.985,0.99719,0.90879,2,7,0,195.419,-0.378002,0.676691,1.09752,-3.00316,-0.378002
-194.085,0.694736,1.15187,2,3,0,194.339,0.217486,0.763606,1.23059,-3.3927,0.217486
-193.183,0.911537,1.0216,2,3,0,195.115,-0.130816,0.770511,1.11263,-3.35505,-0.130816
-192.479,0.976194,1.16959,2,3,0,193.326,-0.113176,0.669118,1.19227,-3.01815,-0.113176
-192.593,0.957721,1.44391,2,3,0,192.74,-0.308916,0.741266,1.13751,-3.23032,-0.308916
-192.593,0.0962938,1.74313,1,1,0,194.343,-0.308916,0.741266,1.13751,-3.23032,-0.308916
-192.301,0.959517,0.767796,2,3,0,193.165,-0.311033,0.695112,1.16746,-3.07599,-0.311033
-192.301,0.727799,0.929243,1,3,0,193.832,-0.311033,0.695112,1.16746,-3.07599,-0.311033
-195.383,0.550156,0.857865,2,3,0,196.827,-0.68897,0.783168,1.26704,-3.43687,-0.68897
-196.125,0.981678,0.644232,3,7,0,196.672,-0.685514,0.764789,1.33041,-3.37228,-0.685514
-196.574,1,0.799477,2,3,0,198.661,0.202145,0.676253,1.02317,-3.03638,0.202145
-194.647,1,1.0127,2,3,0,197.925,0.3277,0.781218,1.18468,-3.4761,0.3277
-193.123,1,1.28176,1,3,0,194.526,0.0567907,0.734164,1.22629,-3.25304,0.0567907
-193.088,0.580376,1.62102,2,3,0,193.518,-0.414756,0.702095,1.24135,-3.11276,-0.414756
-192.608,0.862218,1.26217,2,3,0,193.847,-0.0907039,0.728928,1.11003,-3.19164,-0.0907039
-196.075,0.0806523,1.36091,2,3,0,196.597,-0.854852,0.699096,1.19617,-3.10487,-0.854852
-194.489,0.750852,0.597059,2,7,0,199.807,0.0245875,0.772898,1.29574,-3.42373,0.0245875
-193.276,0.997067,0.567036,3,7,0,195.062,-0.266961,0.711481,1.05951,-3.10716,-0.266961
-192.519,0.998992,0.714267,2,7,0,193.454,-0.0686691,0.699917,1.11679,-3.09557,-0.0686691
-192.923,0.860434,0.901024,2,3,0,193.776,-0.0658852,0.730335,1.08922,-3.19443,-0.0658852
-193.361,0.854491,0.969435,2,3,0,194.614,-0.394838,0.62859,1.12652,-2.89173,-0.394838
-193.567,0.507832,1.03574,2,3,0,197.692,0.0269534,0.753736,1.25571,-3.33324,0.0269534
-193.529,0.958139,0.745441,3,7,0,195.104,-0.410312,0.632017,1.11144,-2.89518,-0.410312
-193.115,1,0.896226,2,3,0,193.751,-0.362164,0.624547,1.16692,-2.89362,-0.362164
-193.115,0.186668,1.12928,2,3,0,195.774,-0.362164,0.624547,1.16692,-2.89362,-0.362164
-192.585,0.987281,0.565572,3,7,0,193.892,-0.15122,0.716753,1.09871,-3.14087,-0.15122
-193.513,0.918437,0.702446,2,3,0,193.868,-0.464902,0.706106,1.08291,-3.08859,-0.464902
-193.893,0.975376,0.80659,3,7,0,194.915,-0.233172,0.758699,1.287,-3.33958,-0.233172
-193.164,0.954625,0.987174,2,3,0,194.182,-0.263,0.689173,1.06508,-3.03705,-0.263
-192.97,0.953868,1.17952,2,3,0,193.683,-0.0837369,0.634708,1.15827,-2.92907,-0.0837369
-192.97,0.055221,1.40733,2,3,0,194.243,-0.0837369,0.634708,1.15827,-2.92907,-0.0837369
-192.443,0.99995,0.611894,3,7,0,193.13,-0.0736873,0.684738,1.1892,-3.06504,-0.0736873
-192.427,0.957399,0.769139,2,3,0,193.062,-0.129116,0.69015,1.11654,-3.05991,-0.129116
-192.669,0.933972,0.921165,2,3,0,193.169,-0.364888,0.670463,1.12861,-2.99315,-0.364888
-193.61,0.648572,1.07412,2,3,0,194.711,-0.174227,0.792668,1.13672,-3.4571,-0.174227
-193.19,0.995877,0.910479,2,3,0,194.208,-0.346533,0.620045,1.19583,-2.89208,-0.346533
-192.636,0.966036,1.13692,2,3,0,193.403,-0.0808149,0.750032,1.14639,-3.28156,-0.0808149
-192.636,0.520931,1.37239,1,3,0,193.346,-0.0808149,0.750032,1.14639,-3.28156,-0.0808149
-192.716,0.995296,1.00993,2,3,0,192.923,-0.240982,0.635467,1.15963,-2.91977,-0.240982
-194.725,0.357222,1.25878,2,3,0,195.851,-0.395058,0.735441,1.33223,-3.25281,-0.395058
-196.528,0.925276,0.77359,2,3,0,196.914,-0.282072,0.720243,1.41723,-3.22393,-0.282072
-195.397,1,0.892141,1,1,0,196.59,-0.299516,0.72092,1.37359,-3.21377,-0.299516
-193.261,1,1.11682,2,3,0,195.647,-0.471136,0.648556,1.18313,-2.94793,-0.471136
