# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1257
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-censored-x_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept_y,bsp_y.1,sigma_y,Ymi_xstar.1,Intercept_xstar,sigma_xstar,Ycens_xstar.1,Ycens_xstar.2,Ycens_xstar.3,Ycens_xstar.4,Ycens_xstar.5,Ycens_xstar.6,Ycens_xstar.7,lprior,b_y_Intercept,b_xstar_Intercept
-99.9457,0.802761,0.327156,3,7,0,106.507,-0.199258,2.01968,1.13316,2.2964,0.479122,1.24222,-1.04149,-2.72923,-1.1947,-1.2462,-1.31425,-1.0926,-2.66064,-7.68233,-0.199258,0.479122
-95.2865,0.868735,0.333143,3,7,0,108.348,0.301233,2.14017,0.994022,0.93858,-0.440625,2.47107,-1.35565,-3.05845,-1.40226,-1.35136,-1.69323,-1.26421,-3.61183,-8.09869,0.301233,-0.440625
-95.7588,0.767463,0.387697,3,7,0,100.622,0.323237,2.06152,1.11284,0.9179,-0.378945,2.09868,-1.42036,-3.38042,-1.22387,-2.13698,-1.18589,-1.31321,-4.17701,-7.95681,0.323237,-0.378945
-99.4535,0.996279,0.367237,4,15,0,105.295,-0.452321,2.31036,0.867624,2.61727,0.59894,1.32651,-1.14669,-2.71072,-1.06155,-1.15958,-1.0833,-1.31195,-2.35566,-7.70857,-0.452321,0.59894
-99.6095,0.949084,0.550904,3,7,0,104.094,-0.600851,2.34837,1.33945,1.61854,0.141914,1.9547,-1.08091,-2.51522,-1.1482,-1.26613,-1.17311,-1.14336,-2.33515,-7.927,-0.600851,0.141914
-92.9508,0.38566,0.749053,3,15,0,101.17,0.120842,2.17887,0.702662,2.21018,0.208852,1.40644,-1.06969,-2.98036,-1.48991,-1.38351,-1.3948,-1.37579,-2.90823,-7.67951,0.120842,0.208852
-90.3875,0.728009,0.331342,3,7,0,100.013,-0.111325,2.22204,0.670569,2.2444,0.00775535,1.69798,-1.12199,-3.08423,-1.54261,-1.30161,-1.47818,-1.51534,-3.07663,-7.77502,-0.111325,0.00775535
-91.7224,0.832573,0.290762,4,15,0,101.711,-0.0695309,2.1104,0.880046,2.31226,-0.32235,1.50786,-1.31065,-3.13563,-1.4328,-2.13021,-1.23123,-1.72031,-3.25651,-7.75178,-0.0695309,-0.32235
-90.8366,0.973156,0.313845,3,7,0,97.0176,-0.0980671,1.99353,1.00369,1.87712,-0.0857654,1.53339,-1.48737,-3.16649,-2.0797,-1.44689,-1.95295,-2.10915,-3.60385,-7.7476,-0.0980671,-0.0857654
-90.0469,0.595156,0.445835,3,7,0,96.0927,0.319923,2.09981,1.00643,1.95662,0.463655,2.0813,-1.60293,-3.81077,-1.74731,-1.88365,-1.52034,-1.56154,-3.42117,-7.91524,0.319923,0.463655
-89.8897,0.963883,0.302034,4,15,0,93.8517,0.169853,2.07754,0.789691,2.15941,0.312343,2.19054,-1.34591,-3.50176,-1.34674,-1.81806,-1.65509,-2.09972,-3.20003,-7.93909,0.169853,0.312343
-92.9294,0.66649,0.420059,3,7,0,98.1584,0.48902,2.0151,1.08375,2.03401,0.0634679,2.02176,-1.3403,-3.68276,-1.38592,-1.30273,-2.09997,-1.69121,-4.40629,-7.89271,0.48902,0.0634679
-93.2749,0.872008,0.327862,3,7,0,97.7215,0.299222,1.77761,0.947627,1.20317,0.293598,2.18987,-2.00916,-4.1456,-1.60017,-2.91267,-1.42238,-1.96598,-4.0288,-7.94509,0.299222,0.293598
-98.3604,0.338595,0.380794,3,7,0,104.068,0.582055,1.91407,0.974273,0.98692,-0.0989815,2.63897,-2.11193,-3.28428,-3.19772,-1.7636,-2.4892,-1.38722,-3.82806,-8.13044,0.582055,-0.0989815
-94.2273,0.95571,0.159067,4,15,0,102.387,0.207854,1.96166,1.07054,1.0857,-0.0147091,1.98561,-1.68398,-3.85047,-1.08948,-1.9392,-1.43428,-1.25483,-4.28564,-7.88479,0.207854,-0.0147091
-97.6002,0.913865,0.217092,4,15,0,105.948,0.30695,1.99194,1.3647,1.59902,0.113185,2.05067,-1.80733,-3.21631,-1.18485,-1.87568,-2.08967,-2.57976,-5.32962,-7.92513,0.30695,0.113185
-89.7899,0.993081,0.272897,4,31,0,101.482,0.10564,2.13213,0.883851,2.20674,-0.045158,1.731,-1.71955,-3.5858,-1.59567,-2.04237,-1.73928,-1.57483,-2.93853,-7.79157,0.10564,-0.045158
-93.2932,0.85695,0.397595,3,7,0,97.2446,0.238016,1.82017,0.91077,2.144,-0.565418,1.628,-1.5092,-2.82669,-1.83045,-1.46344,-1.72222,-2.2288,-4.26159,-7.81335,0.238016,-0.565418
-98.1193,0.161244,0.446931,3,7,0,106.132,0.433535,1.81783,0.922667,2.70229,0.141023,2.00498,-2.46346,-2.76477,-1.06943,-2.04505,-1.87297,-1.70141,-4.75487,-7.87484,0.433535,0.141023
-95.2156,0.996871,0.136397,5,31,0,104.647,-0.0282308,1.97729,0.952971,1.33879,0.778951,2.29526,-1.18022,-4.27267,-1.47142,-1.68148,-1.99839,-1.40618,-3.06851,-8.02751,-0.0282308,0.778951
-92.6955,0.955591,0.199725,4,15,0,102.481,0.101575,2.03126,0.936225,2.07638,0.274321,1.81624,-2.57495,-3.25391,-1.99775,-1.63545,-1.18523,-1.90466,-3.84932,-7.81658,0.101575,0.274321
-88.2462,1,0.269983,3,7,0,95.5507,0.23247,2.05447,0.762884,2.17151,-0.146131,1.88016,-1.3201,-3.20352,-1.6131,-1.95916,-1.49263,-1.72608,-3.70829,-7.8376,0.23247,-0.146131
-90.3437,0.910674,0.395153,3,15,0,92.888,0.337268,1.83059,0.927195,1.49412,0.0843183,2.09593,-1.18021,-4.20979,-2.19558,-1.70403,-2.18618,-2.18892,-3.89458,-7.90939,0.337268,0.0843183
-93.9578,0.512299,0.489067,3,7,0,97.8473,0.664274,1.72246,1.01919,0.914008,-0.113388,1.80382,-1.68422,-4.59908,-1.87945,-2.90611,-1.73109,-2.13796,-3.76023,-7.82328,0.664274,-0.113388
-98.4171,0.980627,0.291079,4,15,0,102.176,-0.515876,2.3278,0.8097,2.53446,0.655973,1.42097,-1.12588,-2.65906,-1.17669,-1.40374,-1.21231,-1.46278,-2.23268,-7.73976,-0.515876,0.655973
-95.9762,0.964525,0.4091,4,15,0,104.682,0.632644,1.68939,1.17641,1.31645,0.349575,1.9476,-1.9227,-5.14681,-1.52102,-1.7068,-1.98448,-3.17238,-3.85259,-7.87449,0.632644,0.349575
-101.784,0.211361,0.556804,4,23,0,108.716,0.680164,1.74301,1.36019,1.26465,0.142484,1.74611,-1.80069,-6.03683,-1.31223,-1.31511,-2.1799,-1.72659,-3.2052,-7.82075,0.680164,0.142484
-95.6297,0.999287,0.193273,4,15,0,105.645,0.455755,1.97331,1.0005,1.31178,-0.139591,2.32549,-1.70488,-2.55554,-2.2312,-1.52978,-2.02506,-2.55411,-4.71712,-8.00985,0.455755,-0.139591
-97.6612,0.974872,0.280204,4,15,0,102.627,-0.249587,2.00378,0.846218,2.44533,0.309739,1.26299,-1.31091,-3.03066,-1.49477,-1.39369,-1.23228,-1.16319,-2.29859,-7.66443,-0.249587,0.309739
-96.1315,1,0.38763,3,7,0,101.086,-0.191985,2.44045,0.94089,1.21141,-0.00558889,2.23982,-1.14758,-2.6012,-1.30603,-1.25678,-1.18165,-1.63817,-3.34771,-7.98133,-0.191985,-0.00558889
-95.4507,0.241289,0.559435,4,31,0,104.852,0.0882589,1.94919,1.02596,2.42547,-0.218901,2.3095,-1.82853,-3.82431,-1.65578,-2.29144,-1.39669,-1.17107,-2.58962,-8.01725,0.0882589,-0.218901
-93.1984,0.991774,0.208261,4,15,0,101.631,0.0266842,1.99704,0.76587,1.94814,0.137152,1.75912,-1.11334,-2.93106,-1.35122,-1.16214,-1.67829,-2.13337,-4.2791,-7.79051,0.0266842,0.137152
-92.8427,1,0.296058,4,15,0,96.3091,-0.0015235,2.12313,0.731354,2.24713,-0.00885591,2.37924,-1.06479,-3.76339,-1.82909,-1.47244,-1.51294,-1.32918,-3.15386,-8.0161,-0.0015235,-0.00885591
-93.0764,0.918822,0.42585,3,7,0,96.6919,-0.168886,2.04858,0.906135,1.52589,0.181868,1.40066,-1.12033,-2.91753,-1.6974,-1.15809,-1.61403,-1.95163,-3.70123,-7.69858,-0.168886,0.181868
-94.4022,0.242265,0.529427,3,7,0,99.6752,0.0974491,2.15762,1.05303,1.84981,-0.106615,2.03247,-1.23372,-3.52604,-1.33477,-1.16499,-1.19856,-1.09521,-3.44288,-7.90773,0.0974491,-0.106615
-95.7235,0.991785,0.200471,4,15,0,102.332,0.0482378,2.1835,0.930865,1.5735,0.305966,2.37195,-1.52003,-3.27466,-1.48191,-1.14036,-1.24016,-1.06102,-4.06037,-8.01905,0.0482378,0.305966
-93.0866,0.998604,0.283458,4,15,0,98.8846,-0.0973375,2.23018,0.9777,2.12502,0.469856,1.98415,-1.41962,-3.34176,-1.50756,-1.1142,-1.25824,-1.14317,-3.55304,-7.88987,-0.0973375,0.469856
-93.9264,0.496907,0.404511,3,7,0,102.225,-0.230587,2.2028,0.979111,2.01879,0.0785434,2.2085,-1.40608,-3.26011,-1.34493,-1.05752,-1.73109,-1.154,-3.35043,-7.97081,-0.230587,0.0785434
-93.4531,0.903641,0.241096,4,15,0,105.418,-0.0684973,2.03069,0.746219,2.26936,0.460335,1.94015,-1.63729,-3.61824,-1.17864,-2.02453,-1.27655,-1.54435,-2.75082,-7.85998,-0.0684973,0.460335
-93.6308,0.941986,0.29136,4,15,0,100.695,-0.0124669,2.06674,0.872114,1.74999,0.149296,2.23761,-1.34022,-3.15406,-1.31895,-2.08817,-1.21136,-1.51251,-2.5691,-7.96514,-0.0124669,0.149296
-97.013,0.521596,0.375599,3,7,0,102.103,0.0309438,2.08135,0.992552,2.30182,0.136987,1.41002,-1.41023,-2.84129,-1.31376,-1.00849,-1.10059,-1.39271,-3.73153,-7.69939,0.0309438,0.136987
-97.0174,0.951433,0.234929,4,15,0,107.217,0.0897891,2.06271,0.737758,2.07064,-0.334695,2.46099,-1.92548,-3.48935,-1.1817,-1.00694,-1.81616,-1.63582,-3.91536,-8.07145,0.0897891,-0.334695
-101.019,0.600319,0.307436,4,15,0,108.062,0.0699827,1.85734,0.678528,1.92159,0.204695,2.32122,-1.29529,-3.30171,-1.14199,-1.00431,-1.83252,-1.29413,-3.89659,-7.98437,0.0699827,0.204695
-94.4799,1,0.220783,4,15,0,104.795,0.192165,1.92074,1.08737,1.91703,-0.274264,1.72437,-1.77726,-3.20977,-2.25836,-1.01133,-1.71891,-2.06515,-3.38817,-7.81791,0.192165,-0.274264
-94.5137,0.928567,0.313193,4,15,0,98.967,-0.114168,2.17529,0.788858,2.44638,0.054636,1.80077,-1.45801,-3.69907,-1.34662,-1.0196,-1.27832,-1.18672,-3.31123,-7.81205,-0.114168,0.054636
-96.0949,1,0.39273,2,3,0,99.2426,0.0226639,1.99178,0.774804,2.40815,-0.00580038,1.83589,-1.32405,-3.54243,-1.21139,-1.01448,-1.73272,-1.12454,-3.05963,-7.82028,0.0226639,-0.00580038
-95.9482,0.245055,0.554564,3,7,0,101.163,-0.0111166,1.99142,0.80808,2.38498,-0.32154,1.88331,-1.6832,-3.09704,-1.51582,-1.01731,-2.02548,-1.10468,-3.26293,-7.86327,-0.0111166,-0.32154
-98.2969,0.838912,0.219851,4,15,0,106.907,-0.1916,1.9142,0.989306,2.4761,0.280817,1.27682,-1.25565,-3.05458,-1.31629,-1.12443,-1.15329,-1.42134,-4.12551,-7.67309,-0.1916,0.280817
-97.1179,0.992705,0.236981,4,15,0,103.093,0.327691,2.32657,0.896355,1.08881,-0.201178,2.57624,-1.64862,-3.18285,-1.48676,-2.00596,-1.29978,-1.80968,-2.84943,-8.10843,0.327691,-0.201178
-89.8095,0.948091,0.329953,3,7,0,103.095,0.13971,2.09718,0.876185,1.67637,0.138444,1.47354,-1.175,-3.5587,-1.3421,-1.49947,-1.42698,-1.39126,-3.24582,-7.70694,0.13971,0.138444
-96.1432,0.571662,0.425584,3,7,0,100.146,-0.235249,1.88354,0.861994,1.88887,-0.358787,2.02345,-1.10098,-3.33919,-1.16494,-1.27902,-2.2096,-1.31692,-3.57563,-7.92808,-0.235249,-0.358787
-94.5047,0.971669,0.293745,3,7,0,103.953,-0.0277562,2.05967,0.915086,1.73222,-0.171396,2.68342,-1.08613,-3.51283,-1.12729,-1.32273,-1.53681,-1.75982,-3.47599,-8.1592,-0.0277562,-0.171396
-98.5951,0.887176,0.393372,3,15,0,103.564,-0.292192,2.0879,0.697277,1.78145,0.149785,2.55203,-1.1476,-2.72784,-1.09691,-1.45635,-1.77208,-1.9556,-3.78255,-8.09105,-0.292192,0.149785
-92.5964,0.704084,0.457511,3,7,0,104.881,-0.215742,2.36358,0.895813,2.17991,0.0545235,1.99727,-1.15634,-2.91418,-1.35649,-1.2606,-1.26539,-1.35871,-3.37022,-7.88908,-0.215742,0.0545235
-92.3452,0.981612,0.393704,3,7,0,95.3361,-0.119745,1.96401,0.77925,1.77829,0.0390296,1.73412,-1.11615,-3.12881,-1.73145,-1.33346,-1.84025,-1.16623,-3.15705,-7.79076,-0.119745,0.0390296
-96.3374,0.378312,0.533742,3,7,0,100.221,-0.329748,2.3841,1.05415,1.71161,0.134639,2.23765,-1.14098,-2.99422,-1.1726,-1.32085,-1.251,-1.13116,-3.4463,-7.99062,-0.329748,0.134639
-96.062,0.993466,0.270298,4,15,0,102.269,0.549931,2.02973,0.818592,2.12628,-0.450339,2.14067,-1.72999,-4.07937,-2.84741,-1.68066,-1.79428,-1.39963,-4.44596,-7.96194,0.549931,-0.450339
-95.4377,1,0.373258,3,7,0,100.054,-0.0397916,1.84309,0.784218,1.95413,-0.687342,1.83822,-1.5451,-3.55683,-1.19565,-1.53242,-1.91021,-2.46229,-3.19178,-7.90138,-0.0397916,-0.687342
-95.4377,0.00181216,0.519807,3,7,0,107.241,-0.0397916,1.84309,0.784218,1.95413,-0.687342,1.83822,-1.5451,-3.55683,-1.19565,-1.53242,-1.91021,-2.46229,-3.19178,-7.90138,-0.0397916,-0.687342
-93.9363,0.989993,0.144381,4,15,0,103.632,0.0305603,1.88899,0.800729,1.80133,-0.590435,1.91083,-1.57215,-3.07858,-1.27425,-1.40159,-1.79328,-2.43612,-3.30004,-7.90764,0.0305603,-0.590435
-92.2097,0.903751,0.198031,4,15,0,99.9769,0.082077,1.98977,0.859159,2.02894,-0.569747,1.93695,-1.47036,-3.24693,-1.38415,-1.32196,-1.39287,-2.5956,-3.63119,-7.91492,0.082077,-0.569747
-92.888,0.999503,0.236071,4,15,0,96.5493,0.0784139,1.94611,0.817352,2.01061,0.795113,1.9269,-1.57551,-3.33875,-2.04738,-1.87947,-2.02519,-1.09053,-3.32028,-7.88448,0.0784139,0.795113
-91.132,0.254304,0.327555,3,7,0,107.641,0.167496,2.03567,0.887571,1.91984,0.605672,1.83752,-1.4223,-3.00231,-1.44066,-1.51838,-2.04879,-1.16368,-3.69605,-7.83604,0.167496,0.605672
-91.0817,0.985825,0.138432,4,15,0,97.4249,0.022798,2.20421,0.792194,1.45251,0.490069,1.76995,-1.22354,-2.89756,-1.54112,-1.66124,-1.15919,-1.19194,-3.3917,-7.804,0.022798,0.490069
-91.4831,0.97098,0.18787,4,15,0,96.362,-0.0168103,1.95339,0.861948,2.31321,-0.164276,1.68914,-1.51657,-3.23746,-1.28977,-1.22447,-1.49837,-1.66593,-2.89606,-7.78848,-0.0168103,-0.164276
-93.4992,0.987908,0.248563,4,15,0,97.4498,0.150446,1.84805,0.894883,1.97236,0.349197,2.07844,-1.2817,-3.38259,-1.15345,-2.38347,-1.79678,-1.23717,-4.18096,-7.90525,0.150446,0.349197
-94.5944,0.945774,0.337169,4,15,0,99.6386,0.376968,1.93742,0.932578,1.92428,-0.312815,1.77164,-1.23072,-3.27942,-2.27859,-1.19536,-1.12156,-1.85574,-3.23727,-7.82434,0.376968,-0.312815
-97.0797,0.942174,0.427221,3,7,0,100.412,-0.264051,2.23653,0.721139,2.16292,0.0626595,2.01,-1.11437,-3.14131,-1.32581,-1.0893,-2.06744,-1.33863,-3.79552,-7.88645,-0.264051,0.0626595
-90.6217,0.316047,0.537486,3,7,0,97.2999,-0.235387,2.17161,0.696354,1.85036,0.0360313,1.90419,-1.15798,-3.08796,-1.35908,-1.14321,-1.27413,-1.55932,-3.29075,-7.84807,-0.235387,0.0360313
-89.8898,0.994648,0.253748,4,15,0,94.2612,0.309462,1.8881,0.923204,1.82144,-0.3073,1.65815,-1.3819,-3.42375,-1.8711,-1.51347,-1.59033,-2.20754,-3.45707,-7.78799,0.309462,-0.3073
-93.2135,0.928109,0.346494,3,15,0,97.3397,-0.00223422,1.87217,1.0976,2.71295,-0.0812322,2.40075,-1.30843,-3.76878,-1.67756,-1.42126,-2.30183,-2.03001,-3.44148,-8.05004,-0.00223422,-0.0812322
-89.6363,0.783282,0.425858,3,7,0,99.8183,0.0884506,2.20528,0.816925,1.80653,0.143398,1.4404,-1.35478,-3.39615,-1.29012,-1.45569,-1.28617,-1.42377,-3.13911,-7.69566,0.0884506,0.143398
-90.3229,0.652709,0.417689,2,7,0,93.3763,-0.0956159,2.12433,0.882159,1.73854,0.185779,1.81792,-1.42899,-3.13466,-1.29315,-1.3243,-1.11136,-1.79082,-3.74853,-7.8198,-0.0956159,0.185779
-88.7417,0.951097,0.334888,3,7,0,96.7834,0.244806,1.96121,0.684465,2.27522,-0.198603,2.07149,-1.38075,-3.45593,-1.9386,-1.65515,-1.47767,-1.61264,-3.90668,-7.90455,0.244806,-0.198603
-92.8826,0.381252,0.425661,2,3,0,97.5804,0.268959,2.12782,0.699592,2.22836,-0.207925,1.92595,-1.90167,-3.45866,-1.48477,-1.32472,-1.19288,-1.99807,-3.7248,-7.85449,0.268959,-0.207925
-93.7892,0.999183,0.225227,4,15,0,96.8211,0.0641568,2.29292,0.981796,1.56914,0.471746,1.96018,-1.05171,-3.02464,-1.98421,-1.39141,-1.15498,-1.37794,-3.03971,-7.87642,0.0641568,0.471746
-93.4294,0.859963,0.308057,3,15,0,100.579,-0.199324,2.09578,0.781734,2.19326,-0.00722783,1.51129,-1.10862,-3.1749,-1.1483,-1.27119,-1.05174,-1.69752,-2.99226,-7.72852,-0.199324,-0.00722783
-92.2227,0.952993,0.340053,3,7,0,96.8527,0.164642,2.17906,0.82701,1.90396,0.12802,1.69053,-1.14777,-3.38573,-1.12529,-1.86672,-1.91063,-1.17397,-3.43382,-7.76837,0.164642,0.12802
-94.7136,0.911261,0.432216,3,7,0,99.1153,-0.0276168,2.22586,1.14406,1.67688,-0.279729,1.8371,-1.20429,-3.04833,-1.05649,-1.64751,-1.34511,-1.36939,-3.85892,-7.8652,-0.0276168,-0.279729
-93.8466,1,0.514922,3,7,0,98.9053,0.302872,1.91028,0.841562,1.47801,0.259925,2.05202,-1.10721,-3.65971,-1.10308,-1.89646,-1.56504,-1.69214,-3.24839,-7.88803,0.302872,0.259925
-94.8295,0.194079,0.700914,3,7,0,101.167,-0.178186,2.19416,1.07347,1.48726,0.0733457,2.16367,-1.01798,-2.81349,-1.67671,-1.56711,-1.2458,-1.42712,-3.55266,-7.95815,-0.178186,0.0733457
-93.34,0.994458,0.282249,4,15,0,101.659,0.226962,2.17854,0.997642,1.93285,0.0442439,1.76741,-1.51815,-2.55339,-1.43725,-1.71605,-1.07898,-1.53029,-2.73896,-7.80372,0.226962,0.0442439
-98.0537,0.650196,0.380978,3,15,0,102.185,-0.545971,2.23571,1.1392,2.61063,0.500771,1.69705,-1.02061,-3.08256,-1.74105,-1.46662,-1.93772,-1.69118,-2.63014,-7.83137,-0.545971,0.500771
-102.569,0.899968,0.306246,4,15,0,108.641,0.462163,1.96454,0.801902,1.47264,0.281994,1.92781,-1.00692,-3.72039,-1.21319,-1.10869,-1.15761,-1.64655,-3.01116,-7.84148,0.462163,0.281994
-107.351,0.84015,0.358168,4,15,0,112.084,-0.0813024,1.67989,1.34867,2.92958,-0.134614,1.67361,-1.00639,-2.25342,-1.12109,-1.27131,-1.06067,-1.63997,-3.38115,-7.81846,-0.0813024,-0.134614
-97.4969,0.934605,0.38278,4,15,0,112.105,-0.215066,2.38402,0.859274,0.93754,-0.13,1.58389,-1.04938,-2.94586,-1.05386,-1.67262,-1.1655,-1.52558,-2.70578,-7.76165,-0.215066,-0.13
-95.2731,0.536367,0.470641,3,7,0,102.579,-0.402156,2.21989,0.907629,1.42851,-0.194581,1.39565,-1.04118,-3.01144,-1.30571,-1.19821,-1.46023,-1.73445,-2.70041,-7.72576,-0.402156,-0.194581
-95.4674,0.963515,0.320082,4,15,0,102.014,-0.120293,2.21826,1.0396,2.18939,0.300714,2.07814,-1.13732,-3.30095,-1.14081,-1.78068,-1.08112,-1.22929,-2.67282,-7.92154,-0.120293,0.300714
-93.6138,0.999932,0.410478,3,7,0,98.0175,-0.351635,2.27521,0.925156,2.216,0.455369,1.44216,-1.10897,-2.74165,-1.70332,-1.26072,-1.17724,-1.18746,-2.97597,-7.72704,-0.351635,0.455369
-92.6059,0.308223,0.554712,3,7,0,101.042,0.0587116,1.96588,1.03782,1.79247,-0.0900861,1.82447,-1.20761,-3.38973,-1.56417,-2.26422,-1.10345,-2.20308,-3.12351,-7.83534,0.0587116,-0.0900861
-92.2176,0.985103,0.270359,4,15,0,100.55,-0.199349,1.98192,0.807,2.56536,0.470068,1.84248,-1.13597,-3.3806,-1.54156,-1.24326,-1.8729,-1.31329,-3.81077,-7.83594,-0.199349,0.470068
-95.3415,0.730372,0.3573,3,15,0,100.628,0.312054,1.96902,0.94696,1.51443,-0.0954919,2.14513,-2.29689,-3.70339,-1.66052,-2.51463,-1.30053,-1.0574,-3.35978,-7.9367,0.312054,-0.0954919
-97.5633,0.899296,0.324713,3,15,0,102.46,-0.254533,1.99243,1.13115,2.07115,0.343721,1.92886,-1.36187,-2.72815,-2.00726,-1.21395,-1.54553,-1.04174,-4.54658,-7.88256,-0.254533,0.343721
-93.6821,0.582697,0.377838,4,15,0,105.26,-0.519086,2.13184,0.874569,1.82773,0.183952,1.94433,-1.196,-2.58791,-1.40861,-1.37715,-1.20508,-1.4518,-3.36534,-7.88429,-0.519086,0.183952
-90.7594,0.999605,0.27702,4,15,0,96.8473,0.573419,1.73493,0.92365,1.74432,0.0737427,1.76307,-2.3353,-4.21833,-2.34273,-2.21855,-1.5544,-2.28794,-4.13267,-7.79455,0.573419,0.0737427
-92.2052,0.780565,0.372747,3,7,0,96.0557,0.517656,1.74836,0.946328,1.24331,-0.30413,1.97772,-1.4585,-4.42718,-1.91366,-1.42387,-1.86884,-1.86432,-4.82011,-7.89314,0.517656,-0.30413
-91.5231,0.931531,0.364604,3,7,0,96.147,0.47477,1.77955,0.775149,1.26826,0.106751,2.17633,-1.81966,-4.59683,-2.04838,-1.48799,-1.81026,-2.42306,-4.38625,-7.92909,0.47477,0.106751
-95.5606,0.346479,0.443615,2,3,0,98.7707,0.575098,1.73816,0.697343,1.5088,0.0267993,2.01272,-2.11827,-4.15907,-2.05158,-2.91053,-1.44001,-1.91099,-4.9426,-7.86855,0.575098,0.0267993
-94.7204,0.932914,0.232038,4,15,0,101.91,0.204192,2.06273,1.30712,1.77205,-0.197677,1.55969,-1.52992,-3.53879,-1.52282,-1.14402,-2.4552,-2.08769,-3.3545,-7.77712,0.204192,-0.197677
-92.7198,0.881034,0.282917,3,15,0,103.229,0.248877,1.99794,1.14152,1.60112,-0.0557044,1.49017,-1.45685,-3.54035,-1.52286,-1.14506,-1.73495,-2.31896,-3.52079,-7.73334,0.248877,-0.0557044
-92.1227,0.862202,0.319895,4,31,0,99.9209,-0.323969,2.21887,0.755289,1.89832,0.567438,1.89138,-1.31728,-3.04876,-1.25907,-1.36983,-1.22804,-1.11077,-3.28209,-7.8625,-0.323969,0.567438
-96.3026,0.86745,0.351867,4,15,0,101.27,0.546677,1.8681,1.18684,1.17014,-0.256146,1.74029,-1.03037,-3.71653,-1.95892,-1.89016,-1.60588,-1.25265,-3.8864,-7.82545,0.546677,-0.256146
-102.105,0.846358,0.389748,3,7,0,104.112,0.49389,1.76643,1.18496,0.737803,-0.0840372,1.25686,-1.03341,-3.5225,-2.09618,-1.61909,-1.46186,-1.28019,-3.74707,-7.67406,0.49389,-0.0840372
-92.7889,0.749712,0.41872,3,7,0,104.653,0.306644,1.87156,1.14757,1.57012,0.0355388,2.37575,-1.19538,-3.78761,-1.93393,-2.64949,-2.02796,-1.67658,-4.05095,-8.03131,0.306644,0.0355388
-88.8743,0.818509,0.392039,3,7,0,97.8287,-0.00345747,2.02253,0.794455,1.78401,-0.0166514,1.45648,-1.49084,-3.60796,-1.46294,-1.65483,-1.30955,-1.46113,-3.59095,-7.70636,-0.00345747,-0.0166514
-89.704,0.901851,0.404736,3,7,0,93.2259,0.00388579,2.02867,0.790977,1.73092,-0.318496,2.01615,-1.5604,-3.70652,-1.23506,-1.87583,-1.95553,-1.59186,-3.8407,-7.90749,0.00388579,-0.318496
-94.2757,0.247395,0.469954,3,7,0,99.6033,0.245853,2.20855,0.909782,1.49508,-0.696081,1.66725,-1.24845,-3.79444,-1.8125,-1.19444,-1.37622,-2.00495,-3.49395,-7.84753,0.245853,-0.696081
-90.7436,0.998776,0.216873,4,15,0,97.1608,0.362981,2.00793,0.871055,1.57609,0.20165,1.74058,-1.33307,-3.67733,-1.68024,-1.14608,-1.62917,-1.39298,-3.44506,-7.783,0.362981,0.20165
-91.6176,0.984925,0.288789,4,15,0,94.007,-0.126961,2.06408,0.855412,1.68543,-0.149839,2.12528,-1.1765,-3.57694,-1.78665,-1.25714,-1.68964,-1.25462,-3.96187,-7.93952,-0.126961,-0.149839
-92.8592,0.66071,0.376621,3,15,0,100.85,-0.302435,2.15136,0.770882,1.82769,0.104092,1.92802,-1.22231,-3.45177,-1.58746,-1.2088,-1.88032,-1.38436,-3.79138,-7.86127,-0.302435,0.104092
-92.1808,0.971474,0.311714,3,7,0,99.1896,-0.152838,2.04238,0.893133,1.99722,0.159016,1.74557,-1.19734,-3.29489,-1.32591,-1.1757,-1.3589,-2.41392,-3.19624,-7.79941,-0.152838,0.159016
-91.6098,0.841776,0.39836,3,7,0,99.784,-0.00989028,2.13853,0.917454,2.13305,0.289971,1.45553,-1.13666,-3.51699,-1.38066,-1.13745,-1.3392,-1.69886,-3.26898,-7.70902,-0.00989028,0.289971
-92.5873,0.817738,0.42451,3,7,0,98.1752,-0.0458701,2.16381,0.990914,2.41075,0.45736,1.73112,-1.17297,-3.37399,-1.22674,-1.14871,-1.33842,-1.85365,-3.47703,-7.80345,-0.0458701,0.45736
-96.6576,0.747555,0.437389,3,7,0,100.222,-0.123372,2.07031,1.11685,2.68264,-0.0792092,1.66432,-1.14712,-3.07843,-1.24721,-1.16963,-1.8538,-1.23641,-4.37385,-7.79527,-0.123372,-0.0792092
-97.8191,0.477846,0.408851,3,7,0,110.691,-0.223533,1.88804,0.8241,1.78133,0.219536,1.39923,-1.04264,-3.32656,-1.03817,-1.27165,-1.42704,-1.79475,-3.82263,-7.69607,-0.223533,0.219536
-96.2484,0.975128,0.263365,4,15,0,103.965,-0.145519,2.06963,0.893568,1.64425,0.382747,1.67937,-1.02575,-3.22293,-1.02585,-1.2863,-1.26407,-1.49918,-4.08371,-7.78159,-0.145519,0.382747
