# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1257
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-censored-x_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept_y,bsp_y.1,sigma_y,Ymi_xstar.1,Intercept_xstar,sigma_xstar,Ycens_xstar.1,Ycens_xstar.2,Ycens_xstar.3,Ycens_xstar.4,Ycens_xstar.5,Ycens_xstar.6,Ycens_xstar.7,lprior,b_y_Intercept,b_xstar_Intercept
-96.6799,0.938187,0.185044,4,15,0,100.925,0.31541,1.81708,1.13278,2.62696,-0.138132,1.9811,-1.23097,-2.3626,-1.70704,-1.95363,-1.32584,-1.49872,-4.36678,-7.8932,0.31541,-0.138132
-93.5578,0.973379,0.248663,4,15,0,102.049,0.331934,1.93055,1.10125,1.85455,0.0201881,1.6989,-1.33506,-3.19043,-1.20544,-1.93614,-1.42802,-1.38261,-4.53379,-7.78826,0.331934,0.0201881
-93.5965,0.579647,0.357654,3,7,0,98.8165,0.376405,1.85191,1.11984,1.77825,0.0761858,1.80215,-1.61488,-3.26659,-1.5866,-1.11093,-1.53767,-1.57463,-4.45327,-7.82049,0.376405,0.0761858
-95.7418,0.99114,0.232539,4,31,0,101.064,-0.196529,2.33148,0.71167,2.13369,0.314749,1.77355,-1.29682,-2.37027,-1.09529,-1.62076,-1.17873,-1.16319,-3.33049,-7.80209,-0.196529,0.314749
-92.105,1,0.345372,3,7,0,97.7792,-0.330882,2.21103,0.747627,1.95214,0.233848,1.81994,-1.30472,-2.47371,-1.1739,-1.29856,-1.28972,-1.29995,-3.10893,-7.82438,-0.330882,0.233848
-93.9362,0.752492,0.520028,3,7,0,98.2963,-0.0615509,2.26464,0.911417,1.72178,0.21047,1.8311,-1.47588,-2.82695,-1.12737,-1.08225,-1.05075,-1.39089,-3.46665,-7.82456,-0.0615509,0.21047
-93.3202,0.447202,0.477978,3,7,0,99.9423,0.163844,2.06452,0.958136,1.48751,-0.2248,2.16725,-1.5112,-3.82517,-2.08359,-1.72081,-1.12436,-2.13078,-2.72173,-7.95796,0.163844,-0.2248
-94.9037,0.973564,0.241055,4,15,0,100.417,-0.0114952,1.9883,0.975972,1.34029,-0.0197448,2.12695,-1.24392,-3.96245,-1.81872,-1.5763,-1.07069,-2.21276,-2.76231,-7.93513,-0.0114952,-0.0197448
-95.2257,0.940814,0.343161,3,15,0,103.451,0.337368,2.07469,0.785587,1.40896,0.783145,2.15043,-1.67165,-3.5163,-1.89256,-1.85762,-1.0196,-1.46332,-3.30431,-7.95592,0.337368,0.783145
-95.2257,7.43999e-06,0.456749,2,3,0,107.371,0.337368,2.07469,0.785587,1.40896,0.783145,2.15043,-1.67165,-3.5163,-1.89256,-1.85762,-1.0196,-1.46332,-3.30431,-7.95592,0.337368,0.783145
-92.0255,0.993314,0.0976407,5,63,0,100.992,-0.291527,1.99534,0.863524,2.55367,-0.0458011,1.81097,-1.0898,-3.30864,-1.35571,-1.44686,-1.84837,-1.84115,-3.54199,-7.83174,-0.291527,-0.0458011
-93.1854,0.959107,0.144274,4,15,0,101.699,-0.371257,1.96348,0.847952,2.31127,0.0809429,1.72683,-1.08586,-3.541,-1.63073,-1.14624,-1.48869,-1.54223,-3.31388,-7.80305,-0.371257,0.0809429
-91.944,0.995276,0.198882,4,15,0,98.2404,-0.00142468,2.22981,1.0742,1.3488,-0.317654,1.82305,-1.24866,-2.9564,-1.55837,-2.14401,-1.49726,-1.39056,-3.39045,-7.85864,-0.00142468,-0.317654
-95.4973,0.269301,0.292943,4,15,0,104.051,-0.125502,1.95094,1.04083,2.27628,-0.334825,1.82456,-1.45354,-2.85715,-2.26321,-1.09155,-1.69434,-1.10651,-4.00465,-7.86333,-0.125502,-0.334825
-91.937,0.998001,0.107782,5,31,0,98.3519,-0.00724079,2.02654,0.874661,2.34886,0.0623415,1.5834,-1.47912,-3.70122,-1.47182,-1.16082,-1.53507,-1.09497,-3.18405,-7.7445,-0.00724079,0.0623415
-90.3748,0.997141,0.159446,4,31,0,94.8577,0.0453525,2.1667,0.879768,1.45511,0.141861,2.01127,-1.46127,-3.02772,-1.83583,-1.31103,-1.2803,-1.96697,-3.77716,-7.88119,0.0453525,0.141861
-92.8827,0.954546,0.234663,4,15,0,96.6636,0.408154,1.83003,0.824016,2.47273,-0.0679045,1.65927,-1.85763,-4.37704,-1.83931,-1.86161,-2.62062,-1.45509,-3.5014,-7.76216,0.408154,-0.0679045
-92.6243,0.886736,0.317681,3,7,0,99.8963,0.00279312,1.82678,0.911222,3.21366,0.214367,1.80672,-1.66293,-3.55724,-1.85662,-1.49801,-1.37221,-1.49076,-4.20265,-7.81428,0.00279312,0.214367
-91.56,0.892737,0.377771,3,15,0,97.4443,0.123295,1.88344,0.856115,2.84193,0.357838,1.83784,-1.34007,-3.8598,-1.8627,-1.90569,-2.47605,-2.10152,-3.85314,-7.82057,0.123295,0.357838
-91.2,1,0.453584,3,7,0,94.1762,0.121682,1.78424,0.987618,2.65084,0.0950478,1.78455,-1.36654,-3.08118,-2.02717,-1.83537,-1.7134,-2.05921,-4.31003,-7.80948,0.121682,0.0950478
-90.5894,0.435191,0.663552,3,11,0,94.4002,0.378663,1.82858,1.09145,2.21498,0.385502,2.16456,-1.83891,-3.70873,-1.649,-2.3348,-1.68403,-2.16266,-4.03535,-7.94709,0.378663,0.385502
-91.6419,0.983599,0.340573,3,7,0,93.2486,0.442374,1.81421,1.05094,2.30464,0.390156,2.19373,-1.44834,-4.26817,-1.56057,-1.97919,-1.59034,-2.32993,-4.57861,-7.95491,0.442374,0.390156
-92.1113,0.51147,0.482411,3,7,0,96.2194,0.154569,1.73511,0.947114,2.80004,0.114572,2.18547,-2.4593,-3.99196,-1.83537,-1.43531,-2.1048,-1.93364,-3.82096,-7.94586,0.154569,0.114572
-92.597,0.99146,0.286716,4,15,0,98.2569,0.106048,2.08904,0.802304,1.10011,0.217076,1.59435,-1.17201,-3.44065,-1.07782,-1.92693,-1.6374,-1.4229,-3.4178,-7.73848,0.106048,0.217076
-95.2848,0.269525,0.411068,3,7,0,100.153,0.131756,2.12532,1.0039,2.38189,0.0680522,1.68792,-1.2436,-3.27796,-1.03952,-1.05188,-1.75925,-1.52394,-3.79784,-7.78013,0.131756,0.0680522
-94.4602,0.985918,0.15813,3,15,0,103.275,0.0400372,2.08005,1.02631,1.55724,0.0240682,1.905,-1.48943,-3.22629,-1.22783,-1.01733,-1.67737,-1.15606,-3.58603,-7.85649,0.0400372,0.0240682
-93.5672,0.984235,0.224315,3,15,0,102.828,0.0458134,2.1225,0.961753,1.64904,0.0127943,1.87129,-1.53996,-3.35332,-1.16224,-1.02248,-1.75684,-1.21118,-3.57094,-7.84119,0.0458134,0.0127943
-92.3914,0.949801,0.316327,3,7,0,98.1919,0.105007,1.95708,0.730241,2.06572,0.163333,1.57997,-1.49169,-3.28193,-1.98125,-1.03604,-1.36772,-1.36791,-3.62489,-7.73073,0.105007,0.163333
-93.3218,0.50992,0.418155,2,7,0,97.5502,0.149966,1.99141,0.756418,1.96451,0.29434,1.6129,-1.57283,-4.0884,-1.67438,-1.02495,-1.30296,-1.39114,-3.4345,-7.74158,0.149966,0.29434
-93.2513,0.791989,0.251055,4,15,0,100.301,0.0157002,2.3528,1.09446,1.90105,-0.0825352,1.84838,-1.3601,-2.92807,-1.59328,-1.40285,-1.22353,-1.87261,-2.39988,-7.84803,0.0157002,-0.0825352
-94.6723,0.946415,0.250171,4,15,0,100.067,0.0327221,1.82266,1.00708,2.10835,0.312305,1.32412,-1.33746,-3.43708,-1.79989,-2.10213,-1.83356,-1.32069,-3.93751,-7.67842,0.0327221,0.312305
-95.6581,0.797933,0.327907,4,15,0,106.513,0.0684244,1.98471,0.844185,1.44026,1.00512,1.87492,-2.33889,-3.51685,-1.71926,-1.44766,-2.15051,-1.30023,-3.42739,-7.89909,0.0684244,1.00512
-95.6846,0.305462,0.329846,4,15,0,106.267,0.531676,1.77224,1.13791,1.86611,-0.332129,2.02911,-1.09757,-4.27028,-2.12511,-1.15977,-1.53015,-1.91164,-4.28897,-7.92722,0.531676,-0.332129
-92.0131,0.988003,0.139352,4,31,0,103.355,0.512145,1.94197,0.703935,1.7978,-0.348905,2.2369,-1.47322,-3.65359,-2.15344,-1.46167,-1.6264,-1.70274,-4.48385,-7.97922,0.512145,-0.348905
-90.3454,0.980149,0.196285,4,15,0,95.834,0.281599,1.78226,0.849256,1.98603,-0.317283,2.39193,-1.56075,-4.65954,-1.71875,-1.90479,-2.18035,-1.91903,-3.83389,-8.04413,0.281599,-0.317283
-93.2953,0.894336,0.271987,4,15,0,97.5654,0.0330419,1.8656,1.18083,2.944,-0.591506,1.91082,-1.65437,-3.60276,-2.30639,-1.72249,-1.77775,-2.21248,-3.89529,-7.93213,0.0330419,-0.591506
-93.0688,0.966059,0.323762,3,15,0,98.7783,0.0199331,1.9204,1.12236,3.08961,-0.405396,1.95631,-1.56228,-3.16866,-2.30067,-1.98668,-1.68529,-2.12012,-3.7965,-7.91682,0.0199331,-0.405396
-91.8789,0.834387,0.435876,3,7,0,102.167,-0.255662,2.16875,0.934094,2.01428,0.156451,1.36671,-1.24863,-2.85721,-1.4265,-1.14188,-1.34178,-1.80049,-2.90425,-7.69536,-0.255662,0.156451
-93.5152,0.960766,0.46632,4,15,0,96.4415,-0.206896,2.22528,0.968872,2.21763,0.486575,2.08814,-1.04154,-2.9063,-1.53791,-1.96731,-1.3464,-1.40871,-2.99519,-7.93196,-0.206896,0.486575
-96.3458,0.231916,0.619864,2,7,0,102.598,-0.404768,1.92432,1.01006,2.05125,0.629956,1.89539,-1.03799,-2.78245,-1.72803,-1.23874,-1.33735,-1.64214,-3.50515,-7.88829,-0.404768,0.629956
-101.458,0.90434,0.235439,4,15,0,108.492,0.0380937,1.78202,1.36511,2.03296,0.419084,2.4246,-1.10545,-3.67903,-2.44135,-1.08368,-1.37581,-1.30676,-2.86526,-8.07599,0.0380937,0.419084
-98.3029,0.978479,0.284283,4,15,0,107.026,0.129193,1.88568,1.38305,1.90127,0.353615,1.9765,-1.08796,-3.67801,-1.66854,-1.10802,-1.24336,-1.37157,-3.15939,-7.90555,0.129193,0.353615
-98.6879,0.952086,0.388925,3,7,0,104.166,-0.170416,2.24548,1.17354,2.96494,0.418365,1.57296,-1.19646,-3.04692,-1.86602,-1.08718,-1.28725,-1.49567,-3.98554,-7.77055,-0.170416,0.418365
-94.407,0.813215,0.507616,3,15,0,105.893,-0.202837,2.13012,1.12842,3.08517,0.356823,1.91184,-1.18403,-3.32946,-1.85336,-1.38132,-1.47782,-1.44508,-3.56931,-7.8745,-0.202837,0.356823
-90.4403,0.892444,0.52284,3,7,0,99.1702,-0.00938201,2.08693,0.863722,1.66465,0.0411231,1.74331,-1.78214,-3.22471,-1.45088,-2.19183,-1.64879,-1.23812,-3.06553,-7.79406,-0.00938201,0.0411231
-92.2287,0.575128,0.615302,3,7,0,96.8548,-0.131054,1.98995,0.80757,1.87511,0.277783,1.67028,-1.94762,-3.77557,-1.6213,-1.59405,-1.35287,-1.21904,-4.15263,-7.77049,-0.131054,0.277783
-94.6462,0.938778,0.42449,3,7,0,97.6143,0.269548,2.17011,0.885803,1.86099,-0.408243,2.01719,-1.17871,-3.17202,-1.08224,-1.77561,-1.747,-2.41708,-3.11858,-7.9173,0.269548,-0.408243
-94.6462,5.78638e-49,0.539592,1,1,0,100.178,0.269548,2.17011,0.885803,1.86099,-0.408243,2.01719,-1.17871,-3.17202,-1.08224,-1.77561,-1.747,-2.41708,-3.11858,-7.9173,0.269548,-0.408243
-90.2728,0.996255,0.14308,4,31,0,99.2345,0.20564,1.92847,1.05195,1.78348,-0.229187,1.76935,-1.31911,-4.02098,-2.05067,-1.53263,-1.95681,-1.54726,-3.33915,-7.82532,0.20564,-0.229187
-94.7348,0.965638,0.200515,4,15,0,98.4138,0.469381,2.06311,0.926333,1.76315,0.233502,1.51104,-1.53875,-3.7596,-1.77194,-1.07449,-1.49143,-1.20816,-3.13036,-7.71602,0.469381,0.233502
-92.9778,0.978815,0.266486,4,15,0,99.1828,-0.180904,1.89416,0.908028,1.87844,-0.137452,1.85903,-1.3077,-2.85261,-1.5613,-2.30192,-1.47811,-1.34659,-3.38628,-7.85061,-0.180904,-0.137452
-95.8622,0.920307,0.36124,4,15,0,100.114,0.15345,2.33423,1.06889,1.94141,0.34547,1.69194,-1.69846,-3.464,-1.6676,-1.11305,-1.11629,-1.13776,-3.41547,-7.78564,0.15345,0.34547
-91.3098,0.554479,0.443825,3,7,0,104.565,0.0445835,2.24533,0.957503,1.44228,0.236424,1.87429,-1.44977,-3.26595,-1.46438,-1.40353,-1.14698,-1.16945,-3.27172,-7.83837,0.0445835,0.236424
-91.1738,0.969663,0.298891,3,15,0,95.7988,0.0882539,2.0195,0.84909,2.07075,-0.0818312,1.33354,-1.57147,-3.37523,-1.31137,-1.6227,-1.5726,-1.38366,-3.02142,-7.67685,0.0882539,-0.0818312
-90.7498,0.649982,0.397753,3,7,0,97.7908,0.012035,2.01022,0.989435,1.39719,0.0883153,2.05075,-1.34504,-3.81055,-2.02853,-1.26858,-1.79996,-1.66069,-3.98203,-7.90386,0.012035,0.0883153
-92.2983,0.895887,0.313867,3,15,0,98.3183,-0.0147488,2.03717,0.909769,1.30751,0.0183742,1.87087,-1.39663,-3.64041,-2.24523,-1.14176,-1.89462,-1.66645,-4.1202,-7.83959,-0.0147488,0.0183742
-91.3216,0.812637,0.36976,3,15,0,96.4757,0.118719,1.96017,0.841763,1.26473,-0.24208,1.92338,-1.59416,-3.44414,-1.62222,-1.19939,-1.56411,-1.27973,-3.38105,-7.86685,0.118719,-0.24208
-92.7568,0.796843,0.38029,3,7,0,102.261,-0.101266,1.93517,0.862774,2.18842,0.271255,1.60203,-2.41112,-3.42089,-1.6584,-2.00273,-1.70729,-1.33128,-3.54435,-7.75134,-0.101266,0.271255
-96.1882,1,0.381203,4,15,0,98.8682,-0.20222,2.20458,0.868854,0.972974,0.560709,1.93719,-1.01217,-3.0834,-1.20956,-1.56836,-1.29286,-1.61777,-2.99903,-7.87758,-0.20222,0.560709
-94.0944,0.809394,0.529704,3,7,0,100.645,-0.147188,2.08433,0.758076,1.50994,0.536076,1.98034,-1.01208,-3.12274,-1.29013,-1.29389,-1.28334,-1.67336,-3.11748,-7.88243,-0.147188,0.536076
-94.9079,0.928858,0.541157,3,7,0,98.1199,-0.34595,2.27718,0.718389,1.83042,0.298419,1.96932,-1.01263,-3.21935,-1.52225,-1.32432,-1.13627,-1.41301,-3.2451,-7.87538,-0.34595,0.298419
-94.9079,0.00856926,0.669005,3,7,0,104.405,-0.34595,2.27718,0.718389,1.83042,0.298419,1.96932,-1.01263,-3.21935,-1.52225,-1.32432,-1.13627,-1.41301,-3.2451,-7.87538,-0.34595,0.298419
-94.3587,0.996009,0.190752,4,15,0,97.5895,-0.118455,2.25798,0.742927,1.71212,0.268061,2.04519,-1.01966,-2.56264,-1.59436,-1.22032,-1.15433,-1.36015,-3.13327,-7.89188,-0.118455,0.268061
-91.6878,0.980764,0.262844,4,15,0,97.6146,-0.0607598,1.94634,1.00894,1.90618,-0.00402252,1.56903,-1.33177,-3.93298,-1.38479,-1.15147,-1.51712,-1.81378,-3.46675,-7.75273,-0.0607598,-0.00402252
-104.292,0.6132,0.352831,4,23,0,108.46,-0.530457,2.21657,1.29308,1.08546,0.233651,1.64406,-1.22837,-1.43898,-1.32581,-2.13277,-1.2791,-1.05503,-1.80203,-7.81641,-0.530457,0.233651
-99.3817,0.995372,0.264725,4,31,0,108.811,-0.181351,2.32003,1.18416,1.55163,0.139833,1.52176,-1.03316,-1.53561,-1.56747,-1.16509,-1.16589,-1.24483,-2.90107,-7.75216,-0.181351,0.139833
-93.7243,0.976236,0.362928,4,15,0,103.576,-0.21507,2.29766,1.13163,1.43772,-0.00291758,1.53779,-1.05626,-3.01935,-1.36742,-1.71329,-1.76012,-1.32503,-2.66398,-7.75843,-0.21507,-0.00291758
-96.6922,0.499866,0.481911,3,7,0,103.624,0.0913319,2.42424,1.02528,1.02907,0.782208,2.03077,-1.1513,-2.48144,-1.29756,-1.40841,-1.53633,-1.24453,-2.83081,-7.93125,0.0913319,0.782208
-97.4589,0.992491,0.303359,4,15,0,100.435,0.0889464,2.39252,1.02691,0.86294,0.957155,1.97517,-1.14242,-2.60854,-1.33056,-1.31701,-1.4572,-1.26485,-2.85592,-7.93625,0.0889464,0.957155
-95.9739,0.975688,0.412644,3,7,0,103.33,-0.614679,2.18167,0.95824,2.42543,-0.25333,1.89165,-1.07211,-3.26177,-1.27862,-1.45042,-1.5897,-1.54024,-2.75347,-7.89962,-0.614679,-0.25333
-92.4049,0.979374,0.54581,3,7,0,99.4729,0.509052,1.97334,0.831699,1.23235,0.238343,1.91822,-1.70433,-3.50599,-1.68653,-1.8082,-1.17538,-1.65232,-4.48218,-7.83917,0.509052,0.238343
-92.4049,5.78283e-05,0.724858,2,3,0,98.6017,0.509052,1.97334,0.831699,1.23235,0.238343,1.91822,-1.70433,-3.50599,-1.68653,-1.8082,-1.17538,-1.65232,-4.48218,-7.83917,0.509052,0.238343
-89.2342,0.977121,0.211753,4,15,0,98.8318,0.167916,2.01399,0.852628,2.26634,-0.275123,2.11511,-1.58375,-3.25713,-1.97281,-1.81131,-1.66744,-2.06117,-3.19074,-7.93731,0.167916,-0.275123
-92.105,0.895124,0.280547,4,15,0,95.0743,0.110434,1.96641,0.756569,1.49257,0.137245,1.40408,-1.33818,-3.48013,-1.39142,-1.19337,-1.58824,-1.45437,-4.12065,-7.68211,0.110434,0.137245
-93.813,0.962261,0.327171,4,15,0,98.2993,0.0713994,2.20611,0.928984,2.0049,0.41265,2.41307,-1.63551,-2.98962,-1.23142,-2.05511,-1.59973,-1.96116,-2.76225,-8.03797,0.0713994,0.41265
-93.3031,0.879171,0.422457,3,7,0,98.2698,-0.158309,2.10658,0.811867,1.84149,-0.0908653,1.46199,-1.17764,-3.65242,-1.25302,-1.32407,-1.3805,-1.12427,-3.89499,-7.71871,-0.158309,-0.0908653
-94.2729,0.723201,0.479792,3,15,0,100.531,0.167181,2.21575,0.885777,1.53778,0.174186,1.84958,-1.60121,-2.97321,-1.54017,-1.91206,-1.68017,-1.0063,-3.01657,-7.82256,0.167181,0.174186
-98.1893,0.738889,0.429433,3,7,0,103.184,-0.359286,2.06904,1.0387,2.19451,0.423181,1.54214,-1.19548,-3.28396,-1.11189,-1.56542,-1.13828,-1.00876,-2.71683,-7.7615,-0.359286,0.423181
-97.2059,0.98189,0.393865,3,7,0,101.896,-0.35731,2.43674,0.884395,1.45086,0.0760392,1.55161,-1.25852,-2.49944,-1.42245,-1.12613,-1.39883,-1.01339,-3.3551,-7.75087,-0.35731,0.0760392
-93.6816,0.330639,0.522058,3,15,0,102.575,-0.223441,2.2335,0.964841,1.5192,0.137394,1.62875,-1.07128,-3.02323,-1.4457,-1.64556,-1.47075,-1.02325,-3.27099,-7.77064,-0.223441,0.137394
-91.956,0.951159,0.258564,4,31,0,100.012,0.350437,2.05284,0.851807,2.39732,0.0414693,2.02053,-1.77307,-3.1713,-1.93587,-1.81444,-1.45662,-1.22078,-4.21721,-7.87914,0.350437,0.0414693
-96.4133,0.848449,0.327087,3,7,0,98.4603,-0.198947,1.76788,0.996028,2.1269,-0.158452,1.61341,-1.31103,-4.35496,-1.49952,-1.6873,-2.51203,-1.209,-3.4571,-7.78008,-0.198947,-0.158452
-95.1474,0.737643,0.354194,3,15,0,106.353,0.0193545,1.80228,1.04082,3.02734,-0.396177,1.73037,-1.91077,-2.72257,-1.90234,-1.90391,-1.57885,-1.67336,-3.10448,-7.8348,0.0193545,-0.396177
-96.0216,0.982204,0.324793,4,15,0,99.6278,0.189002,1.94888,0.870845,1.10811,0.472448,1.89361,-1.10321,-3.45309,-1.15975,-1.86227,-1.21772,-1.1279,-3.77646,-7.84388,0.189002,0.472448
-94.8373,0.94231,0.429208,3,7,0,103.539,-0.102479,2.31783,0.793098,1.8243,0.873814,2.13439,-1.56538,-2.95508,-1.19736,-1.35513,-1.39352,-1.05936,-3.00216,-7.97337,-0.102479,0.873814
-94.8373,2.38345e-21,0.533666,2,3,0,102.548,-0.102479,2.31783,0.793098,1.8243,0.873814,2.13439,-1.56538,-2.95508,-1.19736,-1.35513,-1.39352,-1.05936,-3.00216,-7.97337,-0.102479,0.873814
-92.5813,0.986691,0.163687,4,31,0,99.3352,0.167063,1.95153,0.789814,1.73319,0.598374,1.75953,-1.55541,-3.40897,-1.58147,-1.79894,-1.38428,-1.06532,-3.19097,-7.80458,0.167063,0.598374
-95.1868,0.989867,0.217647,4,31,0,100.16,0.2018,2.11562,0.980944,2.24651,-0.259312,1.46011,-1.55919,-3.24909,-1.7265,-1.52546,-1.78868,-1.01346,-3.83437,-7.73011,0.2018,-0.259312
-94.7913,0.924852,0.290299,4,15,0,103.106,0.096402,2.01163,0.856819,1.265,-0.0851683,2.27738,-1.16696,-3.60308,-1.33137,-1.93778,-1.60808,-1.13874,-2.87557,-7.98445,0.096402,-0.0851683
-93.7597,0.716813,0.35131,3,7,0,103.239,0.405267,1.94295,0.829848,1.39387,-0.108846,1.81167,-1.10989,-3.31941,-1.62942,-1.65379,-1.75524,-1.12466,-3.44223,-7.8136,0.405267,-0.108846
-91.4697,0.918669,0.312929,3,7,0,100.35,0.340543,1.9744,1.00936,1.86161,-0.364821,1.93232,-1.23899,-3.78948,-1.76646,-1.63724,-1.55252,-1.18972,-3.78722,-7.88905,0.340543,-0.364821
-91.9597,0.79529,0.374812,4,15,0,97.2819,-0.1415,2.1284,0.84081,2.30731,-0.0505099,1.88006,-1.08037,-3.27515,-1.31608,-1.23024,-1.50285,-2.19592,-3.29072,-7.84673,-0.1415,-0.0505099
-91.4543,0.982562,0.374553,3,15,0,95.8611,0.194266,2.0515,0.732329,1.53451,-0.430544,1.93919,-1.35023,-3.49734,-1.91187,-1.51945,-1.17767,-1.19974,-3.80764,-7.88619,0.194266,-0.430544
-89.2444,0.580226,0.491649,3,7,0,96.173,0.0392815,1.95451,0.766062,2.25531,0.219084,2.00667,-1.41149,-3.59271,-1.74207,-1.94389,-2.20992,-1.50257,-3.49007,-7.87333,0.0392815,0.219084
-90.1133,0.935077,0.359226,3,7,0,95.9331,0.223132,1.92408,0.809456,1.96241,-0.391611,1.77187,-1.39619,-3.49289,-1.66131,-1.86674,-1.18505,-1.63313,-4.32296,-7.82859,0.223132,-0.391611
-90.1133,0.151922,0.43959,2,3,0,94.7117,0.223132,1.92408,0.809456,1.96241,-0.391611,1.77187,-1.39619,-3.49289,-1.66131,-1.86674,-1.18505,-1.63313,-4.32296,-7.82859,0.223132,-0.391611
-90.8071,0.988966,0.173305,4,15,0,93.076,0.242521,1.87509,0.765906,2.15019,-0.36444,1.9562,-1.48633,-3.52858,-1.68717,-1.85285,-1.18064,-1.45743,-4.33682,-7.88455,0.242521,-0.36444
-90.9569,0.947815,0.229389,4,31,0,97.3683,0.264437,2.06377,0.695504,2.12238,-0.183812,1.78019,-1.32179,-3.73359,-1.6157,-1.65668,-1.17509,-1.52854,-4.14124,-7.80366,0.264437,-0.183812
-91.0411,0.921344,0.285764,4,15,0,98.5904,0.118277,1.89008,0.983025,1.81792,0.418294,1.82646,-1.49234,-3.46205,-2.16066,-1.28957,-2.44266,-1.89379,-3.74191,-7.82693,0.118277,0.418294
-92.4543,0.900408,0.342342,3,7,0,95.2617,0.222511,2.04159,0.998503,2.10777,-0.45647,1.69983,-2.12481,-3.4483,-1.48589,-1.26445,-1.31483,-1.41069,-3.80981,-7.82518,0.222511,-0.45647
-94.7495,0.873331,0.397652,3,7,0,99.9656,-0.0205747,2.01299,0.928864,0.724941,-0.00409717,2.08544,-1.24633,-4.16025,-2.12798,-1.63467,-1.82346,-1.40533,-3.28903,-7.91674,-0.0205747,-0.00409717
-93.0924,1,0.444053,3,7,0,97.5458,0.332121,1.99903,0.867428,2.42086,-0.362644,2.08688,-1.85086,-2.7103,-1.33544,-1.48524,-1.53798,-2.03795,-3.80598,-7.93474,0.332121,-0.362644
-93.0343,0.998449,0.593462,3,7,0,100.178,-0.0372052,2.06733,1.0433,1.1128,0.179705,1.92673,-1.18293,-2.56483,-2.02679,-2.15604,-1.50541,-1.61121,-3.54914,-7.86432,-0.0372052,0.179705
-94.1797,0.241177,0.790236,3,7,0,98.0935,-0.195499,2.33146,1.11453,1.61869,0.25777,1.58572,-1.63776,-3.24899,-1.0602,-1.21609,-1.25972,-1.41655,-2.83593,-7.76639,-0.195499,0.25777
-94.9528,0.975727,0.359645,3,15,0,99.5226,0.100064,2.20347,1.04961,1.40843,0.0837872,1.63827,-1.19447,-2.51842,-1.06724,-2.12481,-1.84389,-1.55177,-2.57798,-7.7682,0.100064,0.0837872
-93.0245,1,0.463674,3,7,0,98.6866,-0.119527,1.9087,0.891599,2.16884,0.0403214,1.77858,-1.6747,-4.0345,-1.08353,-1.84488,-1.34001,-1.47724,-3.04919,-7.81112,-0.119527,0.0403214
-93.0245,0.0919258,0.617803,2,7,0,103.148,-0.119527,1.9087,0.891599,2.16884,0.0403214,1.77858,-1.6747,-4.0345,-1.08353,-1.84488,-1.34001,-1.47724,-3.04919,-7.81112,-0.119527,0.0403214
-91.1935,0.980257,0.229437,4,15,0,98.7851,0.112448,2.10492,0.813618,1.10748,0.241702,1.68103,-1.16666,-2.85112,-1.52007,-1.72695,-1.6033,-1.31564,-3.17479,-7.76556,0.112448,0.241702
-95.0664,0.810705,0.297445,4,15,0,102.045,0.14564,1.86224,0.895569,3.10632,-0.227283,1.93165,-1.93936,-3.8218,-1.24314,-1.14634,-1.30037,-2.18709,-3.86463,-7.87072,0.14564,-0.227283
-100.916,0.711153,0.303822,4,15,0,104.436,0.43072,2.34191,1.21637,0.933783,0.467681,1.62553,-1.18115,-3.47521,-1.09708,-1.08486,-1.47727,-1.13265,-2.59858,-7.77759,0.43072,0.467681
-99.9126,0.98157,0.270064,4,15,0,108.666,-0.760585,2.33455,1.07225,2.46267,-0.0922075,1.3854,-1.1215,-2.01112,-1.73573,-1.34425,-1.42484,-1.48658,-2.21349,-7.75114,-0.760585,-0.0922075
-96.4517,0.94743,0.349938,4,15,0,104.579,0.670211,1.83925,0.880245,1.66491,-0.110914,1.81505,-1.43929,-3.37337,-1.07048,-1.77697,-2.11807,-1.95126,-4.9321,-7.81831,0.670211,-0.110914
-95.0288,0.99573,0.431901,3,7,0,102.205,0.448576,1.83816,0.98898,1.74702,-1.01219,2.05046,-1.72176,-3.43917,-1.1228,-2.36176,-2.22573,-2.2533,-3.97518,-8.04556,0.448576,-1.01219
-95.0288,0.041192,0.569359,3,7,0,103.244,0.448576,1.83816,0.98898,1.74702,-1.01219,2.05046,-1.72176,-3.43917,-1.1228,-2.36176,-2.22573,-2.2533,-3.97518,-8.04556,0.448576,-1.01219
-93.4149,0.951966,0.200463,4,15,0,104.2,-0.0526997,2.16443,0.903029,1.52909,1.20617,1.78649,-1.40674,-3.16386,-1.56413,-1.44332,-1.33885,-1.37348,-3.10814,-7.91425,-0.0526997,1.20617
-92.1078,0.958876,0.248912,4,15,0,102.559,0.36313,1.89999,0.789308,1.42701,-0.468415,1.92709,-1.2749,-3.94164,-1.47545,-2.07921,-1.18209,-2.21419,-3.93585,-7.88753,0.36313,-0.468415
