# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1257
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model-censored-x_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept_y,bsp_y.1,sigma_y,Ymi_xstar.1,Intercept_xstar,sigma_xstar,Ycens_xstar.1,Ycens_xstar.2,Ycens_xstar.3,Ycens_xstar.4,Ycens_xstar.5,Ycens_xstar.6,Ycens_xstar.7,lprior,b_y_Intercept,b_xstar_Intercept
-94.353,0.446319,0.63015,3,7,0,100.016,0.15882,2.18257,1.01757,1.25708,-0.31699,1.90484,-1.17364,-2.5596,-1.99203,-1.96881,-1.76067,-1.232,-2.76176,-7.87774,0.15882,-0.31699
-94.353,1.77875e-05,0.457788,2,3,0,101.182,0.15882,2.18257,1.01757,1.25708,-0.31699,1.90484,-1.17364,-2.5596,-1.99203,-1.96881,-1.76067,-1.232,-2.76176,-7.87774,0.15882,-0.31699
-91.9821,0.95098,0.221822,4,15,0,99.278,0.0994467,2.12963,0.940385,0.949562,-0.200738,1.95643,-1.12435,-3.23423,-1.29989,-1.60369,-1.58318,-1.70023,-3.08355,-7.88076,0.0994467,-0.200738
-96.6397,0.971794,0.255255,4,15,0,102.141,-0.480215,2.29383,0.907437,2.58887,0.376287,1.3588,-1.4759,-2.72967,-1.09571,-1.32581,-1.28513,-1.11272,-2.60799,-7.70746,-0.480215,0.376287
-93.8968,0.943952,0.299237,4,15,0,101.918,0.0431326,2.12009,0.834485,1.14229,0.476497,2.12868,-1.0698,-2.82115,-1.31686,-1.34025,-1.29468,-1.43304,-3.27707,-7.9287,0.0431326,0.476497
-95.2774,0.973804,0.341946,3,7,0,101.338,0.106349,2.19069,0.859981,1.11398,0.660902,2.25434,-1.0776,-2.71651,-1.33467,-1.63784,-1.19936,-1.43171,-3.58733,-7.9895,0.106349,0.660902
-93.8457,0.899333,0.401342,3,15,0,100.562,0.288431,1.97416,0.94744,1.44317,0.805357,2.18772,-1.27633,-4.1317,-1.25175,-1.58829,-1.27096,-1.50931,-3.84852,-7.9822,0.288431,0.805357
-95.1442,0.749686,0.440233,3,7,0,103.329,0.15796,1.91179,0.91892,1.50112,0.834662,2.35153,-1.44431,-3.43606,-1.30296,-1.5318,-1.16478,-1.51969,-4.58408,-8.04886,0.15796,0.834662
-96.0936,0.708392,0.421756,3,7,0,103.531,0.0896927,2.1233,0.884502,2.25556,0.655881,2.58625,-1.34101,-3.89124,-1.43649,-1.54448,-1.37415,-1.22495,-4.44733,-8.12132,0.0896927,0.655881
-93.6362,0.907786,0.389308,3,7,0,101.851,-0.033084,2.00066,0.999616,1.23732,0.629334,1.7743,-1.50637,-2.68634,-1.30263,-1.61219,-1.68754,-1.2489,-2.9456,-7.82994,-0.033084,0.629334
-98.1105,0.979877,0.430189,3,7,0,101.116,-0.213062,2.17014,1.3324,2.88203,-0.287569,1.89089,-1.56224,-3.20888,-2.15008,-1.21478,-1.50717,-2.22578,-2.19794,-7.90654,-0.213062,-0.287569
-96.7993,0.2821,0.507143,3,7,0,105.978,-0.0169694,2.12999,1.2662,2.79482,-0.292319,1.89806,-1.47989,-3.91529,-1.50545,-2.12708,-1.71078,-2.02139,-2.19339,-7.89606,-0.0169694,-0.292319
-94.9902,0.955314,0.319026,4,15,0,105.611,0.131732,2.41949,1.09431,1.35278,0.583735,1.76765,-1.20667,-3.30758,-1.88031,-1.7708,-1.63931,-1.49916,-3.45783,-7.82541,0.131732,0.583735
-92.5858,0.827278,0.36787,3,7,0,98.2417,0.0668677,2.27114,1.1405,1.36077,0.333763,1.65745,-1.2867,-3.39554,-1.27463,-1.21783,-1.58226,-1.39875,-3.2341,-7.78189,0.0668677,0.333763
-94.1704,0.741479,0.378018,3,15,0,98.1328,-0.0821634,2.20103,1.27254,1.49644,0.556581,1.79154,-1.31256,-2.45503,-1.67519,-1.60477,-2.24306,-1.54074,-3.28321,-7.85128,-0.0821634,0.556581
-93.1104,0.985506,0.359654,4,15,0,99.7298,0.00993128,2.30387,0.792155,1.55907,0.171739,1.4234,-1.53391,-2.71409,-1.30775,-1.23954,-1.1379,-1.11994,-2.9198,-7.69174,0.00993128,0.171739
-97.3116,0.760586,0.425853,3,7,0,101.298,-0.516856,2.12041,1.25824,2.1101,0.190871,1.86428,-1.18423,-2.99587,-1.67069,-1.86455,-1.06984,-1.9371,-2.24818,-7.88331,-0.516856,0.190871
-97.312,0.94225,0.412143,3,15,0,103.021,-0.0353397,2.52201,1.20516,1.04138,0.260366,1.44333,-1.05738,-2.61403,-1.24961,-1.29663,-1.11479,-1.42804,-2.5845,-7.72576,-0.0353397,0.260366
-99.8952,0.983759,0.469263,3,7,0,102.742,-0.61398,2.29964,0.858623,2.24244,0.231451,1.60799,-1.02292,-1.97633,-1.29743,-1.41107,-1.04912,-1.13548,-2.6919,-7.78104,-0.61398,0.231451
-95.521,0.733243,0.554339,3,15,0,105.179,0.162006,2.1479,0.993722,1.06359,0.232938,1.50345,-1.52145,-3.42508,-1.22965,-1.25027,-1.01283,-1.84669,-3.08415,-7.72176,0.162006,0.232938
-94.5454,0.266147,0.523469,3,7,0,103.492,-0.103916,2.20746,0.906005,2.02438,0.023133,1.60395,-1.26346,-2.54454,-1.91555,-1.26418,-1.08617,-1.04501,-3.49241,-7.7573,-0.103916,0.023133
-97.857,0.978749,0.325982,4,15,0,100.557,-0.129676,2.25299,0.860831,1.69246,0.209056,1.57422,-1.06326,-3.36424,-1.12394,-1.20745,-1.06538,-1.01339,-2.61659,-7.74354,-0.129676,0.209056
-95.3619,0.985177,0.383312,3,7,0,100.576,-0.246551,2.23239,0.799714,1.8633,0.270365,1.40733,-1.12485,-3.41985,-1.28879,-1.40018,-1.07994,-1.02105,-2.98633,-7.69857,-0.246551,0.270365
-91.169,0.456498,0.453164,3,15,0,96.7412,-0.0539964,2.30837,0.845104,1.81747,0.0629925,1.88053,-1.42011,-2.55603,-1.65412,-1.68938,-1.70724,-1.80161,-3.21646,-7.83902,-0.0539964,0.0629925
-90.6365,0.80692,0.334744,3,15,0,97.1565,0.168576,2.1577,0.719301,1.7044,0.180992,1.6149,-1.47858,-2.54316,-1.61755,-1.60643,-1.38683,-1.4591,-3.36656,-7.73907,0.168576,0.180992
-91.4645,0.609089,0.337737,3,7,0,95.9849,-0.12833,2.08128,0.985248,1.44503,0.353305,1.90059,-1.48946,-3.34964,-1.43024,-1.14412,-1.38045,-1.27133,-3.49942,-7.85752,-0.12833,0.353305
-94.3268,0.973123,0.285899,4,15,0,99.0217,-0.27323,2.29038,0.80988,2.45615,0.571627,1.63042,-1.20915,-2.65492,-1.21851,-1.54549,-1.38809,-1.10642,-2.62867,-7.77891,-0.27323,0.571627
-95.5241,0.882716,0.334279,4,15,0,100.825,0.273913,2.18642,0.988528,1.53875,-0.327811,1.70376,-1.02654,-3.68095,-1.45101,-1.13529,-1.57809,-2.07633,-3.93992,-7.80897,0.273913,-0.327811
-97.0962,0.964266,0.360668,3,7,0,101.654,0.0801863,2.01284,0.659384,1.59133,-0.504619,1.81086,-1.01523,-2.75828,-1.97568,-1.23203,-1.73283,-1.57981,-3.5097,-7.85268,0.0801863,-0.504619
-97.2695,0.305041,0.418185,3,7,0,106.573,0.264998,2.08432,0.686605,2.28904,-0.364469,2.14655,-1.0251,-3.60038,-1.21721,-1.15813,-1.89396,-1.38229,-3.48502,-7.94844,0.264998,-0.364469
-94.5458,0.854698,0.270707,3,7,0,104.477,-0.0448815,1.90235,0.819123,1.53712,-0.453047,1.80794,-1.02338,-3.52059,-1.70409,-1.82139,-1.62902,-1.25551,-4.32969,-7.85609,-0.0448815,-0.453047
-96.0043,0.918072,0.284933,4,15,0,100.984,0.232611,2.20836,1.07014,1.90487,0.234658,1.7838,-2.38251,-2.82353,-1.48692,-1.35929,-1.40701,-1.12722,-2.5147,-7.81133,0.232611,0.234658
-94.5634,1,0.317116,3,15,0,97.5786,0.235037,2.22721,1.02545,1.88406,0.232417,1.69774,-2.04582,-2.72703,-1.51302,-1.47583,-1.46516,-1.11616,-2.49518,-7.78073,0.235037,0.232417
-98.4533,0.811364,0.379275,3,7,0,106.509,-0.0132223,1.90946,0.761473,1.96748,-0.102598,1.68874,-1.06167,-3.95613,-1.19706,-1.08203,-1.67056,-1.03138,-4.22908,-7.77856,-0.0132223,-0.102598
-99.013,0.669166,0.38408,3,7,0,106.337,0.0403266,2.37279,1.18589,1.32745,0.534347,1.6075,-1.10169,-2.87296,-1.99437,-2.41164,-1.3688,-1.05709,-2.62925,-7.78082,0.0403266,0.534347
-99.013,0.047196,0.343216,3,7,0,106.4,0.0403266,2.37279,1.18589,1.32745,0.534347,1.6075,-1.10169,-2.87296,-1.99437,-2.41164,-1.3688,-1.05709,-2.62925,-7.78082,0.0403266,0.534347
-100.585,0.85511,0.177618,5,31,0,108.364,-0.106767,2.20152,1.10492,2.0799,-0.29699,1.85273,-1.12459,-3.42653,-1.11082,-1.00189,-1.47273,-1.07734,-3.18735,-7.87228,-0.106767,-0.29699
-102.669,0.998367,0.187038,4,15,0,107.404,-0.00542061,2.47508,0.920992,1.21402,-0.318682,1.6366,-1.40273,-2.66922,-1.05221,-1.0024,-1.67813,-1.05802,-3.12328,-7.78967,-0.00542061,-0.318682
-102.669,0.359707,0.893187,1,3,0,111.619,-0.00542061,2.47508,0.920992,1.21402,-0.318682,1.6366,-1.40273,-2.66922,-1.05221,-1.0024,-1.67813,-1.05802,-3.12328,-7.78967,-0.00542061,-0.318682
-102.669,0,4.01121,0,1,1,106.494,-0.00542061,2.47508,0.920992,1.21402,-0.318682,1.6366,-1.40273,-2.66922,-1.05221,-1.0024,-1.67813,-1.05802,-3.12328,-7.78967,-0.00542061,-0.318682
-97.7041,0.982632,0.480095,3,7,0,106.479,-0.172259,2.0486,0.80995,2.65331,0.684052,1.72152,-1.27449,-3.10283,-2.05405,-1.03646,-1.10549,-2.24599,-3.33762,-7.81263,-0.172259,0.684052
-94.7029,0.751142,0.533276,2,5,0,101.348,0.0895794,1.9401,1.04525,1.50226,0.0760146,1.93704,-1.82636,-3.91562,-1.19872,-1.11745,-2.30174,-1.14983,-3.75106,-7.86565,0.0895794,0.0760146
-99.0843,0.42322,0.37838,3,11,0,105.289,0.593824,1.7796,0.86944,1.76987,0.280593,1.95358,-1.11711,-4.45065,-1.83259,-1.16643,-1.24024,-2.94984,-4.91186,-7.85426,0.593824,0.280593
-94.1762,0.999761,0.107237,5,31,0,106.257,-0.303323,1.91845,0.925818,2.41637,-0.0757551,1.48974,-1.98371,-3.29765,-1.82631,-1.51654,-2.08305,-1.28237,-3.47483,-7.73898,-0.303323,-0.0757551
-93.3876,0.900272,0.175452,4,15,0,103.59,-0.3338,1.90574,1.04399,2.39875,-0.00955854,1.63889,-1.43711,-3.56141,-1.43668,-2.00835,-1.90484,-1.20978,-3.57929,-7.78875,-0.3338,-0.00955854
-90.8069,0.945433,0.224593,4,15,0,97.3745,-0.0252619,2.15346,1.1183,2.04916,-0.264445,1.71479,-1.5501,-3.06565,-1.66141,-1.39637,-1.4767,-1.49508,-3.69778,-7.82205,-0.0252619,-0.264445
-92.8742,0.633295,0.342335,4,15,0,100.84,-0.0300633,2.24059,1.03067,1.83751,-0.208588,1.66694,-1.31922,-2.73087,-1.64393,-1.24922,-1.16148,-1.20477,-3.70859,-7.79601,-0.0300633,-0.208588
-95.1333,0.987944,0.199055,4,15,0,99.2067,-0.27201,1.98009,0.854463,2.6882,-0.0724901,2.39278,-1.57534,-3.05499,-1.31927,-1.9069,-1.68252,-2.14024,-2.93757,-8.04227,-0.27201,-0.0724901
-92.3353,0.979074,0.358752,3,7,0,99.2012,-0.211654,1.92926,0.978264,2.41583,-0.19536,1.85367,-2.05884,-3.09533,-1.25539,-1.3523,-1.5039,-1.80453,-3.4533,-7.85901,-0.211654,-0.19536
-92.3353,0.000828724,0.633917,3,7,0,99.5637,-0.211654,1.92926,0.978264,2.41583,-0.19536,1.85367,-2.05884,-3.09533,-1.25539,-1.3523,-1.5039,-1.80453,-3.4533,-7.85901,-0.211654,-0.19536
-90.7796,0.999378,0.0515805,5,63,0,97.0954,-0.0620778,1.89739,0.926999,2.08717,-0.0840544,1.92236,-1.64677,-3.22579,-1.34788,-1.47287,-1.54827,-2.27115,-3.25562,-7.86484,-0.0620778,-0.0840544
-88.47,0.980121,0.098596,4,15,0,97.209,-0.0549939,2.03625,0.833592,2.1053,-0.141119,1.79356,-1.42117,-3.43056,-1.77204,-1.5496,-2.08234,-1.80973,-3.64394,-7.81991,-0.0549939,-0.141119
-92.438,0.926177,0.177221,3,15,0,98.8469,-0.175673,2.22336,1.0616,2.07196,0.65226,2.11993,-1.51141,-3.01279,-1.70399,-1.40066,-1.27776,-1.29256,-3.03608,-7.96115,-0.175673,0.65226
-93.7024,0.962964,0.268557,3,15,0,98.553,-0.344642,2.13312,1.18391,1.95708,0.505048,2.00978,-1.42828,-2.68252,-1.56079,-1.69223,-1.49364,-1.19572,-3.5039,-7.92706,-0.344642,0.505048
-94.0768,0.778842,0.454304,3,7,0,101.313,0.373509,2.14197,0.834584,2.23996,-0.260226,1.55454,-1.05396,-3.68103,-1.3457,-1.44001,-1.8394,-1.64126,-3.32814,-7.74625,0.373509,-0.260226
-94.0983,0.282812,0.435367,3,7,0,103.38,0.430146,2.08975,0.760753,2.16705,-0.244805,1.94918,-1.05995,-3.70292,-2.08101,-1.61957,-1.70213,-1.51552,-3.10603,-7.86714,0.430146,-0.244805
-93.7565,0.999055,0.0929734,4,31,0,98.9109,0.43542,2.10605,0.821876,1.85114,-0.466178,1.98544,-1.04294,-3.77492,-2.10012,-1.68748,-1.60587,-1.72992,-3.12132,-7.90867,0.43542,-0.466178
-90.7027,0.977114,0.175447,3,15,0,102.36,0.311573,1.98188,0.877727,1.99912,-0.172556,2.08405,-1.17352,-4.39068,-1.78602,-2.06331,-1.36118,-1.87847,-3.80705,-7.91582,0.311573,-0.172556
-94.9402,0.873113,0.30726,3,7,0,99.4768,0.104755,1.87992,0.66533,2.17875,-0.0277044,2.4539,-1.19802,-3.23576,-1.96784,-1.50025,-1.22662,-1.51394,-4.46746,-8.04019,0.104755,-0.0277044
-92.5734,0.528357,0.392299,3,7,0,102.117,0.181206,1.88112,0.646285,1.69625,0.309952,2.23738,-1.28578,-3.93578,-1.53932,-1.81546,-1.59745,-1.20668,-4.18891,-7.9496,0.181206,0.309952
-94.467,0.950613,0.181656,4,15,0,99.1238,-0.0679081,2.33572,1.29903,1.81163,0.157973,1.47453,-1.28557,-2.45442,-1.50334,-1.37887,-1.50963,-2.08594,-2.44929,-7.743,-0.0679081,0.157973
-96.2757,0.971235,0.290914,4,15,0,100.681,-0.491007,2.44659,1.23946,2.12913,0.150151,1.53095,-1.1231,-2.98354,-1.18725,-1.56866,-1.66505,-1.38667,-2.86973,-7.77586,-0.491007,0.150151
-96.6059,0.783186,0.490644,3,7,0,104.652,0.458692,2.09053,0.766573,1.82355,0.690845,2.356,-1.02507,-3.66407,-1.93346,-1.7364,-1.38678,-2.06144,-4.3201,-8.02147,0.458692,0.690845
-96.6059,0.0172553,0.479363,3,7,0,104.488,0.458692,2.09053,0.766573,1.82355,0.690845,2.356,-1.02507,-3.66407,-1.93346,-1.7364,-1.38678,-2.06144,-4.3201,-8.02147,0.458692,0.690845
-92.019,0.999634,0.0535191,5,31,0,100.376,0.286532,1.95891,0.710891,1.77458,0.480272,2.17322,-1.06468,-3.86029,-1.78932,-1.87614,-1.35617,-1.37503,-3.82109,-7.93373,0.286532,0.480272
-90.9305,0.99991,0.0979265,5,31,0,95.1792,-0.144255,2.1769,0.973862,2.00663,0.0859942,1.61133,-2.01259,-2.95738,-1.45512,-1.59979,-1.45892,-1.35776,-2.78044,-7.76336,-0.144255,0.0859942
-90.8528,0.995919,0.177522,4,15,0,96.6943,0.158516,1.92913,0.949832,2.36281,-0.290039,1.78869,-1.11987,-3.73978,-1.78238,-1.63742,-1.68048,-2.00688,-3.09616,-7.83186,0.158516,-0.290039
-92.2256,0.937098,0.315148,3,7,0,95.9959,-0.060657,1.99696,0.917111,2.13376,-0.400816,1.86138,-1.0901,-3.54632,-1.8123,-1.40416,-2.2838,-1.80811,-3.08007,-7.87308,-0.060657,-0.400816
-95.0274,0.738809,0.47171,3,7,0,98.9517,-0.0939009,2.1869,0.860122,1.98924,0.572333,1.58531,-1.14131,-3.59544,-1.3807,-1.99377,-1.05515,-1.44114,-2.57829,-7.76009,-0.0939009,0.572333
-94.0929,0.93551,0.409311,3,7,0,100.938,0.0798252,2.20833,0.863872,2.19033,-0.13209,1.88947,-1.10423,-3.0196,-1.71709,-1.19977,-1.25424,-1.07289,-2.92621,-7.84854,0.0798252,-0.13209
-98.4618,0.728563,0.60471,2,3,0,103.462,0.0707636,2.08,0.627946,1.73255,-0.185091,1.94496,-1.12638,-3.27642,-1.44216,-1.28648,-1.89621,-1.03323,-2.75958,-7.86031,0.0707636,-0.185091
-92.5594,1,0.510668,2,3,0,100.617,-0.147446,2.2121,0.794081,1.7651,0.0249889,1.67029,-1.31896,-3.09311,-1.713,-1.17626,-1.26386,-1.04354,-3.67498,-7.77309,-0.147446,0.0249889
-92.5594,3.60939e-06,0.887836,1,2,1,99.6294,-0.147446,2.2121,0.794081,1.7651,0.0249889,1.67029,-1.31896,-3.09311,-1.713,-1.17626,-1.26386,-1.04354,-3.67498,-7.77309,-0.147446,0.0249889
-94.4975,0.984239,0.110349,4,31,0,100.206,-0.0808715,2.11025,1.02332,1.51096,0.0410109,2.21802,-1.03292,-3.08319,-1.56643,-2.0498,-1.78618,-1.13924,-3.31557,-7.97195,-0.0808715,0.0410109
-95.1468,0.924514,0.184716,4,15,0,100.61,-0.015321,2.19829,0.798503,2.0568,0.469239,1.42602,-1.04662,-3.31475,-1.39801,-1.21394,-1.08559,-2.11829,-3.08573,-7.70125,-0.015321,0.469239
-93.2153,0.92712,0.262768,4,15,0,102.854,0.140944,2.1013,1.08812,1.18658,-0.147201,1.71903,-1.40334,-2.77934,-1.7244,-1.51436,-2.02758,-1.10349,-2.88789,-7.80636,0.140944,-0.147201
-98.2744,0.623795,0.374239,3,7,0,101.883,0.175875,2.05717,1.33138,1.83531,-0.244587,1.65203,-1.86631,-4.00443,-1.67553,-1.8876,-1.48497,-3.59007,-3.03476,-7.81173,0.175875,-0.244587
-93.393,1,0.244661,4,15,0,103.167,0.177345,1.98871,1.14559,1.67587,-0.40158,1.6971,-2.48298,-3.61852,-1.53995,-2.10339,-1.23788,-2.11651,-3.19905,-7.82819,0.177345,-0.40158
-91.0214,0.858943,0.416911,3,7,0,98.5557,0.170541,2.02666,1.03025,1.32261,-0.14612,1.62905,-1.72914,-3.91567,-1.73409,-1.60663,-1.38833,-2.36971,-3.19742,-7.7737,0.170541,-0.14612
-95.2326,0.724653,0.494548,3,7,0,98.7459,-0.0227818,1.91657,0.893854,2.64679,0.263331,2.08824,-1.47525,-2.72257,-1.63481,-1.72171,-2.13463,-1.22859,-2.76781,-7.91174,-0.0227818,0.263331
-92.7939,0.290963,0.41867,3,7,0,100.098,0.0123375,2.16052,1.10887,2.52799,0.139142,1.9436,-1.51887,-3.66423,-2.07245,-1.16755,-1.61152,-1.73083,-2.99161,-7.87338,0.0123375,0.139142
-98.2472,0.982814,0.121471,5,31,0,102.802,-0.158154,2.21059,1.03122,0.812733,0.113549,1.39941,-1.48543,-2.24029,-1.23838,-1.29127,-1.26062,-1.62447,-1.95748,-7.7064,-0.158154,0.113549
-98.0057,0.972497,0.196297,4,15,0,107.198,-0.426268,2.45536,1.12079,1.10534,0.2113,1.54618,-1.67771,-2.92251,-1.49865,-1.41914,-1.17242,-1.12531,-1.93649,-7.767,-0.426268,0.2113
-92.5898,0.987564,0.30719,4,15,0,100.338,0.0541581,1.82676,0.822611,2.1927,0.331232,2.00887,-1.4809,-3.8891,-2.06288,-1.73897,-1.30725,-1.92832,-5.06228,-7.87839,0.0541581,0.331232
-90.3209,0.50023,0.495417,3,7,0,97.5084,0.104101,1.88745,0.85306,2.14812,0.0245641,2.37758,-1.87415,-3.78313,-1.47824,-2.17379,-1.40021,-1.88753,-4.37025,-8.01726,0.104101,0.0245641
-92.9549,0.887573,0.245753,3,7,0,97.0601,0.389633,1.97308,0.944009,2.28504,-0.395022,2.20981,-1.4145,-2.86899,-2.47412,-1.61036,-1.79008,-1.49388,-3.71181,-7.98786,0.389633,-0.395022
-93.7117,0.887125,0.310481,3,7,0,99.6084,0.441793,2.00925,0.929815,2.42173,-0.544559,2.0739,-1.75069,-3.0418,-2.53631,-1.37663,-1.96568,-1.64396,-3.54624,-7.95768,0.441793,-0.544559
-93.7117,0.235883,0.390557,3,7,0,99.772,0.441793,2.00925,0.929815,2.42173,-0.544559,2.0739,-1.75069,-3.0418,-2.53631,-1.37663,-1.96568,-1.64396,-3.54624,-7.95768,0.441793,-0.544559
# Adaptation terminated
# Step size = 0.27588
# Diagonal elements of inverse mass matrix:
# 0.0592794, 0.0286538, 0.0327131, 0.253743, 0.141033, 0.0273129, 1.09188, 0.0692509, 0.761506, 1.73307, 1.14151, 0.775693, 0.0741786
-92.0595,0.992224,0.27588,3,7,0,96.1375,0.0328437,1.8671,0.812773,2.08074,-0.703847,1.86713,-1.64474,-3.8046,-1.391,-2.38919,-1.67816,-2.08796,-4.33236,-7.91315,0.0328437,-0.703847
-94.1034,0.793967,0.27588,3,7,0,97.8905,0.0375419,1.78493,0.911992,1.82754,-0.769032,2.04349,-2.09244,-4.33032,-1.27486,-1.39257,-1.47281,-2.05602,-3.88118,-7.9921,0.0375419,-0.769032
-97.697,0.885949,0.27588,4,15,0,102.165,-0.125965,2.30876,0.886159,1.94717,0.738284,1.53533,-1.05205,-2.16462,-1.76197,-1.16462,-1.57619,-1.20988,-2.42431,-7.76406,-0.125965,0.738284
-92.9178,0.992348,0.27588,3,7,0,100.584,-0.360801,2.14094,0.912016,1.94244,-0.0242914,1.4399,-1.51896,-2.77654,-1.20019,-1.84033,-1.23216,-1.30086,-3.45723,-7.72456,-0.360801,-0.0242914
-88.1569,1,0.27588,4,15,0,93.9365,0.136723,2.07466,0.767279,1.57542,0.324919,2.01541,-1.25518,-3.45056,-1.86782,-1.59607,-1.54456,-1.92692,-3.5302,-7.87546,0.136723,0.324919
-90.7218,0.756859,0.27588,3,7,0,97.5748,0.154884,2.09564,0.807656,1.92435,-0.0928177,1.61276,-1.17282,-3.38746,-2.30967,-1.61633,-1.53612,-2.01902,-3.88818,-7.75221,0.154884,-0.0928177
-96.3139,0.958514,0.27588,3,7,0,99.8244,0.456254,2.06476,0.822973,2.17028,0.114236,1.49883,-2.28347,-3.29411,-1.32283,-1.70393,-1.19359,-1.56686,-2.94,-7.70734,0.456254,0.114236
-96.4018,0.755307,0.27588,4,15,0,102.09,-0.162984,1.92566,1.01322,1.49312,-0.0729911,2.15751,-1.02748,-3.48629,-2.20133,-1.64493,-1.14873,-1.887,-4.42231,-7.95737,-0.162984,-0.0729911
-94.2322,0.967653,0.27588,4,15,0,101.577,0.171625,2.18796,0.899237,2.04757,0.217239,1.4482,-1.31787,-2.31766,-1.24554,-1.52421,-1.58356,-1.28572,-2.64946,-7.70008,0.171625,0.217239
-98.9927,0.96878,0.27588,4,15,0,101.626,-0.517541,2.50698,1.2946,0.733058,0.407659,1.85421,-1.35761,-3.14596,-1.19234,-1.4533,-1.39357,-1.43725,-2.54861,-7.88755,-0.517541,0.407659
-95.8568,0.982485,0.27588,4,15,0,104.224,0.0917474,1.97585,0.808287,2.64125,-0.120055,1.58192,-1.08503,-2.99248,-1.16897,-1.94135,-1.4359,-1.32338,-4.38769,-7.74633,0.0917474,-0.120055
-95.2859,0.994992,0.27588,3,7,0,99.6419,-0.0624525,2.20737,0.747647,1.24338,0.247454,2.11013,-1.22769,-3.67045,-1.80984,-1.2357,-1.25997,-1.91844,-2.73057,-7.91309,-0.0624525,0.247454
-99.0789,0.97917,0.27588,4,15,0,103.843,0.151734,1.97246,1.23013,2.84755,0.0624635,1.53723,-2.03247,-1.99475,-1.19265,-1.64524,-1.6305,-1.13361,-2.99796,-7.75061,0.151734,0.0624635
-98.54,0.930021,0.27588,4,15,0,104.918,-0.17983,2.43538,1.15633,0.5405,0.0120058,1.85086,-1.22614,-3.10175,-1.85065,-1.36239,-1.37893,-2.26471,-3.20489,-7.85607,-0.17983,0.0120058
-95.3377,0.826589,0.27588,3,15,0,107.216,-0.0308742,2.2464,0.973922,0.739216,-0.237429,2.11423,-1.45083,-3.15869,-1.83517,-1.60408,-1.14684,-1.2239,-2.86282,-7.94618,-0.0308742,-0.237429
-93.783,0.986637,0.27588,4,15,0,101.093,0.0256147,1.978,0.933089,2.94939,0.193375,1.9567,-1.31473,-3.27606,-1.7643,-1.74906,-1.10381,-2.14009,-4.38109,-7.86548,0.0256147,0.193375
-94.5429,0.995006,0.27588,3,7,0,96.4511,-0.00724794,1.97488,0.951389,2.93538,0.290741,1.97242,-1.24153,-3.23596,-1.74279,-1.47236,-1.08701,-2.04462,-4.43224,-7.87399,-0.00724794,0.290741
-94.8269,0.944965,0.27588,4,15,0,100.464,0.135519,1.75285,1.08696,2.11509,0.489305,1.91059,-2.22609,-2.61998,-1.85078,-2.18491,-1.28726,-1.71888,-3.61472,-7.86556,0.135519,0.489305
-92.1088,0.943429,0.27588,4,15,0,100.848,0.0658872,2.01529,0.879445,2.20709,-0.339809,1.86964,-1.17445,-3.31616,-1.22772,-1.96597,-2.13622,-1.2016,-3.47087,-7.86223,0.0658872,-0.339809
-94.4484,0.570596,0.27588,4,15,0,99.665,0.472749,1.87786,0.895864,1.74897,0.277502,2.21381,-1.54413,-3.46699,-1.26806,-1.48417,-1.1477,-1.52089,-4.1062,-7.94933,0.472749,0.277502
-93.7215,0.987839,0.27588,3,7,0,99.4789,0.45997,1.98818,1.0185,1.66074,-0.058509,1.88363,-1.81691,-4.32151,-1.37944,-2.17629,-1.08142,-1.71086,-4.32395,-7.84564,0.45997,-0.058509
-91.57,0.402751,0.27588,3,15,0,104.633,0.331996,2.05493,0.911649,1.1138,-0.0187279,1.48226,-1.75819,-3.47629,-1.53654,-1.23037,-2.03608,-1.49189,-3.49389,-7.71281,0.331996,-0.0187279
-94.9316,0.802495,0.27588,3,7,0,98.8219,0.221414,1.91992,1.07611,1.01912,-0.0028412,1.56516,-1.96627,-3.47078,-1.92491,-2.76453,-1.24437,-1.38182,-4.22941,-7.74829,0.221414,-0.0028412
-96.3044,0.833613,0.27588,4,15,0,101.757,0.159567,2.02573,1.06109,1.89562,-0.488231,2.0717,-1.46019,-3.9948,-1.80433,-1.10018,-1.23466,-2.4599,-2.60261,-7.96068,0.159567,-0.488231
-94.7186,0.977898,0.27588,4,15,0,100.755,0.0385971,2.07112,1.05027,1.24,0.32393,1.51199,-1.16677,-2.52444,-1.64946,-1.29554,-1.49721,-1.2181,-4.14082,-7.73272,0.0385971,0.32393
-92.9138,0.968935,0.27588,3,15,0,98.7562,-0.0297631,2.16253,0.720919,2.32883,0.0576714,1.89288,-1.58059,-3.59745,-1.62482,-1.74313,-1.12808,-1.47432,-2.70939,-7.83616,-0.0297631,0.0576714
-90.8195,0.996284,0.27588,3,15,0,94.9874,0.015134,2.05316,0.886331,1.7475,0.16667,1.75833,-1.36632,-3.11858,-1.39646,-1.32652,-1.29394,-1.64956,-4.38336,-7.79679,0.015134,0.16667
