# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=26
# stan_version_patch=1
# init=random
# enable_random_init=1
# seed=1256
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=carmodel_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,ar.1,sigma,lprior,b_Intercept
-197.362,0.892963,0.422287,2,3,0,197.715,0.622142,0.732703,1.18077,-3.33394,0.622142
-197.222,0.983449,0.555433,3,7,0,199.051,-0.986222,0.736096,1.17957,-3.24144,-0.986222
-192.668,1,0.921008,2,3,0,197.2,-0.392724,0.724213,1.13531,-3.16365,-0.392724
-194.378,0.355958,1.58142,2,3,0,194.649,-0.0182787,0.714056,1.02887,-3.12829,-0.0182787
-193.161,0.992644,0.514949,3,7,0,195.476,-0.0338486,0.758434,1.22653,-3.33899,-0.0338486
-195.025,0.776195,0.864324,2,3,0,195.657,-0.709632,0.745255,1.26244,-3.27633,-0.709632
-192.798,0.888433,0.832441,1,3,0,195.66,-0.275296,0.738397,1.22536,-3.2414,-0.275296
-192.612,0.831513,1.06324,2,3,0,194.173,-0.148472,0.674729,1.10511,-3.01087,-0.148472
-196.037,0.23105,1.17405,1,1,0,196.198,-0.139632,0.679828,0.982342,-3.00017,-0.139632
-193.223,0.99934,0.292943,3,7,0,197.223,-0.0573887,0.77856,1.17929,-3.41194,-0.0573887
-194.016,0.9666,0.49229,3,7,0,195.378,0.227826,0.689137,1.158,-3.10735,0.227826
-192.786,0.72313,0.758088,2,3,0,196.046,-0.02868,0.670137,1.20623,-3.03189,-0.02868
-192.668,1,0.643303,3,7,0,193.248,-0.365021,0.69831,1.11273,-3.07174,-0.365021
-192.968,0.972836,1.06487,2,3,0,193.02,-0.0463706,0.679566,1.24054,-3.06484,-0.0463706
-192.968,0.0960891,1.6404,1,1,0,193.762,-0.0463706,0.679566,1.24054,-3.06484,-0.0463706
-193.135,0.998451,0.313699,4,15,0,193.673,-0.283926,0.750378,1.08942,-3.25653,-0.283926
-192.739,0.947489,0.514447,3,7,0,195.31,-0.396084,0.661598,1.16334,-2.97674,-0.396084
-192.926,0.892783,0.743788,3,7,0,194.848,0.0685978,0.743686,1.16957,-3.27737,0.0685978
-194.547,0.699736,0.942215,2,3,0,195.862,-0.00529936,0.654506,1.31818,-3.02145,-0.00529936
-192.919,1,0.761579,2,3,0,194.863,-0.42047,0.674447,1.12166,-3.00131,-0.42047
-193.493,0.68034,1.22992,1,3,0,193.966,-0.47049,0.632188,1.16821,-2.90769,-0.47049
-193.765,1,0.951869,2,3,0,194.028,0.140483,0.781293,1.16852,-3.44417,0.140483
-192.745,1,1.52561,1,1,0,193.616,-0.139158,0.758562,1.13882,-3.30972,-0.139158
-192.745,7.81705e-35,2.43077,1,1,0,195.183,-0.139158,0.758562,1.13882,-3.30972,-0.139158
-193.236,0.986181,0.409969,3,7,0,193.772,0.0301252,0.717391,1.08543,-3.15699,0.0301252
-193.267,0.999892,0.634775,3,7,0,193.388,0.0172906,0.720443,1.08068,-3.16524,0.0172906
-193.654,0.928531,1.00775,2,3,0,194.179,-0.580358,0.690065,1.20593,-3.06637,-0.580358
-195.666,0.180255,1.35984,2,3,0,197.51,0.13413,0.836907,1.16258,-3.71699,0.13413
-194.899,0.989579,0.355861,3,15,0,198.382,-0.24265,0.544551,1.16803,-2.79069,-0.24265
-192.797,1,0.549672,2,3,0,195.118,-0.0980336,0.646038,1.19583,-2.96206,-0.0980336
-192.351,0.768657,0.863984,2,3,0,197.009,-0.0777969,0.715086,1.14233,-3.15087,-0.0777969
-192.884,0.953943,0.821558,2,3,0,193.013,0.0277836,0.735914,1.20779,-3.25187,0.0277836
-193.471,0.73187,1.16149,2,3,0,194.415,-0.391752,0.632624,1.24064,-2.92704,-0.391752
-192.414,0.653722,1.02009,2,3,0,196.743,-0.188019,0.740418,1.16231,-3.2392,-0.188019
-192.279,0.953129,0.760485,3,7,0,193.26,-0.121835,0.684949,1.16534,-3.05598,-0.121835
-192.242,1,1.06743,2,3,0,192.289,-0.242267,0.714813,1.14693,-3.13913,-0.242267
-192.641,0.761117,1.64646,1,1,0,192.707,-0.112242,0.724636,1.10115,-3.17228,-0.112242
-192.641,0.000586853,1.53774,1,1,0,194.666,-0.112242,0.724636,1.10115,-3.17228,-0.112242
-192.851,0.993992,0.297805,4,15,0,193.506,-0.364439,0.678184,1.23008,-3.03846,-0.364439
-192.187,0.99947,0.453536,2,7,0,192.879,-0.219822,0.698715,1.15157,-3.08822,-0.219822
-192.653,0.894541,0.695404,1,3,0,193.235,-0.351536,0.740507,1.17868,-3.23534,-0.351536
-193.393,0.872778,0.857175,2,3,0,194.16,-0.411231,0.623226,1.14746,-2.88534,-0.411231
-193.271,0.911948,1.00876,2,7,0,194.416,-0.074231,0.777615,1.20058,-3.41122,-0.074231
-192.848,0.842434,1.28257,2,3,0,194.022,-0.382895,0.650723,1.19041,-2.95621,-0.382895
-192.7,0.708603,1.41487,2,3,0,193.713,-0.241196,0.756676,1.17525,-3.30363,-0.241196
-196.327,0.595153,1.19348,2,3,0,196.404,-0.80655,0.694499,1.10552,-3.06622,-0.80655
-194.216,1,0.804783,2,3,0,196.664,0.18869,0.66,1.15466,-3.01944,0.18869
-192.778,0.927303,1.21325,2,3,0,193.688,-0.273676,0.659842,1.10371,-2.96303,-0.273676
-192.778,0.00881798,1.57884,1,3,0,194.105,-0.273676,0.659842,1.10371,-2.96303,-0.273676
-194.624,0.95731,0.338916,4,15,0,195.27,-0.596703,0.623194,1.16762,-2.89008,-0.596703
-194.291,1,0.469212,3,7,0,195.826,0.0862663,0.642032,1.26319,-2.98835,0.0862663
-193.742,1,0.703527,2,7,0,194.824,-0.0638505,0.611467,1.22902,-2.90183,-0.0638505
-195.364,0.887368,1.05084,2,3,0,195.796,-0.560123,0.576,1.18804,-2.81904,-0.560123
-194.403,0.257022,1.25922,1,3,0,198.497,0.239009,0.791435,1.18777,-3.50928,0.239009
-193.457,0.988954,0.450648,3,7,0,195.464,-0.196758,0.78211,1.11514,-3.40219,-0.196758
-192.752,0.997883,0.656722,3,7,0,194.04,-0.432344,0.701607,1.19303,-3.09928,-0.432344
-193.97,0.72693,0.970057,1,1,0,193.996,-0.641288,0.704499,1.18998,-3.10959,-0.641288
-192.407,0.784957,0.855868,2,3,0,195.26,-0.0639321,0.688777,1.17799,-3.07536,-0.0639321
-192.54,0.983172,0.843074,2,3,0,192.747,-0.275575,0.743337,1.14372,-3.24123,-0.275575
-192.284,1,1.2038,2,3,0,192.53,-0.163196,0.678752,1.17831,-3.03784,-0.163196
-192.284,0.000561324,1.76813,2,3,0,194.028,-0.163196,0.678752,1.17831,-3.03784,-0.163196
-192.861,0.985452,0.404761,3,7,0,193.003,-0.147155,0.650239,1.10906,-2.94817,-0.147155
-195.16,0.809854,0.579462,3,7,0,196.718,-0.4383,0.825526,1.15531,-3.61297,-0.4383
-193.266,0.961708,0.598585,2,3,0,196.065,-0.295829,0.774708,1.12564,-3.36623,-0.295829
-195.321,0.774906,0.816555,2,3,0,196.466,-0.598494,0.77079,1.06346,-3.33208,-0.598494
-196.664,0.832991,0.789943,3,7,0,199.142,0.327283,0.679705,1.33977,-3.14019,0.327283
-193.656,1,0.849509,2,3,0,197.289,0.0790394,0.774501,1.11626,-3.39423,0.0790394
-193.72,1,1.23538,2,3,0,193.875,-0.270618,0.595406,1.22887,-2.86063,-0.270618
-193.72,0.0617545,1.79102,1,1,0,196.122,-0.270618,0.595406,1.22887,-2.86063,-0.270618
-194.583,0.935839,0.479909,3,7,0,195.73,0.177503,0.798573,1.1214,-3.51866,0.177503
-195.108,0.91134,0.62075,3,7,0,197.832,-0.313253,0.539153,1.16852,-2.78386,-0.313253
-192.471,0.997676,0.767027,3,7,0,195.115,-0.172955,0.657687,1.14364,-2.97245,-0.172955
-192.471,0.650573,1.10286,1,3,0,193.592,-0.172955,0.657687,1.14364,-2.97245,-0.172955
-193.053,0.885054,0.85593,2,3,0,193.434,-0.103284,0.764126,1.21403,-3.35345,-0.103284
-193.083,0.989087,1.00591,2,3,0,193.124,-0.260187,0.63212,1.11129,-2.90063,-0.260187
-193.846,0.488493,1.41709,2,3,0,194.667,-0.195046,0.785256,1.2477,-3.44767,-0.195046
-193.102,0.997061,0.829978,3,7,0,194.311,-0.4184,0.755854,1.19168,-3.2977,-0.4184
-196.387,0.281527,1.1833,1,1,0,196.454,-0.885408,0.711249,1.16318,-3.13943,-0.885408
-195.984,0.974651,0.486211,3,7,0,199.586,0.492545,0.800476,1.20385,-3.60089,0.492545
-193.523,0.995723,0.666366,2,3,0,196.315,0.0588335,0.743196,1.25439,-3.29465,0.0588335
-193.772,0.995436,0.944781,2,3,0,194.066,0.204705,0.747529,1.21802,-3.32203,0.204705
-194.061,0.715618,1.33539,1,3,0,194.513,0.0235084,0.787921,1.24485,-3.47832,0.0235084
-195.724,0.946827,1.16687,2,3,0,195.85,0.192962,0.829243,1.24198,-3.70319,0.192962
-195.724,0.144496,1.51318,2,3,0,201.23,0.192962,0.829243,1.24198,-3.70319,0.192962
-197.179,0.972587,0.501778,3,7,0,198.411,-0.473559,0.565651,1.04601,-2.77527,-0.473559
-192.646,0.931343,0.680408,2,3,0,197.98,-0.314065,0.688468,1.10315,-3.0409,-0.314065
-192.648,1,0.858793,2,3,0,192.777,-0.243994,0.689411,1.09352,-3.04493,-0.243994
-193.447,0.840037,1.21438,2,3,0,193.841,-0.227623,0.655024,1.2794,-2.99484,-0.227623
-193.447,0.655551,1.31068,1,1,0,194.609,-0.227623,0.655024,1.2794,-2.99484,-0.227623
-192.666,0.968027,1.03938,2,3,0,193.884,-0.386482,0.73484,1.16402,-3.2094,-0.386482
-196.002,0.324089,1.38763,2,3,0,196.215,-0.536817,0.641099,1.3583,-2.97441,-0.536817
-193.397,0.971236,0.636349,2,3,0,197.331,-0.221802,0.694236,1.28722,-3.10671,-0.221802
-194.264,0.877351,0.853769,2,3,0,195.356,-0.0845284,0.749744,1.31208,-3.32028,-0.0845284
-192.58,0.973517,0.979558,1,3,0,194.162,-0.125633,0.694666,1.22552,-3.09945,-0.125633
-193.518,0.672069,1.31458,1,1,0,193.626,0.0143142,0.674401,1.26429,-3.06225,0.0143142
-194.002,0.515785,1.0758,2,3,0,195.752,-0.40231,0.740142,1.05445,-3.20487,-0.40231
-194.741,0.883005,0.683417,1,1,0,194.884,-0.454548,0.728512,1.03279,-3.15591,-0.454548
-192.928,0.904969,0.79038,2,3,0,196.464,0.0132333,0.685342,1.11346,-3.05806,0.0132333
-192.61,0.975698,0.946226,2,3,0,193.316,-0.138086,0.750458,1.13819,-3.27667,-0.138086
-192.434,0.977067,1.26817,2,3,0,192.667,-0.193185,0.665716,1.1963,-3.00411,-0.193185
-192.434,3.17565e-06,1.70015,2,3,0,197.151,-0.193185,0.665716,1.1963,-3.00411,-0.193185
-194.744,0.908513,0.475257,2,7,0,195.475,-0.224497,0.824438,1.17718,-3.62005,-0.224497
-194.215,0.988487,0.571737,2,7,0,196.129,-0.0345227,0.590463,1.16968,-2.85659,-0.0345227
-194.474,0.986093,0.780282,3,7,0,196.294,-0.287073,0.718681,1.01944,-3.12258,-0.287073
-192.912,1,1.05875,2,3,0,194.368,-0.154197,0.664867,1.24522,-3.01636,-0.154197
-192.912,0.00103784,1.46574,2,3,0,195.537,-0.154197,0.664867,1.24522,-3.01636,-0.154197
-194.048,0.969691,0.418784,3,7,0,194.854,0.098205,0.711495,1.2878,-3.19245,0.098205
-192.808,0.997914,0.553217,2,3,0,194.396,0.0429926,0.739863,1.17403,-3.26064,0.0429926
-192.577,0.961583,0.762543,2,3,0,193.503,-0.200041,0.741567,1.20167,-3.25208,-0.200041
-192.958,0.935437,0.991074,2,3,0,193.194,-0.0526272,0.662511,1.10858,-2.98677,-0.0526272
-192.91,1,1.23467,2,3,0,193.114,-0.365982,0.715293,1.23606,-3.15668,-0.365982
-192.91,0.0454279,1.69815,1,1,0,193.93,-0.365982,0.715293,1.23606,-3.15668,-0.365982
-192.883,0.922231,0.531323,2,7,0,196.277,-0.412518,0.657086,1.14964,-2.96174,-0.412518
-193.256,0.979529,0.64843,2,3,0,193.416,-0.434468,0.653074,1.11752,-2.94416,-0.434468
-193.285,1,0.863304,2,3,0,194.001,-0.126477,0.78373,1.17511,-3.42826,-0.126477
-192.344,0.806809,1.18406,2,3,0,194.651,-0.30628,0.690206,1.18476,-3.0651,-0.30628
-195.103,0.485614,1.20593,1,3,0,195.951,-0.170085,0.828973,1.22332,-3.65823,-0.170085
-194.808,1,0.752107,1,1,0,195.221,-0.205536,0.821921,1.22255,-3.61897,-0.205536
-196.133,0.597834,1.02905,2,3,0,198.304,0.058824,0.799483,1.03027,-3.48798,0.058824
-195.096,1,0.763345,2,3,0,197.947,0.0725426,0.768085,1.32622,-3.41624,0.0725426
-197.852,0.509796,1.04246,2,3,0,201.872,-0.213377,0.76218,0.957681,-3.28145,-0.213377
-196.132,1,0.678182,2,3,0,198.008,-0.291073,0.730922,0.981717,-3.15879,-0.291073
-192.412,0.967018,0.92479,2,3,0,196.784,-0.102216,0.673125,1.14901,-3.01996,-0.102216
-192.238,1,1.19806,2,3,0,192.375,-0.244908,0.715293,1.1514,-3.14166,-0.244908
-192.238,0.162091,1.62821,1,1,0,193.658,-0.244908,0.715293,1.1514,-3.14166,-0.244908
-192.782,0.958443,0.632651,2,3,0,192.866,-0.149418,0.755148,1.20281,-3.30982,-0.149418
-192.526,0.867602,0.808257,2,3,0,194.697,-0.183572,0.652267,1.18541,-2.96796,-0.183572
-192.955,0.83502,0.901139,2,3,0,193.499,-0.310282,0.765917,1.15903,-3.33521,-0.310282
-194.744,0.834112,0.956807,2,7,0,194.874,-0.141441,0.561233,1.23641,-2.82771,-0.141441
-194.267,0.957077,1.0142,2,3,0,195.744,-0.260915,0.806079,1.12029,-3.51243,-0.260915
-194.267,0.237379,1.28791,2,3,0,197.533,-0.260915,0.806079,1.12029,-3.51243,-0.260915
-194.323,0.965796,0.56785,3,7,0,196.214,-0.119223,0.595241,1.26925,-2.88012,-0.119223
-192.491,1,0.730532,2,3,0,194.375,-0.25695,0.743142,1.15517,-3.24403,-0.25695
-196.821,0.454883,0.986607,2,3,0,198.209,0.374958,0.811574,1.07108,-3.60272,0.374958
-192.732,0.990918,0.601411,2,3,0,197.114,-0.183892,0.760464,1.17036,-3.32167,-0.183892
-194.354,0.855142,0.800687,2,3,0,194.799,-0.126631,0.809678,1.22468,-3.56321,-0.126631
-194.242,0.980697,0.874314,2,3,0,195.498,0.156326,0.797849,1.1629,-3.52171,0.156326
-192.765,0.761289,1.14407,2,3,0,194.864,-0.127218,0.685948,1.0897,-3.04148,-0.127218
-193.305,0.655953,1.08968,2,3,0,194.173,-0.343372,0.66219,1.26385,-3.00386,-0.343372
-192.447,1,0.892242,2,3,0,193.391,-0.100908,0.736283,1.1771,-3.23343,-0.100908
-193.452,0.740533,1.19768,2,3,0,194.225,-0.348241,0.607775,1.14704,-2.8583,-0.348241
-193.287,0.992339,1.10759,2,3,0,193.82,-0.104088,0.614689,1.17351,-2.89092,-0.104088
-193.791,0.403231,1.46753,2,3,0,194.324,0.051599,0.779008,1.10574,-3.40858,0.051599
-192.91,0.880005,0.839697,3,7,0,196.305,-0.193172,0.71582,1.25367,-3.17092,-0.193172
-192.958,0.958425,0.947889,2,3,0,193.744,-0.419618,0.665168,1.21051,-2.99672,-0.419618
-195.156,0.180098,1.19492,2,3,0,196.641,0.231457,0.818601,1.18849,-3.64088,0.231457
-194.678,0.987303,0.501229,3,7,0,196.796,-0.600657,0.630943,1.23504,-2.92196,-0.600657
-194.991,0.949467,0.658348,1,1,0,195.273,-0.654793,0.640342,1.23478,-2.94377,-0.654793
-193.762,1,0.818825,2,3,0,195.436,0.215404,0.712375,1.13833,-3.17562,0.215404
-193.762,0.107552,1.09199,2,3,0,196.232,0.215404,0.712375,1.13833,-3.17562,0.215404
-193.393,1,0.417466,3,7,0,194.068,0.130482,0.732166,1.11284,-3.22837,0.130482
-193.119,0.981488,0.556847,3,7,0,194.701,-0.0277147,0.766207,1.20399,-3.36681,-0.0277147
-192.92,0.987714,0.722849,3,7,0,193.716,-0.309628,0.635649,1.13124,-2.9104,-0.309628
-192.92,0.665781,0.945277,2,3,0,194.785,-0.309628,0.635649,1.13124,-2.9104,-0.309628
-192.712,0.985143,0.790435,3,7,0,193.54,-0.117582,0.643751,1.17116,-2.94934,-0.117582
-192.618,0.932354,1.02842,2,3,0,193.723,-0.264819,0.75033,1.17467,-3.27652,-0.264819
-192.618,0.619936,1.24258,2,3,0,193.768,-0.264819,0.75033,1.17467,-3.27652,-0.264819
-192.767,0.772367,0.976119,2,3,0,194.908,-0.0605616,0.659398,1.20213,-2.99954,-0.0605616
-195.127,0.703514,0.94621,1,3,0,195.795,-0.150373,0.643227,1.35679,-2.99171,-0.150373
-193.294,0.986576,0.834834,2,3,0,195.915,-0.247579,0.726141,1.2736,-3.20913,-0.247579
-193.67,0.784629,1.08474,2,3,0,194.924,0.139944,0.776445,1.1599,-3.42047,0.139944
-192.946,0.839135,1.06914,1,3,0,195.494,-0.301776,0.648656,1.23157,-2.96384,-0.301776
-192.805,0.999749,1.13485,2,3,0,193.193,-0.404032,0.692216,1.21632,-3.07574,-0.404032
-192.805,0.176986,1.49731,1,3,0,195.222,-0.404032,0.692216,1.21632,-3.07574,-0.404032
-193.193,0.964798,0.648143,3,7,0,194.011,-0.0873905,0.638843,1.11097,-2.92709,-0.0873905
-193.193,0.461237,0.815729,2,3,0,198.063,-0.0873905,0.638843,1.11097,-2.92709,-0.0873905
-192.968,0.994571,0.520487,3,7,0,193.786,-0.348701,0.761595,1.1797,-3.32038,-0.348701
-192.604,0.992648,0.681414,3,7,0,193.482,-0.116102,0.711486,1.09912,-3.12564,-0.116102
-193.949,0.816591,0.888708,2,7,0,194.145,-0.277253,0.774455,1.2698,-3.40017,-0.277253
-195.005,0.934679,0.914732,2,3,0,195.981,0.0948044,0.763838,1.32196,-3.39978,0.0948044
-192.646,1,1.10211,2,3,0,194.847,-0.412136,0.68522,1.15468,-3.03995,-0.412136
-194.925,0.183977,1.44735,2,3,0,196.324,0.240983,0.804474,1.22585,-3.58084,0.240983
-194.206,1,0.641833,2,3,0,195.076,0.113263,0.790699,1.23205,-3.49875,0.113263
-195.073,0.986718,0.84286,2,3,0,195.192,0.289868,0.796062,1.24377,-3.55253,0.289868
-194.108,0.716817,1.08626,2,3,0,197.338,-0.0720129,0.739445,1.03767,-3.21708,-0.0720129
-192.555,1,0.979191,2,3,0,193.954,-0.172048,0.720438,1.2214,-3.18058,-0.172048
-193.678,0.537982,1.28237,2,3,0,194.95,-0.455345,0.617234,1.18979,-2.88302,-0.455345
-193.586,0.985011,0.913855,2,3,0,194.655,0.0965683,0.683443,1.24605,-3.09322,0.0965683
-193.586,0.0714805,1.17228,2,3,0,198.329,0.0965683,0.683443,1.24605,-3.09322,0.0965683
-192.809,0.99807,0.454374,3,7,0,194.129,-0.374509,0.647879,1.16867,-2.94454,-0.374509
-196.315,0.771745,0.593129,2,7,0,197.694,-0.699247,0.765633,1.05106,-3.3105,-0.699247
-195.145,0.987349,0.575807,2,3,0,197.376,-0.75513,0.760892,1.13674,-3.31202,-0.75513
-193.119,1,0.740007,2,3,0,195.147,-0.436743,0.756072,1.17708,-3.29488,-0.436743
-194.183,0.820662,0.965743,1,3,0,194.185,-0.594407,0.777204,1.18551,-3.38753,-0.594407
-192.498,0.842675,0.997982,2,3,0,194.897,-0.0275384,0.690905,1.17541,-3.08471,-0.0275384
-193.737,0.812768,1.0609,2,3,0,194.004,-0.563805,0.695331,1.23454,-3.08926,-0.563805
-192.587,1,1.08482,1,1,0,193.463,-0.398511,0.706703,1.18322,-3.11421,-0.398511
-193.028,0.493884,1.41142,2,3,0,194.493,-0.422726,0.67895,1.22825,-3.03888,-0.422726
-192.481,0.966523,0.957529,2,3,0,193.431,-0.216258,0.738721,1.19026,-3.23744,-0.216258
-192.49,0.988111,1.19246,2,3,0,192.72,-0.3127,0.660655,1.16409,-2.97707,-0.3127
-192.49,0.00569214,1.52524,2,3,0,195.659,-0.3127,0.660655,1.16409,-2.97707,-0.3127
-193.362,0.933973,0.556057,3,7,0,194.016,-0.373581,0.777634,1.17708,-3.38822,-0.373581
-192.49,0.948375,0.664179,3,7,0,195.204,-0.250816,0.673674,1.2111,-3.02584,-0.250816
-192.314,0.938165,0.807395,2,3,0,193.224,-0.218416,0.670888,1.17746,-3.01202,-0.218416
-192.502,0.916935,0.968086,1,3,0,192.945,-0.249142,0.725796,1.11328,-3.16988,-0.249142
-193.22,0.687467,1.12913,2,3,0,193.745,-0.0053699,0.76337,1.21823,-3.36048,-0.0053699
-192.646,1,0.984821,2,3,0,193.233,-0.367598,0.661373,1.15481,-2.9749,-0.367598
-194.299,0.272025,1.27467,2,3,0,196.379,0.0507946,0.629852,1.26299,-2.95758,0.0507946
-193.232,0.947842,0.659194,2,3,0,195.24,-0.142422,0.694381,1.27599,-3.10969,-0.142422
-193.986,0.906071,0.798894,2,3,0,194.734,-0.426357,0.774717,1.09197,-3.35493,-0.426357
-195.794,0.751434,0.918088,2,3,0,196.332,0.364032,0.704877,1.2911,-3.21152,0.364032
-195.079,1,0.868954,1,1,0,195.911,0.302499,0.719786,1.28285,-3.24954,0.302499
-197.173,0.8215,1.12208,2,3,0,197.541,-0.655402,0.735765,1.00895,-3.18028,-0.655402
-193.27,1,1.15873,2,3,0,196.211,-0.504683,0.677255,1.13425,-3.01137,-0.504683
-193.27,0.102233,1.49393,2,3,0,194.047,-0.504683,0.677255,1.13425,-3.01137,-0.504683
-193.64,0.908673,0.631102,2,3,0,194.711,-0.547398,0.657207,1.1695,-2.96606,-0.547398
-193.287,0.991593,0.726714,3,7,0,194.258,0.0846041,0.738899,1.22967,-3.27511,0.0846041
-192.681,0.946252,0.92669,2,3,0,194.163,-0.315382,0.720094,1.10299,-3.14419,-0.315382
-192.681,0.432928,1.11631,2,3,0,195.447,-0.315382,0.720094,1.10299,-3.14419,-0.315382
-194.098,0.868029,0.713852,2,3,0,194.666,-0.382064,0.749343,1.29414,-3.29726,-0.382064
-193.345,0.99748,0.780865,3,7,0,194.848,0.137094,0.744706,1.2058,-3.29854,0.137094
-193.401,0.960181,1.00094,2,3,0,193.871,-0.488072,0.658752,1.12815,-2.96027,-0.488072
-193.13,0.823359,1.22457,2,3,0,194.376,0.0112255,0.767835,1.1448,-3.36398,0.0112255
-192.303,0.987249,1.26635,2,3,0,193.137,-0.274483,0.679187,1.17645,-3.03201,-0.274483
-192.89,0.685907,1.59939,1,3,0,192.938,-0.024371,0.760361,1.17389,-3.33542,-0.024371
-192.718,1,1.398,1,1,0,193.018,0.000359619,0.732689,1.19836,-3.23457,0.000359619
-192.718,1.8522e-05,1.79136,1,1,0,195.101,0.000359619,0.732689,1.19836,-3.23457,0.000359619
-192.682,0.993593,0.681119,3,7,0,193.163,-0.141938,0.676585,1.23093,-3.0458,-0.141938
-193.362,0.627315,0.866354,2,3,0,196.624,-0.449093,0.650051,1.22675,-2.96209,-0.449093
-193.009,0.735332,0.70692,2,3,0,197.082,-0.212062,0.639362,1.23365,-2.94757,-0.212062
-195.453,0.712028,0.657661,3,7,0,197.134,-0.509293,0.826108,1.1435,-3.6129,-0.509293
-193.584,1,0.59504,2,3,0,195.445,-0.448331,0.776594,1.1472,-3.37528,-0.448331
-197.733,0.831493,0.761546,2,7,0,198.24,0.127913,0.54657,1.12968,-2.81795,0.127913
-195.349,1,0.795382,1,1,0,197.467,0.0123611,0.570779,1.14068,-2.82936,0.0123611
-192.237,1,1.01649,1,3,0,194.709,-0.256856,0.709295,1.14665,-3.11957,-0.256856
-192.226,0.937297,1.29792,2,3,0,192.378,-0.128886,0.69783,1.16319,-3.09437,-0.128886
-192.226,0.19048,1.53633,1,3,0,196.45,-0.128886,0.69783,1.16319,-3.09437,-0.128886
-193.036,0.905794,0.746023,2,3,0,193.235,-0.135782,0.625611,1.14479,-2.90274,-0.135782
-193.615,0.718106,0.850872,2,3,0,195.808,-0.231126,0.691829,1.29901,-3.10172,-0.231126
-194.169,0.922307,0.776117,2,3,0,195.316,-0.422511,0.776013,1.08226,-3.35859,-0.422511
-194.288,0.94861,0.902204,3,7,0,195.671,0.0903128,0.623406,1.21838,-2.93834,0.0903128
-193.31,1,1.08137,2,3,0,194.997,-0.520778,0.68731,1.13321,-3.04051,-0.520778
-192.181,1,1.37638,1,1,0,192.645,-0.178412,0.700246,1.1591,-3.09748,-0.178412
-192.181,0.3001,1.75041,1,1,0,192.766,-0.178412,0.700246,1.1591,-3.09748,-0.178412
-193.606,0.794204,0.975395,2,3,0,193.727,-0.295298,0.791838,1.15539,-3.45066,-0.295298
-195.521,0.796607,0.973619,2,3,0,198.127,-0.516956,0.627186,1.0533,-2.8717,-0.516956
-193.904,0.890526,0.974589,2,3,0,197.893,-0.151973,0.802918,1.14933,-3.5104,-0.151973
-193.442,0.979984,1.08903,2,3,0,194.84,0.0305527,0.715577,1.26524,-3.19273,0.0305527
-193.107,0.545922,1.35062,2,3,0,193.925,-0.161477,0.624605,1.12815,-2.89503,-0.161477
-193.938,0.778084,1.00829,2,3,0,195.67,-0.0732272,0.771408,1.06816,-3.35407,-0.0732272
-194.007,1,0.987634,2,3,0,194.492,0.067062,0.763902,1.07466,-3.33799,0.067062
-194.29,1,1.25254,2,3,0,195.367,-0.386486,0.634921,1.06012,-2.89071,-0.386486
-194.29,0.000618059,1.58721,2,3,0,197.961,-0.386486,0.634921,1.06012,-2.89071,-0.386486
-194.669,1,0.630581,3,7,0,195.262,0.106636,0.776982,1.2904,-3.45008,0.106636
-194.893,0.977076,0.799342,3,7,0,195.021,-0.471205,0.634775,1.05667,-2.88838,-0.471205
-193.874,0.91361,0.985981,3,7,0,197.107,-0.300333,0.637963,1.29123,-2.95418,-0.300333
-194.02,0.970364,1.12951,2,3,0,194.56,-0.0590625,0.740359,1.04219,-3.22273,-0.0590625
-194.067,0.678919,1.38073,2,3,0,194.974,0.257893,0.750199,1.13205,-3.32066,0.257893
-192.841,1,1.20629,1,1,0,193.758,0.0384262,0.74092,1.13962,-3.25626,0.0384262
-192.343,0.591979,1.52443,2,3,0,193.718,-0.185289,0.708653,1.20232,-3.13465,-0.185289
-194.932,0.195126,1.20582,2,3,0,195.736,-0.612274,0.804472,1.17243,-3.51176,-0.612274
-193.893,0.952355,0.606069,3,7,0,196.576,0.0293568,0.617241,1.18317,-2.91093,0.0293568
-192.324,1,0.725295,2,3,0,193.719,-0.306066,0.704428,1.14066,-3.0998,-0.306066
-192.653,0.856164,0.915915,2,3,0,193.433,-0.106014,0.689576,1.22868,-3.08617,-0.106014
-192.554,1,0.981106,2,3,0,192.833,-0.366607,0.676995,1.14205,-3.0143,-0.366607
-192.554,0.174105,1.2374,1,1,0,193.731,-0.366607,0.676995,1.14205,-3.0143,-0.366607
-193.122,0.914552,0.610614,3,7,0,194.149,0.0724839,0.730484,1.22233,-3.24027,0.0724839
-193.213,0.962259,0.699034,2,3,0,193.878,0.139359,0.710011,1.14799,-3.15911,0.139359
-192.774,0.945041,0.844277,2,3,0,194.084,-0.316194,0.752629,1.18723,-3.28642,-0.316194
-192.876,0.993145,0.999441,2,3,0,193.193,-0.100284,0.763868,1.18564,-3.34586,-0.100284
-193.639,0.568296,1.24842,2,3,0,195.406,-0.298883,0.654149,1.06118,-2.93834,-0.298883
