# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = model_e2be5eb6573ecac874026412491317bd_model
# start_datetime = 2024-09-05 18:28:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/standata-177628368cc7.json
# init = 2 (Default)
# random
#   seed = 1245
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-202409051528-2-470c15.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-profile-202409051528-2-45bfdf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=model_e2be5eb6573ecac874026412491317bd_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,ar.1,sigma,nu,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.379256
# Diagonal elements of inverse mass matrix:
# 0.000448514, 0.951394, 1.14537, 0.024589, 0.7575
-66.2384,0.839534,0.379256,3,7,0,68.0376,0.113134,10.4574,0.914933,0.631599,4.36634,-8.72854,4.91381
-65.3732,0.633939,0.379256,3,7,0,68.906,0.114326,10.2521,0.963853,0.590342,5.84145,-8.56724,4.6501
-64.6218,0.967238,0.379256,3,15,0,66.7686,0.0868263,9.0109,0.902975,0.690912,18.1885,-8.60063,4.75641
-66.1468,0.550353,0.379256,3,7,0,68.4376,0.0882596,9.87427,0.978068,0.80381,31.018,-9.39489,5.54955
-65.2292,0.996106,0.379256,3,7,0,66.8792,0.117707,9.69202,0.898596,0.609456,11.3517,-8.40582,3.92437
-64.7072,1,0.379256,3,7,0,66.4149,0.0926564,10.2483,0.932163,0.590451,17.1173,-8.61357,5.70811
-64.4279,0.985302,0.379256,2,7,0,65.7744,0.0848497,8.97842,0.949385,0.680095,10.7207,-8.38666,4.82078
-67.0982,0.841977,0.379256,2,3,0,67.7733,0.0835247,8.47847,0.96205,0.60966,21.5999,-8.78257,4.38576
-68.1793,0.938092,0.379256,3,7,0,69.4073,0.129807,10.7482,0.981659,0.849324,12.9817,-8.55778,4.38764
-64.4521,0.786661,0.379256,3,15,0,71.8753,0.0896928,9.42578,0.873514,0.723809,32.746,-9.47478,5.03084
-66.0161,0.735717,0.379256,3,7,0,67.7764,0.0821222,9.74226,0.976027,0.782293,32.7754,-9.50507,5.71828
-68.725,0.92082,0.379256,3,7,0,71.8783,0.0906958,9.09348,0.782463,0.888787,18.8035,-8.63148,4.64939
-68.1759,0.949312,0.379256,3,7,0,72.3298,0.126151,10.8934,0.992374,0.597927,18.7441,-8.77292,4.71201
-65.9256,0.971199,0.379256,3,7,0,69.6856,0.0941451,10.2567,0.870473,0.837525,24.8069,-9.0201,5.64356
-65.9256,0.0124804,0.379256,2,3,0,70.69,0.0941451,10.2567,0.870473,0.837525,24.8069,-9.0201,5.64356
-66.7575,0.981008,0.379256,3,15,0,68.2248,0.10464,10.9192,0.989818,0.56379,8.56139,-8.53755,5.79184
-67.4519,0.827454,0.379256,2,7,0,68.8106,0.122146,10.4552,0.992865,0.671719,9.84096,-8.4751,4.47007
-68.4013,0.909014,0.379256,3,7,0,70.347,0.113074,12.2974,0.985367,0.758595,26.7394,-9.47645,6.75671
-69.3063,0.892029,0.379256,3,7,0,72.7739,0.113389,12.6132,0.976123,0.749946,12.3563,-8.87849,7.05712
-68.1632,0.894932,0.379256,4,15,0,74.2673,0.128824,9.50083,0.948353,0.830535,30.8325,-9.36485,3.18844
-67.4466,0.69794,0.379256,3,7,0,73.9689,0.111,9.03359,0.871464,0.874511,41.9556,-10.1522,3.59459
-64.7324,1,0.379256,2,3,0,68.5525,0.108542,9.43827,0.866191,0.777268,36.0485,-9.71371,4.11974
-65.2546,0.868975,0.379256,4,15,0,66.9739,0.084688,9.06061,0.966358,0.520645,4.12852,-8.67622,4.9109
-65.6695,0.986656,0.379256,2,3,0,66.5833,0.0764557,9.40499,0.97702,0.52679,3.56981,-8.77295,5.65866
-64.3843,1,0.379256,3,7,0,66.0856,0.085073,9.35518,0.935691,0.4952,3.616,-8.75793,5.1866
-63.9392,0.976675,0.379256,3,15,0,66.0526,0.109979,10.1786,0.938947,0.714875,16.9121,-8.60748,4.78967
-64.4309,0.962787,0.379256,3,15,0,65.539,0.0775584,9.206,0.919753,0.537217,5.05096,-8.56329,5.40564
-68.0939,0.347683,0.379256,3,7,0,69.9725,0.0964477,8.6829,0.922007,0.572495,2.46262,-9.02854,3.95696
-67.227,0.113685,0.379256,2,3,0,75.4389,0.0626551,9.15697,0.988677,0.586234,4.05145,-8.69209,6.08687
-66.781,0.463905,0.379256,4,15,0,69.3157,0.0968664,9.33256,0.983306,0.612561,4.34853,-8.65776,4.58611
-65.6936,0.867661,0.379256,3,7,0,68.3683,0.0663161,9.05382,0.934566,0.609037,3.9976,-8.69429,5.80433
-65.0962,0.972261,0.379256,3,7,0,66.9378,0.0919181,10.49,0.97079,0.689327,22.8771,-8.93407,5.98602
-64.4686,0.993491,0.379256,3,7,0,66.3757,0.109452,10.1721,0.871956,0.707231,17.937,-8.64326,4.80895
-64.1648,0.963902,0.379256,2,3,0,65.1746,0.0969467,9.31709,0.933616,0.683634,26.9348,-9.09034,4.5667
-64.5812,0.987485,0.379256,3,7,0,65.5704,0.0953392,10.2631,0.962241,0.64456,23.9803,-8.9704,5.59144
-67.1209,0.934467,0.379256,3,7,0,68.7721,0.0584093,8.55687,0.993372,0.58747,4.83297,-8.60103,5.69482
-66.7377,0.898259,0.379256,3,7,0,68.7355,0.0720776,8.00318,0.95817,0.648159,8.79395,-8.42943,4.47138
-67.2426,1,0.379256,3,7,0,69.4342,0.0673501,9.68513,0.977119,0.818598,27.6649,-9.16163,6.38497
-66.0941,0.982477,0.379256,3,7,0,68.2659,0.11711,9.51379,0.822739,0.641515,15.986,-8.51311,3.77538
-64.3908,0.968323,0.379256,3,7,0,67.8856,0.0804583,9.53118,0.962325,0.6113,12.3248,-8.4164,5.58873
-64.6837,0.953562,0.379256,3,7,0,65.4228,0.0856183,8.84863,0.935404,0.673625,9.63056,-8.38395,4.65333
-64.7293,0.945901,0.379256,4,15,0,66.7447,0.0838874,9.26526,0.968799,0.721823,17.5546,-8.58413,5.15478
-67.2245,0.801692,0.379256,2,7,0,68.2146,0.056913,9.37931,0.983313,0.694176,9.92822,-8.39263,6.59058
-66.9935,0.934141,0.379256,3,7,0,70.8886,0.0519503,8.07995,0.987578,0.601581,4.0426,-8.72568,5.53438
-66.8859,0.920119,0.379256,3,7,0,72.1573,0.125428,10.4063,0.937251,0.5906,4.89009,-8.66393,4.2603
-66.3336,0.913048,0.379256,3,15,0,70.888,0.0948467,8.82687,0.912971,0.674197,4.50768,-8.62959,4.17938
-66.7705,0.463256,0.379256,3,7,0,72.6517,0.0722353,8.85331,0.959668,0.720371,4.33264,-8.65709,5.31378
-64.9475,0.970384,0.379256,3,7,0,68.578,0.101262,10.3281,0.925792,0.621163,31.9464,-9.48202,5.36625
-68.608,0.738478,0.379256,3,7,0,69.1836,0.0999701,9.27563,0.857051,0.98322,12.5337,-8.42652,4.3771
-65.6943,0.991792,0.379256,3,7,0,70.1021,0.0999889,9.33738,0.938014,0.832227,35.3865,-9.67274,4.43793
-64.1744,0.941745,0.379256,3,7,0,67.4111,0.106948,9.79305,0.952948,0.667153,15.3504,-8.51727,4.55261
-63.4223,0.91035,0.379256,2,3,0,65.2651,0.10211,10.0058,0.907256,0.678444,24.1585,-8.9547,5.00238
-65.6634,0.946148,0.379256,3,7,0,66.087,0.0941375,9.69744,0.917954,0.825161,50.6604,-10.8528,5.0847
-65.6208,0.881988,0.379256,3,7,0,70.1872,0.0848077,9.53022,0.906285,0.690318,51.5628,-10.9073,5.37464
-68.772,0.75153,0.379256,3,7,0,69.5676,0.131611,10.6765,0.940885,0.865218,8.79232,-8.5159,4.22757
-68.8814,0.989741,0.379256,3,7,0,70.4514,0.108697,10.5337,0.989755,0.598027,41.8034,-10.2282,5.20752
-67.148,0.939299,0.379256,2,7,0,71.0252,0.110403,10.1359,0.987986,0.686473,37.4622,-9.86753,4.72618
-66.0786,0.936194,0.379256,3,7,0,68.1688,0.119762,11.1002,0.939417,0.771161,23.0552,-9.02973,5.23187
-66.2978,0.998779,0.379256,3,7,0,68.4577,0.122803,11.3139,0.986971,0.737459,19.7072,-8.88984,5.29658
-66.1171,0.83215,0.379256,3,15,0,69.8277,0.0863626,8.73969,0.910977,0.507126,3.69628,-8.73965,4.50792
-68.2757,1,0.379256,3,7,0,69.7376,0.103522,10.0172,0.978251,0.4264,2.34338,-9.10416,4.94462
-67.2193,0.305365,0.379256,3,15,0,75.1004,0.105036,11.401,0.973024,0.559032,8.07431,-8.62072,6.25428
-66.1101,1,0.379256,3,7,0,67.6501,0.0865587,9.05322,0.84963,0.67498,7.75692,-8.40388,4.81184
-66.2084,0.99863,0.379256,4,15,0,69.6283,0.0774236,9.33679,0.93969,0.516218,11.5138,-8.38968,5.54304
-66.8858,0.985364,0.379256,3,15,0,68.6886,0.114575,10.3016,0.878817,0.883809,16.4388,-8.60521,4.68743
-64.4951,0.79389,0.379256,3,7,0,68.5041,0.0845247,9.01942,0.940414,0.652989,18.6017,-8.62124,4.87771
-65.4197,0.959314,0.379256,3,7,0,65.8336,0.121917,10.1831,0.952948,0.728163,13.7547,-8.50249,4.20915
-65.5605,0.969609,0.379256,3,7,0,67.3165,0.108441,10.1992,0.887138,0.849775,17.4718,-8.63553,4.88564
-66.1479,0.972567,0.379256,3,7,0,66.9457,0.0860023,10.1803,0.968322,0.543858,11.8073,-8.44897,5.96622
-64.528,0.978338,0.379256,2,3,0,66.7202,0.094163,9.77309,0.966009,0.585694,12.2591,-8.42799,5.1591
-64.8802,0.567923,0.379256,2,3,0,67.7441,0.0872264,9.74331,0.905588,0.556753,13.2925,-8.44012,5.46922
-65.6069,0.777065,0.379256,3,15,0,66.7637,0.110278,9.7458,0.940725,0.812119,11.8704,-8.43093,4.34217
-64.8922,0.961772,0.379256,3,7,0,66.8857,0.106471,9.46418,0.799208,0.74754,21.5589,-8.77218,4.24713
-64.8922,0.0620475,0.379256,2,3,0,67.9736,0.106471,9.46418,0.799208,0.74754,21.5589,-8.77218,4.24713
-63.8666,0.987981,0.379256,2,3,0,65.2156,0.104985,9.59858,0.875938,0.771299,20.1459,-8.71203,4.4543
-63.7224,0.994201,0.379256,3,15,0,64.4205,0.0900961,9.80968,0.940216,0.580105,9.76823,-8.40475,5.39497
-65.7925,0.527443,0.379256,2,7,0,67.2511,0.0998283,9.08666,0.953501,0.562791,8.97016,-8.38627,4.19507
-65.4451,0.759641,0.379256,2,7,0,67.9554,0.0786763,8.60904,0.96473,0.597213,9.66437,-8.38788,4.7539
-65.2024,1,0.379256,1,1,0,65.5226,0.0796375,8.67967,0.962045,0.599331,9.19253,-8.38863,4.77743
-64.5615,0.937903,0.379256,3,15,0,67.3392,0.0819634,9.40868,0.948557,0.507315,3.36582,-8.80786,5.39247
-63.8539,0.957607,0.379256,3,11,0,65.5139,0.0999374,10.3486,0.941354,0.686789,11.4998,-8.46612,5.45165
-64.235,0.973444,0.379256,3,7,0,64.6549,0.0989345,9.31547,0.905894,0.688606,33.1372,-9.50086,4.46768
-63.6443,0.914999,0.379256,3,7,0,65.1747,0.106764,9.76657,0.895341,0.747372,22.5821,-8.85114,4.53511
-64.837,0.904615,0.379256,3,11,0,67.652,0.0836276,9.62452,0.936144,0.492365,2.99678,-8.89406,5.52676
-68.4918,0.747945,0.379256,3,15,0,70.0306,0.0292753,7.00284,0.993981,0.630961,13.0196,-8.57405,5.56835
-69.3201,0.981745,0.379256,3,15,0,69.9818,0.0351169,6.78126,0.995177,0.803129,24.9214,-9.15903,5.06053
-69.7921,0.955555,0.379256,3,7,0,70.9363,0.047568,6.50125,0.986825,0.763695,26.2124,-9.28186,4.17042
-69.4793,0.939218,0.379256,3,7,0,72.7142,0.0474867,7.24129,0.996973,0.66506,29.9987,-9.40688,4.91444
-66.1297,0.474491,0.379256,4,15,0,73.1174,0.0769603,9.72078,0.928756,0.573081,2.95307,-8.91153,5.94973
-66.3789,0.968556,0.379256,4,15,0,68.4062,0.0930131,9.147,0.919233,0.640748,3.1101,-8.85937,4.58936
-65.5032,1,0.379256,3,7,0,66.5272,0.0908492,9.50765,0.909367,0.627437,3.21035,-8.84513,5.05604
-65.0731,0.987669,0.379256,3,7,0,66.3537,0.0895077,9.61245,0.889993,0.578964,3.34449,-8.81787,5.22657
-66.4866,0.596466,0.379256,3,11,0,67.797,0.0763309,10.3656,0.95962,0.706282,31.5373,-9.46384,6.62542
-70.5783,0.809848,0.379256,3,11,0,72.3005,0.150807,10.9794,0.994449,0.773355,10.889,-8.55595,3.58989
-63.285,0.990795,0.379256,4,15,0,71.4822,0.0939607,9.68479,0.924896,0.67839,10.6352,-8.40266,5.08071
-65.8792,0.840629,0.379256,2,3,0,66.8963,0.0930331,9.90764,0.949812,0.600492,38.8126,-9.93844,5.34902
-66.3064,0.951446,0.379256,3,7,0,69.1971,0.0876624,9.28235,0.847889,0.741978,45.4524,-10.4121,4.98689
-66.412,0.708645,0.379256,2,3,0,67.882,0.0915467,9.35893,0.809167,0.719955,38.253,-9.86242,4.87314
-65.4067,0.903278,0.379256,3,7,0,68.5952,0.116056,11.2397,0.974554,0.681149,17.6651,-8.77743,5.55294
-66.0358,0.914651,0.379256,3,7,0,67.0305,0.112985,11.5352,0.971391,0.682204,11.4738,-8.63942,5.99897
-69.4834,0.754195,0.379256,3,7,0,71.1119,0.0816772,11.3767,0.985671,0.658746,16.9203,-8.76546,7.37448
-66.0443,0.717823,0.379256,3,7,0,71.7038,0.116546,11.1673,0.978874,0.670037,6.46514,-8.65103,5.45654
-64.6058,0.966421,0.379256,4,15,0,67.0573,0.0852124,9.49018,0.890302,0.69784,32.9035,-9.48782,5.31477
-63.828,0.994383,0.379256,3,7,0,65.5926,0.102188,10.2271,0.945241,0.691822,10.8043,-8.44787,5.21983
-64.5606,0.940273,0.379256,3,7,0,66.0446,0.0995444,9.34077,0.86862,0.727629,39.3916,-9.95268,4.4631
-63.5152,0.810409,0.379256,3,7,0,66.1806,0.10196,9.71857,0.872722,0.648347,19.9055,-8.69874,4.72252
-68.2466,0.49602,0.379256,3,7,0,69.8796,0.123872,12.1416,0.990918,0.802547,12.9832,-8.79497,6.07184
-66.4391,0.969098,0.379256,3,7,0,69.063,0.122682,11.8414,0.981624,0.652505,11.9764,-8.7047,5.83001
-67.0533,0.707861,0.379256,3,7,0,70.2827,0.113165,11.1929,0.991325,0.611403,4.9699,-8.76674,5.64776
-65.2701,1,0.379256,3,7,0,67.4884,0.104497,10.6312,0.980387,0.661545,20.1218,-8.80445,5.51083
-65.4721,0.998618,0.379256,3,7,0,65.6245,0.101197,10.6618,0.983137,0.673084,19.0623,-8.75698,5.70311
-63.2705,0.965341,0.379256,2,7,0,65.9142,0.100038,9.66598,0.891021,0.668986,22.2135,-8.8196,4.76413
-64.0716,0.941785,0.379256,2,3,0,64.1808,0.100615,9.74354,0.911219,0.647961,34.8224,-9.63622,4.81341
-64.6618,0.705402,0.379256,2,3,0,66.6099,0.10393,10.4915,0.939281,0.64774,29.6414,-9.34705,5.39895
-66.2659,0.529891,0.379256,3,7,0,70.3365,0.0729264,8.81871,0.98873,0.722466,19.7162,-8.68424,5.24531
-65.0959,0.66952,0.379256,2,7,0,69.7187,0.0940295,10.1771,0.967424,0.648604,30.1416,-9.35046,5.56963
-64.9268,0.999256,0.379256,3,7,0,65.7083,0.114055,10.313,0.908709,0.77269,14.5596,-8.53552,4.72433
-66.0119,0.33361,0.379256,2,3,0,71.8989,0.110347,9.71033,0.777425,0.678864,19.9657,-8.69602,4.30331
-65.6071,1,0.379256,3,7,0,68.8515,0.108347,9.4463,0.879462,0.790208,51.2985,-10.8882,4.13732
-64.4723,0.92863,0.379256,3,7,0,67.1573,0.0876291,9.70192,0.969804,0.613102,6.22885,-8.49907,5.40809
-64.314,0.953384,0.379256,2,7,0,65.099,0.0940985,9.60861,0.959003,0.610631,5.61116,-8.53614,4.99778
-64.2683,0.983949,0.379256,3,15,0,65.8766,0.0973083,9.71435,0.948359,0.559007,4.73138,-8.62092,4.94624
-64.1404,0.984079,0.379256,2,3,0,64.6268,0.0974834,9.8875,0.951444,0.548389,5.80748,-8.53437,5.11082
-65.2761,0.936842,0.379256,3,7,0,66.4477,0.073873,8.95426,0.926744,0.554794,8.19543,-8.39336,5.33448
-64.3015,0.774859,0.379256,2,7,0,68.8457,0.0916227,10.413,0.945907,0.675988,12.0655,-8.4806,5.92351
-64.5562,0.912243,0.379256,3,7,0,68.5991,0.105101,9.38652,0.876411,0.723545,39.6775,-9.97642,4.23658
-64.8982,0.847899,0.379256,3,7,0,67.1156,0.0793412,9.39391,0.903261,0.770397,17.6729,-8.58793,5.5062
-64.5004,0.916979,0.379256,3,15,0,66.4153,0.0894624,9.35103,0.96988,0.653589,12.7747,-8.423,4.96737
-66.0577,0.965134,0.379256,3,15,0,66.3657,0.108934,10.9648,0.921107,0.680122,19.9958,-8.83759,5.62701
-67.2076,1,0.379256,3,7,0,67.7458,0.13118,10.5484,0.981853,0.757383,18.0374,-8.70408,4.12058
-66.4359,0.968993,0.379256,3,7,0,69.333,0.133814,11.2059,0.97944,0.703215,16.7388,-8.73723,4.64905
-66.2809,0.832551,0.379256,3,7,0,70.373,0.0881178,10.7631,0.949919,0.739972,8.9097,-8.51389,6.4453
-66.8604,0.985431,0.379256,3,7,0,67.4798,0.0938651,8.72071,0.932563,0.666382,38.3451,-9.87595,4.12132
-64.4056,0.894668,0.379256,2,3,0,67.3505,0.0936263,9.84838,0.889108,0.679481,40.4099,-10.0514,5.26069
-65.5318,0.856066,0.379256,3,7,0,67.727,0.104635,9.91676,0.942041,0.854725,18.4885,-8.66307,4.78965
-65.6857,0.99,0.379256,3,7,0,66.9006,0.118609,10.0018,0.936118,0.802155,33.831,-9.59695,4.18997
-64.4297,0.912921,0.379256,3,7,0,67.2307,0.0827822,9.92765,0.909442,0.68869,22.1165,-8.83192,5.87132
-64.2704,0.933516,0.379256,3,7,0,66.4564,0.10959,10.21,0.929554,0.769576,19.1939,-8.71411,4.84012
-64.7223,0.924397,0.379256,3,7,0,66.82,0.0919549,9.3683,0.910176,0.643997,36.1827,-9.71635,4.86251
-64.7223,0.0650421,0.379256,3,7,0,70.7431,0.0919549,9.3683,0.910176,0.643997,36.1827,-9.71635,4.86251
-64.5914,0.854536,0.379256,2,7,0,68.5636,0.0928824,9.96955,0.954724,0.561319,12.4341,-8.44217,5.41832
-66.4827,0.750205,0.379256,2,7,0,68.8581,0.107994,9.76463,0.93543,0.703422,4.03751,-8.71989,4.4729
-65.9129,0.985632,0.379256,3,7,0,67.5524,0.092887,9.13934,0.93406,0.631413,39.6504,-9.96897,4.58787
-66.0804,0.968724,0.379256,2,7,0,68.5998,0.103126,10.6769,0.923353,0.592536,19.6951,-8.77891,5.62371
-65.7789,0.697813,0.379256,3,7,0,69.3496,0.0677593,9.51836,0.931561,0.685576,19.4329,-8.67073,6.19816
-67.9035,0.864572,0.379256,2,7,0,70.5854,0.0948651,9.85728,0.964505,0.58893,51.9487,-10.9584,5.20889
-67.9489,0.620258,0.379256,3,7,0,73.0458,0.11333,9.59626,0.947772,0.917728,13.5825,-8.46778,4.04309
-67.5093,0.999166,0.379256,3,7,0,69.1847,0.122812,10.0897,0.902458,0.907208,16.1198,-8.57829,4.07192
-63.9454,0.943106,0.379256,3,7,0,70.2749,0.0889077,9.84733,0.952086,0.576739,6.05984,-8.51487,5.49085
-65.0756,0.928534,0.379256,2,7,0,65.8645,0.0790067,8.97902,0.936933,0.578574,12.3205,-8.40067,5.10769
-66.2435,0.882621,0.379256,3,7,0,66.883,0.109406,10.6755,0.951888,0.581501,3.34258,-8.92039,5.31462
-64.3522,0.987645,0.379256,3,15,0,66.9068,0.102768,10.2825,0.968819,0.634746,9.40179,-8.45179,5.24682
-65.4555,0.955988,0.379256,2,3,0,65.7152,0.106651,10.9723,0.955993,0.624966,6.4327,-8.61725,5.74642
-67.28,0.839365,0.379256,3,15,0,68.6916,0.136627,11.4931,0.985927,0.597113,8.48723,-8.63521,4.79844
-67.5617,0.975504,0.379256,4,15,0,68.6366,0.0608664,8.83238,0.995957,0.705478,16.9901,-8.55938,5.84993
-66.4739,0.896905,0.379256,3,7,0,72.1537,0.0652935,8.57132,0.95312,0.753817,7.7621,-8.42409,5.37193
-70.0599,0.728428,0.379256,3,11,0,74.4658,0.038542,7.14572,0.998946,0.736234,29.1677,-9.36851,5.25716
-69.6323,0.980835,0.379256,3,7,0,70.8533,0.0376898,7.19369,0.998855,0.735089,10.0596,-8.5156,5.34689
-65.238,0.96385,0.379256,4,15,0,71.5009,0.074506,9.25664,0.908474,0.616852,11.9182,-8.39468,5.60585
-63.4165,1,0.379256,2,3,0,65.5294,0.088647,9.57093,0.936926,0.628717,9.16037,-8.39709,5.22723
-64.5778,0.923471,0.379256,2,3,0,64.6397,0.0897804,9.79897,0.974237,0.649773,8.31975,-8.42697,5.39973
-66.7749,0.970076,0.379256,2,7,0,69.2297,0.105967,9.89524,0.79324,0.86379,36.1626,-9.74516,4.70287
-64.646,0.955853,0.379256,3,7,0,68.179,0.0832228,9.63753,0.963126,0.637312,21.2026,-8.76816,5.55961
-65.2565,0.94345,0.379256,4,15,0,66.5994,0.0787939,9.41155,0.970268,0.586409,14.4475,-8.46492,5.55065
-65.6265,0.993976,0.379256,2,3,0,65.9645,0.0839545,9.29088,0.976894,0.588613,15.6895,-8.50461,5.17711
-66.509,0.996918,0.379256,3,7,0,67.784,0.0756202,9.18146,0.915995,0.863869,20.4625,-8.72248,5.47607
-66.0425,0.944398,0.379256,3,7,0,68.8276,0.085623,8.88635,0.976348,0.723561,30.2155,-9.30604,4.69082
-64.9151,0.988348,0.379256,3,7,0,67.1046,0.111292,9.73979,0.900403,0.662564,5.73263,-8.53189,4.28649
-64.3622,1,0.379256,3,7,0,65.6215,0.0835928,9.35924,0.945166,0.651918,24.3522,-8.93241,5.26319
-66.1899,0.833147,0.379256,2,3,0,66.9951,0.0778578,9.47534,0.938833,0.588525,27.6818,-9.13679,5.6603
-68.6454,0.924428,0.379256,3,15,0,71.5873,0.0725153,8.18725,0.996023,0.731636,7.3414,-8.46079,4.634
-69.1535,0.931519,0.379256,3,11,0,71.3433,0.118708,9.49699,0.907714,0.5166,14.7765,-8.47241,3.68029
-65.0822,0.979319,0.379256,3,7,0,70.0472,0.11082,10.0963,0.903486,0.582198,16.4591,-8.57168,4.66614
-68.6727,0.647059,0.379256,3,7,0,69.4078,0.095468,10.9317,0.995342,0.776501,9.43325,-8.5405,6.25376
-65.5102,0.990526,0.379256,3,15,0,70.8557,0.0819106,8.98397,0.977089,0.677578,7.00315,-8.44355,4.97035
-64.5451,1,0.379256,3,7,0,65.8119,0.111174,9.78975,0.841476,0.676376,23.3167,-8.88555,4.34221
-63.2421,0.635678,0.379256,3,7,0,67.8604,0.0921275,9.57238,0.901395,0.682382,14.9534,-8.48577,5.05813
-64.6775,0.63174,0.379256,2,3,0,66.1836,0.103245,9.3504,0.945066,0.682796,8.5204,-8.40258,4.29139
-65.3419,0.995391,0.379256,2,3,0,66.223,0.0884815,9.25001,0.84639,0.649027,7.59385,-8.40972,4.91442
-65.046,1,0.379256,3,7,0,65.8531,0.102928,10.1866,0.98061,0.646792,9.08569,-8.44729,5.14315
-64.7145,0.843814,0.379256,3,7,0,68.3652,0.100985,9.31706,0.880081,0.788618,12.3013,-8.41173,4.36882
-64.3777,0.958344,0.379256,3,7,0,67.2912,0.0800015,9.74393,0.947234,0.673837,7.94226,-8.42964,5.82386
-65.0738,0.9589,0.379256,2,3,0,66.0279,0.0925929,9.06327,0.891551,0.65194,5.37282,-8.53597,4.52622
-65.7788,0.768548,0.379256,1,1,0,66.0475,0.0928439,9.00844,0.86717,0.642825,5.27702,-8.54148,4.45909
-65.3901,0.924949,0.379256,3,7,0,67.9129,0.115037,10.7937,0.980601,0.689734,19.1189,-8.77882,5.15682
-64.1666,0.70283,0.379256,3,7,0,68.141,0.0947294,9.80214,0.87276,0.761387,32.902,-9.50639,5.1604
-64.8066,0.95233,0.379256,3,7,0,65.9278,0.0987832,10.6178,0.952865,0.599333,6.71098,-8.5529,5.7774
-65.319,0.636057,0.379256,2,3,0,67.5472,0.0826275,10.348,0.947132,0.613816,8.21747,-8.46922,6.29924
-66.7723,0.978068,0.379256,3,7,0,67.5888,0.0781525,8.09042,0.975742,0.664327,9.16811,-8.42205,4.26094
-67.2068,0.82505,0.379256,3,15,0,69.398,0.0590192,9.20857,0.969033,0.768305,34.1378,-9.57726,6.31663
-66.6133,0.998573,0.379256,3,7,0,68.3786,0.0656143,9.10349,0.949642,0.807631,31.19,-9.3721,5.88839
-65.4054,0.849264,0.379256,3,7,0,69.9515,0.117082,9.89022,0.961929,0.67877,12.3126,-8.44319,4.15319
-64.9783,0.978583,0.379256,2,7,0,66.9258,0.110135,9.79604,0.961155,0.737622,16.0566,-8.54828,4.39941
-66.4735,0.949567,0.379256,3,7,0,67.7911,0.09586,9.91018,0.950868,0.901738,22.6671,-8.88003,5.21304
-64.6997,0.98898,0.379256,3,7,0,67.8285,0.102766,9.48156,0.941856,0.60701,18.9789,-8.64763,4.44602
-68.1887,0.92962,0.379256,3,7,0,68.4377,0.0797252,9.91364,0.900612,0.950592,15.8229,-8.55207,6.0071
-68.6427,0.997676,0.379256,2,3,0,69.1167,0.0817398,9.95885,0.91284,0.964831,12.3702,-8.45874,5.9536
-64.561,0.993901,0.379256,2,3,0,68.878,0.096585,9.89024,0.88216,0.812919,15.6478,-8.53424,5.15758
-67.878,0.87718,0.379256,3,15,0,68.8969,0.103241,9.79738,0.974702,0.448977,2.52244,-9.0332,4.73858
-67.0399,0.995662,0.379256,2,3,0,68.7928,0.0827523,10.0364,0.960731,0.474998,2.3893,-9.08862,5.98157
-65.7317,0.949624,0.379256,3,7,0,68.037,0.079354,8.90368,0.971618,0.493701,3.53725,-8.77099,5.01533
-63.8147,0.859681,0.379256,4,19,0,67.7019,0.107175,9.76045,0.904885,0.629037,8.06441,-8.4233,4.50889
-65.1306,0.87779,0.379256,2,7,0,66.7198,0.0901023,9.72613,0.885398,0.599677,3.67101,-8.76392,5.31112
-67.1419,0.276975,0.379256,3,7,0,72.2441,0.131242,11.5916,0.993687,0.70442,15.1093,-8.744,5.16077
-67.578,0.976471,0.379256,2,3,0,67.6943,0.133756,11.4661,0.994606,0.71958,13.5034,-8.67472,4.91202
-69.7181,0.789104,0.379256,2,3,0,71.5497,0.146813,11.1807,0.995702,0.698356,22.3669,-9.00972,3.98684
