# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = model_e2be5eb6573ecac874026412491317bd_model
# start_datetime = 2024-09-05 18:28:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/standata-177628368cc7.json
# init = 2 (Default)
# random
#   seed = 1245
# output
#   file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-202409051528-4-470c15.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /var/folders/fy/v4w9p72s7c996w8l8qfthxq40000gn/T/RtmpBx2V2U/model_e2be5eb6573ecac874026412491317bd-profile-202409051528-4-45bfdf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=model_e2be5eb6573ecac874026412491317bd_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,ar.1,sigma,nu,lprior,b_Intercept
-68.4564,0.857587,0.392652,3,7,0,69.1838,0.127432,8.99874,0.895078,0.62213,4.02566,-8.69245,2.75457
-68.4254,1,0.392652,3,7,0,70.6198,0.0670793,10.2116,0.947316,0.747676,49.1657,-10.7677,6.9247
-69.2846,0.81634,0.392652,3,15,0,72.8389,0.105496,8.42835,0.948254,0.534058,2.39868,-9.05948,3.25905
-64.7988,0.988042,0.392652,3,7,0,69.3072,0.08895,10.359,0.921859,0.660976,22.2911,-8.87996,6.00048
-64.1095,0.911858,0.392652,2,3,0,66.0651,0.0857569,9.73024,0.941591,0.64877,24.2548,-8.94223,5.52815
-64.2057,0.971216,0.392652,3,7,0,65.3179,0.108077,9.90784,0.856747,0.690106,11.8423,-8.42517,4.61207
-65.1626,0.764987,0.392652,3,7,0,66.5257,0.0660472,9.13881,0.963779,0.58924,6.0746,-8.48655,5.9025
-63.889,0.973664,0.392652,3,11,0,66.3411,0.108692,9.78291,0.918045,0.748171,21.2333,-8.7814,4.45701
-68.1257,0.747411,0.392652,2,3,0,69.6723,0.0961077,10.3113,0.813131,0.762105,31.7944,-9.46664,5.60205
-64.6396,1,0.392652,2,3,0,67.0372,0.103275,10.1516,0.883982,0.764505,37.5781,-9.86976,5.09107
-64.4247,0.921576,0.392652,3,7,0,66.5436,0.108824,9.42053,0.89326,0.720202,33.2077,-9.51036,4.08817
-66.633,0.719802,0.392652,2,7,0,68.9666,0.098483,10.595,0.896941,0.766838,8.23623,-8.50089,5.76934
-65.9382,1,0.392652,3,7,0,67.9522,0.0883167,8.99048,0.971349,0.556309,9.84869,-8.38109,4.66296
-63.4957,0.976403,0.392652,3,15,0,67.125,0.0923322,9.9808,0.912874,0.642562,15.4979,-8.52841,5.45652
-64.2402,0.766174,0.392652,2,3,0,64.8082,0.105592,9.36634,0.932998,0.694421,14.5702,-8.47105,4.19232
-64.6604,0.792438,0.392652,2,3,0,67.1836,0.0897807,9.1135,0.874346,0.70902,15.4657,-8.48949,4.71425
-65.2542,1,0.392652,3,7,0,65.5254,0.10514,10.4486,0.970745,0.550494,8.80794,-8.47154,5.29675
-64.523,0.979139,0.392652,3,7,0,67.423,0.0905723,10.1806,0.956115,0.566824,8.58791,-8.44542,5.74254
-67.4585,0.890873,0.392652,2,7,0,69.4775,0.0990519,10.0991,0.981013,0.455599,2.4222,-9.08658,5.24556
-64.0521,0.991681,0.392652,3,7,0,68.7596,0.0944542,9.4001,0.8524,0.681798,17.5603,-8.57471,4.77184
-65.8335,0.702611,0.392652,3,7,0,68.2912,0.117884,10.7281,0.984074,0.715436,19.672,-8.79916,4.95183
-65.29,0.994233,0.392652,3,7,0,66.2866,0.096792,8.93785,0.876178,0.695188,10.3457,-8.37925,4.19505
-64.1788,0.756653,0.392652,2,3,0,67.8251,0.105312,9.40861,0.918186,0.655379,23.0435,-8.8576,4.2483
-64.8885,0.76506,0.392652,3,15,0,67.4619,0.093686,9.66361,0.921473,0.68584,4.65544,-8.62971,5.073
-66.9832,0.849843,0.392652,3,7,0,68.7445,0.0834382,8.43656,0.908085,0.674772,11.0425,-8.39697,4.34809
-63.9545,1,0.392652,2,3,0,67.544,0.0828086,9.36747,0.937744,0.710861,13.2701,-8.43382,5.30985
-64.0776,0.982044,0.392652,3,7,0,65.2834,0.080374,9.43091,0.955938,0.602178,6.62923,-8.46198,5.49258
-65.0414,0.963212,0.392652,2,3,0,65.307,0.0696589,8.8737,0.9383,0.643316,6.49915,-8.46131,5.46042
-64.7825,0.669944,0.392652,3,7,0,69.3617,0.113574,10.3,0.956782,0.644659,7.49608,-8.48975,4.73485
-64.3005,0.984158,0.392652,2,7,0,65.5621,0.103107,9.82456,0.943111,0.659495,6.28298,-8.50392,4.77229
-64.8643,0.742003,0.392652,3,7,0,68.891,0.0846657,10.1716,0.955805,0.749797,14.7825,-8.5299,6.023
-64.4389,0.991302,0.392652,3,7,0,66.4544,0.104667,10.4202,0.901443,0.675068,18.9818,-8.7164,5.29154
-67.2723,0.954661,0.392652,3,7,0,69.4604,0.116889,10.6704,0.983217,0.839284,32.3963,-9.57271,4.94286
-65.6695,0.925178,0.392652,3,7,0,69.4075,0.105248,10.2974,0.869917,0.652034,29.7559,-9.32731,5.14028
-64.2295,0.984112,0.392652,3,7,0,70.4402,0.0855993,9.5457,0.918654,0.775163,17.5223,-8.58944,5.35133
-64.849,0.90235,0.392652,3,15,0,65.9691,0.0973841,9.44163,0.9347,0.811934,16.2942,-8.54032,4.66981
-64.2802,0.97163,0.392652,3,7,0,66.7439,0.106051,10.0864,0.955463,0.642738,21.2801,-8.80403,4.88988
-65.1332,0.882992,0.392652,3,7,0,67.5507,0.109272,10.6509,0.933994,0.594821,13.0507,-8.52465,5.29658
-65.8604,0.956817,0.392652,3,7,0,67.4966,0.113144,10.8046,0.982871,0.759377,17.6111,-8.71567,5.26051
-65.6669,0.980076,0.392652,3,7,0,67.9444,0.0678787,9.43197,0.969136,0.717146,10.2624,-8.3949,6.10592
-67.0963,0.909117,0.392652,3,7,0,69.2207,0.0553968,9.02626,0.983376,0.73876,21.1735,-8.75655,6.31181
-66.8165,0.850165,0.392652,3,15,0,69.8107,0.0848711,8.84662,0.990677,0.618172,6.26961,-8.48062,4.68794
-66.2237,0.866471,0.392652,2,3,0,69.7831,0.0684146,9.3777,0.98489,0.641912,6.32172,-8.48149,6.02539
-66.2607,0.912857,0.392652,4,15,0,71.4374,0.0658979,8.19156,0.978249,0.64763,5.66993,-8.54455,4.96256
-66.4964,0.975127,0.392652,4,15,0,68.5662,0.108688,10.2026,0.984673,0.78978,14.2103,-8.52312,4.87691
-68.064,0.943567,0.392652,3,7,0,70.3948,0.088388,10.0205,0.908876,0.585267,54.5173,-11.1721,5.68947
-63.6268,0.961143,0.392652,3,7,0,68.7156,0.0968137,9.60191,0.926216,0.635473,21.6653,-8.78813,4.85804
-66.7862,0.850876,0.392652,3,7,0,68.106,0.0931613,10.2788,0.993679,0.728626,13.0929,-8.49644,5.71388
-68.9457,0.956357,0.392652,3,7,0,70.278,0.0914694,9.40324,0.998517,0.715814,31.7592,-9.41929,4.92124
-70.3924,0.842623,0.392652,2,7,0,72.1329,0.0796208,10.0982,0.996749,0.746171,4.41271,-8.69967,6.19679
-64.955,0.983443,0.392652,4,15,0,70.9154,0.100075,10.396,0.88237,0.734382,20.3494,-8.78193,5.49235
-67.478,0.671861,0.392652,4,15,0,69.056,0.0523946,7.74607,0.979839,0.445267,2.69352,-9.01756,5.17874
-66.9183,0.919511,0.392652,3,15,0,68.3246,0.060805,8.21076,0.956229,0.408018,2.29738,-9.09663,5.23131
-65.9907,0.652818,0.392652,3,15,0,69.3305,0.0655448,8.30178,0.979005,0.651009,6.37246,-8.49172,5.09008
-65.7871,0.973778,0.392652,3,15,0,67.9224,0.102544,10.8404,0.982464,0.672424,23.7164,-9.02734,5.81573
-63.6271,0.956108,0.392652,3,7,0,66.3217,0.102569,9.79499,0.932547,0.731746,19.7,-8.70371,4.76912
-63.6666,0.990372,0.392652,2,7,0,64.5176,0.0970168,10.0681,0.91617,0.620576,7.51719,-8.46049,5.31426
-64.2615,0.903192,0.392652,3,7,0,64.9377,0.0790884,9.07518,0.951772,0.660494,9.55091,-8.3842,5.19985
-65.6521,0.971685,0.392652,4,15,0,66.8803,0.0675521,8.82157,0.944049,0.444666,3.66656,-8.74307,5.51152
-65.208,0.949347,0.392652,3,15,0,70.7914,0.102694,9.93855,0.87247,0.566756,4.36152,-8.67293,4.90657
-65.8418,0.345576,0.392652,3,7,0,70.676,0.0821928,8.63769,0.970165,0.561902,6.96415,-8.44398,4.61024
-64.1712,0.900164,0.392652,3,15,0,70.1129,0.0955855,10.1307,0.888072,0.688828,27.2007,-9.14867,5.44702
-64.3021,0.862248,0.392652,3,7,0,66.164,0.0957735,9.97446,0.897915,0.635989,5.44485,-8.56713,5.28155
-65.4137,0.955379,0.392652,2,3,0,66.0946,0.101504,9.29641,0.876759,0.529897,6.97002,-8.43251,4.32271
-65.4137,0.0340729,0.392652,2,3,0,70.4672,0.101504,9.29641,0.876759,0.529897,6.97002,-8.43251,4.32271
-64.7118,0.810821,0.392652,3,15,0,67.6568,0.0731749,9.40399,0.933835,0.559576,5.95147,-8.4962,5.81842
-67.1923,0.845426,0.392652,3,7,0,70.9252,0.0575816,9.02756,0.96422,0.544548,9.22473,-8.38059,6.20607
-65.186,0.976467,0.392652,2,7,0,69.4236,0.100411,9.183,0.963127,0.68295,16.6445,-8.54361,4.26285
-63.8237,0.844942,0.392652,1,3,0,66.0134,0.0989421,9.68526,0.947668,0.713859,14.3563,-8.47968,4.83709
-65.1624,0.976281,0.392652,3,7,0,65.8183,0.109403,10.1254,0.955288,0.54366,4.99286,-8.62412,4.7646
-63.8107,0.998739,0.392652,3,15,0,65.3065,0.0907865,9.23975,0.9275,0.702165,13.4767,-8.43506,4.79121
-64.1529,0.967322,0.392652,3,7,0,65.1064,0.109951,9.86912,0.939603,0.67867,23.7116,-8.92296,4.4815
-64.8729,0.618703,0.392652,2,3,0,70.0441,0.0941077,10.0732,0.94511,0.807852,15.0549,-8.53351,5.46189
-65.9956,0.980892,0.392652,4,15,0,66.6055,0.0718527,9.05855,0.960622,0.456302,2.27958,-9.0811,5.53777
-66.4833,0.500237,0.392652,2,3,0,69.8893,0.0728068,8.76331,0.934745,0.482888,2.03701,-9.16959,5.19577
-66.5658,0.682301,0.392652,2,3,0,68.1113,0.0700371,9.2898,0.927032,0.440909,2.16222,-9.12101,5.85799
-67.0975,0.873221,0.392652,3,15,0,69.2973,0.0529162,8.41444,0.975475,0.444438,2.6588,-8.97869,5.82154
-68.6906,0.43348,0.392652,2,7,0,72.7749,0.0386764,8.1883,0.974047,0.522371,2.43116,-9.05999,6.29316
-70.6974,0.991263,0.392652,3,7,0,71.3846,0.0278918,8.70138,0.963523,0.457868,2.34489,-9.06098,7.33468
-68.2682,0.930164,0.392652,2,3,0,71.3249,0.0512086,8.84463,0.969751,0.454861,2.21304,-9.10463,6.33541
-65.6987,0.968958,0.392652,3,15,0,70.6358,0.117719,10.8208,0.942283,0.608218,6.67211,-8.58226,5.05259
-66.0101,0.872027,0.392652,3,7,0,69.0093,0.0645925,9.0216,0.931913,0.527053,5.86315,-8.49369,5.85657
-65.6524,0.253311,0.392652,2,3,0,71.1406,0.0860226,9.09161,0.950318,0.534194,11.1669,-8.38405,4.8765
-64.3135,0.988922,0.392652,2,7,0,67.1004,0.0854575,9.78324,0.944972,0.621248,21.0291,-8.76449,5.59582
-66.1607,0.816349,0.392652,3,15,0,69.8453,0.106456,10.8123,0.988156,0.614913,14.9566,-8.60674,5.59597
-65.5205,0.985631,0.392652,2,7,0,67.3036,0.105813,10.5555,0.969445,0.617503,4.4683,-8.73141,5.37064
-65.2254,0.721055,0.392652,3,15,0,67.4372,0.108471,9.27216,0.896326,0.782342,36.7738,-9.76483,3.95706
-63.6131,0.91987,0.392652,3,7,0,67.3249,0.0975435,9.76368,0.906938,0.58091,10.9875,-8.40343,4.98405
-66.1877,0.678507,0.392652,3,7,0,66.8252,0.118522,9.45605,0.897209,0.570742,5.54479,-8.52912,3.64849
-66.9648,0.98538,0.392652,3,7,0,70.4777,0.0858861,9.40781,0.975503,0.86061,32.3206,-9.4637,5.19939
-68.1795,0.82122,0.392652,3,7,0,72.5523,0.0768013,10.4718,0.979101,0.811828,40.9971,-10.1676,6.7085
-67.0073,1,0.392652,3,7,0,69.3244,0.122883,9.17979,0.893596,0.601016,6.59892,-8.45511,3.15853
-68.175,0.602981,0.392652,3,7,0,69.8964,0.0585113,9.92511,0.959991,0.538503,4.28522,-8.68628,7.05805
-64.7313,0.906132,0.392652,2,7,0,69.6283,0.0731875,9.3169,0.952601,0.579065,4.42491,-8.64041,5.73071
-67.158,0.692311,0.392652,3,15,0,68.742,0.0724847,9.26962,0.929583,0.519873,12.1999,-8.39748,5.71786
-64.4976,1,0.392652,3,7,0,67.9048,0.0924815,9.07295,0.94187,0.611466,11.9727,-8.39796,4.54136
-64.1827,0.969707,0.392652,2,7,0,64.9336,0.0778679,9.43124,0.954278,0.652199,12.5648,-8.41822,5.61572
-64.3455,0.947172,0.392652,2,7,0,66.3573,0.0962974,9.75647,0.901134,0.543341,10.1992,-8.39625,5.03789
-65.0128,0.817485,0.392652,3,7,0,65.8383,0.103224,9.81216,0.93328,0.728587,6.21302,-8.51003,4.75417
-64.3632,0.970505,0.392652,3,7,0,67.1481,0.098353,9.63521,0.941162,0.554602,10.4115,-8.39515,4.81592
-65.5396,0.978921,0.392652,3,15,0,66.3251,0.100177,9.54797,0.892472,0.876581,33.2181,-9.52475,4.63927
-65.9172,0.96377,0.392652,3,15,0,67.0657,0.0767306,9.70055,0.976551,0.514477,4.70764,-8.6224,5.94075
-65.574,0.987024,0.392652,2,7,0,68.7646,0.0781169,9.64233,0.956518,0.688494,5.01414,-8.59291,5.8146
-66.0219,0.934328,0.392652,2,7,0,69.0637,0.110083,9.59914,0.812761,0.710279,6.44747,-8.47309,4.20509
-65.4941,0.968774,0.392652,2,3,0,66.6866,0.112184,9.87514,0.854505,0.690621,6.61269,-8.4829,4.37812
-65.073,0.999731,0.392652,3,15,0,66.5319,0.114348,9.82336,0.859074,0.72761,9.66578,-8.40788,4.22031
-64.288,0.927194,0.392652,3,7,0,66.2098,0.0963512,9.81069,0.940066,0.720381,38.0376,-9.88005,5.08948
-64.7089,0.887014,0.392652,3,7,0,67.8912,0.116035,10.0902,0.940681,0.706863,28.1531,-9.21462,4.40447
-63.9973,0.951037,0.392652,3,7,0,66.8543,0.101047,10.239,0.954148,0.661411,21.7226,-8.84169,5.28774
-65.4006,0.873127,0.392652,3,7,0,66.4329,0.112928,10.1372,0.943599,0.829002,21.6649,-8.83913,4.60373
-65.4286,0.975076,0.392652,3,7,0,66.7786,0.103587,10.1703,0.975551,0.762255,28.282,-9.23576,5.09447
-64.5961,0.757941,0.392652,3,7,0,72.7935,0.0931716,9.12144,0.883758,0.750572,14.2114,-8.4523,4.55603
-68.5992,0.555068,0.392652,3,7,0,71.2684,0.1087,8.3707,0.936656,0.685825,4.56261,-8.64197,3.04438
-69.4863,0.896197,0.392652,3,7,0,74.0175,0.096993,7.83215,0.974778,0.776439,11.1497,-8.45323,3.07949
-65.8815,0.998931,0.392652,3,15,0,70.3443,0.0602662,8.90494,0.96377,0.561911,7.33708,-8.42196,5.9519
-66.7037,0.909988,0.392652,3,7,0,68.267,0.059939,9.30726,0.978731,0.572053,5.71601,-8.5151,6.37025
-65.8565,0.966082,0.392652,2,7,0,69.6155,0.0770484,9.60866,0.983114,0.561791,7.9228,-8.42145,5.83329
-67.1572,0.952723,0.392652,2,7,0,71.6681,0.12165,10.2333,0.958212,0.530528,3.80016,-8.78883,4.27248
-68.527,0.82505,0.392652,3,7,0,70.5846,0.0957868,10.9675,0.989928,0.498577,3.8156,-8.87445,6.27397
-68.9894,0.996893,0.392652,4,15,0,69.7503,0.138344,12.6443,0.993448,0.582643,4.39624,-9.11949,5.86545
-67.098,0.900083,0.392652,2,7,0,72.1057,0.129238,11.0281,0.972946,0.762303,8.0853,-8.57417,4.69542
-66.1363,1,0.392652,3,7,0,68.0854,0.12827,10.5862,0.96333,0.644807,12.4272,-8.51133,4.30093
-65.6476,0.969407,0.392652,3,15,0,68.1903,0.0769143,9.93091,0.928792,0.570611,4.53652,-8.65403,6.16211
-66.7497,0.934513,0.392652,3,7,0,67.3748,0.115454,9.74005,0.951243,0.520678,3.93838,-8.72716,4.08282
-66.5009,0.976991,0.392652,3,7,0,68.9973,0.0539212,8.64289,0.948033,0.533464,4.24426,-8.66136,6.00075
-70.5204,0.305389,0.392652,3,7,0,73.7625,0.0808632,7.5385,0.985166,0.470039,3.23607,-8.9133,3.57621
-71.1784,0.722569,0.392652,3,15,0,74.4885,0.0794624,6.79346,0.977322,0.515096,3.44861,-8.973,2.8998
-72.26,0.926586,0.392652,3,7,0,73.5311,0.0747834,6.25259,0.989573,0.662633,4.1588,-8.95936,2.58821
-65.6352,0.978371,0.392652,3,15,0,73.4773,0.086239,9.99639,0.982749,0.741745,18.5356,-8.66706,5.77068
-66.8696,0.943669,0.392652,3,7,0,68.4621,0.0935018,9.95077,0.995166,0.716124,13.2476,-8.47138,5.36918
-63.7441,0.836539,0.392652,3,7,0,69.1933,0.0893901,9.72174,0.953032,0.653412,16.417,-8.5501,5.34163
-65.3655,0.737253,0.392652,2,3,0,66.3752,0.0981338,9.2314,0.955361,0.606057,18.5883,-8.62332,4.42285
-66.2268,0.970178,0.392652,2,7,0,67.3129,0.0773843,9.60086,0.8965,0.616638,23.7975,-8.90176,5.80903
-71.1068,0.306169,0.392652,4,15,0,71.6655,0.131074,9.96599,0.991395,0.643457,3.36664,-8.85419,3.54336
-72.2764,0.907265,0.392652,3,7,0,74.6008,0.144765,9.78897,0.992768,0.58563,4.28781,-8.69158,2.69547
-65.6964,0.982002,0.392652,3,7,0,71.5832,0.11797,11.1895,0.977645,0.626959,7.23206,-8.61696,5.40899
-65.5697,0.962616,0.392652,3,7,0,66.4509,0.105647,10.9722,0.96984,0.608934,5.88717,-8.65201,5.79545
-67.3413,0.658291,0.392652,2,7,0,69.4581,0.126687,11.6095,0.991238,0.560214,5.29888,-8.80596,5.40185
-67.0607,0.961014,0.392652,4,15,0,68.6184,0.129915,11.8803,0.967143,0.662993,8.79692,-8.70261,5.51448
-67.9438,0.987081,0.392652,3,7,0,69.42,0.067674,8.31352,0.939102,0.716987,34.7515,-9.63186,4.99749
-66.8785,1,0.392652,3,7,0,68.9111,0.0690212,9.69021,0.975694,0.781256,10.0537,-8.41061,6.30817
-64.1476,0.936633,0.392652,3,7,0,69.3936,0.0826105,9.49078,0.958988,0.6863,16.6831,-8.55143,5.44287
-67.077,0.942639,0.392652,3,7,0,68.0517,0.109361,10.0823,0.911615,0.473623,2.71372,-8.99466,4.7236
-65.7243,1,0.392652,2,3,0,67.2535,0.104153,10.0817,0.919062,0.50188,3.10424,-8.90051,4.97816
-66.819,0.757953,0.392652,3,7,0,67.7887,0.053422,7.65407,0.972594,0.607713,6.66633,-8.52374,5.03639
-67.5479,0.912078,0.392652,2,7,0,70.5161,0.055328,8.46661,0.934903,0.56151,2.65532,-8.97751,5.75554
-68.4153,0.854574,0.392652,4,15,0,72.7782,0.102557,10.6931,0.981727,0.675013,66.0342,-12.2157,5.66782
-66.9579,1,0.392652,3,7,0,68.5189,0.10056,10.6597,0.980319,0.719472,50.5913,-10.9357,5.73227
-66.6799,0.994391,0.392652,3,7,0,69.503,0.126353,11.0063,0.982626,0.581773,9.53991,-8.54222,4.81501
-64.4823,0.920133,0.392652,3,7,0,68.4868,0.0952616,10.1105,0.973055,0.634082,8.65427,-8.44373,5.44267
-64.9297,0.960939,0.392652,3,7,0,65.796,0.102183,10.4923,0.946859,0.545443,5.06379,-8.65229,5.48537
-65.4849,0.953634,0.392652,4,15,0,66.7972,0.0642956,8.71343,0.966601,0.499348,3.42363,-8.79371,5.56295
-75.3243,0.137816,0.392652,3,7,0,77.6606,0.125574,8.49481,0.97172,0.455143,1.3087,-9.55548,2.34167
-73.2231,0.864869,0.392652,3,7,0,77.2396,0.129536,8.87131,0.97786,0.462864,5.41259,-8.53825,2.52404
-67.3611,1,0.392652,3,7,0,73.4196,0.0703905,8.20048,0.988807,0.704399,29.8236,-9.30383,4.75135
-65.4246,0.982755,0.392652,3,15,0,69.1326,0.106849,10.4262,0.887941,0.718903,9.30158,-8.46362,5.19056
-65.4416,0.415054,0.392652,3,7,0,69.5175,0.0852303,8.90475,0.963742,0.67085,5.88686,-8.50426,4.72847
-66.1943,0.987708,0.392652,4,15,0,67.7868,0.0766697,9.5624,0.933713,0.489026,2.29309,-9.08748,5.80559
-64.7786,0.80057,0.392652,3,7,0,68.5599,0.092065,9.93695,0.915058,0.528727,3.53874,-8.8011,5.42577
-64.1565,1,0.392652,3,7,0,64.9889,0.100216,9.56763,0.916859,0.558041,5.03933,-8.5781,4.65706
-68.1006,0.827932,0.392652,3,7,0,68.6284,0.0746774,7.97938,0.989083,0.728061,7.3045,-8.4761,4.32019
-70.5223,0.860532,0.392652,3,7,0,72.157,0.0494597,8.70401,0.995585,0.441223,3.54989,-8.77082,6.28048
-66.4496,1,0.392652,3,7,0,71.0377,0.0692115,9.86493,0.927504,0.639324,5.74386,-8.53674,6.47357
-64.5882,0.687819,0.392652,2,3,0,68.4474,0.0797125,9.14388,0.940644,0.545337,8.24206,-8.39463,5.23797
-63.4568,0.998917,0.392652,3,15,0,65.6638,0.102211,10.0271,0.901636,0.712691,14.6786,-8.50796,5.01879
-63.9391,0.915321,0.392652,3,7,0,64.5305,0.102974,9.48772,0.855157,0.653111,21.1066,-8.74805,4.44201
-64.4725,0.925411,0.392652,2,3,0,65.4987,0.115071,9.8976,0.887984,0.656385,20.0377,-8.71996,4.2591
-65.963,0.986884,0.392652,3,7,0,66.3601,0.091433,10.6913,0.977471,0.757286,17.8511,-8.70833,6.21104
-66.5518,0.927162,0.392652,2,7,0,67.8709,0.0926455,10.4761,0.9865,0.772969,13.1003,-8.51907,5.93642
-66.1252,0.996143,0.392652,3,15,0,68.0409,0.0849304,8.98665,0.984609,0.587512,10.5675,-8.38523,4.82506
-64.9773,0.991369,0.392652,3,7,0,66.986,0.0766363,9.35123,0.970499,0.700134,9.08811,-8.39633,5.59605
-67.7942,0.68174,0.392652,3,15,0,69.3739,0.115073,9.32197,0.879328,0.5375,2.70323,-8.95566,3.68339
-65.5646,0.941038,0.392652,3,15,0,68.1481,0.0839955,8.72281,0.972939,0.703328,12.098,-8.41046,4.60703
-64.1565,0.841222,0.392652,3,7,0,68.688,0.0824779,9.06483,0.924766,0.603544,7.11257,-8.42956,5.02341
-65.2747,0.800752,0.392652,3,15,0,66.836,0.0986718,8.93034,0.912739,0.705806,8.07907,-8.40429,4.09543
-66.9551,0.842323,0.392652,3,7,0,69.2968,0.108806,9.84444,0.982794,0.57818,13.9896,-8.47665,4.51295
-66.5604,0.944367,0.392652,2,7,0,68.8827,0.101758,9.32356,0.976636,0.585865,13.1254,-8.42893,4.33743
-67.8457,0.681786,0.392652,3,7,0,70.5377,0.0980139,9.68205,0.995453,0.785502,25.1844,-9.01004,4.87937
-66.6792,0.531261,0.392652,2,7,0,70.6218,0.114354,9.92064,0.971549,0.815524,13.4809,-8.48034,4.31731
-65.0718,0.996412,0.392652,3,15,0,67.9691,0.114478,10.8932,0.964863,0.630971,7.77574,-8.55283,5.28374
-65.3191,0.958003,0.392652,2,7,0,65.7405,0.117806,10.7617,0.9483,0.672746,7.73383,-8.53681,4.98924
-66.7983,0.700853,0.392652,3,15,0,69.9987,0.0741904,9.45388,0.993116,0.725494,16.4291,-8.54557,5.81854
-68.5645,0.996366,0.392652,2,7,0,70.5364,0.0707982,8.67103,0.998378,0.727687,9.51045,-8.39704,5.20192
-67.664,0.418993,0.392652,4,15,0,71.6885,0.0576478,8.24259,0.95233,0.431943,4.39323,-8.65615,5.41785
-70.9078,0.46888,0.392652,3,7,0,73.7972,0.1225,11.2458,0.990566,0.505485,1.80719,-9.46693,5.24333
-72.1971,0.956251,0.392652,3,7,0,73.268,0.125136,11.7853,0.967733,0.391266,3.39464,-9.08433,5.65363
-67.8904,0.991602,0.392652,2,3,0,73.5275,0.114999,10.8058,0.986087,0.498728,2.7308,-9.07944,5.1709
-63.7707,0.989606,0.392652,3,7,0,68.3079,0.0987714,9.70901,0.929314,0.678342,7.56858,-8.43842,4.86921
-65.1149,0.86707,0.392652,3,7,0,66.5511,0.115172,10.4684,0.97306,0.638441,13.2276,-8.51455,4.82502
-65.3861,0.830341,0.392652,2,3,0,66.8741,0.11468,11.0559,0.955234,0.627978,14.6437,-8.62905,5.4366
-65.527,0.96911,0.392652,4,15,0,66.6504,0.111114,10.7273,0.985173,0.640395,11.4731,-8.51371,5.28274
-66.6263,0.976202,0.392652,3,15,0,67.029,0.0932817,10.0357,0.994558,0.698492,14.2237,-8.50338,5.46485
-66.6768,0.931492,0.392652,3,7,0,68.3712,0.0969948,9.70191,0.987397,0.775635,31.3428,-9.4065,4.94917
-66.9688,0.854446,0.392652,2,7,0,68.6849,0.0875504,10.1374,0.990515,0.788935,22.9578,-8.91088,5.84744
-69.64,0.986501,0.392652,3,7,0,71.4205,0.0972298,9.61354,0.756237,0.508581,3.98956,-8.69296,4.84928
-67.2019,1,0.392652,3,15,0,71.3625,0.0835736,10.3047,0.990899,0.585121,5.36574,-8.60973,6.20955
-65.9033,0.991004,0.392652,2,7,0,68.5224,0.0848427,9.71863,0.987142,0.54901,5.36276,-8.56201,5.56134
-70.0273,0.791002,0.392652,4,15,0,71.2933,0.0922427,8.70179,0.996795,0.525144,4.19167,-8.67525,4.1819
-69.7855,0.548525,0.392652,3,7,0,74.1538,0.0780526,9.05142,0.997582,0.517909,2.39812,-9.04949,5.22684
-68.5705,0.982082,0.392652,3,15,0,72.3109,0.0380702,7.0264,0.994176,0.518796,3.37558,-8.95134,5.16095
-71.1914,0.451167,0.392652,3,7,0,74.3495,0.0940442,7.7841,0.993966,0.550765,4.38096,-8.70518,3.17593
-70.3956,0.685253,0.392652,3,7,0,77.4999,0.0389717,9.00478,0.938201,0.609858,3.30979,-8.8132,7.09516
-68.7963,0.866539,0.392652,3,7,0,71.3894,0.114847,9.33198,0.970275,0.49212,5.1049,-8.56813,3.7045
-65.087,0.889305,0.392652,3,7,0,68.4178,0.101937,10.0251,0.960197,0.553143,3.86424,-8.75933,5.03021
-64.4259,0.97904,0.392652,3,7,0,65.7789,0.0904191,9.92291,0.90861,0.541603,7.19891,-8.45567,5.49237
-66.4185,0.721222,0.392652,3,7,0,68.9281,0.110643,9.60918,0.888291,0.520353,10.1389,-8.3875,4.18769
-68.0346,0.870075,0.392652,3,7,0,68.4879,0.0651625,9.61861,0.965326,0.886004,15.8351,-8.53613,6.42565
